sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
balanza,0,,Error desde Arduino: HX711 not found.,1.4072846000003665,2026-05-28T08:55:05.288,2026-05-28T09:10:35.288,-930
balanza,1,-0.13,,2.3995178000000124,2026-05-28T08:55:06.278,2026-05-28T09:10:36.278,-930
balanza,2,,Error desde Arduino: HX711 not found.,2.422686700000213,2026-05-28T08:55:06.304,2026-05-28T09:10:36.304,-930
balanza,3,-0.01,,3.415135800000371,2026-05-28T08:55:07.295,2026-05-28T09:10:37.295,-930
balanza,4,,Error desde Arduino: HX711 not found.,3.43817990000025,2026-05-28T08:55:07.323,2026-05-28T09:10:37.323,-930
balanza,5,-0.01,,4.430775300000278,2026-05-28T08:55:08.311,2026-05-28T09:10:38.311,-930
balanza,6,,Error desde Arduino: HX711 not found.,4.454040300000088,2026-05-28T08:55:08.340,2026-05-28T09:10:38.340,-930
balanza,7,0.05,,5.445444200000111,2026-05-28T08:55:09.330,2026-05-28T09:10:39.330,-930
balanza,8,,Error desde Arduino: HX711 not found.,5.4686461000001145,2026-05-28T08:55:09.347,2026-05-28T09:10:39.347,-930
balanza,9,-0.02,,6.461102900000242,2026-05-28T08:55:10.345,2026-05-28T09:10:40.345,-930
balanza,10,,Error desde Arduino: HX711 not found.,6.484198000000106,2026-05-28T08:55:10.361,2026-05-28T09:10:40.361,-930
balanza,11,-0.18,,7.476811800000178,2026-05-28T08:55:11.361,2026-05-28T09:10:41.361,-930
balanza,12,,Error desde Arduino: HX711 not found.,7.500127199999952,2026-05-28T08:55:11.378,2026-05-28T09:10:41.378,-930
balanza,13,-0.11,,8.492328700000144,2026-05-28T08:55:12.378,2026-05-28T09:10:42.378,-930
balanza,14,,Error desde Arduino: HX711 not found.,8.51556890000029,2026-05-28T08:55:12.395,2026-05-28T09:10:42.395,-930
balanza,15,-0.1,,9.50787870000022,2026-05-28T08:55:13.388,2026-05-28T09:10:43.388,-930
balanza,16,,Error desde Arduino: HX711 not found.,9.53107560000035,2026-05-28T08:55:13.411,2026-05-28T09:10:43.411,-930
balanza,17,-0.26,,10.523395200000323,2026-05-28T08:55:14.405,2026-05-28T09:10:44.405,-930
balanza,18,,Error desde Arduino: HX711 not found.,10.546532500000012,2026-05-28T08:55:14.432,2026-05-28T09:10:44.432,-930
balanza,19,-0.07,,11.539080900000044,2026-05-28T08:55:15.421,2026-05-28T09:10:45.421,-930
balanza,20,,Error desde Arduino: HX711 not found.,11.562141700000211,2026-05-28T08:55:15.445,2026-05-28T09:10:45.445,-930
balanza,21,-0.04,,12.554649500000323,2026-05-28T08:55:16.440,2026-05-28T09:10:46.440,-930
balanza,22,,Error desde Arduino: HX711 not found.,12.577806900000269,2026-05-28T08:55:16.461,2026-05-28T09:10:46.461,-930
balanza,23,0.0,,13.569155000000137,2026-05-28T08:55:17.455,2026-05-28T09:10:47.455,-930
balanza,24,,Error desde Arduino: HX711 not found.,13.592372699999942,2026-05-28T08:55:17.478,2026-05-28T09:10:47.478,-930
balanza,25,0.03,,14.583717800000159,2026-05-28T08:55:18.461,2026-05-28T09:10:48.461,-930
balanza,26,,Error desde Arduino: HX711 not found.,14.606894800000191,2026-05-28T08:55:18.488,2026-05-28T09:10:48.488,-930
balanza,27,-0.02,,15.599314900000081,2026-05-28T08:55:19.478,2026-05-28T09:10:49.478,-930
balanza,28,,Error desde Arduino: HX711 not found.,15.62248610000006,2026-05-28T08:55:19.507,2026-05-28T09:10:49.507,-930
balanza,29,0.01,,16.613907299999937,2026-05-28T08:55:20.495,2026-05-28T09:10:50.495,-930
balanza,30,0.02,,16.624883899999986,2026-05-28T08:55:20.511,2026-05-28T09:10:50.511,-930
balanza,31,,Error desde Arduino: HX711 not found.,16.648080299999947,2026-05-28T08:55:20.528,2026-05-28T09:10:50.528,-930
balanza,32,-0.03,,17.640542900000128,2026-05-28T08:55:21.526,2026-05-28T09:10:51.526,-930
balanza,33,,Error desde Arduino: HX711 not found.,17.66370790000019,2026-05-28T08:55:21.545,2026-05-28T09:10:51.545,-930
balanza,34,0.58,,18.655178500000147,2026-05-28T08:55:22.538,2026-05-28T09:10:52.538,-930
balanza,35,,Error desde Arduino: HX711 not found.,18.67833210000026,2026-05-28T08:55:22.564,2026-05-28T09:10:52.564,-930
balanza,36,1.5,,19.66973330000019,2026-05-28T08:55:23.555,2026-05-28T09:10:53.555,-930
balanza,37,,Error desde Arduino: HX711 not found.,19.692760100000214,2026-05-28T08:55:23.579,2026-05-28T09:10:53.579,-930
balanza,38,0.4,,20.684348499999942,2026-05-28T08:55:24.561,2026-05-28T09:10:54.561,-930
balanza,39,,Error desde Arduino: HX711 not found.,20.70765500000016,2026-05-28T08:55:24.593,2026-05-28T09:10:54.593,-930
