tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.5217314999999871,0.5217314999999871,2.429e-05,0,2026-05-28T09:16:54.158,2026-05-28T09:32:24.158,,1.4014652000000751,,0,2026-05-28T09:16:55.032,2026-05-28T09:32:25.032,Error desde Arduino: HX711 not found.,0.879733700000088
1.047512199999801,1.047512199999801,1.5788e-05,1,2026-05-28T09:16:54.678,2026-05-28T09:32:24.678,,1.4014652000000751,,0,2026-05-28T09:16:55.032,2026-05-28T09:32:25.032,Error desde Arduino: HX711 not found.,0.3539530000002742
1.571545199999946,1.571545199999946,1.7694e-05,2,2026-05-28T09:16:55.201,2026-05-28T09:32:25.201,,1.4014652000000751,,0,2026-05-28T09:16:55.032,2026-05-28T09:32:25.032,Error desde Arduino: HX711 not found.,-0.17007999999987078
2.0956489000000147,2.0956489000000147,2.1672e-05,3,2026-05-28T09:16:55.731,2026-05-28T09:32:25.731,,2.3939064999999573,-0.0,1,2026-05-28T09:16:56.021,2026-05-28T09:32:26.021,,0.2982575999999426
2.6195921999997154,2.6195921999997154,9.391e-06,4,2026-05-28T09:16:56.255,2026-05-28T09:32:26.255,,2.417278599999918,,2,2026-05-28T09:16:56.052,2026-05-28T09:32:26.052,Error desde Arduino: HX711 not found.,-0.2023135999997976
3.143612299999859,3.143612299999859,9.046e-06,5,2026-05-28T09:16:56.779,2026-05-28T09:32:26.779,,3.4084914999998546,0.02,3,2026-05-28T09:16:57.044,2026-05-28T09:32:27.044,,0.26487919999999576
3.667901599999823,3.667901599999823,-9.3987e-05,6,2026-05-28T09:16:57.295,2026-05-28T09:32:27.295,,3.4317667000000256,,4,2026-05-28T09:16:57.067,2026-05-28T09:32:27.067,Error desde Arduino: HX711 not found.,-0.2361348999997972
4.191882799999803,4.191882799999803,-5.507e-06,7,2026-05-28T09:16:57.825,2026-05-28T09:32:27.825,,4.42416030000004,-0.06,5,2026-05-28T09:16:58.059,2026-05-28T09:32:28.059,,0.23227750000023661
4.715971499999796,4.715971499999796,2.6195e-05,8,2026-05-28T09:16:58.352,2026-05-28T09:32:28.352,,4.447446799999852,,6,2026-05-28T09:16:58.079,2026-05-28T09:32:28.079,Error desde Arduino: HX711 not found.,-0.26852469999994355
5.240029699999923,5.240029699999923,2.555e-06,9,2026-05-28T09:16:58.876,2026-05-28T09:32:28.876,,5.439981799999714,19.37,7,2026-05-28T09:16:59.075,2026-05-28T09:32:29.075,,0.19995209999979124
5.76425399999971,5.76425399999971,1.2438e-05,10,2026-05-28T09:16:59.391,2026-05-28T09:32:29.391,,5.463240600000063,,8,2026-05-28T09:16:59.091,2026-05-28T09:32:29.091,Error desde Arduino: HX711 not found.,-0.30101339999964694
6.288598499999807,6.288598499999807,1.1129e-05,11,2026-05-28T09:16:59.924,2026-05-28T09:32:29.924,,6.455669800000123,19.45,9,2026-05-28T09:17:00.091,2026-05-28T09:32:30.091,,0.16707130000031611
6.8127801000000545,6.8127801000000545,3.1514e-05,12,2026-05-28T09:17:00.441,2026-05-28T09:32:30.441,,6.479044499999873,,10,2026-05-28T09:17:00.108,2026-05-28T09:32:30.108,Error desde Arduino: HX711 not found.,-0.3337356000001819
7.336836699999822,7.336836699999822,3.2875e-05,13,2026-05-28T09:17:00.972,2026-05-28T09:32:30.972,,7.471676099999968,11.56,11,2026-05-28T09:17:01.107,2026-05-28T09:32:31.107,,0.13483940000014627
7.861064899999747,7.861064899999747,2.252e-05,14,2026-05-28T09:17:01.495,2026-05-28T09:32:31.495,,7.494866799999727,,12,2026-05-28T09:17:01.126,2026-05-28T09:32:31.126,Error desde Arduino: HX711 not found.,-0.3661981000000196
8.385481700000128,8.385481700000128,6.554e-06,15,2026-05-28T09:17:02.021,2026-05-28T09:32:32.021,,8.487333600000056,11.14,13,2026-05-28T09:17:02.118,2026-05-28T09:32:32.118,,0.10185189999992872
8.909761500000059,8.909761500000059,1.65e-05,16,2026-05-28T09:17:02.544,2026-05-28T09:32:32.544,,8.510620199999721,,14,2026-05-28T09:17:02.141,2026-05-28T09:32:32.141,Error desde Arduino: HX711 not found.,-0.39914130000033765
9.43413479999981,9.43413479999981,1.8406e-05,17,2026-05-28T09:17:03.070,2026-05-28T09:32:33.070,,9.503030899999885,14.3,15,2026-05-28T09:17:03.135,2026-05-28T09:32:33.135,,0.06889610000007451
9.958324599999742,9.958324599999742,2.3662e-05,18,2026-05-28T09:17:03.591,2026-05-28T09:32:33.591,,9.526335199999721,,16,2026-05-28T09:17:03.158,2026-05-28T09:32:33.158,Error desde Arduino: HX711 not found.,-0.4319894000000204
10.482692900000075,10.482692900000075,1.2857e-05,19,2026-05-28T09:17:04.118,2026-05-28T09:32:34.118,,10.51874880000014,12.29,17,2026-05-28T09:17:04.151,2026-05-28T09:32:34.151,,0.03605590000006487
11.007009299999936,11.007009299999936,1.1245e-05,20,2026-05-28T09:17:04.641,2026-05-28T09:32:34.641,,10.542085999999927,,18,2026-05-28T09:17:04.175,2026-05-28T09:32:34.175,Error desde Arduino: HX711 not found.,-0.4649233000000095
11.531082900000001,11.531082900000001,1.0302e-05,21,2026-05-28T09:17:05.158,2026-05-28T09:32:35.158,,11.534386499999982,13.89,19,2026-05-28T09:17:05.168,2026-05-28T09:32:35.168,,0.0033035999999810883
12.055221399999937,12.055221399999937,2.2479e-05,22,2026-05-28T09:17:05.691,2026-05-28T09:32:35.691,,12.549943199999689,10.78,21,2026-05-28T09:17:06.184,2026-05-28T09:32:36.184,,0.49472179999975197
12.579707999999755,12.579707999999755,2.1013e-05,23,2026-05-28T09:17:06.208,2026-05-28T09:32:36.208,,12.57327529999975,,22,2026-05-28T09:17:06.208,2026-05-28T09:32:36.208,Error desde Arduino: HX711 not found.,-0.006432700000004843
13.103923799999848,13.103923799999848,1.5589e-05,24,2026-05-28T09:17:06.735,2026-05-28T09:32:36.735,,13.564579299999878,9.85,23,2026-05-28T09:17:07.191,2026-05-28T09:32:37.191,,0.46065550000002986
13.62824879999971,13.62824879999971,1.6825e-05,25,2026-05-28T09:17:07.258,2026-05-28T09:32:37.258,,13.58771919999981,,24,2026-05-28T09:17:07.218,2026-05-28T09:32:37.218,Error desde Arduino: HX711 not found.,-0.0405295999998998
14.152405400000134,14.152405400000134,2.6059e-05,26,2026-05-28T09:17:07.784,2026-05-28T09:32:37.784,,14.579146099999889,2.78,25,2026-05-28T09:17:08.208,2026-05-28T09:32:38.208,,0.4267406999997547
14.676747599999999,14.676747599999999,1.7809e-05,27,2026-05-28T09:17:08.308,2026-05-28T09:32:38.308,,14.602265199999692,,26,2026-05-28T09:17:08.235,2026-05-28T09:32:38.235,Error desde Arduino: HX711 not found.,-0.07448240000030637
15.200941099999909,15.200941099999909,1.8113e-05,28,2026-05-28T09:17:08.835,2026-05-28T09:32:38.835,,15.593776400000024,8.8,27,2026-05-28T09:17:09.225,2026-05-28T09:32:39.225,,0.39283530000011524
15.725212100000135,15.725212100000135,1.8971e-05,29,2026-05-28T09:17:09.361,2026-05-28T09:32:39.361,,15.61714260000008,,28,2026-05-28T09:17:09.244,2026-05-28T09:32:39.244,Error desde Arduino: HX711 not found.,-0.108069500000056
16.24925409999969,16.24925409999969,1.7087e-05,30,2026-05-28T09:17:09.885,2026-05-28T09:32:39.885,,16.60842109999976,3.44,29,2026-05-28T09:17:10.241,2026-05-28T09:32:40.241,,0.3591670000000704
16.773691099999724,16.773691099999724,1.6793e-05,31,2026-05-28T09:17:10.408,2026-05-28T09:32:40.408,,16.642831099999967,,31,2026-05-28T09:17:10.275,2026-05-28T09:32:40.275,Error desde Arduino: HX711 not found.,-0.13085999999975684
17.29787159999978,17.29787159999978,1.9861e-05,32,2026-05-28T09:17:10.925,2026-05-28T09:32:40.925,,17.634131299999808,0.81,32,2026-05-28T09:17:11.268,2026-05-28T09:32:41.268,,0.3362597000000278
17.822309799999857,17.822309799999857,1.4228e-05,33,2026-05-28T09:17:11.458,2026-05-28T09:32:41.458,,17.65733,,33,2026-05-28T09:17:11.291,2026-05-28T09:32:41.291,Error desde Arduino: HX711 not found.,-0.16497979999985546
18.34643899999992,18.34643899999992,1.5495e-05,34,2026-05-28T09:17:11.975,2026-05-28T09:32:41.975,,18.648626400000012,3.08,34,2026-05-28T09:17:12.275,2026-05-28T09:32:42.275,,0.3021874000000935
18.87080969999988,18.87080969999988,1.1161e-05,35,2026-05-28T09:17:12.505,2026-05-28T09:32:42.505,,18.671951100000115,,35,2026-05-28T09:17:12.308,2026-05-28T09:32:42.308,Error desde Arduino: HX711 not found.,-0.19885859999976674
19.395152999999937,19.395152999999937,1.0637e-05,36,2026-05-28T09:17:13.025,2026-05-28T09:32:43.025,,19.664258100000097,-3.82,36,2026-05-28T09:17:13.294,2026-05-28T09:32:43.294,,0.26910510000016075
19.9194094999998,19.9194094999998,1.5589e-05,37,2026-05-28T09:17:13.551,2026-05-28T09:32:43.551,,19.6875771,,37,2026-05-28T09:17:13.318,2026-05-28T09:32:43.318,Error desde Arduino: HX711 not found.,-0.23183239999980287
20.443863299999975,20.443863299999975,2.1547e-05,38,2026-05-28T09:17:14.075,2026-05-28T09:32:44.075,,20.679897099999835,-1.06,38,2026-05-28T09:17:14.316,2026-05-28T09:32:44.316,,0.23603379999985918
20.968371200000092,20.968371200000092,2.4217e-05,39,2026-05-28T09:17:14.601,2026-05-28T09:32:44.601,,20.715175400000135,,40,2026-05-28T09:17:14.341,2026-05-28T09:32:44.341,Error desde Arduino: HX711 not found.,-0.25319579999995767
21.492512199999965,21.492512199999965,1.1799e-05,40,2026-05-28T09:17:15.125,2026-05-28T09:32:45.125,,21.707439599999816,-4.31,41,2026-05-28T09:17:15.341,2026-05-28T09:32:45.341,,0.21492739999985133
22.016882099999748,22.016882099999748,1.4794e-05,41,2026-05-28T09:17:15.644,2026-05-28T09:32:45.644,,21.730525299999954,,42,2026-05-28T09:17:15.366,2026-05-28T09:32:45.366,Error desde Arduino: HX711 not found.,-0.286356799999794
22.541258499999913,22.541258499999913,2.2227e-05,42,2026-05-28T09:17:16.176,2026-05-28T09:32:46.176,,22.722994899999776,-2.76,43,2026-05-28T09:17:16.358,2026-05-28T09:32:46.358,,0.18173639999986335
23.06557100000009,23.06557100000009,1.7673e-05,43,2026-05-28T09:17:16.701,2026-05-28T09:32:46.701,,22.746256699999776,,44,2026-05-28T09:17:16.375,2026-05-28T09:32:46.375,Error desde Arduino: HX711 not found.,-0.3193143000003147
23.589943200000107,23.589943200000107,1.5056e-05,44,2026-05-28T09:17:17.225,2026-05-28T09:32:47.225,,23.73856029999979,-9.89,45,2026-05-28T09:17:17.374,2026-05-28T09:32:47.374,,0.14861709999968298
24.11410819999992,24.11410819999992,9.548e-06,45,2026-05-28T09:17:17.741,2026-05-28T09:32:47.741,,23.761775399999806,,46,2026-05-28T09:17:17.391,2026-05-28T09:32:47.391,Error desde Arduino: HX711 not found.,-0.3523328000001129
24.638394499999777,24.638394499999777,1.0229e-05,46,2026-05-28T09:17:18.274,2026-05-28T09:32:48.274,,24.754091100000096,-4.16,47,2026-05-28T09:17:18.385,2026-05-28T09:32:48.385,,0.11569660000031945
25.162558999999874,25.162558999999874,1.8709e-05,47,2026-05-28T09:17:18.791,2026-05-28T09:32:48.791,,24.77727989999994,,48,2026-05-28T09:17:18.411,2026-05-28T09:32:48.411,Error desde Arduino: HX711 not found.,-0.38527909999993426
25.686707099999694,25.686707099999694,2.6436e-05,48,2026-05-28T09:17:19.318,2026-05-28T09:32:49.318,,25.770674599999893,-12.74,49,2026-05-28T09:17:19.401,2026-05-28T09:32:49.401,,0.08396750000019892
26.211027599999852,26.211027599999852,1.8196e-05,49,2026-05-28T09:17:19.841,2026-05-28T09:32:49.841,,25.79382399999986,,50,2026-05-28T09:17:19.425,2026-05-28T09:32:49.425,Error desde Arduino: HX711 not found.,-0.41720359999999346
26.735411799999838,26.735411799999838,1.078e-06,50,2026-05-28T09:17:20.368,2026-05-28T09:32:50.368,,26.786129600000095,-4.19,51,2026-05-28T09:17:20.418,2026-05-28T09:32:50.418,,0.05071780000025683
27.25960720000012,27.25960720000012,1.4595e-05,51,2026-05-28T09:17:20.891,2026-05-28T09:32:50.891,,26.809364299999743,,52,2026-05-28T09:17:20.444,2026-05-28T09:32:50.444,Error desde Arduino: HX711 not found.,-0.4502429000003758
27.783979199999976,27.783979199999976,3.5084e-05,52,2026-05-28T09:17:21.418,2026-05-28T09:32:51.418,,27.801586699999916,-9.38,53,2026-05-28T09:17:21.435,2026-05-28T09:32:51.435,,0.017607499999940046
28.308200999999826,28.308200999999826,1.4511e-05,53,2026-05-28T09:17:21.941,2026-05-28T09:32:51.941,,27.824749299999894,,54,2026-05-28T09:17:21.458,2026-05-28T09:32:51.458,Error desde Arduino: HX711 not found.,-0.4834516999999323
28.83242999999993,28.83242999999993,2.837e-06,54,2026-05-28T09:17:22.468,2026-05-28T09:32:52.468,,28.83028579999973,-10.21,56,2026-05-28T09:17:22.458,2026-05-28T09:32:52.458,,-0.002144200000202545
29.356433399999787,29.356433399999787,1.5558e-05,55,2026-05-28T09:17:22.991,2026-05-28T09:32:52.991,,29.84582629999977,-8.1,58,2026-05-28T09:17:23.475,2026-05-28T09:32:53.475,,0.48939289999998437
29.880644800000027,29.880644800000027,2.6604e-05,56,2026-05-28T09:17:23.508,2026-05-28T09:32:53.508,,29.868914599999698,,59,2026-05-28T09:17:23.501,2026-05-28T09:32:53.501,Error desde Arduino: HX711 not found.,-0.011730200000329205
