sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.0010426,,0.41549230000055104,2026-05-28T11:34:40.592,2026-05-28T11:50:10.592,-930
multimetro,1,0.001046505,,0.6314815000005183,2026-05-28T11:34:40.807,2026-05-28T11:50:10.807,-930
multimetro,2,0.001045772,,0.8466599000003043,2026-05-28T11:34:41.020,2026-05-28T11:50:11.020,-930
multimetro,3,0.001041176,,1.061684600001172,2026-05-28T11:34:41.232,2026-05-28T11:50:11.232,-930
multimetro,4,0.001031376,,1.2770094999996218,2026-05-28T11:34:41.447,2026-05-28T11:50:11.447,-930
multimetro,5,0.001025859,,1.492043800000829,2026-05-28T11:34:41.668,2026-05-28T11:50:11.668,-930
multimetro,6,0.00099156,,1.707096800000727,2026-05-28T11:34:41.882,2026-05-28T11:50:11.882,-930
multimetro,7,0.000897615,,1.9219871000004787,2026-05-28T11:34:42.094,2026-05-28T11:50:12.094,-930
multimetro,8,0.000816013,,2.136853100000735,2026-05-28T11:34:42.310,2026-05-28T11:50:12.310,-930
multimetro,9,0.000624804,,2.3516626000000542,2026-05-28T11:34:42.526,2026-05-28T11:50:12.526,-930
multimetro,10,0.000513322,,2.5665444000005664,2026-05-28T11:34:42.741,2026-05-28T11:50:12.741,-930
multimetro,11,0.000506873,,2.781362400000944,2026-05-28T11:34:42.951,2026-05-28T11:50:12.951,-930
multimetro,12,0.000502601,,2.9964804999999615,2026-05-28T11:34:43.171,2026-05-28T11:50:13.171,-930
multimetro,13,0.000490854,,3.211579900000288,2026-05-28T11:34:43.384,2026-05-28T11:50:13.384,-930
multimetro,14,0.000676085,,3.426476900000125,2026-05-28T11:34:43.602,2026-05-28T11:50:13.602,-930
multimetro,15,0.000597384,,3.641376499999751,2026-05-28T11:34:43.813,2026-05-28T11:50:13.813,-930
multimetro,16,0.000555777,,3.8563991999999416,2026-05-28T11:34:44.029,2026-05-28T11:50:14.029,-930
multimetro,17,0.000390009,,4.071621099999902,2026-05-28T11:34:44.240,2026-05-28T11:50:14.240,-930
multimetro,18,0.000356632,,4.286423800000193,2026-05-28T11:34:44.454,2026-05-28T11:50:14.454,-930
multimetro,19,0.000291562,,4.501827300000514,2026-05-28T11:34:44.673,2026-05-28T11:50:14.673,-930
