sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s,indice_multimetro,voltaje_V
multimetro,,,,14.608373500001107,2026-05-28T11:34:54.785,2026-05-28T11:50:24.785,-930,66.0,-0.000443258
multimetro,,,,14.823215899999923,2026-05-28T11:34:54.991,2026-05-28T11:50:24.991,-930,67.0,-0.000456084
multimetro,,,,15.038238200000706,2026-05-28T11:34:55.209,2026-05-28T11:50:25.209,-930,68.0,-0.000431375
multimetro,,,,15.253484500000923,2026-05-28T11:34:55.430,2026-05-28T11:50:25.430,-930,69.0,-0.000444588
balanza,27.0,16.49,,15.260786099999677,2026-05-28T11:34:55.437,2026-05-28T11:50:25.437,-930,,
balanza,28.0,,Error desde Arduino: HX711 not found.,15.283953300000576,2026-05-28T11:34:55.458,2026-05-28T11:50:25.458,-930,,
multimetro,,,,15.468530400001328,2026-05-28T11:34:55.640,2026-05-28T11:50:25.640,-930,70.0,-0.000450891
multimetro,,,,15.683514800000921,2026-05-28T11:34:55.859,2026-05-28T11:50:25.859,-930,71.0,-0.000496225
multimetro,,,,15.898830699999962,2026-05-28T11:34:56.075,2026-05-28T11:50:26.075,-930,72.0,-0.00050548
multimetro,,,,16.11382659999981,2026-05-28T11:34:56.285,2026-05-28T11:50:26.285,-930,73.0,-0.000528032
balanza,29.0,14.36,,16.276095200000782,2026-05-28T11:34:56.445,2026-05-28T11:50:26.445,-930,,
balanza,30.0,,Error desde Arduino: HX711 not found.,16.299214500000744,2026-05-28T11:34:56.474,2026-05-28T11:50:26.474,-930,,
multimetro,,,,16.32874410000113,2026-05-28T11:34:56.505,2026-05-28T11:50:26.505,-930,74.0,-0.000562425
multimetro,,,,16.54363900000135,2026-05-28T11:34:56.715,2026-05-28T11:50:26.715,-930,75.0,-0.000576821
multimetro,,,,16.758760800001255,2026-05-28T11:34:56.932,2026-05-28T11:50:26.932,-930,76.0,-0.0005915
multimetro,,,,16.97372920000089,2026-05-28T11:34:57.149,2026-05-28T11:50:27.149,-930,77.0,-0.000590903
multimetro,,,,17.188872200000333,2026-05-28T11:34:57.359,2026-05-28T11:50:27.359,-930,78.0,-0.000632876
balanza,31.0,14.35,,17.291611800001192,2026-05-28T11:34:57.465,2026-05-28T11:50:27.465,-930,,
balanza,32.0,,Error desde Arduino: HX711 not found.,17.314894099999947,2026-05-28T11:34:57.485,2026-05-28T11:50:27.485,-930,,
multimetro,,,,17.40394860000015,2026-05-28T11:34:57.575,2026-05-28T11:50:27.575,-930,79.0,-0.000653962
multimetro,,,,17.618815100000575,2026-05-28T11:34:57.794,2026-05-28T11:50:27.794,-930,80.0,-0.000661145
multimetro,,,,17.833836100000553,2026-05-28T11:34:58.005,2026-05-28T11:50:28.005,-930,81.0,-0.000683424
multimetro,,,,18.04904490000081,2026-05-28T11:34:58.226,2026-05-28T11:50:28.226,-930,82.0,-0.000709023
multimetro,,,,18.26404259999981,2026-05-28T11:34:58.441,2026-05-28T11:50:28.441,-930,83.0,-0.000726937
balanza,33.0,12.44,,18.306963400000313,2026-05-28T11:34:58.484,2026-05-28T11:50:28.484,-930,,
balanza,34.0,,Error desde Arduino: HX711 not found.,18.330090600000403,2026-05-28T11:34:58.504,2026-05-28T11:50:28.504,-930,,
multimetro,,,,18.47906520000106,2026-05-28T11:34:58.655,2026-05-28T11:50:28.655,-930,84.0,-0.000746222
multimetro,,,,18.69417659999999,2026-05-28T11:34:58.871,2026-05-28T11:50:28.871,-930,85.0,-0.000764073
multimetro,,,,18.90921580000031,2026-05-28T11:34:59.085,2026-05-28T11:50:29.085,-930,86.0,-0.00077248
multimetro,,,,19.12434620000022,2026-05-28T11:34:59.295,2026-05-28T11:50:29.295,-930,87.0,-0.000789588
balanza,35.0,14.63,,19.322372200000245,2026-05-28T11:34:59.491,2026-05-28T11:50:29.491,-930,,
multimetro,,,,19.339160400000765,2026-05-28T11:34:59.515,2026-05-28T11:50:29.515,-930,88.0,-0.000785483
balanza,36.0,,Error desde Arduino: HX711 not found.,19.345603100000517,2026-05-28T11:34:59.522,2026-05-28T11:50:29.522,-930,,
multimetro,,,,19.554219400000875,2026-05-28T11:34:59.726,2026-05-28T11:50:29.726,-930,89.0,-0.00080033
multimetro,,,,19.769338600000992,2026-05-28T11:34:59.943,2026-05-28T11:50:29.943,-930,90.0,-0.000828734
multimetro,,,,19.984242700000323,2026-05-28T11:35:00.159,2026-05-28T11:50:30.159,-930,91.0,-0.000846742
multimetro,,,,20.19912310000109,2026-05-28T11:35:00.370,2026-05-28T11:50:30.370,-930,92.0,-0.00086319
balanza,37.0,9.96,,20.3366702000003,2026-05-28T11:35:00.513,2026-05-28T11:50:30.513,-930,,
balanza,38.0,,Error desde Arduino: HX711 not found.,20.359916500001418,2026-05-28T11:35:00.537,2026-05-28T11:50:30.537,-930,,
multimetro,,,,20.414162600000054,2026-05-28T11:35:00.587,2026-05-28T11:50:30.587,-930,93.0,-0.000875712
multimetro,,,,20.62914980000096,2026-05-28T11:35:00.803,2026-05-28T11:50:30.803,-930,94.0,-0.000887051
multimetro,,,,20.844547100001364,2026-05-28T11:35:01.020,2026-05-28T11:50:31.020,-930,95.0,-0.00088682
multimetro,,,,21.05947120000019,2026-05-28T11:35:01.236,2026-05-28T11:50:31.236,-930,96.0,-0.000905687
multimetro,,,,21.274574799999755,2026-05-28T11:35:01.451,2026-05-28T11:50:31.451,-930,97.0,-0.000922836
balanza,39.0,11.13,,21.352118700000574,2026-05-28T11:35:01.520,2026-05-28T11:50:31.520,-930,,
balanza,40.0,,Error desde Arduino: HX711 not found.,21.37525629999982,2026-05-28T11:35:01.551,2026-05-28T11:50:31.551,-930,,
multimetro,,,,21.489733700000215,2026-05-28T11:35:01.663,2026-05-28T11:50:31.663,-930,98.0,-0.000936824
multimetro,,,,21.704570500000045,2026-05-28T11:35:01.881,2026-05-28T11:50:31.881,-930,99.0,-0.000947995
multimetro,,,,21.919596300000194,2026-05-28T11:35:02.096,2026-05-28T11:50:32.096,-930,100.0,-0.000959083
multimetro,,,,22.13465139999971,2026-05-28T11:35:02.303,2026-05-28T11:50:32.303,-930,101.0,-0.000970652
multimetro,,,,22.349775599999703,2026-05-28T11:35:02.520,2026-05-28T11:50:32.520,-930,102.0,-0.00098265
balanza,41.0,9.09,,22.366330500000913,2026-05-28T11:35:02.543,2026-05-28T11:50:32.543,-930,,
balanza,42.0,,Error desde Arduino: HX711 not found.,22.389557500000592,2026-05-28T11:35:02.564,2026-05-28T11:50:32.564,-930,,
multimetro,,,,22.564892500000497,2026-05-28T11:35:02.742,2026-05-28T11:50:32.742,-930,103.0,-0.000989269
multimetro,,,,22.780061200001,2026-05-28T11:35:02.957,2026-05-28T11:50:32.957,-930,104.0,-0.001011988
multimetro,,,,22.99514850000014,2026-05-28T11:35:03.172,2026-05-28T11:50:33.172,-930,105.0,-0.001031221
multimetro,,,,23.21037620000061,2026-05-28T11:35:03.387,2026-05-28T11:50:33.387,-930,106.0,-0.001044633
balanza,43.0,9.29,,23.380659399999786,2026-05-28T11:35:03.553,2026-05-28T11:50:33.553,-930,,
balanza,44.0,,Error desde Arduino: HX711 not found.,23.403838199999882,2026-05-28T11:35:03.580,2026-05-28T11:50:33.580,-930,,
multimetro,,,,23.42543790000127,2026-05-28T11:35:03.596,2026-05-28T11:50:33.596,-930,107.0,-0.000996472
multimetro,,,,23.65154480000092,2026-05-28T11:35:03.828,2026-05-28T11:50:33.828,-930,108.0,-0.000981163
multimetro,,,,23.866616400000567,2026-05-28T11:35:04.044,2026-05-28T11:50:34.044,-930,109.0,-0.00098154
multimetro,,,,24.08214829999997,2026-05-28T11:35:04.253,2026-05-28T11:50:34.253,-930,110.0,-0.001004303
multimetro,,,,24.297106400001212,2026-05-28T11:35:04.470,2026-05-28T11:50:34.470,-930,111.0,-0.001036079
balanza,45.0,8.2,,24.39493940000102,2026-05-28T11:35:04.570,2026-05-28T11:50:34.570,-930,,
balanza,46.0,,Error desde Arduino: HX711 not found.,24.41806170000018,2026-05-28T11:35:04.587,2026-05-28T11:50:34.587,-930,,
multimetro,,,,24.512461300000723,2026-05-28T11:35:04.687,2026-05-28T11:50:34.687,-930,112.0,-0.001038602
multimetro,,,,24.72762060000059,2026-05-28T11:35:04.903,2026-05-28T11:50:34.903,-930,113.0,-0.001053668
multimetro,,,,24.942572400001154,2026-05-28T11:35:05.120,2026-05-28T11:50:35.120,-930,114.0,-0.001061971
multimetro,,,,25.157769900000858,2026-05-28T11:35:05.330,2026-05-28T11:50:35.330,-930,115.0,-0.00107778
multimetro,,,,25.37265219999972,2026-05-28T11:35:05.549,2026-05-28T11:50:35.549,-930,116.0,-0.001094082
balanza,47.0,9.63,,25.409314900000027,2026-05-28T11:35:05.586,2026-05-28T11:50:35.586,-930,,
balanza,48.0,,Error desde Arduino: HX711 not found.,25.432447000001048,2026-05-28T11:35:05.608,2026-05-28T11:50:35.608,-930,,
multimetro,,,,25.587850200001412,2026-05-28T11:35:05.763,2026-05-28T11:50:35.763,-930,117.0,-0.001125941
multimetro,,,,25.803002900000138,2026-05-28T11:35:05.980,2026-05-28T11:50:35.980,-930,118.0,-0.001144588
multimetro,,,,26.018195300001025,2026-05-28T11:35:06.187,2026-05-28T11:50:36.187,-930,119.0,-0.001159842
multimetro,,,,26.23314180000125,2026-05-28T11:35:06.403,2026-05-28T11:50:36.403,-930,120.0,-0.001173369
balanza,49.0,6.72,,26.423653400001058,2026-05-28T11:35:06.597,2026-05-28T11:50:36.597,-930,,
balanza,50.0,,Error desde Arduino: HX711 not found.,26.446888700000272,2026-05-28T11:35:06.620,2026-05-28T11:50:36.620,-930,,
multimetro,,,,26.448256100000435,2026-05-28T11:35:06.620,2026-05-28T11:50:36.620,-930,121.0,-0.001182865
multimetro,,,,26.663391500000216,2026-05-28T11:35:06.840,2026-05-28T11:50:36.840,-930,122.0,-0.001195167
multimetro,,,,26.87869590000082,2026-05-28T11:35:07.055,2026-05-28T11:50:37.055,-930,123.0,-0.001211175
multimetro,,,,27.09375170000021,2026-05-28T11:35:07.271,2026-05-28T11:50:37.271,-930,124.0,-0.001220713
multimetro,,,,27.30911560000095,2026-05-28T11:35:07.484,2026-05-28T11:50:37.484,-930,125.0,-0.001237465
balanza,51.0,7.68,,27.43802719999985,2026-05-28T11:35:07.613,2026-05-28T11:50:37.613,-930,,
balanza,52.0,4.13,,27.44907620000049,2026-05-28T11:35:07.620,2026-05-28T11:50:37.620,-930,,
balanza,53.0,,Error desde Arduino: HX711 not found.,27.47234440000102,2026-05-28T11:35:07.647,2026-05-28T11:50:37.647,-930,,
multimetro,,,,27.524380900000324,2026-05-28T11:35:07.701,2026-05-28T11:50:37.701,-930,126.0,-0.001261462
multimetro,,,,27.739486899999974,2026-05-28T11:35:07.908,2026-05-28T11:50:37.908,-930,127.0,-0.001273136
multimetro,,,,27.95485809999991,2026-05-28T11:35:08.129,2026-05-28T11:50:38.129,-930,128.0,-0.001278192
multimetro,,,,28.169961600000534,2026-05-28T11:35:08.345,2026-05-28T11:50:38.345,-930,129.0,-0.001280977
multimetro,,,,28.38520989999961,2026-05-28T11:35:08.558,2026-05-28T11:50:38.558,-930,130.0,-0.001308565
balanza,54.0,5.24,,28.463303200000155,2026-05-28T11:35:08.640,2026-05-28T11:50:38.640,-930,,
balanza,55.0,,Error desde Arduino: HX711 not found.,28.48657910000111,2026-05-28T11:35:08.663,2026-05-28T11:50:38.663,-930,,
multimetro,,,,28.600177000000258,2026-05-28T11:35:08.774,2026-05-28T11:50:38.774,-930,131.0,-0.00132316
multimetro,,,,28.81532420000076,2026-05-28T11:35:08.992,2026-05-28T11:50:38.992,-930,132.0,-0.00132874
multimetro,,,,29.030253300001277,2026-05-28T11:35:09.206,2026-05-28T11:50:39.206,-930,133.0,-0.001343482
multimetro,,,,29.245396600001186,2026-05-28T11:35:09.422,2026-05-28T11:50:39.422,-930,134.0,-0.001359668
multimetro,,,,29.460574000000634,2026-05-28T11:35:09.637,2026-05-28T11:50:39.637,-930,135.0,-0.001381257
balanza,56.0,3.29,,29.477533299999777,2026-05-28T11:35:09.654,2026-05-28T11:50:39.654,-930,,
balanza,57.0,,Error desde Arduino: HX711 not found.,29.500818399999844,2026-05-28T11:35:09.670,2026-05-28T11:50:39.670,-930,,
multimetro,,,,29.67574560000139,2026-05-28T11:35:09.846,2026-05-28T11:50:39.846,-930,136.0,-0.001395632
multimetro,,,,29.891040300000896,2026-05-28T11:35:10.063,2026-05-28T11:50:40.063,-930,137.0,-0.001412499
multimetro,,,,30.106240900000557,2026-05-28T11:35:10.283,2026-05-28T11:50:40.283,-930,138.0,-0.001411326
multimetro,,,,30.32129040000109,2026-05-28T11:35:10.497,2026-05-28T11:50:40.497,-930,139.0,-0.001381916
balanza,58.0,4.48,,30.4918404,2026-05-28T11:35:10.668,2026-05-28T11:50:40.668,-930,,
balanza,59.0,,Error desde Arduino: HX711 not found.,30.515148399999816,2026-05-28T11:35:10.687,2026-05-28T11:50:40.687,-930,,
multimetro,,,,30.53631889999997,2026-05-28T11:35:10.706,2026-05-28T11:50:40.706,-930,140.0,-0.001411148
multimetro,,,,30.75162150000142,2026-05-28T11:35:10.920,2026-05-28T11:50:40.920,-930,141.0,-0.001428737
multimetro,,,,30.96655269999974,2026-05-28T11:35:11.137,2026-05-28T11:50:41.137,-930,142.0,-0.001444693
multimetro,,,,31.18179450000025,2026-05-28T11:35:11.353,2026-05-28T11:50:41.353,-930,143.0,-0.001462356
multimetro,,,,31.39674080000077,2026-05-28T11:35:11.570,2026-05-28T11:50:41.570,-930,144.0,-0.001479547
balanza,60.0,3.3,,31.50623960000121,2026-05-28T11:35:11.680,2026-05-28T11:50:41.680,-930,,
balanza,61.0,,Error desde Arduino: HX711 not found.,31.529408899999908,2026-05-28T11:35:11.706,2026-05-28T11:50:41.706,-930,,
multimetro,,,,31.61193810000077,2026-05-28T11:35:11.787,2026-05-28T11:50:41.787,-930,145.0,-0.001491273
multimetro,,,,31.827172900000733,2026-05-28T11:35:12.003,2026-05-28T11:50:42.003,-930,146.0,-0.001498497
multimetro,,,,32.04235250000056,2026-05-28T11:35:12.215,2026-05-28T11:50:42.215,-930,147.0,-0.001518578
multimetro,,,,32.25752210000064,2026-05-28T11:35:12.430,2026-05-28T11:50:42.430,-930,148.0,-0.001533058
multimetro,,,,32.47241120000035,2026-05-28T11:35:12.649,2026-05-28T11:50:42.649,-930,149.0,-0.001545129
balanza,62.0,2.94,,32.52043760000015,2026-05-28T11:35:12.697,2026-05-28T11:50:42.697,-930,,
balanza,63.0,,Error desde Arduino: HX711 not found.,32.54376299999967,2026-05-28T11:35:12.720,2026-05-28T11:50:42.720,-930,,
multimetro,,,,32.68743950000135,2026-05-28T11:35:12.863,2026-05-28T11:50:42.863,-930,150.0,-0.001548584
multimetro,,,,32.902765900000304,2026-05-28T11:35:13.070,2026-05-28T11:50:43.070,-930,151.0,-0.001563441
multimetro,,,,33.11799679999967,2026-05-28T11:35:13.287,2026-05-28T11:50:43.287,-930,152.0,-0.001583616
multimetro,,,,33.33294449999994,2026-05-28T11:35:13.510,2026-05-28T11:50:43.510,-930,153.0,-0.001593175
balanza,64.0,2.76,,33.5348283000003,2026-05-28T11:35:13.706,2026-05-28T11:50:43.706,-930,,
balanza,65.0,-1.66,,33.546804200001134,2026-05-28T11:35:13.724,2026-05-28T11:50:43.724,-930,,
multimetro,,,,33.54818990000058,2026-05-28T11:35:13.725,2026-05-28T11:50:43.725,-930,154.0,-0.00160688
balanza,66.0,,Error desde Arduino: HX711 not found.,33.56990990000122,2026-05-28T11:35:13.740,2026-05-28T11:50:43.740,-930,,
multimetro,,,,33.762983700000404,2026-05-28T11:35:13.939,2026-05-28T11:50:43.939,-930,155.0,-0.001610712
multimetro,,,,33.97809790000065,2026-05-28T11:35:14.155,2026-05-28T11:50:44.155,-930,156.0,-0.00162715
multimetro,,,,34.1931579000011,2026-05-28T11:35:14.370,2026-05-28T11:50:44.370,-930,157.0,-0.001634615
multimetro,,,,34.40820800000074,2026-05-28T11:35:14.580,2026-05-28T11:50:44.580,-930,158.0,-0.001649691
balanza,67.0,1.1,,34.56116440000005,2026-05-28T11:35:14.737,2026-05-28T11:50:44.737,-930,,
balanza,68.0,,Error desde Arduino: HX711 not found.,34.58426070000132,2026-05-28T11:35:14.753,2026-05-28T11:50:44.753,-930,,
