sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.001292377,,0.5217695999999705,2026-05-28T10:20:20.658,2026-05-28T10:35:50.658,-930
multimetro,1,0.001291257,,1.047237299999324,2026-05-28T10:20:21.184,2026-05-28T10:35:51.184,-930
multimetro,2,0.001288932,,1.572081799999978,2026-05-28T10:20:21.702,2026-05-28T10:35:51.702,-930
multimetro,3,0.001247629,,2.096790300000066,2026-05-28T10:20:22.234,2026-05-28T10:35:52.234,-930
multimetro,4,0.001102393,,2.621436200000062,2026-05-28T10:20:22.758,2026-05-28T10:35:52.758,-930
multimetro,5,0.000738767,,3.1462633999999525,2026-05-28T10:20:23.283,2026-05-28T10:35:53.283,-930
multimetro,6,0.000506883,,3.6711170999997194,2026-05-28T10:20:23.808,2026-05-28T10:35:53.808,-930
multimetro,7,0.00027748,,4.19650989999991,2026-05-28T10:20:24.333,2026-05-28T10:35:54.333,-930
multimetro,8,7.3372e-05,,4.720966199999566,2026-05-28T10:20:24.858,2026-05-28T10:35:54.858,-930
multimetro,9,-8.135e-06,,5.245700699999361,2026-05-28T10:20:25.378,2026-05-28T10:35:55.378,-930
multimetro,10,-0.000192309,,5.770255099999304,2026-05-28T10:20:25.902,2026-05-28T10:35:55.902,-930
multimetro,11,-0.000423429,,6.2949485999997705,2026-05-28T10:20:26.431,2026-05-28T10:35:56.431,-930
multimetro,12,-0.000665647,,6.819306999999753,2026-05-28T10:20:26.949,2026-05-28T10:35:56.949,-930
multimetro,13,-0.000819824,,7.343779299999369,2026-05-28T10:20:27.472,2026-05-28T10:35:57.472,-930
multimetro,14,-0.000875879,,7.868238699999893,2026-05-28T10:20:28.003,2026-05-28T10:35:58.003,-930
multimetro,15,-0.001020992,,8.392684999999801,2026-05-28T10:20:28.527,2026-05-28T10:35:58.527,-930
multimetro,16,-0.001111912,,8.917026499999338,2026-05-28T10:20:29.054,2026-05-28T10:35:59.054,-930
multimetro,17,-0.001160868,,9.441347199999655,2026-05-28T10:20:29.577,2026-05-28T10:35:59.577,-930
multimetro,18,-0.001275722,,9.965798399999585,2026-05-28T10:20:30.100,2026-05-28T10:36:00.100,-930
multimetro,19,-0.001338163,,10.490021899999192,2026-05-28T10:20:30.625,2026-05-28T10:36:00.625,-930
multimetro,20,-0.001368965,,11.014292199999545,2026-05-28T10:20:31.151,2026-05-28T10:36:01.151,-930
multimetro,21,-0.001423764,,11.538796199999524,2026-05-28T10:20:31.675,2026-05-28T10:36:01.675,-930
multimetro,22,-0.001486227,,12.063051499999347,2026-05-28T10:20:32.199,2026-05-28T10:36:02.199,-930
multimetro,23,-0.001363081,,12.587410799999816,2026-05-28T10:20:32.721,2026-05-28T10:36:02.721,-930
multimetro,24,-0.001454859,,13.11172759999954,2026-05-28T10:20:33.244,2026-05-28T10:36:03.244,-930
multimetro,25,-0.001623213,,13.635917999999947,2026-05-28T10:20:33.772,2026-05-28T10:36:03.772,-930
multimetro,26,-0.001554343,,14.16012529999989,2026-05-28T10:20:34.288,2026-05-28T10:36:04.288,-930
multimetro,27,-0.001579062,,14.684436699999424,2026-05-28T10:20:34.822,2026-05-28T10:36:04.822,-930
multimetro,28,-0.001697538,,15.208857999999964,2026-05-28T10:20:35.344,2026-05-28T10:36:05.344,-930
multimetro,29,-0.001797042,,15.733085399999254,2026-05-28T10:20:35.865,2026-05-28T10:36:05.865,-930
multimetro,30,-0.002086512,,16.279729899999438,2026-05-28T10:20:36.415,2026-05-28T10:36:06.415,-930
multimetro,31,-0.002354413,,16.80157759999929,2026-05-28T10:20:36.931,2026-05-28T10:36:06.931,-930
multimetro,32,-0.002441469,,17.326547199999368,2026-05-28T10:20:37.458,2026-05-28T10:36:07.458,-930
multimetro,33,-0.002426403,,17.851676599999337,2026-05-28T10:20:37.981,2026-05-28T10:36:07.981,-930
multimetro,34,-0.002490059,,18.376595400000042,2026-05-28T10:20:38.513,2026-05-28T10:36:08.513,-930
multimetro,35,-0.00254647,,18.90144489999966,2026-05-28T10:20:39.033,2026-05-28T10:36:09.033,-930
multimetro,36,-0.00268443,,19.426306499999555,2026-05-28T10:20:39.561,2026-05-28T10:36:09.561,-930
multimetro,37,-0.002684493,,19.951257599999735,2026-05-28T10:20:40.085,2026-05-28T10:36:10.085,-930
multimetro,38,-0.002772366,,20.476108899999417,2026-05-28T10:20:40.613,2026-05-28T10:36:10.613,-930
multimetro,39,-0.002827405,,21.0009330999992,2026-05-28T10:20:41.138,2026-05-28T10:36:11.138,-930
multimetro,40,-0.002941735,,21.52583279999999,2026-05-28T10:20:41.658,2026-05-28T10:36:11.658,-930
multimetro,41,-0.003164018,,22.050756799999363,2026-05-28T10:20:42.181,2026-05-28T10:36:12.181,-930
multimetro,42,-0.003345794,,22.575729299999693,2026-05-28T10:20:42.712,2026-05-28T10:36:12.712,-930
multimetro,43,-0.0034364,,23.10066149999966,2026-05-28T10:20:43.233,2026-05-28T10:36:13.233,-930
multimetro,44,-0.003508693,,23.62580119999984,2026-05-28T10:20:43.758,2026-05-28T10:36:13.758,-930
multimetro,45,-0.003563754,,24.15075119999983,2026-05-28T10:20:44.286,2026-05-28T10:36:14.286,-930
multimetro,46,-0.003591405,,24.675520399999186,2026-05-28T10:20:44.813,2026-05-28T10:36:14.813,-930
multimetro,47,-0.00361269,,25.200420799999847,2026-05-28T10:20:45.331,2026-05-28T10:36:15.331,-930
multimetro,48,-0.003650381,,25.725341999999728,2026-05-28T10:20:45.858,2026-05-28T10:36:15.858,-930
multimetro,49,-0.003651354,,26.25025310000001,2026-05-28T10:20:46.387,2026-05-28T10:36:16.387,-930
multimetro,50,-0.003685119,,26.77509629999986,2026-05-28T10:20:46.912,2026-05-28T10:36:16.912,-930
multimetro,51,-0.003705713,,27.300011499999528,2026-05-28T10:20:47.431,2026-05-28T10:36:17.431,-930
multimetro,52,-0.003743687,,27.824953499999538,2026-05-28T10:20:47.958,2026-05-28T10:36:17.958,-930
multimetro,53,-0.003786163,,28.349859699999797,2026-05-28T10:20:48.481,2026-05-28T10:36:18.481,-930
multimetro,54,-0.003798517,,28.87468869999975,2026-05-28T10:20:49.007,2026-05-28T10:36:19.007,-930
multimetro,55,-0.003772406,,29.399554999999964,2026-05-28T10:20:49.531,2026-05-28T10:36:19.531,-930
multimetro,56,-0.003784467,,29.92465809999976,2026-05-28T10:20:50.061,2026-05-28T10:36:20.061,-930
multimetro,57,-0.003782708,,30.44942219999939,2026-05-28T10:20:50.582,2026-05-28T10:36:20.582,-930
multimetro,58,-0.003834062,,30.974367699999675,2026-05-28T10:20:51.111,2026-05-28T10:36:21.111,-930
multimetro,59,-0.003799282,,31.499334799999815,2026-05-28T10:20:51.634,2026-05-28T10:36:21.634,-930
multimetro,60,-0.003801753,,32.02418769999986,2026-05-28T10:20:52.158,2026-05-28T10:36:22.158,-930
multimetro,61,-0.003796821,,32.54896379999991,2026-05-28T10:20:52.681,2026-05-28T10:36:22.681,-930
multimetro,62,-0.003818912,,33.073967499999526,2026-05-28T10:20:53.208,2026-05-28T10:36:23.208,-930
multimetro,63,-0.003861566,,33.598767399999815,2026-05-28T10:20:53.733,2026-05-28T10:36:23.733,-930
multimetro,64,-0.003874905,,34.123735499999384,2026-05-28T10:20:54.258,2026-05-28T10:36:24.258,-930
multimetro,65,-0.003896671,,34.64861440000004,2026-05-28T10:20:54.781,2026-05-28T10:36:24.781,-930
multimetro,66,-0.003916878,,35.17366259999926,2026-05-28T10:20:55.308,2026-05-28T10:36:25.308,-930
multimetro,67,-0.00395859,,35.698453199999676,2026-05-28T10:20:55.831,2026-05-28T10:36:25.831,-930
multimetro,68,-0.004020298,,36.22324529999969,2026-05-28T10:20:56.358,2026-05-28T10:36:26.358,-930
multimetro,69,-0.004034234,,36.74815969999963,2026-05-28T10:20:56.885,2026-05-28T10:36:26.885,-930
multimetro,70,-0.004070972,,37.27318979999927,2026-05-28T10:20:57.408,2026-05-28T10:36:27.408,-930
multimetro,71,-0.004047446,,37.798238699999274,2026-05-28T10:20:57.931,2026-05-28T10:36:27.931,-930
multimetro,72,-0.004073914,,38.32319109999935,2026-05-28T10:20:58.458,2026-05-28T10:36:28.458,-930
multimetro,73,-0.004027397,,38.848119499999484,2026-05-28T10:20:58.981,2026-05-28T10:36:28.981,-930
multimetro,74,-0.003982628,,39.3730587,2026-05-28T10:20:59.502,2026-05-28T10:36:29.502,-930
multimetro,75,-0.003923882,,39.89809100000002,2026-05-28T10:21:00.035,2026-05-28T10:36:30.035,-930
multimetro,76,-0.003815007,,40.42314559999977,2026-05-28T10:21:00.559,2026-05-28T10:36:30.559,-930
multimetro,77,-0.003898933,,40.94823079999969,2026-05-28T10:21:01.081,2026-05-28T10:36:31.081,-930
multimetro,78,-0.00394299,,41.473176199999216,2026-05-28T10:21:01.608,2026-05-28T10:36:31.608,-930
multimetro,79,-0.003995768,,41.99824609999996,2026-05-28T10:21:02.131,2026-05-28T10:36:32.131,-930
multimetro,80,-0.004008614,,42.523142999999436,2026-05-28T10:21:02.658,2026-05-28T10:36:32.658,-930
multimetro,81,-0.004029449,,43.04810550000002,2026-05-28T10:21:03.181,2026-05-28T10:36:33.181,-930
multimetro,82,-0.004020707,,43.57302769999933,2026-05-28T10:21:03.708,2026-05-28T10:36:33.708,-930
multimetro,83,-0.004043081,,44.09786339999937,2026-05-28T10:21:04.233,2026-05-28T10:36:34.233,-930
multimetro,84,-0.004065025,,44.62279369999942,2026-05-28T10:21:04.753,2026-05-28T10:36:34.753,-930
multimetro,85,-0.004087116,,45.14763109999967,2026-05-28T10:21:05.285,2026-05-28T10:36:35.285,-930
multimetro,86,-0.004105585,,45.67262499999924,2026-05-28T10:21:05.808,2026-05-28T10:36:35.808,-930
multimetro,87,-0.004116442,,46.19744029999947,2026-05-28T10:21:06.331,2026-05-28T10:36:36.331,-930
multimetro,88,-0.004122913,,46.72231009999996,2026-05-28T10:21:06.858,2026-05-28T10:36:36.858,-930
multimetro,89,-0.004151874,,47.247345399999176,2026-05-28T10:21:07.384,2026-05-28T10:36:37.384,-930
multimetro,90,-0.004156732,,47.77228130000003,2026-05-28T10:21:07.908,2026-05-28T10:36:37.908,-930
multimetro,91,-0.004165024,,48.29708489999939,2026-05-28T10:21:08.431,2026-05-28T10:36:38.431,-930
multimetro,92,-0.004176802,,48.8219067,2026-05-28T10:21:08.958,2026-05-28T10:36:38.958,-930
multimetro,93,-0.004201877,,49.34685209999952,2026-05-28T10:21:09.481,2026-05-28T10:36:39.481,-930
multimetro,94,-0.004213604,,49.87159410000004,2026-05-28T10:21:10.008,2026-05-28T10:36:40.008,-930
multimetro,95,-0.004234177,,50.39638999999988,2026-05-28T10:21:10.532,2026-05-28T10:36:40.532,-930
multimetro,96,-0.004256488,,50.9213194999993,2026-05-28T10:21:11.058,2026-05-28T10:36:41.058,-930
multimetro,97,-0.00427371,,51.4461625999993,2026-05-28T10:21:11.581,2026-05-28T10:36:41.581,-930
multimetro,98,-0.004279134,,51.971044699999766,2026-05-28T10:21:12.101,2026-05-28T10:36:42.101,-930
multimetro,99,-0.004292033,,52.49540579999939,2026-05-28T10:21:12.632,2026-05-28T10:36:42.632,-930
multimetro,100,-0.004310805,,53.019912899999326,2026-05-28T10:21:13.151,2026-05-28T10:36:43.151,-930
multimetro,101,-0.004324175,,53.544224100000065,2026-05-28T10:21:13.681,2026-05-28T10:36:43.681,-930
multimetro,102,-0.00433186,,54.068566299999475,2026-05-28T10:21:14.201,2026-05-28T10:36:44.201,-930
multimetro,103,-0.004343732,,54.592936899999586,2026-05-28T10:21:14.727,2026-05-28T10:36:44.727,-930
multimetro,104,-0.004353207,,55.1171746,2026-05-28T10:21:15.248,2026-05-28T10:36:45.248,-930
multimetro,105,-0.004361112,,55.641559400000006,2026-05-28T10:21:15.775,2026-05-28T10:36:45.775,-930
multimetro,106,-0.004386417,,56.165959199999634,2026-05-28T10:21:16.298,2026-05-28T10:36:46.298,-930
multimetro,107,-0.004392961,,56.690221399999245,2026-05-28T10:21:16.824,2026-05-28T10:36:46.824,-930
multimetro,108,-0.004398008,,57.214579099999355,2026-05-28T10:21:17.348,2026-05-28T10:36:47.348,-930
multimetro,109,-0.004400792,,57.73896530000002,2026-05-28T10:21:17.875,2026-05-28T10:36:47.875,-930
multimetro,110,-0.004418612,,58.26338809999925,2026-05-28T10:21:18.398,2026-05-28T10:36:48.398,-930
multimetro,111,-0.004426757,,58.787691300000006,2026-05-28T10:21:18.925,2026-05-28T10:36:48.925,-930
multimetro,112,-0.004443467,,59.31213359999947,2026-05-28T10:21:19.448,2026-05-28T10:36:49.448,-930
multimetro,113,-0.00445133,,59.8366103999997,2026-05-28T10:21:19.965,2026-05-28T10:36:49.965,-930
multimetro,114,-0.004456,,60.36108849999982,2026-05-28T10:21:20.498,2026-05-28T10:36:50.498,-930
multimetro,115,-0.004469254,,60.885640699999385,2026-05-28T10:21:21.015,2026-05-28T10:36:51.015,-930
multimetro,116,-0.004480771,,61.410188599999856,2026-05-28T10:21:21.541,2026-05-28T10:36:51.541,-930
multimetro,117,-0.00448878,,61.934633899999426,2026-05-28T10:21:22.065,2026-05-28T10:36:52.065,-930
multimetro,118,-0.004500978,,62.45914459999949,2026-05-28T10:21:22.591,2026-05-28T10:36:52.591,-930
multimetro,119,-0.004511583,,62.983655299999555,2026-05-28T10:21:23.116,2026-05-28T10:36:53.116,-930
multimetro,120,-0.004523906,,63.5081468999997,2026-05-28T10:21:23.643,2026-05-28T10:36:53.643,-930
multimetro,121,-0.004544762,,64.03262269999959,2026-05-28T10:21:24.167,2026-05-28T10:36:54.167,-930
multimetro,122,-0.004551023,,64.55686889999924,2026-05-28T10:21:24.691,2026-05-28T10:36:54.691,-930
multimetro,123,-0.004565189,,65.08125500000006,2026-05-28T10:21:25.216,2026-05-28T10:36:55.216,-930
multimetro,124,-0.004581857,,65.60561489999964,2026-05-28T10:21:25.733,2026-05-28T10:36:55.733,-930
multimetro,125,-0.00461358,,66.12995409999985,2026-05-28T10:21:26.265,2026-05-28T10:36:56.265,-930
multimetro,126,-0.004639356,,66.65439040000001,2026-05-28T10:21:26.785,2026-05-28T10:36:56.785,-930
multimetro,127,-0.004651815,,67.17865489999986,2026-05-28T10:21:27.315,2026-05-28T10:36:57.315,-930
multimetro,128,-0.004662044,,67.70317840000007,2026-05-28T10:21:27.831,2026-05-28T10:36:57.831,-930
multimetro,129,-0.004676838,,68.22751849999986,2026-05-28T10:21:28.365,2026-05-28T10:36:58.365,-930
multimetro,130,-0.004693443,,68.7517973999993,2026-05-28T10:21:28.889,2026-05-28T10:36:58.889,-930
multimetro,131,-0.00470341,,69.27617069999997,2026-05-28T10:21:29.408,2026-05-28T10:36:59.408,-930
multimetro,132,-0.00471966,,69.80042679999951,2026-05-28T10:21:29.931,2026-05-28T10:36:59.931,-930
multimetro,133,-0.004729491,,70.3247953,2026-05-28T10:21:30.458,2026-05-28T10:37:00.458,-930
multimetro,134,-0.004741552,,70.84924179999962,2026-05-28T10:21:30.981,2026-05-28T10:37:00.981,-930
multimetro,135,-0.004742714,,71.37348259999999,2026-05-28T10:21:31.508,2026-05-28T10:37:01.508,-930
multimetro,136,-0.004751111,,71.89784079999936,2026-05-28T10:21:32.031,2026-05-28T10:37:02.031,-930
multimetro,137,-0.004762355,,72.42234189999999,2026-05-28T10:21:32.551,2026-05-28T10:37:02.551,-930
multimetro,138,-0.004768532,,72.94677509999929,2026-05-28T10:21:33.081,2026-05-28T10:37:03.081,-930
multimetro,139,-0.004777819,,73.4712185999997,2026-05-28T10:21:33.608,2026-05-28T10:37:03.608,-930
multimetro,140,-0.004794791,,73.99568069999987,2026-05-28T10:21:34.131,2026-05-28T10:37:04.131,-930
multimetro,141,-0.00480882,,74.51987719999943,2026-05-28T10:21:34.648,2026-05-28T10:37:04.648,-930
multimetro,142,-0.004824378,,75.0442766999995,2026-05-28T10:21:35.181,2026-05-28T10:37:05.181,-930
multimetro,143,-0.004846249,,75.56868419999955,2026-05-28T10:21:35.698,2026-05-28T10:37:05.698,-930
multimetro,144,-0.004847862,,76.09292049999931,2026-05-28T10:21:36.224,2026-05-28T10:37:06.224,-930
multimetro,145,-0.004852186,,76.61732529999972,2026-05-28T10:21:36.748,2026-05-28T10:37:06.748,-930
multimetro,146,-0.004869147,,77.1415723,2026-05-28T10:21:37.277,2026-05-28T10:37:07.277,-930
multimetro,147,-0.004896159,,77.66595009999946,2026-05-28T10:21:37.798,2026-05-28T10:37:07.798,-930
multimetro,148,-0.004897499,,78.19037159999971,2026-05-28T10:21:38.328,2026-05-28T10:37:08.328,-930
multimetro,149,-0.004892756,,78.71455239999977,2026-05-28T10:21:38.851,2026-05-28T10:37:08.851,-930
multimetro,150,-0.004890913,,79.2389119999998,2026-05-28T10:21:39.376,2026-05-28T10:37:09.376,-930
multimetro,151,-0.004904807,,79.76330400000006,2026-05-28T10:21:39.898,2026-05-28T10:37:09.898,-930
multimetro,152,-0.00491625,,80.28767879999941,2026-05-28T10:21:40.425,2026-05-28T10:37:10.425,-930
multimetro,153,-0.004930646,,80.81196329999966,2026-05-28T10:21:40.948,2026-05-28T10:37:10.948,-930
multimetro,154,-0.004955617,,81.33648959999937,2026-05-28T10:21:41.465,2026-05-28T10:37:11.465,-930
multimetro,155,-0.004973164,,81.86099739999918,2026-05-28T10:21:41.998,2026-05-28T10:37:11.998,-930
multimetro,156,-0.004985591,,82.38552600000003,2026-05-28T10:21:42.515,2026-05-28T10:37:12.515,-930
multimetro,157,-0.004987078,,82.91021139999975,2026-05-28T10:21:43.045,2026-05-28T10:37:13.045,-930
multimetro,158,-0.004995883,,83.43462739999995,2026-05-28T10:21:43.568,2026-05-28T10:37:13.568,-930
multimetro,159,-0.00500806,,83.95903399999952,2026-05-28T10:21:44.091,2026-05-28T10:37:14.091,-930
multimetro,160,-0.005023701,,84.48352129999967,2026-05-28T10:21:44.615,2026-05-28T10:37:14.615,-930
multimetro,161,-0.005036003,,85.00801389999924,2026-05-28T10:21:45.141,2026-05-28T10:37:15.141,-930
multimetro,162,-0.005037951,,85.53242019999925,2026-05-28T10:21:45.666,2026-05-28T10:37:15.666,-930
multimetro,163,-0.005046054,,86.05670989999999,2026-05-28T10:21:46.191,2026-05-28T10:37:16.191,-930
multimetro,164,-0.005060283,,86.58100839999952,2026-05-28T10:21:46.715,2026-05-28T10:37:16.715,-930
multimetro,165,-0.005072511,,87.10526109999955,2026-05-28T10:21:47.233,2026-05-28T10:37:17.233,-930
multimetro,166,-0.005078416,,87.62955059999967,2026-05-28T10:21:47.765,2026-05-28T10:37:17.765,-930
multimetro,167,-0.005085305,,88.15378039999996,2026-05-28T10:21:48.285,2026-05-28T10:37:18.285,-930
multimetro,168,-0.005092592,,88.67811139999958,2026-05-28T10:21:48.815,2026-05-28T10:37:18.815,-930
multimetro,169,-0.005100811,,89.20246059999954,2026-05-28T10:21:49.331,2026-05-28T10:37:19.331,-930
multimetro,170,-0.00510479,,89.72662199999922,2026-05-28T10:21:49.858,2026-05-28T10:37:19.858,-930
multimetro,171,-0.005122714,,90.25096200000007,2026-05-28T10:21:50.388,2026-05-28T10:37:20.388,-930
multimetro,172,-0.005137675,,90.77521049999996,2026-05-28T10:21:50.908,2026-05-28T10:37:20.908,-930
multimetro,173,-0.005146407,,91.29949529999976,2026-05-28T10:21:51.431,2026-05-28T10:37:21.431,-930
multimetro,174,-0.00515316,,91.82374199999958,2026-05-28T10:21:51.958,2026-05-28T10:37:21.958,-930
multimetro,175,-0.005158929,,92.34803179999926,2026-05-28T10:21:52.485,2026-05-28T10:37:22.485,-930
multimetro,176,-0.005162363,,92.87241929999982,2026-05-28T10:21:53.008,2026-05-28T10:37:23.008,-930
multimetro,177,-0.005174937,,93.39660119999917,2026-05-28T10:21:53.531,2026-05-28T10:37:23.531,-930
multimetro,178,-0.005183804,,93.92091409999921,2026-05-28T10:21:54.051,2026-05-28T10:37:24.051,-930
multimetro,179,-0.005198943,,94.44529389999934,2026-05-28T10:21:54.581,2026-05-28T10:37:24.581,-930
multimetro,180,-0.005209706,,94.96955789999993,2026-05-28T10:21:55.098,2026-05-28T10:37:25.098,-930
multimetro,181,-0.005217548,,95.49366659999941,2026-05-28T10:21:55.631,2026-05-28T10:37:25.631,-930
multimetro,182,-0.005223484,,96.01808399999936,2026-05-28T10:21:56.148,2026-05-28T10:37:26.148,-930
multimetro,183,-0.005233473,,96.54224859999977,2026-05-28T10:21:56.675,2026-05-28T10:37:26.675,-930
multimetro,184,-0.005236373,,97.06660469999952,2026-05-28T10:21:57.198,2026-05-28T10:37:27.198,-930
multimetro,185,-0.005247408,,97.59075080000002,2026-05-28T10:21:57.725,2026-05-28T10:37:27.725,-930
multimetro,186,-0.005253794,,98.11509039999964,2026-05-28T10:21:58.248,2026-05-28T10:37:28.248,-930
multimetro,187,-0.005257176,,98.63934679999966,2026-05-28T10:21:58.775,2026-05-28T10:37:28.775,-930
multimetro,188,-0.005261458,,99.16363589999946,2026-05-28T10:21:59.298,2026-05-28T10:37:29.298,-930
multimetro,189,-0.005264777,,99.6878928999995,2026-05-28T10:21:59.818,2026-05-28T10:37:29.818,-930
multimetro,190,-0.005279487,,100.21209490000001,2026-05-28T10:22:00.349,2026-05-28T10:37:30.349,-930
multimetro,191,-0.005288167,,100.7364177999998,2026-05-28T10:22:00.865,2026-05-28T10:37:30.865,-930
multimetro,192,-0.00529782,,101.26065299999937,2026-05-28T10:22:01.398,2026-05-28T10:37:31.398,-930
multimetro,193,-0.005302332,,101.78494769999998,2026-05-28T10:22:01.915,2026-05-28T10:37:31.915,-930
multimetro,194,-0.00530718,,102.30925429999934,2026-05-28T10:22:02.442,2026-05-28T10:37:32.442,-930
multimetro,195,-0.005312289,,102.8336491,2026-05-28T10:22:02.965,2026-05-28T10:37:32.965,-930
multimetro,196,-0.005326434,,103.35782219999965,2026-05-28T10:22:03.491,2026-05-28T10:37:33.491,-930
