sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
balanza,37,,Error desde Arduino: HX711 not found.,18.72576240000035,2026-05-28T09:52:30.736,2026-05-28T10:08:00.736,-930
balanza,38,-0.19,,19.718032400000084,2026-05-28T09:52:31.730,2026-05-28T10:08:01.730,-930
balanza,39,-0.18,,19.730105200000253,2026-05-28T09:52:31.746,2026-05-28T10:08:01.746,-930
balanza,40,-0.21,,20.01239489999989,2026-05-28T09:52:32.020,2026-05-28T10:08:02.020,-930
balanza,41,-0.12,,20.51256159999957,2026-05-28T09:52:32.519,2026-05-28T10:08:02.519,-930
balanza,42,-0.17,,21.01257960000021,2026-05-28T09:52:33.029,2026-05-28T10:08:03.029,-930
balanza,43,-0.16,,21.51216790000035,2026-05-28T09:52:33.519,2026-05-28T10:08:03.519,-930
balanza,44,-0.19,,22.012312400000155,2026-05-28T09:52:34.019,2026-05-28T10:08:04.019,-930
balanza,45,-0.19,,22.51258119999966,2026-05-28T09:52:34.519,2026-05-28T10:08:04.519,-930
balanza,46,-0.21,,23.012386000000333,2026-05-28T09:52:35.019,2026-05-28T10:08:05.019,-930
balanza,47,-0.21,,23.512342699999863,2026-05-28T09:52:35.529,2026-05-28T10:08:05.529,-930
balanza,48,-0.2,,24.012844400000176,2026-05-28T09:52:36.029,2026-05-28T10:08:06.029,-930
balanza,49,-0.21,,24.512783799999852,2026-05-28T09:52:36.529,2026-05-28T10:08:06.529,-930
balanza,50,-0.15,,25.01240400000006,2026-05-28T09:52:37.029,2026-05-28T10:08:07.029,-930
balanza,51,-0.26,,25.512749800000165,2026-05-28T09:52:37.529,2026-05-28T10:08:07.529,-930
balanza,52,-0.12,,26.012265999999727,2026-05-28T09:52:38.019,2026-05-28T10:08:08.019,-930
balanza,53,-0.25,,26.51237190000029,2026-05-28T09:52:38.519,2026-05-28T10:08:08.519,-930
balanza,54,-0.11,,27.012577399999827,2026-05-28T09:52:39.019,2026-05-28T10:08:09.019,-930
balanza,55,-0.25,,27.512204399999973,2026-05-28T09:52:39.528,2026-05-28T10:08:09.528,-930
balanza,56,-0.16,,28.012197400000332,2026-05-28T09:52:40.023,2026-05-28T10:08:10.023,-930
balanza,57,-0.32,,28.51282269999956,2026-05-28T09:52:40.529,2026-05-28T10:08:10.529,-930
balanza,58,-0.13,,29.012315699999817,2026-05-28T09:52:41.029,2026-05-28T10:08:11.029,-930
balanza,59,-0.29,,29.51268069999969,2026-05-28T09:52:41.529,2026-05-28T10:08:11.529,-930
balanza,60,-0.21,,30.012279800000215,2026-05-28T09:52:42.019,2026-05-28T10:08:12.019,-930
balanza,61,-0.33,,30.512750799999594,2026-05-28T09:52:42.529,2026-05-28T10:08:12.529,-930
balanza,62,-0.27,,31.012251999999535,2026-05-28T09:52:43.019,2026-05-28T10:08:13.019,-930
balanza,63,-0.31,,31.512700600000244,2026-05-28T09:52:43.522,2026-05-28T10:08:13.522,-930
balanza,64,-0.2,,32.01227010000002,2026-05-28T09:52:44.029,2026-05-28T10:08:14.029,-930
balanza,65,-0.34,,32.51224360000015,2026-05-28T09:52:44.519,2026-05-28T10:08:14.519,-930
balanza,66,-0.3,,33.012696900000265,2026-05-28T09:52:45.023,2026-05-28T10:08:15.023,-930
balanza,67,-0.32,,33.512397899999996,2026-05-28T09:52:45.519,2026-05-28T10:08:15.519,-930
balanza,68,-0.25,,34.01234409999961,2026-05-28T09:52:46.019,2026-05-28T10:08:16.019,-930
balanza,69,-0.27,,34.5124807000002,2026-05-28T09:52:46.522,2026-05-28T10:08:16.522,-930
balanza,70,-0.35,,35.01277339999979,2026-05-28T09:52:47.029,2026-05-28T10:08:17.029,-930
balanza,71,-0.38,,35.51217519999955,2026-05-28T09:52:47.521,2026-05-28T10:08:17.521,-930
balanza,72,-0.3,,36.012337500000285,2026-05-28T09:52:48.023,2026-05-28T10:08:18.023,-930
balanza,73,-0.28,,36.512589099999786,2026-05-28T09:52:48.529,2026-05-28T10:08:18.529,-930
balanza,74,-0.34,,37.012333200000285,2026-05-28T09:52:49.029,2026-05-28T10:08:19.029,-930
balanza,75,-0.37,,37.51256029999968,2026-05-28T09:52:49.519,2026-05-28T10:08:19.519,-930
balanza,76,-0.3,,38.01267839999946,2026-05-28T09:52:50.020,2026-05-28T10:08:20.020,-930
balanza,77,-0.37,,38.512849099999585,2026-05-28T09:52:50.529,2026-05-28T10:08:20.529,-930
balanza,78,-0.34,,39.012421399999766,2026-05-28T09:52:51.019,2026-05-28T10:08:21.019,-930
balanza,79,-0.39,,39.51273870000023,2026-05-28T09:52:51.529,2026-05-28T10:08:21.529,-930
balanza,80,-0.35,,40.01265989999956,2026-05-28T09:52:52.029,2026-05-28T10:08:22.029,-930
balanza,81,-0.43,,40.512692600000264,2026-05-28T09:52:52.522,2026-05-28T10:08:22.522,-930
balanza,82,-0.33,,41.012605599999915,2026-05-28T09:52:53.029,2026-05-28T10:08:23.029,-930
balanza,83,-0.37,,41.512800999999854,2026-05-28T09:52:53.529,2026-05-28T10:08:23.529,-930
balanza,84,-0.41,,42.01218400000016,2026-05-28T09:52:54.023,2026-05-28T10:08:24.023,-930
balanza,85,-0.39,,42.512574100000165,2026-05-28T09:52:54.529,2026-05-28T10:08:24.529,-930
balanza,86,-0.41,,43.01208979999956,2026-05-28T09:52:55.019,2026-05-28T10:08:25.019,-930
balanza,87,-0.36,,43.51238579999972,2026-05-28T09:52:55.519,2026-05-28T10:08:25.519,-930
balanza,88,-0.41,,44.01270849999946,2026-05-28T09:52:56.029,2026-05-28T10:08:26.029,-930
balanza,89,-0.41,,44.512768999999935,2026-05-28T09:52:56.529,2026-05-28T10:08:26.529,-930
balanza,90,-0.4,,45.01276380000036,2026-05-28T09:52:57.029,2026-05-28T10:08:27.029,-930
balanza,91,-0.41,,45.51262399999996,2026-05-28T09:52:57.522,2026-05-28T10:08:27.522,-930
balanza,92,-0.48,,46.01272809999955,2026-05-28T09:52:58.029,2026-05-28T10:08:28.029,-930
balanza,93,-0.45,,46.512216299999636,2026-05-28T09:52:58.519,2026-05-28T10:08:28.519,-930
balanza,94,-0.42,,47.01242459999958,2026-05-28T09:52:59.019,2026-05-28T10:08:29.019,-930
balanza,95,-0.43,,47.51228739999988,2026-05-28T09:52:59.519,2026-05-28T10:08:29.519,-930
balanza,96,-0.42,,48.012211399999615,2026-05-28T09:53:00.019,2026-05-28T10:08:30.019,-930
balanza,97,-0.41,,48.512665899999774,2026-05-28T09:53:00.522,2026-05-28T10:08:30.522,-930
balanza,98,-0.49,,49.01247009999952,2026-05-28T09:53:01.029,2026-05-28T10:08:31.029,-930
balanza,99,-0.47,,49.51341830000001,2026-05-28T09:53:01.529,2026-05-28T10:08:31.529,-930
balanza,100,-0.45,,50.01271220000035,2026-05-28T09:53:02.029,2026-05-28T10:08:32.029,-930
balanza,101,-0.5,,50.512788,2026-05-28T09:53:02.529,2026-05-28T10:08:32.529,-930
balanza,102,-0.45,,51.0125237000002,2026-05-28T09:53:03.029,2026-05-28T10:08:33.029,-930
balanza,103,-0.49,,51.51282009999977,2026-05-28T09:53:03.529,2026-05-28T10:08:33.529,-930
balanza,104,-0.44,,52.0125909999997,2026-05-28T09:53:04.029,2026-05-28T10:08:34.029,-930
balanza,105,-0.5,,52.51249740000003,2026-05-28T09:53:04.529,2026-05-28T10:08:34.529,-930
balanza,106,-0.54,,53.01253319999978,2026-05-28T09:53:05.029,2026-05-28T10:08:35.029,-930
balanza,107,-0.52,,53.512361000000055,2026-05-28T09:53:05.529,2026-05-28T10:08:35.529,-930
balanza,108,-0.5,,54.012583699999595,2026-05-28T09:53:06.019,2026-05-28T10:08:36.019,-930
balanza,109,-0.52,,54.512661099999605,2026-05-28T09:53:06.529,2026-05-28T10:08:36.529,-930
balanza,110,-0.56,,55.01274809999995,2026-05-28T09:53:07.029,2026-05-28T10:08:37.029,-930
balanza,111,-0.5,,55.51228549999996,2026-05-28T09:53:07.519,2026-05-28T10:08:37.519,-930
balanza,112,-0.53,,56.0123152999995,2026-05-28T09:53:08.023,2026-05-28T10:08:38.023,-930
balanza,113,-0.52,,56.51233729999967,2026-05-28T09:53:08.529,2026-05-28T10:08:38.529,-930
balanza,114,-0.53,,57.01284289999967,2026-05-28T09:53:09.029,2026-05-28T10:08:39.029,-930
balanza,115,-0.5,,57.512248299999555,2026-05-28T09:53:09.519,2026-05-28T10:08:39.519,-930
balanza,116,-0.6,,58.012257299999874,2026-05-28T09:53:10.023,2026-05-28T10:08:40.023,-930
balanza,117,-0.62,,58.512713399999484,2026-05-28T09:53:10.529,2026-05-28T10:08:40.529,-930
balanza,118,-0.47,,59.01212570000007,2026-05-28T09:53:11.020,2026-05-28T10:08:41.020,-930
balanza,119,-0.53,,59.51239739999983,2026-05-28T09:53:11.522,2026-05-28T10:08:41.522,-930
balanza,120,-0.48,,60.01266529999975,2026-05-28T09:53:12.029,2026-05-28T10:08:42.029,-930
balanza,121,-0.59,,60.51292110000031,2026-05-28T09:53:12.529,2026-05-28T10:08:42.529,-930
balanza,122,-0.57,,61.01265140000032,2026-05-28T09:53:13.029,2026-05-28T10:08:43.029,-930
balanza,123,-0.55,,61.51278439999987,2026-05-28T09:53:13.529,2026-05-28T10:08:43.529,-930
balanza,124,-0.6,,62.01238099999955,2026-05-28T09:53:14.019,2026-05-28T10:08:44.019,-930
balanza,125,-0.57,,62.512151099999755,2026-05-28T09:53:14.522,2026-05-28T10:08:44.522,-930
balanza,126,-0.62,,63.01283909999984,2026-05-28T09:53:15.029,2026-05-28T10:08:45.029,-930
balanza,127,-0.63,,63.512648799999624,2026-05-28T09:53:15.529,2026-05-28T10:08:45.529,-930
balanza,128,-0.64,,64.0123093000002,2026-05-28T09:53:16.020,2026-05-28T10:08:46.020,-930
balanza,129,-0.64,,64.51212909999958,2026-05-28T09:53:16.519,2026-05-28T10:08:46.519,-930
balanza,130,-0.61,,65.01234509999995,2026-05-28T09:53:17.020,2026-05-28T10:08:47.020,-930
balanza,131,-0.65,,65.51235290000022,2026-05-28T09:53:17.519,2026-05-28T10:08:47.519,-930
balanza,132,-0.59,,66.01266359999954,2026-05-28T09:53:18.029,2026-05-28T10:08:48.029,-930
balanza,133,-0.75,,66.51224699999966,2026-05-28T09:53:18.529,2026-05-28T10:08:48.529,-930
balanza,134,-0.68,,67.01250939999954,2026-05-28T09:53:19.021,2026-05-28T10:08:49.021,-930
balanza,135,-0.67,,67.51248159999977,2026-05-28T09:53:19.529,2026-05-28T10:08:49.529,-930
balanza,136,-0.7,,68.01244469999983,2026-05-28T09:53:20.020,2026-05-28T10:08:50.020,-930
balanza,137,-0.65,,68.51233909999974,2026-05-28T09:53:20.522,2026-05-28T10:08:50.522,-930
balanza,138,-0.67,,69.01281409999956,2026-05-28T09:53:21.029,2026-05-28T10:08:51.029,-930
balanza,139,-0.69,,69.51234990000012,2026-05-28T09:53:21.519,2026-05-28T10:08:51.519,-930
balanza,140,-0.68,,70.01211119999971,2026-05-28T09:53:22.028,2026-05-28T10:08:52.028,-930
balanza,141,-0.65,,70.51245000000017,2026-05-28T09:53:22.529,2026-05-28T10:08:52.529,-930
balanza,142,-0.71,,71.0127537999997,2026-05-28T09:53:23.029,2026-05-28T10:08:53.029,-930
balanza,143,-0.66,,71.51227999999992,2026-05-28T09:53:23.519,2026-05-28T10:08:53.519,-930
balanza,144,-0.71,,72.01265859999967,2026-05-28T09:53:24.029,2026-05-28T10:08:54.029,-930
balanza,145,-0.69,,72.51270000000022,2026-05-28T09:53:24.529,2026-05-28T10:08:54.529,-930
balanza,146,-0.75,,73.01254119999976,2026-05-28T09:53:25.019,2026-05-28T10:08:55.019,-930
balanza,147,-0.71,,73.51277039999968,2026-05-28T09:53:25.529,2026-05-28T10:08:55.529,-930
balanza,148,-0.74,,74.01218999999946,2026-05-28T09:53:26.019,2026-05-28T10:08:56.019,-930
balanza,149,-0.77,,74.51232009999967,2026-05-28T09:53:26.519,2026-05-28T10:08:56.519,-930
balanza,150,-0.79,,75.01231110000026,2026-05-28T09:53:27.023,2026-05-28T10:08:57.023,-930
balanza,151,-0.75,,75.51226450000013,2026-05-28T09:53:27.519,2026-05-28T10:08:57.519,-930
balanza,152,-0.76,,76.01267730000018,2026-05-28T09:53:28.029,2026-05-28T10:08:58.029,-930
balanza,153,-0.79,,76.51235110000016,2026-05-28T09:53:28.519,2026-05-28T10:08:58.519,-930
balanza,154,-0.75,,77.01265309999962,2026-05-28T09:53:29.029,2026-05-28T10:08:59.029,-930
balanza,155,-0.83,,77.51268640000035,2026-05-28T09:53:29.529,2026-05-28T10:08:59.529,-930
balanza,156,-0.76,,78.0123824000002,2026-05-28T09:53:30.019,2026-05-28T10:09:00.019,-930
balanza,157,-0.74,,78.51274920000014,2026-05-28T09:53:30.529,2026-05-28T10:09:00.529,-930
balanza,158,-0.83,,79.0124095000001,2026-05-28T09:53:31.029,2026-05-28T10:09:01.029,-930
balanza,159,-0.82,,79.51257699999951,2026-05-28T09:53:31.522,2026-05-28T10:09:01.522,-930
balanza,160,-0.81,,80.01263269999981,2026-05-28T09:53:32.029,2026-05-28T10:09:02.029,-930
balanza,161,-0.88,,80.51243449999947,2026-05-28T09:53:32.519,2026-05-28T10:09:02.519,-930
balanza,162,-0.77,,81.0127150999997,2026-05-28T09:53:33.021,2026-05-28T10:09:03.021,-930
balanza,163,-0.82,,81.51216750000003,2026-05-28T09:53:33.528,2026-05-28T10:09:03.528,-930
balanza,164,-0.81,,82.01257720000012,2026-05-28T09:53:34.029,2026-05-28T10:09:04.029,-930
balanza,165,-0.82,,82.51267720000033,2026-05-28T09:53:34.529,2026-05-28T10:09:04.529,-930
balanza,166,-0.79,,83.01238199999989,2026-05-28T09:53:35.029,2026-05-28T10:09:05.029,-930
balanza,167,-0.86,,83.51244399999996,2026-05-28T09:53:35.529,2026-05-28T10:09:05.529,-930
balanza,168,-0.86,,84.0127295000002,2026-05-28T09:53:36.029,2026-05-28T10:09:06.029,-930
balanza,169,-0.86,,84.51237579999997,2026-05-28T09:53:36.519,2026-05-28T10:09:06.519,-930
balanza,170,-0.84,,85.01273239999955,2026-05-28T09:53:37.029,2026-05-28T10:09:07.029,-930
balanza,171,-0.84,,85.51274759999978,2026-05-28T09:53:37.529,2026-05-28T10:09:07.529,-930
balanza,172,-0.88,,86.0126038999997,2026-05-28T09:53:38.023,2026-05-28T10:09:08.023,-930
balanza,173,-0.92,,86.51272119999976,2026-05-28T09:53:38.529,2026-05-28T10:09:08.529,-930
balanza,174,-0.9,,87.01279669999985,2026-05-28T09:53:39.029,2026-05-28T10:09:09.029,-930
balanza,175,-0.86,,87.51256029999968,2026-05-28T09:53:39.522,2026-05-28T10:09:09.522,-930
balanza,176,-0.86,,88.01279879999947,2026-05-28T09:53:40.029,2026-05-28T10:09:10.029,-930
balanza,177,-0.94,,88.51262899999983,2026-05-28T09:53:40.529,2026-05-28T10:09:10.529,-930
balanza,178,-0.91,,89.01272590000008,2026-05-28T09:53:41.029,2026-05-28T10:09:11.029,-930
balanza,179,-0.86,,89.51252010000007,2026-05-28T09:53:41.529,2026-05-28T10:09:11.529,-930
balanza,180,-0.96,,90.01275139999962,2026-05-28T09:53:42.029,2026-05-28T10:09:12.029,-930
balanza,181,-0.87,,90.51255390000006,2026-05-28T09:53:42.522,2026-05-28T10:09:12.522,-930
balanza,182,-0.96,,91.01264739999988,2026-05-28T09:53:43.029,2026-05-28T10:09:13.029,-930
balanza,183,-0.98,,91.5123209000003,2026-05-28T09:53:43.521,2026-05-28T10:09:13.521,-930
balanza,184,-0.96,,92.0122306000003,2026-05-28T09:53:44.029,2026-05-28T10:09:14.029,-930
balanza,185,-0.91,,92.51250929999969,2026-05-28T09:53:44.529,2026-05-28T10:09:14.529,-930
balanza,186,-0.9,,93.01259800000025,2026-05-28T09:53:45.029,2026-05-28T10:09:15.029,-930
balanza,187,-1.01,,93.51249250000001,2026-05-28T09:53:45.522,2026-05-28T10:09:15.522,-930
balanza,188,-0.95,,94.01216019999993,2026-05-28T09:53:46.022,2026-05-28T10:09:16.022,-930
balanza,189,-0.9,,94.51274839999951,2026-05-28T09:53:46.529,2026-05-28T10:09:16.529,-930
balanza,190,-0.98,,95.01227339999969,2026-05-28T09:53:47.029,2026-05-28T10:09:17.029,-930
balanza,191,-0.92,,95.51259500000015,2026-05-28T09:53:47.529,2026-05-28T10:09:17.529,-930
balanza,192,-1.0,,96.01250530000016,2026-05-28T09:53:48.029,2026-05-28T10:09:18.029,-930
balanza,193,-0.97,,96.51253309999993,2026-05-28T09:53:48.529,2026-05-28T10:09:18.529,-930
balanza,194,-1.0,,97.01259240000036,2026-05-28T09:53:49.029,2026-05-28T10:09:19.029,-930
balanza,195,-1.0,,97.51249029999963,2026-05-28T09:53:49.529,2026-05-28T10:09:19.529,-930
balanza,196,-1.04,,98.01250640000035,2026-05-28T09:53:50.027,2026-05-28T10:09:20.027,-930
balanza,197,-1.0,,98.51263159999962,2026-05-28T09:53:50.529,2026-05-28T10:09:20.529,-930
balanza,198,-1.02,,99.01247119999971,2026-05-28T09:53:51.029,2026-05-28T10:09:21.029,-930
balanza,199,-1.08,,99.51249860000007,2026-05-28T09:53:51.522,2026-05-28T10:09:21.522,-930
balanza,200,-1.1,,100.0124636999999,2026-05-28T09:53:52.029,2026-05-28T10:09:22.029,-930
balanza,201,-1.09,,100.51273849999961,2026-05-28T09:53:52.529,2026-05-28T10:09:22.529,-930
balanza,202,-1.03,,101.01273560000027,2026-05-28T09:53:53.023,2026-05-28T10:09:23.023,-930
balanza,203,-1.09,,101.51231129999996,2026-05-28T09:53:53.519,2026-05-28T10:09:23.519,-930
balanza,204,-1.1,,102.01221199999964,2026-05-28T09:53:54.019,2026-05-28T10:09:24.019,-930
balanza,205,-1.07,,102.51249149999967,2026-05-28T09:53:54.529,2026-05-28T10:09:24.529,-930
balanza,206,-1.02,,103.01257890000034,2026-05-28T09:53:55.029,2026-05-28T10:09:25.029,-930
balanza,207,-1.01,,103.51311710000027,2026-05-28T09:53:55.529,2026-05-28T10:09:25.529,-930
balanza,208,-1.07,,104.01257859999987,2026-05-28T09:53:56.022,2026-05-28T10:09:26.022,-930
balanza,209,-1.08,,104.51259449999998,2026-05-28T09:53:56.529,2026-05-28T10:09:26.529,-930
balanza,210,-1.12,,105.0125594000001,2026-05-28T09:53:57.029,2026-05-28T10:09:27.029,-930
balanza,211,-1.07,,105.51262169999973,2026-05-28T09:53:57.526,2026-05-28T10:09:27.526,-930
balanza,212,-1.12,,106.01259479999953,2026-05-28T09:53:58.029,2026-05-28T10:09:28.029,-930
balanza,213,-1.08,,106.51264160000028,2026-05-28T09:53:58.529,2026-05-28T10:09:28.529,-930
balanza,214,-1.12,,107.0123338000003,2026-05-28T09:53:59.029,2026-05-28T10:09:29.029,-930
balanza,215,-1.11,,107.5125393999997,2026-05-28T09:53:59.529,2026-05-28T10:09:29.529,-930
balanza,216,-1.11,,108.0124624,2026-05-28T09:54:00.028,2026-05-28T10:09:30.028,-930
balanza,217,-1.18,,108.51262750000024,2026-05-28T09:54:00.529,2026-05-28T10:09:30.529,-930
balanza,218,-1.19,,109.01233109999976,2026-05-28T09:54:01.019,2026-05-28T10:09:31.019,-930
balanza,219,-1.16,,109.51249019999977,2026-05-28T09:54:01.529,2026-05-28T10:09:31.529,-930
balanza,220,-1.15,,110.01250269999946,2026-05-28T09:54:02.029,2026-05-28T10:09:32.029,-930
balanza,221,-1.18,,110.51234469999963,2026-05-28T09:54:02.519,2026-05-28T10:09:32.519,-930
balanza,222,-1.16,,111.01261929999964,2026-05-28T09:54:03.029,2026-05-28T10:09:33.029,-930
balanza,223,-1.17,,111.51262150000002,2026-05-28T09:54:03.529,2026-05-28T10:09:33.529,-930
balanza,224,-1.14,,112.01242639999964,2026-05-28T09:54:04.019,2026-05-28T10:09:34.019,-930
balanza,225,-1.17,,112.5124539999997,2026-05-28T09:54:04.522,2026-05-28T10:09:34.522,-930
balanza,226,-1.17,,113.01229129999956,2026-05-28T09:54:05.029,2026-05-28T10:09:35.029,-930
balanza,227,-1.14,,113.5126835000001,2026-05-28T09:54:05.528,2026-05-28T10:09:35.528,-930
balanza,228,-1.17,,114.01314430000002,2026-05-28T09:54:06.029,2026-05-28T10:09:36.029,-930
balanza,229,-1.24,,114.51250419999997,2026-05-28T09:54:06.522,2026-05-28T10:09:36.522,-930
balanza,230,-1.23,,115.01246309999988,2026-05-28T09:54:07.029,2026-05-28T10:09:37.029,-930
balanza,231,-1.2,,115.51258510000025,2026-05-28T09:54:07.529,2026-05-28T10:09:37.529,-930
balanza,232,-1.21,,116.01251159999993,2026-05-28T09:54:08.022,2026-05-28T10:09:38.022,-930
balanza,233,-1.25,,116.5126178999999,2026-05-28T09:54:08.529,2026-05-28T10:09:38.529,-930
balanza,234,-1.22,,117.0124907999998,2026-05-28T09:54:09.029,2026-05-28T10:09:39.029,-930
balanza,235,-1.22,,117.51252289999957,2026-05-28T09:54:09.522,2026-05-28T10:09:39.522,-930
balanza,236,-1.23,,118.01251359999969,2026-05-28T09:54:10.029,2026-05-28T10:09:40.029,-930
balanza,237,-1.22,,118.51254229999995,2026-05-28T09:54:10.529,2026-05-28T10:09:40.529,-930
balanza,238,-1.22,,119.01227089999975,2026-05-28T09:54:11.019,2026-05-28T10:09:41.019,-930
balanza,239,-1.24,,119.51253629999974,2026-05-28T09:54:11.529,2026-05-28T10:09:41.529,-930
balanza,240,-1.23,,120.01234139999997,2026-05-28T09:54:12.021,2026-05-28T10:09:42.021,-930
balanza,241,-1.3,,120.51253610000003,2026-05-28T09:54:12.522,2026-05-28T10:09:42.522,-930
balanza,242,-1.29,,121.0123367999995,2026-05-28T09:54:13.029,2026-05-28T10:09:43.029,-930
balanza,243,-1.25,,121.51259779999964,2026-05-28T09:54:13.529,2026-05-28T10:09:43.529,-930
balanza,244,-1.24,,122.01238600000033,2026-05-28T09:54:14.022,2026-05-28T10:09:44.022,-930
balanza,245,-1.29,,122.51246710000032,2026-05-28T09:54:14.529,2026-05-28T10:09:44.529,-930
balanza,246,-1.3,,123.01252449999993,2026-05-28T09:54:15.029,2026-05-28T10:09:45.029,-930
balanza,247,-1.28,,123.51267370000005,2026-05-28T09:54:15.522,2026-05-28T10:09:45.522,-930
balanza,248,-1.3,,124.01232119999986,2026-05-28T09:54:16.021,2026-05-28T10:09:46.021,-930
balanza,249,-1.3,,124.51257410000017,2026-05-28T09:54:16.529,2026-05-28T10:09:46.529,-930
balanza,250,-1.3,,125.01245649999964,2026-05-28T09:54:17.019,2026-05-28T10:09:47.019,-930
balanza,251,-1.3,,125.51256970000031,2026-05-28T09:54:17.529,2026-05-28T10:09:47.529,-930
balanza,252,-1.33,,126.01269109999976,2026-05-28T09:54:18.029,2026-05-28T10:09:48.029,-930
balanza,253,-1.33,,126.51262599999973,2026-05-28T09:54:18.529,2026-05-28T10:09:48.529,-930
balanza,254,-1.35,,127.01257199999964,2026-05-28T09:54:19.022,2026-05-28T10:09:49.022,-930
balanza,255,-1.33,,127.51243689999956,2026-05-28T09:54:19.529,2026-05-28T10:09:49.529,-930
balanza,256,-1.35,,128.01239720000012,2026-05-28T09:54:20.029,2026-05-28T10:09:50.029,-930
