tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.5222928000002867,0.5222928000002867,2.3913e-05,0,2026-05-28T09:52:12.536,2026-05-28T10:07:42.536,,1.427463899999566,,0,2026-05-28T09:52:13.443,2026-05-28T10:07:43.443,Error desde Arduino: HX711 not found.,0.9051710999992792
1.0478430000002845,1.0478430000002845,2.1683e-05,1,2026-05-28T09:52:13.063,2026-05-28T10:07:43.063,,1.427463899999566,,0,2026-05-28T09:52:13.443,2026-05-28T10:07:43.443,Error desde Arduino: HX711 not found.,0.3796208999992814
1.5724070999995092,1.5724070999995092,1.6961e-05,2,2026-05-28T09:52:13.589,2026-05-28T10:07:43.589,,1.427463899999566,,0,2026-05-28T09:52:13.443,2026-05-28T10:07:43.443,Error desde Arduino: HX711 not found.,-0.14494319999994332
2.097120599999471,2.097120599999471,1.9966e-05,3,2026-05-28T09:52:14.106,2026-05-28T10:07:44.106,,2.419719200000145,-0.04,1,2026-05-28T09:52:14.436,2026-05-28T10:07:44.436,,0.3225986000006742
2.6218792999998186,2.6218792999998186,1.7024e-05,4,2026-05-28T09:52:14.638,2026-05-28T10:07:44.638,,2.443156000000272,,2,2026-05-28T09:52:14.452,2026-05-28T10:07:44.452,Error desde Arduino: HX711 not found.,-0.17872329999954673
3.1467812000000777,3.1467812000000777,1.4427e-05,5,2026-05-28T09:52:15.156,2026-05-28T10:07:45.156,,3.4343757999995432,0.02,3,2026-05-28T09:52:15.446,2026-05-28T10:07:45.446,,0.28759459999946557
3.671690799999851,3.671690799999851,-6.1991e-05,6,2026-05-28T09:52:15.687,2026-05-28T10:07:45.687,,3.4577190999998493,,4,2026-05-28T09:52:15.469,2026-05-28T10:07:45.469,Error desde Arduino: HX711 not found.,-0.21397170000000187
4.19645859999946,4.19645859999946,-4.2026e-05,7,2026-05-28T09:52:16.212,2026-05-28T10:07:46.212,,4.449858400000267,-0.02,5,2026-05-28T09:52:16.462,2026-05-28T10:07:46.462,,0.25339980000080686
4.721336699999483,4.721336699999483,-5.9552e-05,8,2026-05-28T09:52:16.736,2026-05-28T10:07:46.736,,4.485084400000233,,7,2026-05-28T09:52:16.498,2026-05-28T10:07:46.498,Error desde Arduino: HX711 not found.,-0.23625229999925068
5.246182300000328,5.246182300000328,-6.2023e-05,9,2026-05-28T09:52:17.263,2026-05-28T10:07:47.263,,5.4774601999997685,-0.07,8,2026-05-28T09:52:17.494,2026-05-28T10:07:47.494,,0.2312778999994407
5.7711262000002534,5.7711262000002534,-8.4596e-05,10,2026-05-28T09:52:17.786,2026-05-28T10:07:47.786,,5.500520900000083,,9,2026-05-28T09:52:17.516,2026-05-28T10:07:47.516,Error desde Arduino: HX711 not found.,-0.27060530000017025
6.296114099999613,6.296114099999613,-5.3218e-05,11,2026-05-28T09:52:18.312,2026-05-28T10:07:48.312,,6.492961699999796,-0.06,10,2026-05-28T09:52:18.503,2026-05-28T10:07:48.503,,0.19684760000018287
6.821036399999684,6.821036399999684,-0.003216629,12,2026-05-28T09:52:18.836,2026-05-28T10:07:48.836,,6.516054900000199,,11,2026-05-28T09:52:18.532,2026-05-28T10:07:48.532,Error desde Arduino: HX711 not found.,-0.3049814999994851
7.34597389999999,7.34597389999999,3.6875e-05,13,2026-05-28T09:52:19.352,2026-05-28T10:07:49.352,,7.50831990000006,-0.08,12,2026-05-28T09:52:19.519,2026-05-28T10:07:49.519,,0.1623460000000705
7.870950999999877,7.870950999999877,-1.1883e-05,14,2026-05-28T09:52:19.886,2026-05-28T10:07:49.886,,7.531574499999806,,13,2026-05-28T09:52:19.546,2026-05-28T10:07:49.546,Error desde Arduino: HX711 not found.,-0.33937650000007125
8.39576659999966,8.39576659999966,-1.1182e-05,15,2026-05-28T09:52:20.402,2026-05-28T10:07:50.402,,8.523790600000211,-0.04,14,2026-05-28T09:52:20.536,2026-05-28T10:07:50.536,,0.1280240000005506
8.920683899999858,8.920683899999858,-1.8353e-05,16,2026-05-28T09:52:20.936,2026-05-28T10:07:50.936,,8.559071099999528,,16,2026-05-28T09:52:20.569,2026-05-28T10:07:50.569,Error desde Arduino: HX711 not found.,-0.36161280000033
9.445462200000293,9.445462200000293,-4.7114e-05,17,2026-05-28T09:52:21.453,2026-05-28T10:07:51.453,,9.551439699999719,-0.12,17,2026-05-28T09:52:21.566,2026-05-28T10:07:51.566,,0.10597749999942607
