sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,2.3913e-05,,0.5222928000002867,2026-05-28T09:52:12.536,2026-05-28T10:07:42.536,-930
multimetro,1,2.1683e-05,,1.0478430000002845,2026-05-28T09:52:13.063,2026-05-28T10:07:43.063,-930
multimetro,2,1.6961e-05,,1.5724070999995092,2026-05-28T09:52:13.589,2026-05-28T10:07:43.589,-930
multimetro,3,1.9966e-05,,2.097120599999471,2026-05-28T09:52:14.106,2026-05-28T10:07:44.106,-930
multimetro,4,1.7024e-05,,2.6218792999998186,2026-05-28T09:52:14.638,2026-05-28T10:07:44.638,-930
multimetro,5,1.4427e-05,,3.1467812000000777,2026-05-28T09:52:15.156,2026-05-28T10:07:45.156,-930
multimetro,6,-6.1991e-05,,3.671690799999851,2026-05-28T09:52:15.687,2026-05-28T10:07:45.687,-930
multimetro,7,-4.2026e-05,,4.19645859999946,2026-05-28T09:52:16.212,2026-05-28T10:07:46.212,-930
multimetro,8,-5.9552e-05,,4.721336699999483,2026-05-28T09:52:16.736,2026-05-28T10:07:46.736,-930
multimetro,9,-6.2023e-05,,5.246182300000328,2026-05-28T09:52:17.263,2026-05-28T10:07:47.263,-930
multimetro,10,-8.4596e-05,,5.7711262000002534,2026-05-28T09:52:17.786,2026-05-28T10:07:47.786,-930
multimetro,11,-5.3218e-05,,6.296114099999613,2026-05-28T09:52:18.312,2026-05-28T10:07:48.312,-930
multimetro,12,-0.003216629,,6.821036399999684,2026-05-28T09:52:18.836,2026-05-28T10:07:48.836,-930
multimetro,13,3.6875e-05,,7.34597389999999,2026-05-28T09:52:19.352,2026-05-28T10:07:49.352,-930
multimetro,14,-1.1883e-05,,7.870950999999877,2026-05-28T09:52:19.886,2026-05-28T10:07:49.886,-930
multimetro,15,-1.1182e-05,,8.39576659999966,2026-05-28T09:52:20.402,2026-05-28T10:07:50.402,-930
multimetro,16,-1.8353e-05,,8.920683899999858,2026-05-28T09:52:20.936,2026-05-28T10:07:50.936,-930
multimetro,17,-4.7114e-05,,9.445462200000293,2026-05-28T09:52:21.453,2026-05-28T10:07:51.453,-930
multimetro,18,-3.8476e-05,,9.970206899999539,2026-05-28T09:52:21.986,2026-05-28T10:07:51.986,-930
multimetro,19,2.251e-06,,10.494997699999658,2026-05-28T09:52:22.509,2026-05-28T10:07:52.509,-930
multimetro,20,-3.1587e-05,,11.019664700000249,2026-05-28T09:52:23.036,2026-05-28T10:07:53.036,-930
multimetro,21,-1.4354e-05,,11.544721299999765,2026-05-28T09:52:23.561,2026-05-28T10:07:53.561,-930
multimetro,22,-2.5358e-05,,12.069647499999519,2026-05-28T09:52:24.086,2026-05-28T10:07:54.086,-930
multimetro,23,-3.1954e-05,,12.594619399999829,2026-05-28T09:52:24.602,2026-05-28T10:07:54.602,-930
multimetro,24,-3.235e-06,,13.119506699999874,2026-05-28T09:52:25.136,2026-05-28T10:07:55.136,-930
multimetro,25,-6.156e-06,,13.644189900000129,2026-05-28T09:52:25.660,2026-05-28T10:07:55.660,-930
multimetro,26,-3.4822e-05,,14.168860799999493,2026-05-28T09:52:26.179,2026-05-28T10:07:56.179,-930
multimetro,27,-2.5347e-05,,14.693840500000078,2026-05-28T09:52:26.702,2026-05-28T10:07:56.702,-930
multimetro,28,1.0501e-05,,15.218608000000131,2026-05-28T09:52:27.231,2026-05-28T10:07:57.231,-930
