sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s,indice_multimetro,voltaje_V
multimetro,,,,0.41535189999922295,2026-05-28T11:05:32.718,2026-05-28T11:21:02.718,-930,0.0,0.00103146
multimetro,,,,0.6319643999995606,2026-05-28T11:05:32.935,2026-05-28T11:21:02.935,-930,1.0,0.001030863
multimetro,,,,0.8469581999997899,2026-05-28T11:05:33.141,2026-05-28T11:21:03.141,-930,2.0,0.001031041
multimetro,,,,1.0621250999993208,2026-05-28T11:05:33.358,2026-05-28T11:21:03.358,-930,3.0,0.001030968
multimetro,,,,1.2811351000000286,2026-05-28T11:05:33.575,2026-05-28T11:21:03.575,-930,4.0,0.001029942
balanza,0.0,,Error desde Arduino: HX711 not found.,1.3771849000004295,2026-05-28T11:05:33.678,2026-05-28T11:21:03.678,-930,,
multimetro,,,,1.4963435999998183,2026-05-28T11:05:33.793,2026-05-28T11:21:03.793,-930,5.0,0.001031324
multimetro,,,,1.7112864999999147,2026-05-28T11:05:34.014,2026-05-28T11:21:04.014,-930,6.0,0.001021168
multimetro,,,,1.9262589999998454,2026-05-28T11:05:34.224,2026-05-28T11:21:04.224,-930,7.0,0.001002281
multimetro,,,,2.1412175000004936,2026-05-28T11:05:34.444,2026-05-28T11:21:04.444,-930,8.0,0.000966935
multimetro,,,,2.3563102999996772,2026-05-28T11:05:34.660,2026-05-28T11:21:04.660,-930,9.0,0.000893982
balanza,1.0,15.47,,2.3696459000002505,2026-05-28T11:05:34.672,2026-05-28T11:21:04.672,-930,,
balanza,2.0,,Error desde Arduino: HX711 not found.,2.392914300000484,2026-05-28T11:05:34.696,2026-05-28T11:21:04.696,-930,,
multimetro,,,,2.5712294000004476,2026-05-28T11:05:34.874,2026-05-28T11:21:04.874,-930,10.0,0.000747855
multimetro,,,,2.786216599999534,2026-05-28T11:05:35.087,2026-05-28T11:21:05.087,-930,11.0,0.000560855
multimetro,,,,3.001249099999768,2026-05-28T11:05:35.304,2026-05-28T11:21:05.304,-930,12.0,0.000408802
multimetro,,,,3.216501299999436,2026-05-28T11:05:35.510,2026-05-28T11:21:05.510,-930,13.0,0.000305853
balanza,3.0,14.24,,3.3854200999994646,2026-05-28T11:05:35.687,2026-05-28T11:21:05.687,-930,,
balanza,4.0,,Error desde Arduino: HX711 not found.,3.4084896000003937,2026-05-28T11:05:35.710,2026-05-28T11:21:05.710,-930,,
multimetro,,,,3.4314111000003322,2026-05-28T11:05:35.734,2026-05-28T11:21:05.734,-930,14.0,0.000193848
