tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.41535189999922295,0.41535189999922295,0.00103146,0,2026-05-28T11:05:32.718,2026-05-28T11:21:02.718,,1.3771849000004295,,0,2026-05-28T11:05:33.678,2026-05-28T11:21:03.678,Error desde Arduino: HX711 not found.,0.9618330000012065
0.6319643999995606,0.6319643999995606,0.001030863,1,2026-05-28T11:05:32.935,2026-05-28T11:21:02.935,,1.3771849000004295,,0,2026-05-28T11:05:33.678,2026-05-28T11:21:03.678,Error desde Arduino: HX711 not found.,0.7452205000008689
0.8469581999997899,0.8469581999997899,0.001031041,2,2026-05-28T11:05:33.141,2026-05-28T11:21:03.141,,1.3771849000004295,,0,2026-05-28T11:05:33.678,2026-05-28T11:21:03.678,Error desde Arduino: HX711 not found.,0.5302267000006395
1.0621250999993208,1.0621250999993208,0.001030968,3,2026-05-28T11:05:33.358,2026-05-28T11:21:03.358,,1.3771849000004295,,0,2026-05-28T11:05:33.678,2026-05-28T11:21:03.678,Error desde Arduino: HX711 not found.,0.31505980000110867
1.2811351000000286,1.2811351000000286,0.001029942,4,2026-05-28T11:05:33.575,2026-05-28T11:21:03.575,,1.3771849000004295,,0,2026-05-28T11:05:33.678,2026-05-28T11:21:03.678,Error desde Arduino: HX711 not found.,0.09604980000040086
1.4963435999998183,1.4963435999998183,0.001031324,5,2026-05-28T11:05:33.793,2026-05-28T11:21:03.793,,1.3771849000004295,,0,2026-05-28T11:05:33.678,2026-05-28T11:21:03.678,Error desde Arduino: HX711 not found.,-0.11915869999938877
1.7112864999999147,1.7112864999999147,0.001021168,6,2026-05-28T11:05:34.014,2026-05-28T11:21:04.014,,1.3771849000004295,,0,2026-05-28T11:05:33.678,2026-05-28T11:21:03.678,Error desde Arduino: HX711 not found.,-0.3341015999994852
1.9262589999998454,1.9262589999998454,0.001002281,7,2026-05-28T11:05:34.224,2026-05-28T11:21:04.224,,2.3696459000002505,15.47,1,2026-05-28T11:05:34.672,2026-05-28T11:21:04.672,,0.44338690000040515
2.1412175000004936,2.1412175000004936,0.000966935,8,2026-05-28T11:05:34.444,2026-05-28T11:21:04.444,,2.3696459000002505,15.47,1,2026-05-28T11:05:34.672,2026-05-28T11:21:04.672,,0.22842839999975695
2.3563102999996772,2.3563102999996772,0.000893982,9,2026-05-28T11:05:34.660,2026-05-28T11:21:04.660,,2.3696459000002505,15.47,1,2026-05-28T11:05:34.672,2026-05-28T11:21:04.672,,0.013335600000573322
2.5712294000004476,2.5712294000004476,0.000747855,10,2026-05-28T11:05:34.874,2026-05-28T11:21:04.874,,2.392914300000484,,2,2026-05-28T11:05:34.696,2026-05-28T11:21:04.696,Error desde Arduino: HX711 not found.,-0.17831509999996342
2.786216599999534,2.786216599999534,0.000560855,11,2026-05-28T11:05:35.087,2026-05-28T11:21:05.087,,2.392914300000484,,2,2026-05-28T11:05:34.696,2026-05-28T11:21:04.696,Error desde Arduino: HX711 not found.,-0.39330229999904986
3.001249099999768,3.001249099999768,0.000408802,12,2026-05-28T11:05:35.304,2026-05-28T11:21:05.304,,3.3854200999994646,14.24,3,2026-05-28T11:05:35.687,2026-05-28T11:21:05.687,,0.3841709999996965
3.216501299999436,3.216501299999436,0.000305853,13,2026-05-28T11:05:35.510,2026-05-28T11:21:05.510,,3.3854200999994646,14.24,3,2026-05-28T11:05:35.687,2026-05-28T11:21:05.687,,0.16891880000002857
3.4314111000003322,3.4314111000003322,0.000193848,14,2026-05-28T11:05:35.734,2026-05-28T11:21:05.734,,3.4084896000003937,,4,2026-05-28T11:05:35.710,2026-05-28T11:21:05.710,Error desde Arduino: HX711 not found.,-0.022921499999938533
