sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
balanza,0,,Error desde Arduino: HX711 not found.,1.3771849000004295,2026-05-28T11:05:33.678,2026-05-28T11:21:03.678,-930
balanza,1,15.47,,2.3696459000002505,2026-05-28T11:05:34.672,2026-05-28T11:21:04.672,-930
balanza,2,,Error desde Arduino: HX711 not found.,2.392914300000484,2026-05-28T11:05:34.696,2026-05-28T11:21:04.696,-930
balanza,3,14.24,,3.3854200999994646,2026-05-28T11:05:35.687,2026-05-28T11:21:05.687,-930
balanza,4,,Error desde Arduino: HX711 not found.,3.4084896000003937,2026-05-28T11:05:35.710,2026-05-28T11:21:05.710,-930
balanza,5,12.38,,4.401175799999692,2026-05-28T11:05:36.700,2026-05-28T11:21:06.700,-930
balanza,6,,Error desde Arduino: HX711 not found.,4.424278000000413,2026-05-28T11:05:36.727,2026-05-28T11:21:06.727,-930
balanza,7,10.77,,5.416801899998973,2026-05-28T11:05:37.720,2026-05-28T11:21:07.720,-930
balanza,8,,Error desde Arduino: HX711 not found.,5.439817000000403,2026-05-28T11:05:37.743,2026-05-28T11:21:07.743,-930
balanza,9,11.35,,6.432529800000339,2026-05-28T11:05:38.736,2026-05-28T11:21:08.736,-930
balanza,10,,Error desde Arduino: HX711 not found.,6.457096799998908,2026-05-28T11:05:38.760,2026-05-28T11:21:08.760,-930
balanza,11,9.38,,7.448558699999921,2026-05-28T11:05:39.745,2026-05-28T11:21:09.745,-930
balanza,12,,Error desde Arduino: HX711 not found.,7.4717385999992985,2026-05-28T11:05:39.770,2026-05-28T11:21:09.770,-930
balanza,13,7.03,,8.463108399999328,2026-05-28T11:05:40.764,2026-05-28T11:21:10.764,-930
balanza,14,7.62,,8.474111499999708,2026-05-28T11:05:40.777,2026-05-28T11:21:10.777,-930
balanza,15,,Error desde Arduino: HX711 not found.,8.497452699999485,2026-05-28T11:05:40.801,2026-05-28T11:21:10.801,-930
balanza,16,7.8,,9.488731600000392,2026-05-28T11:05:41.791,2026-05-28T11:21:11.791,-930
balanza,17,,Error desde Arduino: HX711 not found.,9.5119397999988,2026-05-28T11:05:41.812,2026-05-28T11:21:11.812,-930
balanza,18,6.93,,10.503188499998942,2026-05-28T11:05:42.807,2026-05-28T11:21:12.807,-930
balanza,19,,Error desde Arduino: HX711 not found.,10.526436799998919,2026-05-28T11:05:42.828,2026-05-28T11:21:12.828,-930
balanza,20,5.28,,11.517706399999952,2026-05-28T11:05:43.815,2026-05-28T11:21:13.815,-930
balanza,21,,Error desde Arduino: HX711 not found.,11.540821999999025,2026-05-28T11:05:43.844,2026-05-28T11:21:13.844,-930
balanza,22,4.78,,12.53225029999885,2026-05-28T11:05:44.835,2026-05-28T11:21:14.835,-930
balanza,23,4.5,,12.543388899999627,2026-05-28T11:05:44.841,2026-05-28T11:21:14.841,-930
balanza,24,,Error desde Arduino: HX711 not found.,12.56656649999968,2026-05-28T11:05:44.870,2026-05-28T11:21:14.870,-930
balanza,25,4.69,,13.557808699999441,2026-05-28T11:05:45.859,2026-05-28T11:21:15.859,-930
balanza,26,,Error desde Arduino: HX711 not found.,13.581029999999373,2026-05-28T11:05:45.884,2026-05-28T11:21:15.884,-930
balanza,27,3.33,,14.57236279999961,2026-05-28T11:05:46.874,2026-05-28T11:21:16.874,-930
balanza,28,,Error desde Arduino: HX711 not found.,14.595644099999845,2026-05-28T11:05:46.891,2026-05-28T11:21:16.891,-930
balanza,29,2.71,,15.586911500000497,2026-05-28T11:05:47.888,2026-05-28T11:21:17.888,-930
balanza,30,,Error desde Arduino: HX711 not found.,15.609995200000412,2026-05-28T11:05:47.910,2026-05-28T11:21:17.910,-930
balanza,31,2.72,,16.60145299999931,2026-05-28T11:05:48.901,2026-05-28T11:21:18.901,-930
balanza,32,,Error desde Arduino: HX711 not found.,16.624636099999407,2026-05-28T11:05:48.924,2026-05-28T11:21:18.924,-930
balanza,33,1.62,,17.61586569999963,2026-05-28T11:05:49.918,2026-05-28T11:21:19.918,-930
balanza,34,,Error desde Arduino: HX711 not found.,17.639050899999347,2026-05-28T11:05:49.942,2026-05-28T11:21:19.942,-930
balanza,35,-0.19,,18.631461099999797,2026-05-28T11:05:50.934,2026-05-28T11:21:20.934,-930
balanza,36,,Error desde Arduino: HX711 not found.,18.654595699999845,2026-05-28T11:05:50.957,2026-05-28T11:21:20.957,-930
balanza,37,1.07,,19.645885300000373,2026-05-28T11:05:51.941,2026-05-28T11:21:21.941,-930
balanza,38,,Error desde Arduino: HX711 not found.,19.669056900000214,2026-05-28T11:05:51.968,2026-05-28T11:21:21.968,-930
balanza,39,-0.28,,20.66140649999943,2026-05-28T11:05:52.965,2026-05-28T11:21:22.965,-930
balanza,40,,Error desde Arduino: HX711 not found.,20.6845486000002,2026-05-28T11:05:52.984,2026-05-28T11:21:22.984,-930
balanza,41,-1.56,,21.676844300000084,2026-05-28T11:05:53.975,2026-05-28T11:21:23.975,-930
balanza,42,,Error desde Arduino: HX711 not found.,21.699876999999105,2026-05-28T11:05:54.002,2026-05-28T11:21:24.002,-930
balanza,43,-2.37,,22.692388800000117,2026-05-28T11:05:54.995,2026-05-28T11:21:24.995,-930
balanza,44,,Error desde Arduino: HX711 not found.,22.71558709999954,2026-05-28T11:05:55.019,2026-05-28T11:21:25.019,-930
balanza,45,-1.44,,23.707876799999212,2026-05-28T11:05:56.010,2026-05-28T11:21:26.010,-930
balanza,46,,Error desde Arduino: HX711 not found.,23.730900499998825,2026-05-28T11:05:56.034,2026-05-28T11:21:26.034,-930
balanza,47,-2.64,,24.723292700000457,2026-05-28T11:05:57.026,2026-05-28T11:21:27.026,-930
balanza,48,,Error desde Arduino: HX711 not found.,24.74651239999912,2026-05-28T11:05:57.049,2026-05-28T11:21:27.049,-930
balanza,49,-4.06,,25.738728099999207,2026-05-28T11:05:58.041,2026-05-28T11:21:28.041,-930
balanza,50,,Error desde Arduino: HX711 not found.,25.761850499999127,2026-05-28T11:05:58.058,2026-05-28T11:21:28.058,-930
balanza,51,-4.19,,26.754249999999956,2026-05-28T11:05:59.058,2026-05-28T11:21:29.058,-930
balanza,52,,Error desde Arduino: HX711 not found.,26.777336600000126,2026-05-28T11:05:59.074,2026-05-28T11:21:29.074,-930
balanza,53,-5.04,,27.769935399999667,2026-05-28T11:06:00.073,2026-05-28T11:21:30.073,-930
balanza,54,,Error desde Arduino: HX711 not found.,27.793102600000566,2026-05-28T11:06:00.091,2026-05-28T11:21:30.091,-930
balanza,55,-5.8,,28.785482400000546,2026-05-28T11:06:01.084,2026-05-28T11:21:31.084,-930
balanza,56,,Error desde Arduino: HX711 not found.,28.80872679999993,2026-05-28T11:06:01.108,2026-05-28T11:21:31.108,-930
balanza,57,-6.21,,29.800952999999936,2026-05-28T11:06:02.103,2026-05-28T11:21:32.103,-930
balanza,58,,Error desde Arduino: HX711 not found.,29.824040199999217,2026-05-28T11:06:02.127,2026-05-28T11:21:32.127,-930
balanza,59,-6.17,,30.81658040000002,2026-05-28T11:06:03.118,2026-05-28T11:21:33.118,-930
balanza,60,-6.17,,30.82870179999918,2026-05-28T11:06:03.129,2026-05-28T11:21:33.129,-930
balanza,61,,Error desde Arduino: HX711 not found.,30.85182899999927,2026-05-28T11:06:03.151,2026-05-28T11:21:33.151,-930
balanza,62,-6.78,,31.844254399999045,2026-05-28T11:06:04.148,2026-05-28T11:21:34.148,-930
balanza,63,,Error desde Arduino: HX711 not found.,31.867408899999646,2026-05-28T11:06:04.168,2026-05-28T11:21:34.168,-930
balanza,64,-8.0,,32.859768299998905,2026-05-28T11:06:05.158,2026-05-28T11:21:35.158,-930
balanza,65,,Error desde Arduino: HX711 not found.,32.882823500000086,2026-05-28T11:06:05.184,2026-05-28T11:21:35.184,-930
