sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.001288493,,0.41530779999993683,2026-05-28T11:54:02.615,2026-05-28T12:09:32.615,-930
multimetro,1,0.001209111,,0.6316695999994408,2026-05-28T11:54:02.831,2026-05-28T12:09:32.831,-930
multimetro,2,0.00114647,,0.8468560000001162,2026-05-28T11:54:03.047,2026-05-28T12:09:33.047,-930
multimetro,3,0.00111503,,1.061910500000522,2026-05-28T11:54:03.262,2026-05-28T12:09:33.262,-930
multimetro,4,0.001091284,,1.2769809999990684,2026-05-28T11:54:03.467,2026-05-28T12:09:33.467,-930
multimetro,5,0.001036203,,1.4921156000000337,2026-05-28T11:54:03.690,2026-05-28T12:09:33.690,-930
multimetro,6,0.000972986,,1.706993699999657,2026-05-28T11:54:03.900,2026-05-28T12:09:33.900,-930
multimetro,7,0.0009178,,1.9220227000005252,2026-05-28T11:54:04.118,2026-05-28T12:09:34.118,-930
multimetro,8,0.000874874,,2.1369364999991376,2026-05-28T11:54:04.334,2026-05-28T12:09:34.334,-930
multimetro,9,0.000832346,,2.352065200000652,2026-05-28T11:54:04.551,2026-05-28T12:09:34.551,-930
multimetro,10,0.00078341,,2.5671058999996603,2026-05-28T11:54:04.766,2026-05-28T12:09:34.766,-930
multimetro,11,0.0007591,,2.782102200000736,2026-05-28T11:54:04.981,2026-05-28T12:09:34.981,-930
multimetro,12,0.000731962,,2.996928599999592,2026-05-28T11:54:05.197,2026-05-28T12:09:35.197,-930
multimetro,13,0.000678797,,3.2119851000006747,2026-05-28T11:54:05.406,2026-05-28T12:09:35.406,-930
multimetro,14,0.000665123,,3.4268018000002485,2026-05-28T11:54:05.627,2026-05-28T12:09:35.627,-930
multimetro,15,0.000652852,,3.6418128999994224,2026-05-28T11:54:05.837,2026-05-28T12:09:35.837,-930
multimetro,16,0.000641514,,3.8568099999993137,2026-05-28T11:54:06.050,2026-05-28T12:09:36.050,-930
multimetro,17,0.000632489,,4.071852700000818,2026-05-28T11:54:06.272,2026-05-28T12:09:36.272,-930
multimetro,18,0.000622103,,4.286781999999221,2026-05-28T11:54:06.486,2026-05-28T12:09:36.486,-930
multimetro,19,0.000636206,,4.501801700000215,2026-05-28T11:54:06.699,2026-05-28T12:09:36.699,-930
multimetro,20,0.000660328,,4.716691999999966,2026-05-28T11:54:06.916,2026-05-28T12:09:36.916,-930
