tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.415532400000302,0.415532400000302,0.000585856,0,2026-05-28T12:41:22.343,2026-05-28T12:56:52.343,,,,,,,,
0.6315592999999353,0.6315592999999353,0.000585469,1,2026-05-28T12:41:22.560,2026-05-28T12:56:52.560,,1.4748704000012367,,0.0,2026-05-28T12:41:23.403,2026-05-28T12:56:53.403,Error desde Arduino: HX711 not found.,0.8433111000013014
0.846296200001234,0.846296200001234,0.000585553,2,2026-05-28T12:41:22.776,2026-05-28T12:56:52.776,,1.4748704000012367,,0.0,2026-05-28T12:41:23.403,2026-05-28T12:56:53.403,Error desde Arduino: HX711 not found.,0.6285742000000027
1.0614399000005506,1.0614399000005506,0.000585218,3,2026-05-28T12:41:22.993,2026-05-28T12:56:52.993,,1.4748704000012367,,0.0,2026-05-28T12:41:23.403,2026-05-28T12:56:53.403,Error desde Arduino: HX711 not found.,0.41343050000068615
1.2763757000011537,1.2763757000011537,0.000584569,4,2026-05-28T12:41:23.203,2026-05-28T12:56:53.203,,1.4748704000012367,,0.0,2026-05-28T12:41:23.403,2026-05-28T12:56:53.403,Error desde Arduino: HX711 not found.,0.19849470000008296
1.4914974000002985,1.4914974000002985,0.000583982,5,2026-05-28T12:41:23.420,2026-05-28T12:56:53.420,,1.4748704000012367,,0.0,2026-05-28T12:41:23.403,2026-05-28T12:56:53.403,Error desde Arduino: HX711 not found.,-0.01662699999906181
1.7061830000002374,1.7061830000002374,0.000583647,6,2026-05-28T12:41:23.636,2026-05-28T12:56:53.636,,1.4748704000012367,,0.0,2026-05-28T12:41:23.403,2026-05-28T12:56:53.403,Error desde Arduino: HX711 not found.,-0.23131259999900067
1.921165600000677,1.921165600000677,0.000583595,7,2026-05-28T12:41:23.853,2026-05-28T12:56:53.853,,1.4748704000012367,,0.0,2026-05-28T12:41:23.403,2026-05-28T12:56:53.403,Error desde Arduino: HX711 not found.,-0.44629519999944023
2.136131299999761,2.136131299999761,0.000583312,8,2026-05-28T12:41:24.060,2026-05-28T12:56:54.060,,2.467013000001316,-0.02,1.0,2026-05-28T12:41:24.393,2026-05-28T12:56:54.393,,0.33088170000155515
2.3511937000002945,2.3511937000002945,0.000583124,9,2026-05-28T12:41:24.276,2026-05-28T12:56:54.276,,2.467013000001316,-0.02,1.0,2026-05-28T12:41:24.393,2026-05-28T12:56:54.393,,0.11581930000102147
2.5662028000006103,2.5662028000006103,0.000583051,10,2026-05-28T12:41:24.493,2026-05-28T12:56:54.493,,2.4901750999997603,,2.0,2026-05-28T12:41:24.420,2026-05-28T12:56:54.420,Error desde Arduino: HX711 not found.,-0.07602770000085002
2.781211900000926,2.781211900000926,0.000582946,11,2026-05-28T12:41:24.710,2026-05-28T12:56:54.710,,2.4901750999997603,,2.0,2026-05-28T12:41:24.420,2026-05-28T12:56:54.420,Error desde Arduino: HX711 not found.,-0.29103680000116583
2.9963126000002376,2.9963126000002376,0.000582799,12,2026-05-28T12:41:24.926,2026-05-28T12:56:54.926,,3.482495199999903,-0.08,3.0,2026-05-28T12:41:25.410,2026-05-28T12:56:55.410,,0.4861825999996654
3.211499700000786,3.211499700000786,0.000582349,13,2026-05-28T12:41:25.144,2026-05-28T12:56:55.144,,3.482495199999903,-0.08,3.0,2026-05-28T12:41:25.410,2026-05-28T12:56:55.410,,0.2709954999991169
3.426574500001152,3.426574500001152,0.000582025,14,2026-05-28T12:41:25.353,2026-05-28T12:56:55.353,,3.482495199999903,-0.08,3.0,2026-05-28T12:41:25.410,2026-05-28T12:56:55.410,,0.05592069999875093
3.6416040000003704,3.6416040000003704,0.000581794,15,2026-05-28T12:41:25.569,2026-05-28T12:56:55.569,,3.505560700001297,,4.0,2026-05-28T12:41:25.436,2026-05-28T12:56:55.436,Error desde Arduino: HX711 not found.,-0.1360432999990735
3.8565241000014794,3.8565241000014794,0.000581658,16,2026-05-28T12:41:25.786,2026-05-28T12:56:55.786,,3.505560700001297,,4.0,2026-05-28T12:41:25.436,2026-05-28T12:56:55.436,Error desde Arduino: HX711 not found.,-0.35096340000018245
4.071502400000099,4.071502400000099,0.000581386,17,2026-05-28T12:41:26.003,2026-05-28T12:56:56.003,,4.498001400001158,-0.06,5.0,2026-05-28T12:41:26.426,2026-05-28T12:56:56.426,,0.42649900000105845
4.286746300000232,4.286746300000232,0.000581197,18,2026-05-28T12:41:26.212,2026-05-28T12:56:56.212,,4.498001400001158,-0.06,5.0,2026-05-28T12:41:26.426,2026-05-28T12:56:56.426,,0.21125510000092618
4.501659999999902,4.501659999999902,0.000580841,19,2026-05-28T12:41:26.426,2026-05-28T12:56:56.426,,4.498001400001158,-0.06,5.0,2026-05-28T12:41:26.426,2026-05-28T12:56:56.426,,-0.003658599998743739
4.716617699999915,4.716617699999915,0.000580538,20,2026-05-28T12:41:26.643,2026-05-28T12:56:56.643,,4.534785699999702,,7.0,2026-05-28T12:41:26.460,2026-05-28T12:56:56.460,Error desde Arduino: HX711 not found.,-0.18183200000021316
4.9317437000008795,4.9317437000008795,0.000580203,21,2026-05-28T12:41:26.860,2026-05-28T12:56:56.860,,4.534785699999702,,7.0,2026-05-28T12:41:26.460,2026-05-28T12:56:56.460,Error desde Arduino: HX711 not found.,-0.3969580000011774
5.146801800001413,5.146801800001413,0.000580014,22,2026-05-28T12:41:27.076,2026-05-28T12:56:57.076,,5.527097100000901,-0.08,8.0,2026-05-28T12:41:27.459,2026-05-28T12:56:57.459,,0.38029529999948863
5.361738499999774,5.361738499999774,0.000580412,23,2026-05-28T12:41:27.293,2026-05-28T12:56:57.293,,5.527097100000901,-0.08,8.0,2026-05-28T12:41:27.459,2026-05-28T12:56:57.459,,0.16535860000112734
5.576884100000825,5.576884100000825,0.000580978,24,2026-05-28T12:41:27.503,2026-05-28T12:56:57.503,,5.550357600001007,,9.0,2026-05-28T12:41:27.476,2026-05-28T12:56:57.476,Error desde Arduino: HX711 not found.,-0.026526499999818043
5.7919125000007625,5.7919125000007625,0.000581564,25,2026-05-28T12:41:27.720,2026-05-28T12:56:57.720,,5.550357600001007,,9.0,2026-05-28T12:41:27.476,2026-05-28T12:56:57.476,Error desde Arduino: HX711 not found.,-0.24155489999975543
6.007042600000204,6.007042600000204,0.000581867,26,2026-05-28T12:41:27.936,2026-05-28T12:56:57.936,,5.550357600001007,,9.0,2026-05-28T12:41:27.476,2026-05-28T12:56:57.476,Error desde Arduino: HX711 not found.,-0.4566849999991973
6.2219812000003,6.2219812000003,0.000582119,27,2026-05-28T12:41:28.146,2026-05-28T12:56:58.146,,6.5424901000005775,-0.08,10.0,2026-05-28T12:41:28.469,2026-05-28T12:56:58.469,,0.3205089000002772
6.4369841000007,6.4369841000007,0.000582171,28,2026-05-28T12:41:28.360,2026-05-28T12:56:58.360,,6.5424901000005775,-0.08,10.0,2026-05-28T12:41:28.469,2026-05-28T12:56:58.469,,0.10550599999987753
