sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.000585856,,0.415532400000302,2026-05-28T12:41:22.343,2026-05-28T12:56:52.343,-930
multimetro,1,0.000585469,,0.6315592999999353,2026-05-28T12:41:22.560,2026-05-28T12:56:52.560,-930
multimetro,2,0.000585553,,0.846296200001234,2026-05-28T12:41:22.776,2026-05-28T12:56:52.776,-930
multimetro,3,0.000585218,,1.0614399000005506,2026-05-28T12:41:22.993,2026-05-28T12:56:52.993,-930
multimetro,4,0.000584569,,1.2763757000011537,2026-05-28T12:41:23.203,2026-05-28T12:56:53.203,-930
multimetro,5,0.000583982,,1.4914974000002985,2026-05-28T12:41:23.420,2026-05-28T12:56:53.420,-930
multimetro,6,0.000583647,,1.7061830000002374,2026-05-28T12:41:23.636,2026-05-28T12:56:53.636,-930
multimetro,7,0.000583595,,1.921165600000677,2026-05-28T12:41:23.853,2026-05-28T12:56:53.853,-930
multimetro,8,0.000583312,,2.136131299999761,2026-05-28T12:41:24.060,2026-05-28T12:56:54.060,-930
multimetro,9,0.000583124,,2.3511937000002945,2026-05-28T12:41:24.276,2026-05-28T12:56:54.276,-930
multimetro,10,0.000583051,,2.5662028000006103,2026-05-28T12:41:24.493,2026-05-28T12:56:54.493,-930
multimetro,11,0.000582946,,2.781211900000926,2026-05-28T12:41:24.710,2026-05-28T12:56:54.710,-930
multimetro,12,0.000582799,,2.9963126000002376,2026-05-28T12:41:24.926,2026-05-28T12:56:54.926,-930
multimetro,13,0.000582349,,3.211499700000786,2026-05-28T12:41:25.144,2026-05-28T12:56:55.144,-930
multimetro,14,0.000582025,,3.426574500001152,2026-05-28T12:41:25.353,2026-05-28T12:56:55.353,-930
multimetro,15,0.000581794,,3.6416040000003704,2026-05-28T12:41:25.569,2026-05-28T12:56:55.569,-930
multimetro,16,0.000581658,,3.8565241000014794,2026-05-28T12:41:25.786,2026-05-28T12:56:55.786,-930
multimetro,17,0.000581386,,4.071502400000099,2026-05-28T12:41:26.003,2026-05-28T12:56:56.003,-930
multimetro,18,0.000581197,,4.286746300000232,2026-05-28T12:41:26.212,2026-05-28T12:56:56.212,-930
multimetro,19,0.000580841,,4.501659999999902,2026-05-28T12:41:26.426,2026-05-28T12:56:56.426,-930
multimetro,20,0.000580538,,4.716617699999915,2026-05-28T12:41:26.643,2026-05-28T12:56:56.643,-930
multimetro,21,0.000580203,,4.9317437000008795,2026-05-28T12:41:26.860,2026-05-28T12:56:56.860,-930
multimetro,22,0.000580014,,5.146801800001413,2026-05-28T12:41:27.076,2026-05-28T12:56:57.076,-930
multimetro,23,0.000580412,,5.361738499999774,2026-05-28T12:41:27.293,2026-05-28T12:56:57.293,-930
multimetro,24,0.000580978,,5.576884100000825,2026-05-28T12:41:27.503,2026-05-28T12:56:57.503,-930
multimetro,25,0.000581564,,5.7919125000007625,2026-05-28T12:41:27.720,2026-05-28T12:56:57.720,-930
multimetro,26,0.000581867,,6.007042600000204,2026-05-28T12:41:27.936,2026-05-28T12:56:57.936,-930
multimetro,27,0.000582119,,6.2219812000003,2026-05-28T12:41:28.146,2026-05-28T12:56:58.146,-930
multimetro,28,0.000582171,,6.4369841000007,2026-05-28T12:41:28.360,2026-05-28T12:56:58.360,-930
multimetro,29,0.000582286,,6.651954300001307,2026-05-28T12:41:28.578,2026-05-28T12:56:58.578,-930
multimetro,30,0.00058237,,6.866953700000522,2026-05-28T12:41:28.793,2026-05-28T12:56:58.793,-930
multimetro,31,0.000581888,,7.082186100000399,2026-05-28T12:41:29.010,2026-05-28T12:56:59.010,-930
multimetro,32,0.000581899,,7.297182700000121,2026-05-28T12:41:29.226,2026-05-28T12:56:59.226,-930
multimetro,33,0.000581763,,7.512301599999773,2026-05-28T12:41:29.443,2026-05-28T12:56:59.443,-930
multimetro,34,0.000581386,,7.727498600001127,2026-05-28T12:41:29.653,2026-05-28T12:56:59.653,-930
multimetro,35,0.000581585,,7.942559400000391,2026-05-28T12:41:29.870,2026-05-28T12:56:59.870,-930
multimetro,36,0.000581585,,8.157371799999964,2026-05-28T12:41:30.086,2026-05-28T12:57:00.086,-930
multimetro,37,0.00058147,,8.372339700001248,2026-05-28T12:41:30.303,2026-05-28T12:57:00.303,-930
multimetro,38,0.00058148,,8.587454100001196,2026-05-28T12:41:30.519,2026-05-28T12:57:00.519,-930
multimetro,39,0.000581208,,8.802418700000999,2026-05-28T12:41:30.726,2026-05-28T12:57:00.726,-930
multimetro,40,0.000581281,,9.017269300000407,2026-05-28T12:41:30.943,2026-05-28T12:57:00.943,-930
multimetro,41,0.00058126,,9.232312900001489,2026-05-28T12:41:31.160,2026-05-28T12:57:01.160,-930
multimetro,42,0.000580978,,9.44757220000065,2026-05-28T12:41:31.376,2026-05-28T12:57:01.376,-930
multimetro,43,0.000580716,,9.6626066000008,2026-05-28T12:41:31.593,2026-05-28T12:57:01.593,-930
multimetro,44,0.000580548,,9.877766300000076,2026-05-28T12:41:31.810,2026-05-28T12:57:01.810,-930
