sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
balanza,64,-6.25,,33.90492769999946,2026-05-28T12:35:57.451,2026-05-28T12:51:27.451,-930
balanza,65,,Error desde Arduino: HX711 not found.,33.92796999999882,2026-05-28T12:35:57.472,2026-05-28T12:51:27.472,-930
balanza,66,-10.56,,34.92139789999965,2026-05-28T12:35:58.472,2026-05-28T12:51:28.472,-930
balanza,67,,Error desde Arduino: HX711 not found.,34.94468169999891,2026-05-28T12:35:58.492,2026-05-28T12:51:28.492,-930
balanza,68,-7.16,,35.936796799998774,2026-05-28T12:35:59.482,2026-05-28T12:51:29.482,-930
balanza,69,,Error desde Arduino: HX711 not found.,35.960072599998966,2026-05-28T12:35:59.508,2026-05-28T12:51:29.508,-930
balanza,70,-10.15,,36.95323179999832,2026-05-28T12:36:00.502,2026-05-28T12:51:30.502,-930
balanza,71,,Error desde Arduino: HX711 not found.,36.976431299999604,2026-05-28T12:36:00.527,2026-05-28T12:51:30.527,-930
balanza,72,-13.0,,37.96957829999883,2026-05-28T12:36:01.512,2026-05-28T12:51:31.512,-930
balanza,73,,Error desde Arduino: HX711 not found.,37.99281559999872,2026-05-28T12:36:01.542,2026-05-28T12:51:31.542,-930
balanza,74,-10.62,,38.9859706999996,2026-05-28T12:36:02.535,2026-05-28T12:51:32.535,-930
balanza,75,,Error desde Arduino: HX711 not found.,39.00925669999924,2026-05-28T12:36:02.556,2026-05-28T12:51:32.556,-930
balanza,76,-11.16,,40.002387499998804,2026-05-28T12:36:03.549,2026-05-28T12:51:33.549,-930
balanza,77,,Error desde Arduino: HX711 not found.,40.02545559999999,2026-05-28T12:36:03.576,2026-05-28T12:51:33.576,-930
balanza,78,-14.3,,41.01891129999967,2026-05-28T12:36:04.565,2026-05-28T12:51:34.565,-930
balanza,79,,Error desde Arduino: HX711 not found.,41.042223899999954,2026-05-28T12:36:04.585,2026-05-28T12:51:34.585,-930
balanza,80,-13.66,,42.03530169999976,2026-05-28T12:36:05.586,2026-05-28T12:51:35.586,-930
balanza,81,-14.25,,42.04843979999896,2026-05-28T12:36:05.596,2026-05-28T12:51:35.596,-930
balanza,82,,Error desde Arduino: HX711 not found.,42.07151309999972,2026-05-28T12:36:05.615,2026-05-28T12:51:35.615,-930
balanza,83,-14.38,,43.06497909999962,2026-05-28T12:36:06.606,2026-05-28T12:51:36.606,-930
balanza,84,,Error desde Arduino: HX711 not found.,43.08822169999985,2026-05-28T12:36:06.636,2026-05-28T12:51:36.636,-930
balanza,85,-14.15,,44.08144589999938,2026-05-28T12:36:07.632,2026-05-28T12:51:37.632,-930
balanza,86,,Error desde Arduino: HX711 not found.,44.10450700000001,2026-05-28T12:36:07.655,2026-05-28T12:51:37.655,-930
balanza,87,-18.39,,45.09800240000004,2026-05-28T12:36:08.642,2026-05-28T12:51:38.642,-930
balanza,88,,Error desde Arduino: HX711 not found.,45.12116949999836,2026-05-28T12:36:08.672,2026-05-28T12:51:38.672,-930
balanza,89,-17.71,,46.11435840000013,2026-05-28T12:36:09.665,2026-05-28T12:51:39.665,-930
balanza,90,,Error desde Arduino: HX711 not found.,46.137584199999765,2026-05-28T12:36:09.685,2026-05-28T12:51:39.685,-930
balanza,91,-16.95,,47.13078999999925,2026-05-28T12:36:10.677,2026-05-28T12:51:40.677,-930
balanza,92,,Error desde Arduino: HX711 not found.,47.15392069999871,2026-05-28T12:36:10.699,2026-05-28T12:51:40.699,-930
balanza,93,-16.47,,48.14715979999892,2026-05-28T12:36:11.689,2026-05-28T12:51:41.689,-930
balanza,94,,Error desde Arduino: HX711 not found.,48.17013279999992,2026-05-28T12:36:11.721,2026-05-28T12:51:41.721,-930
balanza,95,-21.12,,49.16353699999854,2026-05-28T12:36:12.705,2026-05-28T12:51:42.705,-930
balanza,96,,Error desde Arduino: HX711 not found.,49.186773899999025,2026-05-28T12:36:12.735,2026-05-28T12:51:42.735,-930
balanza,97,-18.74,,50.17991219999931,2026-05-28T12:36:13.731,2026-05-28T12:51:43.731,-930
balanza,98,,Error desde Arduino: HX711 not found.,50.203076599998894,2026-05-28T12:36:13.752,2026-05-28T12:51:43.752,-930
balanza,99,-21.24,,51.19625229999838,2026-05-28T12:36:14.747,2026-05-28T12:51:44.747,-930
balanza,100,,Error desde Arduino: HX711 not found.,51.219498499998735,2026-05-28T12:36:14.770,2026-05-28T12:51:44.770,-930
balanza,101,-22.84,,52.21265449999919,2026-05-28T12:36:15.755,2026-05-28T12:51:45.755,-930
balanza,102,,Error desde Arduino: HX711 not found.,52.23580689999835,2026-05-28T12:36:15.780,2026-05-28T12:51:45.780,-930
balanza,103,-21.77,,53.22895689999859,2026-05-28T12:36:16.779,2026-05-28T12:51:46.779,-930
balanza,104,,Error desde Arduino: HX711 not found.,53.25211639999907,2026-05-28T12:36:16.800,2026-05-28T12:51:46.800,-930
balanza,105,-25.08,,54.24526999999944,2026-05-28T12:36:17.795,2026-05-28T12:51:47.795,-930
balanza,106,,Error desde Arduino: HX711 not found.,54.26845890000004,2026-05-28T12:36:17.811,2026-05-28T12:51:47.811,-930
balanza,107,-23.7,,55.26178209999853,2026-05-28T12:36:18.809,2026-05-28T12:51:48.809,-930
balanza,108,,Error desde Arduino: HX711 not found.,55.28506969999944,2026-05-28T12:36:18.836,2026-05-28T12:51:48.836,-930
balanza,109,-28.16,,56.27832009999838,2026-05-28T12:36:19.821,2026-05-28T12:51:49.821,-930
balanza,110,,Error desde Arduino: HX711 not found.,56.30161259999841,2026-05-28T12:36:19.846,2026-05-28T12:51:49.846,-930
balanza,111,-29.05,,57.294816899999205,2026-05-28T12:36:20.837,2026-05-28T12:51:50.837,-930
balanza,112,,Error desde Arduino: HX711 not found.,57.318111199998384,2026-05-28T12:36:20.860,2026-05-28T12:51:50.860,-930
balanza,113,-26.79,,58.311184899999716,2026-05-28T12:36:21.861,2026-05-28T12:51:51.861,-930
balanza,114,,Error desde Arduino: HX711 not found.,58.33448089999911,2026-05-28T12:36:21.877,2026-05-28T12:51:51.877,-930
balanza,115,-32.44,,59.32763829999931,2026-05-28T12:36:22.878,2026-05-28T12:51:52.878,-930
balanza,116,,Error desde Arduino: HX711 not found.,59.350937899998826,2026-05-28T12:36:22.898,2026-05-28T12:51:52.898,-930
balanza,117,-31.12,,60.344004999999015,2026-05-28T12:36:23.885,2026-05-28T12:51:53.885,-930
balanza,118,,Error desde Arduino: HX711 not found.,60.367303600000014,2026-05-28T12:36:23.915,2026-05-28T12:51:53.915,-930
balanza,119,-32.01,,61.36047399999916,2026-05-28T12:36:24.911,2026-05-28T12:51:54.911,-930
balanza,120,-30.06,,61.37360219999937,2026-05-28T12:36:24.915,2026-05-28T12:51:54.915,-930
balanza,121,,Error desde Arduino: HX711 not found.,61.39675989999887,2026-05-28T12:36:24.945,2026-05-28T12:51:54.945,-930
balanza,122,-34.32,,62.38992009999856,2026-05-28T12:36:25.940,2026-05-28T12:51:55.940,-930
balanza,123,,Error desde Arduino: HX711 not found.,62.41316459999871,2026-05-28T12:36:25.964,2026-05-28T12:51:55.964,-930
balanza,124,-34.89,,63.4063288999987,2026-05-28T12:36:26.948,2026-05-28T12:51:56.948,-930
balanza,125,,Error desde Arduino: HX711 not found.,63.42953139999918,2026-05-28T12:36:26.979,2026-05-28T12:51:56.979,-930
balanza,126,-35.67,,64.42267659999925,2026-05-28T12:36:27.972,2026-05-28T12:51:57.972,-930
balanza,127,,Error desde Arduino: HX711 not found.,64.44599239999843,2026-05-28T12:36:27.992,2026-05-28T12:51:57.992,-930
balanza,128,-38.18,,65.43903839999984,2026-05-28T12:36:28.988,2026-05-28T12:51:58.988,-930
balanza,129,,Error desde Arduino: HX711 not found.,65.46204229999967,2026-05-28T12:36:29.013,2026-05-28T12:51:59.013,-930
balanza,130,-35.36,,66.45537619999959,2026-05-28T12:36:29.997,2026-05-28T12:51:59.997,-930
balanza,131,,Error desde Arduino: HX711 not found.,66.4784796999993,2026-05-28T12:36:30.027,2026-05-28T12:52:00.027,-930
balanza,132,-38.15,,67.47180959999969,2026-05-28T12:36:31.016,2026-05-28T12:52:01.016,-930
balanza,133,,Error desde Arduino: HX711 not found.,67.49501149999924,2026-05-28T12:36:31.046,2026-05-28T12:52:01.046,-930
balanza,134,-38.17,,68.48819879999974,2026-05-28T12:36:32.034,2026-05-28T12:52:02.034,-930
balanza,135,,Error desde Arduino: HX711 not found.,68.51138279999941,2026-05-28T12:36:32.056,2026-05-28T12:52:02.056,-930
balanza,136,-40.11,,69.50448179999876,2026-05-28T12:36:33.054,2026-05-28T12:52:03.054,-930
balanza,137,,Error desde Arduino: HX711 not found.,69.52783180000006,2026-05-28T12:36:33.077,2026-05-28T12:52:03.077,-930
balanza,138,-46.26,,70.52080070000011,2026-05-28T12:36:34.065,2026-05-28T12:52:04.065,-930
balanza,139,,Error desde Arduino: HX711 not found.,70.54376079999929,2026-05-28T12:36:34.094,2026-05-28T12:52:04.094,-930
balanza,140,-42.09,,71.53724709999915,2026-05-28T12:36:35.088,2026-05-28T12:52:05.088,-930
balanza,141,,Error desde Arduino: HX711 not found.,71.56030639999881,2026-05-28T12:36:35.110,2026-05-28T12:52:05.110,-930
balanza,142,-48.09,,72.55361379999886,2026-05-28T12:36:36.103,2026-05-28T12:52:06.103,-930
balanza,143,,Error desde Arduino: HX711 not found.,72.57670659999894,2026-05-28T12:36:36.127,2026-05-28T12:52:06.127,-930
balanza,144,-50.14,,73.56988490000003,2026-05-28T12:36:37.116,2026-05-28T12:52:07.116,-930
balanza,145,,Error desde Arduino: HX711 not found.,73.59306130000004,2026-05-28T12:36:37.144,2026-05-28T12:52:07.144,-930
balanza,146,-52.98,,74.58617520000007,2026-05-28T12:36:38.135,2026-05-28T12:52:08.135,-930
balanza,147,,Error desde Arduino: HX711 not found.,74.60949230000006,2026-05-28T12:36:38.155,2026-05-28T12:52:08.155,-930
balanza,148,-55.25,,75.60257779999847,2026-05-28T12:36:39.151,2026-05-28T12:52:09.151,-930
balanza,149,,Error desde Arduino: HX711 not found.,75.62576459999946,2026-05-28T12:36:39.171,2026-05-28T12:52:09.171,-930
balanza,150,-55.69,,76.61888799999906,2026-05-28T12:36:40.161,2026-05-28T12:52:10.161,-930
balanza,151,,Error desde Arduino: HX711 not found.,76.64215589999912,2026-05-28T12:36:40.192,2026-05-28T12:52:10.192,-930
balanza,152,-58.67,,77.63506079999934,2026-05-28T12:36:41.186,2026-05-28T12:52:11.186,-930
balanza,153,,Error desde Arduino: HX711 not found.,77.65816479999921,2026-05-28T12:36:41.205,2026-05-28T12:52:11.205,-930
balanza,154,-59.0,,78.65153759999885,2026-05-28T12:36:42.200,2026-05-28T12:52:12.200,-930
balanza,155,,Error desde Arduino: HX711 not found.,78.67468369999915,2026-05-28T12:36:42.221,2026-05-28T12:52:12.221,-930
balanza,156,-58.86,,79.66784519999965,2026-05-28T12:36:43.209,2026-05-28T12:52:13.209,-930
balanza,157,,Error desde Arduino: HX711 not found.,79.69110819999878,2026-05-28T12:36:43.239,2026-05-28T12:52:13.239,-930
balanza,158,-58.9,,80.68439279999984,2026-05-28T12:36:44.235,2026-05-28T12:52:14.235,-930
balanza,159,,Error desde Arduino: HX711 not found.,80.70744659999946,2026-05-28T12:36:44.254,2026-05-28T12:52:14.254,-930
balanza,160,-59.04,,81.70083089999935,2026-05-28T12:36:45.246,2026-05-28T12:52:15.246,-930
balanza,161,,Error desde Arduino: HX711 not found.,81.72408699999869,2026-05-28T12:36:45.265,2026-05-28T12:52:15.265,-930
balanza,162,-59.04,,82.7173487,2026-05-28T12:36:46.265,2026-05-28T12:52:16.265,-930
balanza,163,,Error desde Arduino: HX711 not found.,82.74047160000009,2026-05-28T12:36:46.289,2026-05-28T12:52:16.289,-930
balanza,164,-58.77,,83.73369429999912,2026-05-28T12:36:47.279,2026-05-28T12:52:17.279,-930
balanza,165,,Error desde Arduino: HX711 not found.,83.75673879999886,2026-05-28T12:36:47.299,2026-05-28T12:52:17.299,-930
balanza,166,-58.82,,84.75002009999844,2026-05-28T12:36:48.297,2026-05-28T12:52:18.297,-930
balanza,167,,Error desde Arduino: HX711 not found.,84.77331539999977,2026-05-28T12:36:48.324,2026-05-28T12:52:18.324,-930
balanza,168,-58.86,,85.76639799999975,2026-05-28T12:36:49.316,2026-05-28T12:52:19.316,-930
balanza,169,,Error desde Arduino: HX711 not found.,85.78968409999834,2026-05-28T12:36:49.335,2026-05-28T12:52:19.335,-930
balanza,170,-58.7,,86.78281389999938,2026-05-28T12:36:50.324,2026-05-28T12:52:20.324,-930
balanza,171,,Error desde Arduino: HX711 not found.,86.80579149999903,2026-05-28T12:36:50.348,2026-05-28T12:52:20.348,-930
balanza,172,-58.69,,87.79918129999896,2026-05-28T12:36:51.344,2026-05-28T12:52:21.344,-930
balanza,173,,Error desde Arduino: HX711 not found.,87.82230199999867,2026-05-28T12:36:51.370,2026-05-28T12:52:21.370,-930
balanza,174,-58.8,,88.81546720000006,2026-05-28T12:36:52.362,2026-05-28T12:52:22.362,-930
balanza,175,,Error desde Arduino: HX711 not found.,88.83843519999937,2026-05-28T12:36:52.388,2026-05-28T12:52:22.388,-930
balanza,176,-58.67,,89.83183389999976,2026-05-28T12:36:53.376,2026-05-28T12:52:23.376,-930
balanza,177,,Error desde Arduino: HX711 not found.,89.8550940999994,2026-05-28T12:36:53.404,2026-05-28T12:52:23.404,-930
balanza,178,-58.71,,90.84817949999888,2026-05-28T12:36:54.397,2026-05-28T12:52:24.397,-930
balanza,179,,Error desde Arduino: HX711 not found.,90.87144469999839,2026-05-28T12:36:54.415,2026-05-28T12:52:24.415,-930
balanza,180,-58.79,,91.86463389999881,2026-05-28T12:36:55.415,2026-05-28T12:52:25.415,-930
balanza,181,,Error desde Arduino: HX711 not found.,91.88791909999964,2026-05-28T12:36:55.437,2026-05-28T12:52:25.437,-930
balanza,182,-58.77,,92.88098869999885,2026-05-28T12:36:56.431,2026-05-28T12:52:26.431,-930
balanza,183,,Error desde Arduino: HX711 not found.,92.90404929999931,2026-05-28T12:36:56.449,2026-05-28T12:52:26.449,-930
balanza,184,-58.77,,93.89728599999944,2026-05-28T12:36:57.441,2026-05-28T12:52:27.441,-930
balanza,185,,Error desde Arduino: HX711 not found.,93.92057449999993,2026-05-28T12:36:57.468,2026-05-28T12:52:27.468,-930
balanza,186,-58.76,,94.91358919999948,2026-05-28T12:36:58.464,2026-05-28T12:52:28.464,-930
balanza,187,,Error desde Arduino: HX711 not found.,94.93693639999947,2026-05-28T12:36:58.485,2026-05-28T12:52:28.485,-930
balanza,188,-58.83,,95.9299777999986,2026-05-28T12:36:59.472,2026-05-28T12:52:29.472,-930
balanza,189,,Error desde Arduino: HX711 not found.,95.95328659999905,2026-05-28T12:36:59.504,2026-05-28T12:52:29.504,-930
balanza,190,-58.7,,96.94634819999919,2026-05-28T12:37:00.495,2026-05-28T12:52:30.495,-930
balanza,191,,Error desde Arduino: HX711 not found.,96.96941960000004,2026-05-28T12:37:00.515,2026-05-28T12:52:30.515,-930
balanza,192,-58.71,,97.96277349999946,2026-05-28T12:37:01.512,2026-05-28T12:52:31.512,-930
balanza,193,,Error desde Arduino: HX711 not found.,97.98594249999951,2026-05-28T12:37:01.532,2026-05-28T12:52:31.532,-930
balanza,194,-58.76,,98.97930809999889,2026-05-28T12:37:02.527,2026-05-28T12:52:32.527,-930
balanza,195,,Error desde Arduino: HX711 not found.,99.0025313999995,2026-05-28T12:37:02.547,2026-05-28T12:52:32.547,-930
balanza,196,-58.75,,99.99572359999911,2026-05-28T12:37:03.544,2026-05-28T12:52:33.544,-930
balanza,197,,Error desde Arduino: HX711 not found.,100.01891849999993,2026-05-28T12:37:03.560,2026-05-28T12:52:33.560,-930
balanza,198,-58.71,,101.01208640000004,2026-05-28T12:37:04.562,2026-05-28T12:52:34.562,-930
balanza,199,,Error desde Arduino: HX711 not found.,101.03525249999984,2026-05-28T12:37:04.581,2026-05-28T12:52:34.581,-930
balanza,200,-58.78,,102.02858899999956,2026-05-28T12:37:05.570,2026-05-28T12:52:35.570,-930
balanza,201,,Error desde Arduino: HX711 not found.,102.05188079999971,2026-05-28T12:37:05.598,2026-05-28T12:52:35.598,-930
balanza,202,-58.67,,103.04491699999926,2026-05-28T12:37:06.594,2026-05-28T12:52:36.594,-930
balanza,203,,Error desde Arduino: HX711 not found.,103.06793529999959,2026-05-28T12:37:06.610,2026-05-28T12:52:36.610,-930
balanza,204,-58.71,,104.06119209999997,2026-05-28T12:37:07.608,2026-05-28T12:52:37.608,-930
balanza,205,,Error desde Arduino: HX711 not found.,104.08436269999947,2026-05-28T12:37:07.628,2026-05-28T12:52:37.628,-930
balanza,206,-58.66,,105.07764839999982,2026-05-28T12:37:08.628,2026-05-28T12:52:38.628,-930
balanza,207,,Error desde Arduino: HX711 not found.,105.1010198999993,2026-05-28T12:37:08.652,2026-05-28T12:52:38.652,-930
balanza,208,-58.7,,106.09420539999883,2026-05-28T12:37:09.644,2026-05-28T12:52:39.644,-930
balanza,209,,Error desde Arduino: HX711 not found.,106.1174377999996,2026-05-28T12:37:09.662,2026-05-28T12:52:39.662,-930
balanza,210,-58.68,,107.11065400000007,2026-05-28T12:37:10.661,2026-05-28T12:52:40.661,-930
balanza,211,,Error desde Arduino: HX711 not found.,107.13392979999844,2026-05-28T12:37:10.684,2026-05-28T12:52:40.684,-930
balanza,212,-58.72,,108.12702829999944,2026-05-28T12:37:11.675,2026-05-28T12:52:41.675,-930
balanza,213,,Error desde Arduino: HX711 not found.,108.15017579999949,2026-05-28T12:37:11.695,2026-05-28T12:52:41.695,-930
balanza,214,-58.75,,109.14337489999889,2026-05-28T12:37:12.685,2026-05-28T12:52:42.685,-930
balanza,215,,Error desde Arduino: HX711 not found.,109.16645590000007,2026-05-28T12:37:12.715,2026-05-28T12:52:42.715,-930
balanza,216,-58.67,,110.1598739000001,2026-05-28T12:37:13.710,2026-05-28T12:52:43.710,-930
balanza,217,,Error desde Arduino: HX711 not found.,110.18313719999969,2026-05-28T12:37:13.731,2026-05-28T12:52:43.731,-930
balanza,218,-58.63,,111.17635079999854,2026-05-28T12:37:14.718,2026-05-28T12:52:44.718,-930
balanza,219,,Error desde Arduino: HX711 not found.,111.19955469999877,2026-05-28T12:37:14.748,2026-05-28T12:52:44.748,-930
balanza,220,-58.62,,112.19274179999957,2026-05-28T12:37:15.742,2026-05-28T12:52:45.742,-930
balanza,221,,Error desde Arduino: HX711 not found.,112.21592139999848,2026-05-28T12:37:15.763,2026-05-28T12:52:45.763,-930
balanza,222,-58.64,,113.20919270000013,2026-05-28T12:37:16.754,2026-05-28T12:52:46.754,-930
balanza,223,,Error desde Arduino: HX711 not found.,113.23224649999975,2026-05-28T12:37:16.781,2026-05-28T12:52:46.781,-930
balanza,224,-58.67,,114.22592959999929,2026-05-28T12:37:17.777,2026-05-28T12:52:47.777,-930
balanza,225,,Error desde Arduino: HX711 not found.,114.24912389999918,2026-05-28T12:37:17.794,2026-05-28T12:52:47.794,-930
balanza,226,-58.67,,115.2423259999996,2026-05-28T12:37:18.789,2026-05-28T12:52:48.789,-930
balanza,227,,Error desde Arduino: HX711 not found.,115.26557409999987,2026-05-28T12:37:18.808,2026-05-28T12:52:48.808,-930
balanza,228,-58.64,,116.25875389999965,2026-05-28T12:37:19.809,2026-05-28T12:52:49.809,-930
balanza,229,,Error desde Arduino: HX711 not found.,116.28203109999959,2026-05-28T12:37:19.830,2026-05-28T12:52:49.830,-930
balanza,230,-58.65,,117.27522179999869,2026-05-28T12:37:20.820,2026-05-28T12:52:50.820,-930
balanza,231,,Error desde Arduino: HX711 not found.,117.29851759999838,2026-05-28T12:37:20.840,2026-05-28T12:52:50.840,-930
balanza,232,-58.69,,118.29162919999908,2026-05-28T12:37:21.842,2026-05-28T12:52:51.842,-930
balanza,233,,Error desde Arduino: HX711 not found.,118.31472849999955,2026-05-28T12:37:21.865,2026-05-28T12:52:51.865,-930
balanza,234,-58.65,,119.30800869999985,2026-05-28T12:37:22.852,2026-05-28T12:52:52.852,-930
