sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.001139801,,0.41536269999960496,2026-05-28T12:35:23.961,2026-05-28T12:50:53.961,-930
multimetro,1,0.001139414,,0.631329599998935,2026-05-28T12:35:24.177,2026-05-28T12:50:54.177,-930
multimetro,2,0.001138335,,0.8463727999987896,2026-05-28T12:35:24.394,2026-05-28T12:50:54.394,-930
multimetro,3,0.001136388,,1.0613741999986814,2026-05-28T12:35:24.611,2026-05-28T12:50:54.611,-930
multimetro,4,0.001135582,,1.276267999999618,2026-05-28T12:35:24.827,2026-05-28T12:50:54.827,-930
multimetro,5,0.00113399,,1.491354899999351,2026-05-28T12:35:25.037,2026-05-28T12:50:55.037,-930
multimetro,6,0.00113153,,1.7065428999994765,2026-05-28T12:35:25.256,2026-05-28T12:50:55.256,-930
multimetro,7,0.001128578,,1.9217619999999442,2026-05-28T12:35:25.470,2026-05-28T12:50:55.470,-930
multimetro,8,0.001124358,,2.136710299999322,2026-05-28T12:35:25.687,2026-05-28T12:50:55.687,-930
multimetro,9,0.001119375,,2.35177449999901,2026-05-28T12:35:25.894,2026-05-28T12:50:55.894,-930
multimetro,10,0.001112297,,2.5667495999987295,2026-05-28T12:35:26.118,2026-05-28T12:50:56.118,-930
multimetro,11,0.001103597,,2.7817519000000175,2026-05-28T12:35:26.328,2026-05-28T12:50:56.328,-930
multimetro,12,0.001091996,,2.996616099999301,2026-05-28T12:35:26.546,2026-05-28T12:50:56.546,-930
multimetro,13,0.001077967,,3.212070699999458,2026-05-28T12:35:26.761,2026-05-28T12:50:56.761,-930
multimetro,14,0.001061686,,3.427084699998886,2026-05-28T12:35:26.977,2026-05-28T12:50:56.977,-930
multimetro,15,0.001043228,,3.642393899999661,2026-05-28T12:35:27.193,2026-05-28T12:50:57.193,-930
multimetro,16,0.001023283,,3.8583073999998305,2026-05-28T12:35:27.409,2026-05-28T12:50:57.409,-930
multimetro,17,0.001004448,,4.073322899999766,2026-05-28T12:35:27.618,2026-05-28T12:50:57.618,-930
multimetro,18,0.000984367,,4.2883194999994885,2026-05-28T12:35:27.839,2026-05-28T12:50:57.839,-930
multimetro,19,0.00096304,,4.503317599999718,2026-05-28T12:35:28.044,2026-05-28T12:50:58.044,-930
multimetro,20,0.000940823,,4.718322499998976,2026-05-28T12:35:28.268,2026-05-28T12:50:58.268,-930
multimetro,21,0.000917895,,4.933183799999824,2026-05-28T12:35:28.484,2026-05-28T12:50:58.484,-930
multimetro,22,0.000894861,,5.148190399999294,2026-05-28T12:35:28.694,2026-05-28T12:50:58.694,-930
multimetro,23,0.000873105,,5.362994899998739,2026-05-28T12:35:28.912,2026-05-28T12:50:58.912,-930
multimetro,24,0.000847789,,5.5779161999998905,2026-05-28T12:35:29.122,2026-05-28T12:50:59.122,-930
multimetro,25,0.00082284,,5.792854199999056,2026-05-28T12:35:29.339,2026-05-28T12:50:59.339,-930
multimetro,26,0.000799785,,6.007918899998913,2026-05-28T12:35:29.549,2026-05-28T12:50:59.549,-930
multimetro,27,0.000775118,,6.222777499999211,2026-05-28T12:35:29.773,2026-05-28T12:50:59.773,-930
multimetro,28,0.000749635,,6.437742799998887,2026-05-28T12:35:29.985,2026-05-28T12:50:59.985,-930
multimetro,29,0.000723628,,6.652477999999974,2026-05-28T12:35:30.202,2026-05-28T12:51:00.202,-930
multimetro,30,0.000697579,,6.867409399999815,2026-05-28T12:35:30.410,2026-05-28T12:51:00.410,-930
multimetro,31,0.000672295,,7.0823844999995345,2026-05-28T12:35:30.633,2026-05-28T12:51:00.633,-930
multimetro,32,0.000647199,,7.297510599999441,2026-05-28T12:35:30.848,2026-05-28T12:51:00.848,-930
multimetro,33,0.000622532,,7.5131253999988985,2026-05-28T12:35:31.064,2026-05-28T12:51:01.064,-930
multimetro,34,0.000599415,,7.728035000000091,2026-05-28T12:35:31.278,2026-05-28T12:51:01.278,-930
multimetro,35,0.000570455,,7.9434660999995685,2026-05-28T12:35:31.494,2026-05-28T12:51:01.494,-930
multimetro,36,0.000544574,,8.158416099999158,2026-05-28T12:35:31.708,2026-05-28T12:51:01.708,-930
multimetro,37,0.00051483,,8.373384099999384,2026-05-28T12:35:31.920,2026-05-28T12:51:01.920,-930
multimetro,38,0.000487367,,8.588294799999858,2026-05-28T12:35:32.139,2026-05-28T12:51:02.139,-930
multimetro,39,0.000465873,,8.80330580000009,2026-05-28T12:35:32.352,2026-05-28T12:51:02.352,-930
multimetro,40,0.00043974,,9.018142399998396,2026-05-28T12:35:32.562,2026-05-28T12:51:02.562,-930
multimetro,41,0.000413273,,9.233166199999687,2026-05-28T12:35:32.783,2026-05-28T12:51:02.783,-930
multimetro,42,0.000386701,,9.448188200000004,2026-05-28T12:35:32.994,2026-05-28T12:51:02.994,-930
multimetro,43,0.000364526,,9.663281399998596,2026-05-28T12:35:33.213,2026-05-28T12:51:03.213,-930
multimetro,44,0.000337933,,9.878368199999386,2026-05-28T12:35:33.426,2026-05-28T12:51:03.426,-930
