indice,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc,masa_g,sensor,voltaje_V
99,,24.964625799999794,2026-05-28T08:51:36.839,2026-05-28T09:07:06.839,,multimetro,-8.7423e-05
100,,25.215199799999937,2026-05-28T08:51:37.090,2026-05-28T09:07:07.090,,multimetro,-4.6999e-05
46,,25.313085199999932,2026-05-28T08:51:37.179,2026-05-28T09:07:07.179,0.12,balanza,
47,Error Arduino: HX711 not found.,25.336267700000008,2026-05-28T08:51:37.210,2026-05-28T09:07:07.210,,balanza,
101,,25.46521870000015,2026-05-28T08:51:37.339,2026-05-28T09:07:07.339,,multimetro,-1.5788e-05
102,,25.714825499999733,2026-05-28T08:51:37.589,2026-05-28T09:07:07.589,,multimetro,-1.5747e-05
103,,25.965302600000086,2026-05-28T08:51:37.840,2026-05-28T09:07:07.840,,multimetro,-1.6888e-05
104,,26.214745700000094,2026-05-28T08:51:38.089,2026-05-28T09:07:08.089,,multimetro,-1.7202e-05
48,,26.328569700000116,2026-05-28T08:51:38.198,2026-05-28T09:07:08.198,-0.09,balanza,
49,Error Arduino: HX711 not found.,26.351779499999793,2026-05-28T08:51:38.222,2026-05-28T09:07:08.222,,balanza,
105,,26.46456649999982,2026-05-28T08:51:38.339,2026-05-28T09:07:08.339,,multimetro,1.728e-06
106,,26.714790800000173,2026-05-28T08:51:38.589,2026-05-28T09:07:08.589,,multimetro,2.0479e-05
107,,26.965154600000005,2026-05-28T08:51:38.840,2026-05-28T09:07:08.840,,multimetro,1.2951e-05
108,,27.21472679999988,2026-05-28T08:51:39.089,2026-05-28T09:07:09.089,,multimetro,5.8201e-05
50,,27.344122900000002,2026-05-28T08:51:39.212,2026-05-28T09:07:09.212,-0.14,balanza,
51,Error Arduino: HX711 not found.,27.36727299999984,2026-05-28T08:51:39.240,2026-05-28T09:07:09.240,,balanza,
109,,27.464700500000163,2026-05-28T08:51:39.339,2026-05-28T09:07:09.339,,multimetro,3.2236e-05
110,,27.714928999999756,2026-05-28T08:51:39.589,2026-05-28T09:07:09.589,,multimetro,2.8907e-05
111,,27.964617199999793,2026-05-28T08:51:39.839,2026-05-28T09:07:09.839,,multimetro,7.4932e-05
112,,28.214545599999838,2026-05-28T08:51:40.089,2026-05-28T09:07:10.089,,multimetro,0.000198308
52,,28.35871679999991,2026-05-28T08:51:40.232,2026-05-28T09:07:10.232,0.01,balanza,
53,Error Arduino: HX711 not found.,28.38204020000012,2026-05-28T08:51:40.255,2026-05-28T09:07:10.255,,balanza,
113,,28.465059699999983,2026-05-28T08:51:40.331,2026-05-28T09:07:10.331,,multimetro,0.000155633
114,,28.71485900000016,2026-05-28T08:51:40.589,2026-05-28T09:07:10.589,,multimetro,0.000125061
115,,28.964433699999972,2026-05-28T08:51:40.839,2026-05-28T09:07:10.839,,multimetro,9.8322e-05
116,,29.215130600000066,2026-05-28T08:51:41.089,2026-05-28T09:07:11.089,,multimetro,8.2774e-05
54,,29.374426400000175,2026-05-28T08:51:41.245,2026-05-28T09:07:11.245,-0.09,balanza,
55,,29.38650060000009,2026-05-28T08:51:41.255,2026-05-28T09:07:11.255,-0.08,balanza,
56,Error Arduino: HX711 not found.,29.409639900000002,2026-05-28T08:51:41.279,2026-05-28T09:07:11.279,,balanza,
117,,29.464985799999795,2026-05-28T08:51:41.339,2026-05-28T09:07:11.339,,multimetro,6.7362e-05
118,,29.715087999999923,2026-05-28T08:51:41.589,2026-05-28T09:07:11.589,,multimetro,5.4296e-05
119,,29.965099200000168,2026-05-28T08:51:41.839,2026-05-28T09:07:11.839,,multimetro,5.7531e-05
120,,30.214704299999994,2026-05-28T08:51:42.080,2026-05-28T09:07:12.080,,multimetro,4.9344e-05
57,,30.402106600000025,2026-05-28T08:51:42.275,2026-05-28T09:07:12.275,-0.02,balanza,
58,Error Arduino: HX711 not found.,30.42520400000012,2026-05-28T08:51:42.300,2026-05-28T09:07:12.300,,balanza,
121,,30.464627700000165,2026-05-28T08:51:42.338,2026-05-28T09:07:12.338,,multimetro,4.8601e-05
122,,30.715106099999957,2026-05-28T08:51:42.582,2026-05-28T09:07:12.582,,multimetro,4.8643e-05
123,,30.96458840000014,2026-05-28T08:51:42.839,2026-05-28T09:07:12.839,,multimetro,4.1209e-05
124,,31.214883699999973,2026-05-28T08:51:43.089,2026-05-28T09:07:13.089,,multimetro,4.2821e-05
59,,31.41773809999995,2026-05-28T08:51:43.291,2026-05-28T09:07:13.291,-0.04,balanza,
60,Error Arduino: HX711 not found.,31.440842299999986,2026-05-28T08:51:43.314,2026-05-28T09:07:13.314,,balanza,
125,,31.464699399999972,2026-05-28T08:51:43.339,2026-05-28T09:07:13.339,,multimetro,4.0434e-05
126,,31.714594900000066,2026-05-28T08:51:43.588,2026-05-28T09:07:13.588,,multimetro,3.8707e-05
127,,31.964622800000143,2026-05-28T08:51:43.831,2026-05-28T09:07:13.831,,multimetro,3.3671e-05
128,,32.21469810000008,2026-05-28T08:51:44.088,2026-05-28T09:07:14.088,,multimetro,2.9598e-05
61,,32.43353350000007,2026-05-28T08:51:44.308,2026-05-28T09:07:14.308,-0.09,balanza,
62,Error Arduino: HX711 not found.,32.45656890000009,2026-05-28T08:51:44.330,2026-05-28T09:07:14.330,,balanza,
129,,32.46481499999982,2026-05-28T08:51:44.339,2026-05-28T09:07:14.339,,multimetro,2.7546e-05
130,,32.71478679999973,2026-05-28T08:51:44.588,2026-05-28T09:07:14.588,,multimetro,2.5253e-05
131,,32.96461769999996,2026-05-28T08:51:44.838,2026-05-28T09:07:14.838,,multimetro,2.407e-05
132,,33.215096599999924,2026-05-28T08:51:45.089,2026-05-28T09:07:15.089,,multimetro,2.4541e-05
63,,33.449160499999834,2026-05-28T08:51:45.323,2026-05-28T09:07:15.323,-0.05,balanza,
133,,33.46512819999998,2026-05-28T08:51:45.340,2026-05-28T09:07:15.340,,multimetro,2.3567e-05
64,Error Arduino: HX711 not found.,33.47248179999997,2026-05-28T08:51:45.345,2026-05-28T09:07:15.345,,balanza,
134,,33.714692000000014,2026-05-28T08:51:45.589,2026-05-28T09:07:15.589,,multimetro,2.1233e-05
135,,33.964563,2026-05-28T08:51:45.838,2026-05-28T09:07:15.838,,multimetro,2.0458e-05
136,,34.21506450000015,2026-05-28T08:51:46.089,2026-05-28T09:07:16.089,,multimetro,1.9024e-05
137,,34.46464990000004,2026-05-28T08:51:46.339,2026-05-28T09:07:16.339,,multimetro,1.9306e-05
65,,34.46509759999981,2026-05-28T08:51:46.339,2026-05-28T09:07:16.339,-0.09,balanza,
66,Error Arduino: HX711 not found.,34.488161599999785,2026-05-28T08:51:46.362,2026-05-28T09:07:16.362,,balanza,
138,,34.714756699999725,2026-05-28T08:51:46.589,2026-05-28T09:07:16.589,,multimetro,1.9893e-05
139,,34.96481099999983,2026-05-28T08:51:46.839,2026-05-28T09:07:16.839,,multimetro,2.1913e-05
140,,35.21454249999988,2026-05-28T08:51:47.089,2026-05-28T09:07:17.089,,multimetro,1.8929e-05
141,,35.46468730000015,2026-05-28T08:51:47.339,2026-05-28T09:07:17.339,,multimetro,2.0793e-05
67,,35.48067409999976,2026-05-28T08:51:47.355,2026-05-28T09:07:17.355,-0.01,balanza,
68,Error Arduino: HX711 not found.,35.50382219999983,2026-05-28T08:51:47.378,2026-05-28T09:07:17.378,,balanza,
142,,35.714758099999926,2026-05-28T08:51:47.589,2026-05-28T09:07:17.589,,multimetro,1.8333e-05
143,,35.96498459999975,2026-05-28T08:51:47.839,2026-05-28T09:07:17.839,,multimetro,1.7872e-05
144,,36.214949700000034,2026-05-28T08:51:48.080,2026-05-28T09:07:18.080,,multimetro,1.6951e-05
145,,36.464660300000105,2026-05-28T08:51:48.338,2026-05-28T09:07:18.338,,multimetro,1.7725e-05
69,,36.496212099999866,2026-05-28T08:51:48.362,2026-05-28T09:07:18.362,-0.05,balanza,
70,Error Arduino: HX711 not found.,36.519375599999876,2026-05-28T08:51:48.391,2026-05-28T09:07:18.391,,balanza,
146,,36.71478709999974,2026-05-28T08:51:48.589,2026-05-28T09:07:18.589,,multimetro,1.7191e-05
147,,36.96463730000005,2026-05-28T08:51:48.839,2026-05-28T09:07:18.839,,multimetro,1.782e-05
148,,37.21500819999983,2026-05-28T08:51:49.089,2026-05-28T09:07:19.089,,multimetro,1.6417e-05
149,,37.46468129999994,2026-05-28T08:51:49.339,2026-05-28T09:07:19.339,,multimetro,1.693e-05
71,,37.511777000000166,2026-05-28T08:51:49.379,2026-05-28T09:07:19.379,-0.08,balanza,
72,Error Arduino: HX711 not found.,37.53508000000011,2026-05-28T08:51:49.409,2026-05-28T09:07:19.409,,balanza,
150,,37.71487309999975,2026-05-28T08:51:49.589,2026-05-28T09:07:19.589,,multimetro,1.7254e-05
151,,37.96455019999985,2026-05-28T08:51:49.839,2026-05-28T09:07:19.839,,multimetro,1.5904e-05
152,,38.214662699999735,2026-05-28T08:51:50.089,2026-05-28T09:07:20.089,,multimetro,1.626e-05
153,,38.46491389999983,2026-05-28T08:51:50.338,2026-05-28T09:07:20.338,,multimetro,1.5998e-05
73,,38.52746879999995,2026-05-28T08:51:50.398,2026-05-28T09:07:20.398,-0.05,balanza,
74,Error Arduino: HX711 not found.,38.55073309999989,2026-05-28T08:51:50.422,2026-05-28T09:07:20.422,,balanza,
154,,38.7147673999998,2026-05-28T08:51:50.589,2026-05-28T09:07:20.589,,multimetro,1.6061e-05
155,,38.96504589999995,2026-05-28T08:51:50.839,2026-05-28T09:07:20.839,,multimetro,1.6626e-05
156,,39.214709500000026,2026-05-28T08:51:51.089,2026-05-28T09:07:21.089,,multimetro,1.5652e-05
157,,39.46462459999975,2026-05-28T08:51:51.339,2026-05-28T09:07:21.339,,multimetro,1.7516e-05
75,,39.54304309999998,2026-05-28T08:51:51.413,2026-05-28T09:07:21.413,-0.03,balanza,
76,Error Arduino: HX711 not found.,39.56619159999991,2026-05-28T08:51:51.439,2026-05-28T09:07:21.439,,balanza,
158,,39.71496410000009,2026-05-28T08:51:51.589,2026-05-28T09:07:21.589,,multimetro,1.5684e-05
159,,39.96467320000011,2026-05-28T08:51:51.839,2026-05-28T09:07:21.839,,multimetro,1.5401e-05
160,,40.21462569999994,2026-05-28T08:51:52.089,2026-05-28T09:07:22.089,,multimetro,1.472e-05
161,,40.46476900000016,2026-05-28T08:51:52.339,2026-05-28T09:07:22.339,,multimetro,1.561e-05
77,,40.55870019999975,2026-05-28T08:51:52.432,2026-05-28T09:07:22.432,-0.05,balanza,
78,Error Arduino: HX711 not found.,40.58194409999987,2026-05-28T08:51:52.455,2026-05-28T09:07:22.455,,balanza,
162,,40.71461820000013,2026-05-28T08:51:52.589,2026-05-28T09:07:22.589,,multimetro,1.4574e-05
163,,40.96463559999984,2026-05-28T08:51:52.838,2026-05-28T09:07:22.838,,multimetro,1.694e-05
164,,41.21469019999995,2026-05-28T08:51:53.080,2026-05-28T09:07:23.080,,multimetro,1.5035e-05
165,,41.464832300000126,2026-05-28T08:51:53.338,2026-05-28T09:07:23.338,,multimetro,1.6605e-05
79,,41.5743766999999,2026-05-28T08:51:53.445,2026-05-28T09:07:23.445,-0.0,balanza,
80,Error Arduino: HX711 not found.,41.597669100000076,2026-05-28T08:51:53.472,2026-05-28T09:07:23.472,,balanza,
166,,41.714570000000094,2026-05-28T08:51:53.589,2026-05-28T09:07:23.589,,multimetro,1.4857e-05
167,,41.96464090000018,2026-05-28T08:51:53.839,2026-05-28T09:07:23.839,,multimetro,1.5799e-05
168,,42.214736999999786,2026-05-28T08:51:54.089,2026-05-28T09:07:24.089,,multimetro,1.4249e-05
169,,42.4651601999999,2026-05-28T08:51:54.339,2026-05-28T09:07:24.339,,multimetro,1.626e-05
