sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,100,1.405e-05,,52.94558640000014,2026-05-28T09:49:45.786,2026-05-28T10:05:15.786,-930
multimetro,101,2.653e-05,,53.469937000000755,2026-05-28T09:49:46.303,2026-05-28T10:05:16.303,-930
multimetro,102,1.8186e-05,,53.994151600000805,2026-05-28T09:49:46.830,2026-05-28T10:05:16.830,-930
multimetro,103,2.9514e-05,,54.51851280000028,2026-05-28T09:49:47.354,2026-05-28T10:05:17.354,-930
multimetro,104,3.3891e-05,,55.04266100000041,2026-05-28T09:49:47.882,2026-05-28T10:05:17.882,-930
multimetro,105,2.7441e-05,,55.56698270000015,2026-05-28T09:49:48.406,2026-05-28T10:05:18.406,-930
multimetro,106,1.2815e-05,,56.09130080000068,2026-05-28T09:49:48.931,2026-05-28T10:05:18.931,-930
multimetro,107,-3.98e-07,,56.615611800000806,2026-05-28T09:49:49.456,2026-05-28T10:05:19.456,-930
multimetro,108,2.2678e-05,,57.13985690000027,2026-05-28T09:49:49.980,2026-05-28T10:05:19.980,-930
multimetro,109,2.9064e-05,,57.66400710000016,2026-05-28T09:49:50.503,2026-05-28T10:05:20.503,-930
multimetro,110,6.8326e-05,,58.18826730000001,2026-05-28T09:49:51.020,2026-05-28T10:05:21.020,-930
multimetro,111,6.6619e-05,,58.71262800000022,2026-05-28T09:49:51.553,2026-05-28T10:05:21.553,-930
multimetro,112,3.2195e-05,,59.23679270000048,2026-05-28T09:49:52.070,2026-05-28T10:05:22.070,-930
multimetro,113,2.7284e-05,,59.761235599999964,2026-05-28T09:49:52.601,2026-05-28T10:05:22.601,-930
multimetro,114,1.8165e-05,,60.28569570000036,2026-05-28T09:49:53.123,2026-05-28T10:05:23.123,-930
multimetro,115,1.56e-05,,60.809838500000296,2026-05-28T09:49:53.650,2026-05-28T10:05:23.650,-930
multimetro,116,1.4155e-05,,61.334203600000365,2026-05-28T09:49:54.170,2026-05-28T10:05:24.170,-930
multimetro,117,1.3129e-05,,61.85843620000014,2026-05-28T09:49:54.696,2026-05-28T10:05:24.696,-930
multimetro,118,1.984e-05,,62.38275370000065,2026-05-28T09:49:55.220,2026-05-28T10:05:25.220,-930
multimetro,119,3.2896e-05,,62.90695660000074,2026-05-28T09:49:55.747,2026-05-28T10:05:25.747,-930
multimetro,120,0.000153717,,63.43109000000004,2026-05-28T09:49:56.270,2026-05-28T10:05:26.270,-930
multimetro,121,-1.1339e-05,,63.955428200000824,2026-05-28T09:49:56.786,2026-05-28T10:05:26.786,-930
multimetro,122,-3.4561e-05,,64.47984460000043,2026-05-28T09:49:57.320,2026-05-28T10:05:27.320,-930
multimetro,123,3.5587e-05,,65.00430310000047,2026-05-28T09:49:57.845,2026-05-28T10:05:27.845,-930
multimetro,124,3.3419e-05,,65.52840300000025,2026-05-28T09:49:58.363,2026-05-28T10:05:28.363,-930
multimetro,125,-3.3744e-05,,66.052592,2026-05-28T09:49:58.886,2026-05-28T10:05:28.886,-930
multimetro,126,-4.711e-06,,66.57679000000007,2026-05-28T09:49:59.416,2026-05-28T10:05:29.416,-930
multimetro,127,1.288e-06,,67.10116300000027,2026-05-28T09:49:59.940,2026-05-28T10:05:29.940,-930
multimetro,128,3.1273e-05,,67.62523610000062,2026-05-28T09:50:00.462,2026-05-28T10:05:30.462,-930
multimetro,129,-7.4901e-05,,68.14946690000033,2026-05-28T09:50:00.986,2026-05-28T10:05:30.986,-930
multimetro,130,1.4762e-05,,68.67380690000027,2026-05-28T09:50:01.513,2026-05-28T10:05:31.513,-930
multimetro,131,1.0355e-05,,69.19798600000013,2026-05-28T09:50:02.038,2026-05-28T10:05:32.038,-930
multimetro,132,1.2501e-05,,69.7222427000006,2026-05-28T09:50:02.562,2026-05-28T10:05:32.562,-930
multimetro,133,2.5033e-05,,70.24636540000029,2026-05-28T09:50:03.087,2026-05-28T10:05:33.087,-930
multimetro,134,2.1002e-05,,70.77094570000008,2026-05-28T09:50:03.611,2026-05-28T10:05:33.611,-930
multimetro,135,1.873e-05,,71.29518420000022,2026-05-28T09:50:04.129,2026-05-28T10:05:34.129,-930
multimetro,136,6.031e-06,,71.81937280000056,2026-05-28T09:50:04.653,2026-05-28T10:05:34.653,-930
multimetro,137,1.4155e-05,,72.34356800000023,2026-05-28T09:50:05.180,2026-05-28T10:05:35.180,-930
multimetro,138,2.2102e-05,,72.86800940000012,2026-05-28T09:50:05.703,2026-05-28T10:05:35.703,-930
multimetro,139,2.1756e-05,,73.39238150000074,2026-05-28T09:50:06.230,2026-05-28T10:05:36.230,-930
multimetro,140,1.5862e-05,,73.91679400000066,2026-05-28T09:50:06.753,2026-05-28T10:05:36.753,-930
multimetro,141,1.4019e-05,,74.44102350000048,2026-05-28T09:50:07.279,2026-05-28T10:05:37.279,-930
multimetro,142,1.5328e-05,,74.9654642000005,2026-05-28T09:50:07.803,2026-05-28T10:05:37.803,-930
multimetro,143,1.9945e-05,,75.48951170000055,2026-05-28T09:50:08.330,2026-05-28T10:05:38.330,-930
multimetro,144,2.3567e-05,,76.01372400000037,2026-05-28T09:50:08.853,2026-05-28T10:05:38.853,-930
multimetro,145,0.000342508,,76.53799490000074,2026-05-28T09:50:09.369,2026-05-28T10:05:39.369,-930
multimetro,146,-4.7093e-05,,77.0623316000001,2026-05-28T09:50:09.902,2026-05-28T10:05:39.902,-930
multimetro,147,-3.2226e-05,,77.5865760000006,2026-05-28T09:50:10.423,2026-05-28T10:05:40.423,-930
multimetro,148,-1.8552e-05,,78.1110348000002,2026-05-28T09:50:10.949,2026-05-28T10:05:40.949,-930
multimetro,149,7.664e-06,,78.63529490000019,2026-05-28T09:50:11.470,2026-05-28T10:05:41.470,-930
multimetro,150,7.85e-07,,79.15949,2026-05-28T09:50:11.999,2026-05-28T10:05:41.999,-930
multimetro,151,1.968e-06,,79.68364990000009,2026-05-28T09:50:12.519,2026-05-28T10:05:42.519,-930
multimetro,152,1.6092e-05,,80.20775800000047,2026-05-28T09:50:13.048,2026-05-28T10:05:43.048,-930
multimetro,153,0.000600336,,80.7319793000006,2026-05-28T09:50:13.570,2026-05-28T10:05:43.570,-930
multimetro,154,-9.569e-06,,81.25641560000076,2026-05-28T09:50:14.096,2026-05-28T10:05:44.096,-930
multimetro,155,1.2564e-05,,81.78062530000079,2026-05-28T09:50:14.620,2026-05-28T10:05:44.620,-930
multimetro,156,1.5286e-05,,82.30493110000043,2026-05-28T09:50:15.145,2026-05-28T10:05:45.145,-930
multimetro,157,1.6678e-05,,82.82931929999995,2026-05-28T09:50:15.670,2026-05-28T10:05:45.670,-930
multimetro,158,1.3066e-05,,83.3536997000001,2026-05-28T09:50:16.186,2026-05-28T10:05:46.186,-930
multimetro,159,1.9076e-05,,83.8781166000008,2026-05-28T09:50:16.713,2026-05-28T10:05:46.713,-930
multimetro,160,-3.727e-06,,84.40222119999999,2026-05-28T09:50:17.243,2026-05-28T10:05:47.243,-930
multimetro,161,9.151e-06,,84.92649600000004,2026-05-28T09:50:17.766,2026-05-28T10:05:47.766,-930
multimetro,162,3.565e-05,,85.4507349000005,2026-05-28T09:50:18.289,2026-05-28T10:05:48.289,-930
multimetro,163,8.962e-06,,85.97489320000022,2026-05-28T09:50:18.813,2026-05-28T10:05:48.813,-930
multimetro,164,1.7286e-05,,86.49920950000069,2026-05-28T09:50:19.339,2026-05-28T10:05:49.339,-930
multimetro,165,1.316e-05,,87.02368100000058,2026-05-28T09:50:19.863,2026-05-28T10:05:49.863,-930
multimetro,166,-5.329e-06,,87.54802150000069,2026-05-28T09:50:20.386,2026-05-28T10:05:50.386,-930
multimetro,167,1.5736e-05,,88.07218280000052,2026-05-28T09:50:20.903,2026-05-28T10:05:50.903,-930
multimetro,168,2.407e-05,,88.59646090000024,2026-05-28T09:50:21.437,2026-05-28T10:05:51.437,-930
multimetro,169,1.8291e-05,,89.12072950000038,2026-05-28T09:50:21.953,2026-05-28T10:05:51.953,-930
multimetro,170,1.7307e-05,,89.6449061000003,2026-05-28T09:50:22.480,2026-05-28T10:05:52.480,-930
multimetro,171,1.6804e-05,,90.1690221000008,2026-05-28T09:50:23.003,2026-05-28T10:05:53.003,-930
multimetro,172,1.9725e-05,,90.69332800000029,2026-05-28T09:50:23.532,2026-05-28T10:05:53.532,-930
multimetro,173,1.6971e-05,,91.21767120000004,2026-05-28T09:50:24.053,2026-05-28T10:05:54.053,-930
multimetro,174,3.4885e-05,,91.7419662000002,2026-05-28T09:50:24.582,2026-05-28T10:05:54.582,-930
multimetro,175,1.7359e-05,,92.26632040000004,2026-05-28T09:50:25.103,2026-05-28T10:05:55.103,-930
multimetro,176,1.4323e-05,,92.79056700000001,2026-05-28T09:50:25.629,2026-05-28T10:05:55.629,-930
multimetro,177,1.5108e-05,,93.31481180000083,2026-05-28T09:50:26.153,2026-05-28T10:05:56.153,-930
multimetro,178,1.9756e-05,,93.83926580000025,2026-05-28T09:50:26.679,2026-05-28T10:05:56.679,-930
multimetro,179,2.2018e-05,,94.36331670000072,2026-05-28T09:50:27.203,2026-05-28T10:05:57.203,-930
multimetro,180,1.8071e-05,,94.88774420000027,2026-05-28T09:50:27.719,2026-05-28T10:05:57.719,-930
multimetro,181,1.4302e-05,,95.41222490000018,2026-05-28T09:50:28.253,2026-05-28T10:05:58.253,-930
multimetro,182,1.7977e-05,,95.93642110000019,2026-05-28T09:50:28.771,2026-05-28T10:05:58.771,-930
multimetro,183,2.43e-05,,96.4608246000007,2026-05-28T09:50:29.297,2026-05-28T10:05:59.297,-930
multimetro,184,1.8458e-05,,96.98507060000065,2026-05-28T09:50:29.821,2026-05-28T10:05:59.821,-930
multimetro,185,1.605e-05,,97.50936150000052,2026-05-28T09:50:30.350,2026-05-28T10:06:00.350,-930
multimetro,186,1.3558e-05,,98.0334924000008,2026-05-28T09:50:30.870,2026-05-28T10:06:00.870,-930
multimetro,187,2.3431e-05,,98.55758760000026,2026-05-28T09:50:31.396,2026-05-28T10:06:01.396,-930
multimetro,188,2.2552e-05,,99.0818846000002,2026-05-28T09:50:31.922,2026-05-28T10:06:01.922,-930
multimetro,189,1.3967e-05,,99.60634610000034,2026-05-28T09:50:32.446,2026-05-28T10:06:02.446,-930
multimetro,190,1.4542e-05,,100.13052590000007,2026-05-28T09:50:32.969,2026-05-28T10:06:02.969,-930
multimetro,191,1.7055e-05,,100.65486450000026,2026-05-28T09:50:33.491,2026-05-28T10:06:03.491,-930
multimetro,192,3.0467e-05,,101.17917370000032,2026-05-28T09:50:34.019,2026-05-28T10:06:04.019,-930
multimetro,193,1.8301e-05,,101.7034620000004,2026-05-28T09:50:34.544,2026-05-28T10:06:04.544,-930
multimetro,194,1.0711e-05,,102.22783690000051,2026-05-28T09:50:35.063,2026-05-28T10:06:05.063,-930
multimetro,195,1.5202e-05,,102.75197030000072,2026-05-28T09:50:35.588,2026-05-28T10:06:05.588,-930
multimetro,196,2.6206e-05,,103.27642319999995,2026-05-28T09:50:36.116,2026-05-28T10:06:06.116,-930
multimetro,197,2.3557e-05,,103.8005673000007,2026-05-28T09:50:36.639,2026-05-28T10:06:06.639,-930
multimetro,198,1.2114e-05,,104.32467489999999,2026-05-28T09:50:37.156,2026-05-28T10:06:07.156,-930
multimetro,199,1.2972e-05,,104.84890340000038,2026-05-28T09:50:37.686,2026-05-28T10:06:07.686,-930
multimetro,200,2.653e-05,,105.37332750000041,2026-05-28T09:50:38.213,2026-05-28T10:06:08.213,-930
multimetro,201,2.4573e-05,,105.89750300000014,2026-05-28T09:50:38.738,2026-05-28T10:06:08.738,-930
multimetro,202,1.7338e-05,,106.42166990000078,2026-05-28T09:50:39.253,2026-05-28T10:06:09.253,-930
multimetro,203,1.2459e-05,,106.94604230000004,2026-05-28T09:50:39.786,2026-05-28T10:06:09.786,-930
multimetro,204,1.694e-05,,107.4704352000008,2026-05-28T09:50:40.303,2026-05-28T10:06:10.303,-930
multimetro,205,8.2282e-05,,107.99465930000042,2026-05-28T09:50:40.829,2026-05-28T10:06:10.829,-930
multimetro,206,6.324e-06,,108.51865950000047,2026-05-28T09:50:41.353,2026-05-28T10:06:11.353,-930
multimetro,207,5.329e-06,,109.0429178000004,2026-05-28T09:50:41.880,2026-05-28T10:06:11.880,-930
multimetro,208,1.2878e-05,,109.56725610000012,2026-05-28T09:50:42.403,2026-05-28T10:06:12.403,-930
multimetro,209,4.2591e-05,,110.09159330000057,2026-05-28T09:50:42.931,2026-05-28T10:06:12.931,-930
multimetro,210,2.3316e-05,,110.61591279999993,2026-05-28T09:50:43.453,2026-05-28T10:06:13.453,-930
multimetro,211,1.1328e-05,,111.14014960000077,2026-05-28T09:50:43.979,2026-05-28T10:06:13.979,-930
multimetro,212,1.3223e-05,,111.6645668000001,2026-05-28T09:50:44.503,2026-05-28T10:06:14.503,-930
multimetro,213,2.7002e-05,,112.18873650000023,2026-05-28T09:50:45.020,2026-05-28T10:06:15.020,-930
multimetro,214,2.6248e-05,,112.71279520000007,2026-05-28T09:50:45.553,2026-05-28T10:06:15.553,-930
multimetro,215,1.8259e-05,,113.23716630000035,2026-05-28T09:50:46.073,2026-05-28T10:06:16.073,-930
multimetro,216,2.345e-06,,113.7615663000006,2026-05-28T09:50:46.602,2026-05-28T10:06:16.602,-930
multimetro,217,1.0512e-05,,114.28572880000047,2026-05-28T09:50:47.120,2026-05-28T10:06:17.120,-930
multimetro,218,2.4824e-05,,114.81007250000039,2026-05-28T09:50:47.650,2026-05-28T10:06:17.650,-930
multimetro,219,2.6269e-05,,115.33431280000059,2026-05-28T09:50:48.169,2026-05-28T10:06:18.169,-930
multimetro,220,2.4028e-05,,115.85862930000076,2026-05-28T09:50:48.696,2026-05-28T10:06:18.696,-930
multimetro,221,2.1023e-05,,116.38284470000053,2026-05-28T09:50:49.219,2026-05-28T10:06:19.219,-930
multimetro,222,3.143e-05,,116.90705180000077,2026-05-28T09:50:49.739,2026-05-28T10:06:19.739,-930
multimetro,223,2.1798e-05,,117.4311671000005,2026-05-28T09:50:50.271,2026-05-28T10:06:20.271,-930
multimetro,224,5.5144e-05,,117.9555431000008,2026-05-28T09:50:50.786,2026-05-28T10:06:20.786,-930
multimetro,225,-7.601e-06,,118.47980300000017,2026-05-28T09:50:51.319,2026-05-28T10:06:21.319,-930
multimetro,226,5.423e-06,,119.00409630000013,2026-05-28T09:50:51.844,2026-05-28T10:06:21.844,-930
multimetro,227,3.9115e-05,,119.52830090000043,2026-05-28T09:50:52.362,2026-05-28T10:06:22.362,-930
multimetro,228,3.3252e-05,,120.05266610000035,2026-05-28T09:50:52.886,2026-05-28T10:06:22.886,-930
multimetro,229,1.6364e-05,,120.57687570000053,2026-05-28T09:50:53.416,2026-05-28T10:06:23.416,-930
multimetro,230,4.8684e-05,,121.10112150000077,2026-05-28T09:50:53.939,2026-05-28T10:06:23.939,-930
multimetro,231,1.9243e-05,,121.62543380000079,2026-05-28T09:50:54.462,2026-05-28T10:06:24.462,-930
multimetro,232,7.3006e-05,,122.14975910000067,2026-05-28T09:50:54.987,2026-05-28T10:06:24.987,-930
multimetro,233,2.2489e-05,,122.67394400000012,2026-05-28T09:50:55.513,2026-05-28T10:06:25.513,-930
multimetro,234,-0.000227749,,123.19829120000031,2026-05-28T09:50:56.038,2026-05-28T10:06:26.038,-930
multimetro,235,-2.2374e-05,,123.72256629999993,2026-05-28T09:50:56.562,2026-05-28T10:06:26.562,-930
multimetro,236,2.6049e-05,,124.24680480000006,2026-05-28T09:50:57.087,2026-05-28T10:06:27.087,-930
multimetro,237,4.7941e-05,,124.77117670000007,2026-05-28T09:50:57.612,2026-05-28T10:06:27.612,-930
multimetro,238,0.000131521,,125.29528480000045,2026-05-28T09:50:58.136,2026-05-28T10:06:28.136,-930
multimetro,239,0.000107776,,125.81974570000057,2026-05-28T09:50:58.656,2026-05-28T10:06:28.656,-930
multimetro,240,7.0053e-05,,126.34426940000048,2026-05-28T09:50:59.179,2026-05-28T10:06:29.179,-930
multimetro,241,-2.46e-06,,126.86841249999998,2026-05-28T09:50:59.707,2026-05-28T10:06:29.707,-930
multimetro,242,-3.403e-06,,127.39280110000072,2026-05-28T09:51:00.230,2026-05-28T10:06:30.230,-930
