sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
balanza,41,,Error desde Arduino: HX711 not found.,21.73625059999995,2026-05-28T09:45:26.243,2026-05-28T10:00:56.243,-930
balanza,42,-14.07,,22.729718200000207,2026-05-28T09:45:27.242,2026-05-28T10:00:57.242,-930
balanza,43,,Error desde Arduino: HX711 not found.,22.752793600000587,2026-05-28T09:45:27.265,2026-05-28T10:00:57.265,-930
balanza,44,-14.11,,23.74632400000064,2026-05-28T09:45:28.254,2026-05-28T10:00:58.254,-930
balanza,45,,Error desde Arduino: HX711 not found.,23.76940090000062,2026-05-28T09:45:28.277,2026-05-28T10:00:58.277,-930
balanza,46,-17.89,,24.7628835000005,2026-05-28T09:45:29.275,2026-05-28T10:00:59.275,-930
balanza,47,,Error desde Arduino: HX711 not found.,24.785973800000647,2026-05-28T09:45:29.298,2026-05-28T10:00:59.298,-930
balanza,48,-13.5,,25.77954210000007,2026-05-28T09:45:30.291,2026-05-28T10:01:00.291,-930
balanza,49,,Error desde Arduino: HX711 not found.,25.802687600000354,2026-05-28T09:45:30.311,2026-05-28T10:01:00.311,-930
balanza,50,-13.2,,26.79611990000012,2026-05-28T09:45:31.304,2026-05-28T10:01:01.304,-930
balanza,51,,Error desde Arduino: HX711 not found.,26.819201799999973,2026-05-28T09:45:31.324,2026-05-28T10:01:01.324,-930
balanza,52,-15.12,,27.812681299999895,2026-05-28T09:45:32.320,2026-05-28T10:01:02.320,-930
balanza,53,-22.06,,27.825791400000526,2026-05-28T09:45:32.330,2026-05-28T10:01:02.330,-930
balanza,54,,Error desde Arduino: HX711 not found.,27.848832399999992,2026-05-28T09:45:32.357,2026-05-28T10:01:02.357,-930
balanza,55,-16.16,,28.842361500000152,2026-05-28T09:45:33.352,2026-05-28T10:01:03.352,-930
balanza,56,,Error desde Arduino: HX711 not found.,28.865607499999896,2026-05-28T09:45:33.372,2026-05-28T10:01:03.372,-930
balanza,57,-22.74,,29.85898670000006,2026-05-28T09:45:34.370,2026-05-28T10:01:04.370,-930
balanza,58,,Error desde Arduino: HX711 not found.,29.882069899999806,2026-05-28T09:45:34.390,2026-05-28T10:01:04.390,-930
balanza,59,-16.23,,30.87556880000011,2026-05-28T09:45:35.384,2026-05-28T10:01:05.384,-930
balanza,60,,Error desde Arduino: HX711 not found.,30.89895179999985,2026-05-28T09:45:35.406,2026-05-28T10:01:05.406,-930
balanza,61,-19.63,,31.892272000000048,2026-05-28T09:45:36.404,2026-05-28T10:01:06.404,-930
balanza,62,,Error desde Arduino: HX711 not found.,31.91546550000021,2026-05-28T09:45:36.424,2026-05-28T10:01:06.424,-930
balanza,63,-18.6,,32.908918500000254,2026-05-28T09:45:37.421,2026-05-28T10:01:07.421,-930
balanza,64,,Error desde Arduino: HX711 not found.,32.932195800000045,2026-05-28T09:45:37.440,2026-05-28T10:01:07.440,-930
balanza,65,-20.51,,33.92562410000028,2026-05-28T09:45:38.434,2026-05-28T10:01:08.434,-930
balanza,66,,Error desde Arduino: HX711 not found.,33.948805200000606,2026-05-28T09:45:38.455,2026-05-28T10:01:08.455,-930
balanza,67,-26.19,,34.942204400000264,2026-05-28T09:45:39.454,2026-05-28T10:01:09.454,-930
balanza,68,,Error desde Arduino: HX711 not found.,34.96556280000004,2026-05-28T09:45:39.477,2026-05-28T10:01:09.477,-930
balanza,69,-22.2,,35.95892240000012,2026-05-28T09:45:40.467,2026-05-28T10:01:10.467,-930
balanza,70,-22.57,,35.972156599999835,2026-05-28T09:45:40.481,2026-05-28T10:01:10.481,-930
balanza,71,,Error desde Arduino: HX711 not found.,35.99522260000049,2026-05-28T09:45:40.501,2026-05-28T10:01:10.501,-930
balanza,72,-22.91,,36.98865260000002,2026-05-28T09:45:41.501,2026-05-28T10:01:11.501,-930
balanza,73,,Error desde Arduino: HX711 not found.,37.011765000000196,2026-05-28T09:45:41.521,2026-05-28T10:01:11.521,-930
balanza,74,-26.6,,38.005149300000085,2026-05-28T09:45:42.518,2026-05-28T10:01:12.518,-930
balanza,75,,Error desde Arduino: HX711 not found.,38.02844300000015,2026-05-28T09:45:42.539,2026-05-28T10:01:12.539,-930
balanza,76,-24.07,,39.02174139999988,2026-05-28T09:45:43.534,2026-05-28T10:01:13.534,-930
balanza,77,,Error desde Arduino: HX711 not found.,39.044894300000124,2026-05-28T09:45:43.554,2026-05-28T10:01:13.554,-930
balanza,78,-28.23,,40.03840170000058,2026-05-28T09:45:44.551,2026-05-28T10:01:14.551,-930
balanza,79,,Error desde Arduino: HX711 not found.,40.06171600000016,2026-05-28T09:45:44.571,2026-05-28T10:01:14.571,-930
balanza,80,-25.0,,41.05481690000033,2026-05-28T09:45:45.565,2026-05-28T10:01:15.565,-930
balanza,81,,Error desde Arduino: HX711 not found.,41.078136500000255,2026-05-28T09:45:45.588,2026-05-28T10:01:15.588,-930
balanza,82,-26.59,,42.07141070000034,2026-05-28T09:45:46.578,2026-05-28T10:01:16.578,-930
balanza,83,,Error desde Arduino: HX711 not found.,42.09464579999985,2026-05-28T09:45:46.607,2026-05-28T10:01:16.607,-930
balanza,84,-27.13,,43.087835299999824,2026-05-28T09:45:47.600,2026-05-28T10:01:17.600,-930
balanza,85,,Error desde Arduino: HX711 not found.,43.11106389999986,2026-05-28T09:45:47.620,2026-05-28T10:01:17.620,-930
balanza,86,-26.93,,44.104294100000516,2026-05-28T09:45:48.611,2026-05-28T10:01:18.611,-930
balanza,87,-28.74,,44.11742680000043,2026-05-28T09:45:48.621,2026-05-28T10:01:18.621,-930
balanza,88,,Error desde Arduino: HX711 not found.,44.14073520000056,2026-05-28T09:45:48.649,2026-05-28T10:01:18.649,-930
balanza,89,-27.8,,45.13380440000037,2026-05-28T09:45:49.641,2026-05-28T10:01:19.641,-930
balanza,90,,Error desde Arduino: HX711 not found.,45.15689740000016,2026-05-28T09:45:49.661,2026-05-28T10:01:19.661,-930
balanza,91,-28.11,,46.1503644000004,2026-05-28T09:45:50.658,2026-05-28T10:01:20.658,-930
balanza,92,,Error desde Arduino: HX711 not found.,46.17353390000062,2026-05-28T09:45:50.678,2026-05-28T10:01:20.678,-930
balanza,93,-29.76,,47.16674210000019,2026-05-28T09:45:51.678,2026-05-28T10:01:21.678,-930
balanza,94,,Error desde Arduino: HX711 not found.,47.18985440000051,2026-05-28T09:45:51.699,2026-05-28T10:01:21.699,-930
balanza,95,-27.65,,48.183199300000524,2026-05-28T09:45:52.694,2026-05-28T10:01:22.694,-930
balanza,96,-30.33,,48.19634860000042,2026-05-28T09:45:52.704,2026-05-28T10:01:22.704,-930
balanza,97,-28.64,,48.513360200000534,2026-05-28T09:45:53.020,2026-05-28T10:01:23.020,-930
balanza,98,-30.23,,49.013789700000416,2026-05-28T09:45:53.520,2026-05-28T10:01:23.520,-930
balanza,99,-32.34,,49.51373849999982,2026-05-28T09:45:54.026,2026-05-28T10:01:24.026,-930
balanza,100,-30.09,,50.01376840000012,2026-05-28T09:45:54.522,2026-05-28T10:01:24.522,-930
balanza,101,-31.46,,50.513375800000176,2026-05-28T09:45:55.021,2026-05-28T10:01:25.021,-930
balanza,102,-32.79,,51.01364580000063,2026-05-28T09:45:55.521,2026-05-28T10:01:25.521,-930
balanza,103,-29.69,,51.513297700000294,2026-05-28T09:45:56.017,2026-05-28T10:01:26.017,-930
balanza,104,-30.67,,52.0137749000005,2026-05-28T09:45:56.524,2026-05-28T10:01:26.524,-930
balanza,105,-35.95,,52.51349840000057,2026-05-28T09:45:57.025,2026-05-28T10:01:27.025,-930
balanza,106,-31.58,,53.013688200000615,2026-05-28T09:45:57.522,2026-05-28T10:01:27.522,-930
balanza,107,-30.66,,53.513579200000095,2026-05-28T09:45:58.025,2026-05-28T10:01:28.025,-930
balanza,108,-37.02,,54.013767800000096,2026-05-28T09:45:58.521,2026-05-28T10:01:28.521,-930
balanza,109,-34.02,,54.5137764000001,2026-05-28T09:45:59.018,2026-05-28T10:01:29.018,-930
balanza,110,-30.26,,55.01308920000065,2026-05-28T09:45:59.524,2026-05-28T10:01:29.524,-930
balanza,111,-35.71,,55.51380489999974,2026-05-28T09:46:00.021,2026-05-28T10:01:30.021,-930
balanza,112,-35.78,,56.013454300000376,2026-05-28T09:46:00.522,2026-05-28T10:01:30.522,-930
balanza,113,-32.1,,56.513535500000216,2026-05-28T09:46:01.025,2026-05-28T10:01:31.025,-930
balanza,114,-33.84,,57.013444700000036,2026-05-28T09:46:01.522,2026-05-28T10:01:31.522,-930
balanza,115,-37.41,,57.513353299999835,2026-05-28T09:46:02.025,2026-05-28T10:01:32.025,-930
balanza,116,-33.75,,58.013620400000036,2026-05-28T09:46:02.525,2026-05-28T10:01:32.525,-930
balanza,117,-32.28,,58.513382600000114,2026-05-28T09:46:03.021,2026-05-28T10:01:33.021,-930
balanza,118,-37.44,,59.01384430000053,2026-05-28T09:46:03.523,2026-05-28T10:01:33.523,-930
balanza,119,-34.69,,59.513704699999835,2026-05-28T09:46:04.020,2026-05-28T10:01:34.020,-930
balanza,120,-31.95,,60.013424400000076,2026-05-28T09:46:04.526,2026-05-28T10:01:34.526,-930
balanza,121,-34.79,,60.51360130000012,2026-05-28T09:46:05.026,2026-05-28T10:01:35.026,-930
balanza,122,-35.02,,61.01323240000056,2026-05-28T09:46:05.520,2026-05-28T10:01:35.520,-930
balanza,123,-33.61,,61.51346250000006,2026-05-28T09:46:06.022,2026-05-28T10:01:36.022,-930
balanza,124,-35.72,,62.01345450000008,2026-05-28T09:46:06.521,2026-05-28T10:01:36.521,-930
balanza,125,-35.19,,62.51333450000038,2026-05-28T09:46:07.022,2026-05-28T10:01:37.022,-930
balanza,126,-33.65,,63.01347970000006,2026-05-28T09:46:07.522,2026-05-28T10:01:37.522,-930
balanza,127,-37.0,,63.51378250000016,2026-05-28T09:46:08.026,2026-05-28T10:01:38.026,-930
balanza,128,-38.41,,64.0137321000002,2026-05-28T09:46:08.526,2026-05-28T10:01:38.526,-930
balanza,129,-36.27,,64.51344390000031,2026-05-28T09:46:09.025,2026-05-28T10:01:39.025,-930
balanza,130,-37.75,,65.01344179999978,2026-05-28T09:46:09.524,2026-05-28T10:01:39.524,-930
balanza,131,-39.99,,65.51367019999998,2026-05-28T09:46:10.021,2026-05-28T10:01:40.021,-930
balanza,132,-37.04,,66.01353089999975,2026-05-28T09:46:10.518,2026-05-28T10:01:40.518,-930
balanza,133,-38.73,,66.51361369999995,2026-05-28T09:46:11.019,2026-05-28T10:01:41.019,-930
balanza,134,-38.56,,67.01334850000057,2026-05-28T09:46:11.521,2026-05-28T10:01:41.521,-930
balanza,135,-37.01,,67.51365290000012,2026-05-28T09:46:12.020,2026-05-28T10:01:42.020,-930
balanza,136,-38.3,,68.01375180000014,2026-05-28T09:46:12.524,2026-05-28T10:01:42.524,-930
balanza,137,-38.98,,68.5137794000002,2026-05-28T09:46:13.021,2026-05-28T10:01:43.021,-930
balanza,138,-38.67,,69.01380080000035,2026-05-28T09:46:13.520,2026-05-28T10:01:43.520,-930
balanza,139,-38.55,,69.5133321000003,2026-05-28T09:46:14.021,2026-05-28T10:01:44.021,-930
balanza,140,-40.32,,70.01370730000053,2026-05-28T09:46:14.518,2026-05-28T10:01:44.518,-930
balanza,141,-39.11,,70.51377630000025,2026-05-28T09:46:15.022,2026-05-28T10:01:45.022,-930
balanza,142,-38.68,,71.01377000000048,2026-05-28T09:46:15.520,2026-05-28T10:01:45.520,-930
balanza,143,-38.84,,71.51388120000047,2026-05-28T09:46:16.023,2026-05-28T10:01:46.023,-930
balanza,144,-39.0,,72.01374130000022,2026-05-28T09:46:16.521,2026-05-28T10:01:46.521,-930
balanza,145,-39.93,,72.51331399999981,2026-05-28T09:46:17.017,2026-05-28T10:01:47.017,-930
balanza,146,-42.28,,73.01337849999982,2026-05-28T09:46:17.524,2026-05-28T10:01:47.524,-930
balanza,147,-41.94,,73.51344250000056,2026-05-28T09:46:18.021,2026-05-28T10:01:48.021,-930
balanza,148,-40.93,,74.01335990000007,2026-05-28T09:46:18.518,2026-05-28T10:01:48.518,-930
balanza,149,-41.61,,74.51352850000058,2026-05-28T09:46:19.024,2026-05-28T10:01:49.024,-930
balanza,150,-39.21,,75.01358119999986,2026-05-28T09:46:19.521,2026-05-28T10:01:49.521,-930
balanza,151,-40.54,,75.51366430000053,2026-05-28T09:46:20.021,2026-05-28T10:01:50.021,-930
balanza,152,-42.34,,76.01349470000059,2026-05-28T09:46:20.524,2026-05-28T10:01:50.524,-930
balanza,153,-41.55,,76.5135492999998,2026-05-28T09:46:21.023,2026-05-28T10:01:51.023,-930
balanza,154,-43.77,,77.01324730000033,2026-05-28T09:46:21.524,2026-05-28T10:01:51.524,-930
balanza,155,-42.51,,77.51328890000059,2026-05-28T09:46:22.020,2026-05-28T10:01:52.020,-930
balanza,156,-40.96,,78.01330099999996,2026-05-28T09:46:22.517,2026-05-28T10:01:52.517,-930
balanza,157,-42.18,,78.51343480000014,2026-05-28T09:46:23.024,2026-05-28T10:01:53.024,-930
balanza,158,-42.05,,79.01341990000037,2026-05-28T09:46:23.525,2026-05-28T10:01:53.525,-930
balanza,159,-42.05,,79.51365570000053,2026-05-28T09:46:24.024,2026-05-28T10:01:54.024,-930
balanza,160,-44.43,,80.01358540000001,2026-05-28T09:46:24.522,2026-05-28T10:01:54.522,-930
balanza,161,-45.45,,80.51362570000038,2026-05-28T09:46:25.024,2026-05-28T10:01:55.024,-930
balanza,162,-43.7,,81.01341930000035,2026-05-28T09:46:25.524,2026-05-28T10:01:55.524,-930
balanza,163,-45.54,,81.51370589999988,2026-05-28T09:46:26.020,2026-05-28T10:01:56.020,-930
balanza,164,-45.11,,82.01363349999974,2026-05-28T09:46:26.521,2026-05-28T10:01:56.521,-930
balanza,165,-42.61,,82.51339100000041,2026-05-28T09:46:27.020,2026-05-28T10:01:57.020,-930
balanza,166,-44.83,,83.01334889999998,2026-05-28T09:46:27.521,2026-05-28T10:01:57.521,-930
balanza,167,-45.14,,83.51322570000048,2026-05-28T09:46:28.024,2026-05-28T10:01:58.024,-930
balanza,168,-43.37,,84.01342870000008,2026-05-28T09:46:28.522,2026-05-28T10:01:58.522,-930
balanza,169,-46.48,,84.51365140000053,2026-05-28T09:46:29.018,2026-05-28T10:01:59.018,-930
balanza,170,-45.78,,85.01362040000004,2026-05-28T09:46:29.525,2026-05-28T10:01:59.525,-930
balanza,171,-43.65,,85.51345070000025,2026-05-28T09:46:30.021,2026-05-28T10:02:00.021,-930
balanza,172,-45.71,,86.01359779999984,2026-05-28T09:46:30.521,2026-05-28T10:02:00.521,-930
balanza,173,-45.29,,86.51356230000056,2026-05-28T09:46:31.024,2026-05-28T10:02:01.024,-930
balanza,174,-43.42,,87.0136278,2026-05-28T09:46:31.526,2026-05-28T10:02:01.526,-930
balanza,175,-46.59,,87.51361950000046,2026-05-28T09:46:32.019,2026-05-28T10:02:02.019,-930
balanza,176,-49.54,,88.0134736,2026-05-28T09:46:32.517,2026-05-28T10:02:02.517,-930
balanza,177,-43.57,,88.51385000000028,2026-05-28T09:46:33.021,2026-05-28T10:02:03.021,-930
balanza,178,-45.99,,89.01340840000012,2026-05-28T09:46:33.524,2026-05-28T10:02:03.524,-930
balanza,179,-50.24,,89.51329979999991,2026-05-28T09:46:34.022,2026-05-28T10:02:04.022,-930
balanza,180,-44.77,,90.01380060000065,2026-05-28T09:46:34.521,2026-05-28T10:02:04.521,-930
balanza,181,-45.5,,90.51362940000035,2026-05-28T09:46:35.024,2026-05-28T10:02:05.024,-930
balanza,182,-49.24,,91.01352360000055,2026-05-28T09:46:35.525,2026-05-28T10:02:05.525,-930
balanza,183,-47.98,,91.51340849999997,2026-05-28T09:46:36.018,2026-05-28T10:02:06.018,-930
balanza,184,-45.31,,92.01385040000059,2026-05-28T09:46:36.524,2026-05-28T10:02:06.524,-930
balanza,185,-49.02,,92.51359550000052,2026-05-28T09:46:37.026,2026-05-28T10:02:07.026,-930
balanza,186,-49.62,,93.01410589999978,2026-05-28T09:46:37.526,2026-05-28T10:02:07.526,-930
balanza,187,-47.13,,93.51328009999997,2026-05-28T09:46:38.023,2026-05-28T10:02:08.023,-930
balanza,188,-49.02,,94.01350670000011,2026-05-28T09:46:38.517,2026-05-28T10:02:08.517,-930
balanza,189,-50.12,,94.51365780000015,2026-05-28T09:46:39.022,2026-05-28T10:02:09.022,-930
balanza,190,-47.66,,95.0133851999999,2026-05-28T09:46:39.518,2026-05-28T10:02:09.518,-930
balanza,191,-48.87,,95.51365069999974,2026-05-28T09:46:40.025,2026-05-28T10:02:10.025,-930
balanza,192,-50.99,,96.01320759999999,2026-05-28T09:46:40.521,2026-05-28T10:02:10.521,-930
balanza,193,-47.81,,96.51353910000034,2026-05-28T09:46:41.024,2026-05-28T10:02:11.024,-930
balanza,194,-46.07,,97.01348539999981,2026-05-28T09:46:41.522,2026-05-28T10:02:11.522,-930
balanza,195,-51.87,,97.51369900000009,2026-05-28T09:46:42.022,2026-05-28T10:02:12.022,-930
balanza,196,-47.96,,98.01330940000025,2026-05-28T09:46:42.524,2026-05-28T10:02:12.524,-930
balanza,197,-47.06,,98.51352159999988,2026-05-28T09:46:43.020,2026-05-28T10:02:13.020,-930
balanza,198,-49.82,,99.01369710000017,2026-05-28T09:46:43.524,2026-05-28T10:02:13.524,-930
balanza,199,-48.65,,99.51365950000036,2026-05-28T09:46:44.021,2026-05-28T10:02:14.021,-930
balanza,200,-47.85,,100.01365919999989,2026-05-28T09:46:44.518,2026-05-28T10:02:14.518,-930
balanza,201,-50.94,,100.51336730000003,2026-05-28T09:46:45.024,2026-05-28T10:02:15.024,-930
balanza,202,-48.36,,101.01353689999996,2026-05-28T09:46:45.521,2026-05-28T10:02:15.521,-930
balanza,203,-48.93,,101.51365580000038,2026-05-28T09:46:46.024,2026-05-28T10:02:16.024,-930
balanza,204,-51.71,,102.01367769999979,2026-05-28T09:46:46.522,2026-05-28T10:02:16.522,-930
balanza,205,-51.13,,102.51365129999976,2026-05-28T09:46:47.025,2026-05-28T10:02:17.025,-930
balanza,206,-50.77,,103.0137534000005,2026-05-28T09:46:47.520,2026-05-28T10:02:17.520,-930
balanza,207,-51.71,,103.51329140000053,2026-05-28T09:46:48.025,2026-05-28T10:02:18.025,-930
balanza,208,-49.72,,104.01375100000041,2026-05-28T09:46:48.524,2026-05-28T10:02:18.524,-930
balanza,209,-49.84,,104.51338790000045,2026-05-28T09:46:49.021,2026-05-28T10:02:19.021,-930
balanza,210,-51.06,,105.01335089999975,2026-05-28T09:46:49.521,2026-05-28T10:02:19.521,-930
balanza,211,-49.98,,105.51346160000048,2026-05-28T09:46:50.026,2026-05-28T10:02:20.026,-930
balanza,212,-51.85,,106.01338080000005,2026-05-28T09:46:50.521,2026-05-28T10:02:20.521,-930
balanza,213,-52.35,,106.51346480000029,2026-05-28T09:46:51.020,2026-05-28T10:02:21.020,-930
balanza,214,-50.71,,107.01331410000057,2026-05-28T09:46:51.524,2026-05-28T10:02:21.524,-930
balanza,215,-53.11,,107.51334000000043,2026-05-28T09:46:52.022,2026-05-28T10:02:22.022,-930
balanza,216,-52.29,,108.01337400000011,2026-05-28T09:46:52.518,2026-05-28T10:02:22.518,-930
balanza,217,-52.0,,108.51388010000028,2026-05-28T09:46:53.024,2026-05-28T10:02:23.024,-930
balanza,218,-52.66,,109.01328970000031,2026-05-28T09:46:53.522,2026-05-28T10:02:23.522,-930
balanza,219,-52.67,,109.51366659999985,2026-05-28T09:46:54.021,2026-05-28T10:02:24.021,-930
balanza,220,-51.47,,110.01372859999992,2026-05-28T09:46:54.524,2026-05-28T10:02:24.524,-930
balanza,221,-52.07,,110.51378449999993,2026-05-28T09:46:55.018,2026-05-28T10:02:25.018,-930
balanza,222,-54.13,,111.01371930000005,2026-05-28T09:46:55.519,2026-05-28T10:02:25.519,-930
balanza,223,-52.93,,111.5133636999999,2026-05-28T09:46:56.020,2026-05-28T10:02:26.020,-930
balanza,224,-52.49,,112.01354690000062,2026-05-28T09:46:56.524,2026-05-28T10:02:26.524,-930
balanza,225,-54.81,,112.51377169999978,2026-05-28T09:46:57.022,2026-05-28T10:02:27.022,-930
balanza,226,-52.83,,113.01332790000015,2026-05-28T09:46:57.524,2026-05-28T10:02:27.524,-930
balanza,227,-51.54,,113.5137448000005,2026-05-28T09:46:58.023,2026-05-28T10:02:28.023,-930
balanza,228,-55.27,,114.01370970000062,2026-05-28T09:46:58.520,2026-05-28T10:02:28.520,-930
balanza,229,-52.94,,114.5135478000002,2026-05-28T09:46:59.025,2026-05-28T10:02:29.025,-930
balanza,230,-51.87,,115.0133480000004,2026-05-28T09:46:59.522,2026-05-28T10:02:29.522,-930
balanza,231,-56.77,,115.51347979999991,2026-05-28T09:47:00.018,2026-05-28T10:02:30.018,-930
balanza,232,-52.49,,116.01336820000051,2026-05-28T09:47:00.524,2026-05-28T10:02:30.524,-930
balanza,233,-53.1,,116.51372970000011,2026-05-28T09:47:01.021,2026-05-28T10:02:31.021,-930
balanza,234,-57.1,,117.01375670000016,2026-05-28T09:47:01.524,2026-05-28T10:02:31.524,-930
balanza,235,-54.72,,117.51362320000044,2026-05-28T09:47:02.018,2026-05-28T10:02:32.018,-930
balanza,236,-54.5,,118.01352600000064,2026-05-28T09:47:02.518,2026-05-28T10:02:32.518,-930
balanza,237,-56.83,,118.51369950000026,2026-05-28T09:47:03.021,2026-05-28T10:02:33.021,-930
balanza,238,-54.5,,119.01334060000045,2026-05-28T09:47:03.517,2026-05-28T10:02:33.517,-930
balanza,239,-54.46,,119.51368920000004,2026-05-28T09:47:04.024,2026-05-28T10:02:34.024,-930
balanza,240,-56.05,,120.0134920999999,2026-05-28T09:47:04.523,2026-05-28T10:02:34.523,-930
balanza,241,-54.21,,120.51380700000027,2026-05-28T09:47:05.024,2026-05-28T10:02:35.024,-930
balanza,242,-55.95,,121.01328920000014,2026-05-28T09:47:05.521,2026-05-28T10:02:35.521,-930
balanza,243,-55.3,,121.51373779999994,2026-05-28T09:47:06.021,2026-05-28T10:02:36.021,-930
balanza,244,-54.66,,122.01350980000007,2026-05-28T09:47:06.523,2026-05-28T10:02:36.523,-930
balanza,245,-57.88,,122.51348320000034,2026-05-28T09:47:07.022,2026-05-28T10:02:37.022,-930
balanza,246,-55.97,,123.01372720000018,2026-05-28T09:47:07.523,2026-05-28T10:02:37.523,-930
balanza,247,-57.16,,123.5134895000001,2026-05-28T09:47:08.023,2026-05-28T10:02:38.023,-930
balanza,248,-56.7,,124.01351020000038,2026-05-28T09:47:08.526,2026-05-28T10:02:38.526,-930
balanza,249,-56.23,,124.51375610000014,2026-05-28T09:47:09.025,2026-05-28T10:02:39.025,-930
balanza,250,-55.87,,125.01364540000031,2026-05-28T09:47:09.526,2026-05-28T10:02:39.526,-930
