tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.5219378000001598,0.5219378000001598,3.1242e-05,0,2026-05-28T09:45:05.030,2026-05-28T10:00:35.030,,1.4131016999999702,,0,2026-05-28T09:45:05.920,2026-05-28T10:00:35.920,Error desde Arduino: HX711 not found.,0.8911638999998104
1.0472164000002522,1.0472164000002522,8.5255e-05,1,2026-05-28T09:45:05.554,2026-05-28T10:00:35.554,,1.4131016999999702,,0,2026-05-28T09:45:05.920,2026-05-28T10:00:35.920,Error desde Arduino: HX711 not found.,0.36588529999971797
1.57160070000009,1.57160070000009,8.931e-06,2,2026-05-28T09:45:06.081,2026-05-28T10:00:36.081,,1.4131016999999702,,0,2026-05-28T09:45:05.920,2026-05-28T10:00:35.920,Error desde Arduino: HX711 not found.,-0.15849900000011985
2.0959215000002587,2.0959215000002587,2.4321e-05,3,2026-05-28T09:45:06.604,2026-05-28T10:00:36.604,,2.40543979999984,11.08,1,2026-05-28T09:45:06.913,2026-05-28T10:00:36.913,,0.30951829999958136
2.6204163000002154,2.6204163000002154,1.537e-05,4,2026-05-28T09:45:07.124,2026-05-28T10:00:37.124,,2.4286401999997906,,2,2026-05-28T09:45:06.937,2026-05-28T10:00:36.937,Error desde Arduino: HX711 not found.,-0.19177610000042478
3.1447165999998106,3.1447165999998106,2.652e-05,5,2026-05-28T09:45:07.654,2026-05-28T10:00:37.654,,3.4211255000000165,17.77,3,2026-05-28T09:45:07.930,2026-05-28T10:00:37.930,,0.2764089000002059
3.668985700000121,3.668985700000121,2.0123e-05,6,2026-05-28T09:45:08.180,2026-05-28T10:00:38.180,,3.444510799999989,,4,2026-05-28T09:45:07.954,2026-05-28T10:00:37.954,Error desde Arduino: HX711 not found.,-0.22447490000013204
4.1934267000006,4.1934267000006,1.4323e-05,7,2026-05-28T09:45:08.704,2026-05-28T10:00:38.704,,4.436893000000055,17.67,5,2026-05-28T09:45:08.947,2026-05-28T10:00:38.947,,0.24346629999945435
4.717735199999879,4.717735199999879,1.3014e-05,8,2026-05-28T09:45:09.220,2026-05-28T10:00:39.220,,4.460192300000017,,6,2026-05-28T09:45:08.970,2026-05-28T10:00:38.970,Error desde Arduino: HX711 not found.,-0.25754289999986213
5.242143500000566,5.242143500000566,1.5736e-05,9,2026-05-28T09:45:09.754,2026-05-28T10:00:39.754,,5.452663200000643,14.35,7,2026-05-28T09:45:09.964,2026-05-28T10:00:39.964,,0.21051970000007714
5.766636700000163,5.766636700000163,2.385e-05,10,2026-05-28T09:45:10.270,2026-05-28T10:00:40.270,,5.475869900000362,,8,2026-05-28T09:45:09.987,2026-05-28T10:00:39.987,Error desde Arduino: HX711 not found.,-0.29076679999980115
6.290719700000409,6.290719700000409,2.3201e-05,11,2026-05-28T09:45:10.801,2026-05-28T10:00:40.801,,6.4683757000002515,13.97,9,2026-05-28T09:45:10.980,2026-05-28T10:00:40.980,,0.1776559999998426
6.815270099999907,6.815270099999907,1.2972e-05,12,2026-05-28T09:45:11.320,2026-05-28T10:00:41.320,,6.491435400000228,,10,2026-05-28T09:45:11.004,2026-05-28T10:00:41.004,Error desde Arduino: HX711 not found.,-0.3238346999996793
7.339498899999853,7.339498899999853,1.0292e-05,13,2026-05-28T09:45:11.847,2026-05-28T10:00:41.847,,7.484109800000624,10.39,11,2026-05-28T09:45:11.987,2026-05-28T10:00:41.987,,0.14461090000077093
7.863799100000506,7.863799100000506,2.094e-05,14,2026-05-28T09:45:12.376,2026-05-28T10:00:42.376,,7.507317200000216,,12,2026-05-28T09:45:12.020,2026-05-28T10:00:42.020,Error desde Arduino: HX711 not found.,-0.3564819000002899
8.387893900000563,8.387893900000563,2.7326e-05,15,2026-05-28T09:45:12.897,2026-05-28T10:00:42.897,,8.51077239999995,,13,2026-05-28T09:45:13.020,2026-05-28T10:00:43.020,Error desde Arduino: HX711 not found.,0.12287849999938771
8.912057000000459,8.912057000000459,1.7024e-05,16,2026-05-28T09:45:13.420,2026-05-28T10:00:43.420,,8.51077239999995,,13,2026-05-28T09:45:13.020,2026-05-28T10:00:43.020,Error desde Arduino: HX711 not found.,-0.40128460000050836
9.43626200000017,9.43626200000017,8.062e-06,17,2026-05-28T09:45:13.947,2026-05-28T10:00:43.947,,9.502157599999919,6.18,14,2026-05-28T09:45:14.014,2026-05-28T10:00:44.014,,0.06589559999974881
9.960715400000481,9.960715400000481,-3.465e-06,18,2026-05-28T09:45:14.473,2026-05-28T10:00:44.473,,9.525389700000233,,15,2026-05-28T09:45:14.037,2026-05-28T10:00:44.037,Error desde Arduino: HX711 not found.,-0.4353257000002486
10.484941400000025,10.484941400000025,-1.8333e-05,19,2026-05-28T09:45:14.997,2026-05-28T10:00:44.997,,10.516633799999909,4.54,16,2026-05-28T09:45:15.021,2026-05-28T10:00:45.021,,0.03169239999988349
11.009328300000561,11.009328300000561,1.1789e-05,20,2026-05-28T09:45:15.520,2026-05-28T10:00:45.520,,10.53983049999988,,17,2026-05-28T09:45:15.047,2026-05-28T10:00:45.047,Error desde Arduino: HX711 not found.,-0.4694978000006813
11.533507400000417,11.533507400000417,1.6385e-05,21,2026-05-28T09:45:16.037,2026-05-28T10:00:46.037,,11.531199699999888,1.63,18,2026-05-28T09:45:16.037,2026-05-28T10:00:46.037,,-0.002307700000528712
12.057803700000477,12.057803700000477,1.0449e-05,22,2026-05-28T09:45:16.570,2026-05-28T10:00:46.570,,12.545796299999893,0.92,20,2026-05-28T09:45:17.054,2026-05-28T10:00:47.054,,0.4879925999994157
12.58205640000051,12.58205640000051,3.9345e-05,23,2026-05-28T09:45:17.087,2026-05-28T10:00:47.087,,12.569017499999973,,21,2026-05-28T09:45:17.081,2026-05-28T10:00:47.081,Error desde Arduino: HX711 not found.,-0.013038900000537978
13.106144500000482,13.106144500000482,2.7797e-05,24,2026-05-28T09:45:17.614,2026-05-28T10:00:47.614,,13.561362000000372,-1.41,22,2026-05-28T09:45:18.074,2026-05-28T10:00:48.074,,0.4552174999998897
13.63045190000048,13.63045190000048,2.5106e-05,25,2026-05-28T09:45:18.137,2026-05-28T10:00:48.137,,13.584414699999797,,23,2026-05-28T09:45:18.097,2026-05-28T10:00:48.097,Error desde Arduino: HX711 not found.,-0.04603720000068279
14.154793900000186,14.154793900000186,1.7799e-05,26,2026-05-28T09:45:18.663,2026-05-28T10:00:48.663,,14.577014999999847,-3.79,24,2026-05-28T09:45:19.087,2026-05-28T10:00:49.087,,0.4222210999996605
14.679000799999812,14.679000799999812,2.9137e-05,27,2026-05-28T09:45:19.189,2026-05-28T10:00:49.189,,14.600333700000192,,25,2026-05-28T09:45:19.104,2026-05-28T10:00:49.104,Error desde Arduino: HX711 not found.,-0.0786670999996204
15.20328950000021,15.20328950000021,2.7159e-05,28,2026-05-28T09:45:19.706,2026-05-28T10:00:49.706,,15.592575100000431,-6.65,26,2026-05-28T09:45:20.104,2026-05-28T10:00:50.104,,0.38928560000022117
15.727527400000326,15.727527400000326,-1.372e-06,29,2026-05-28T09:45:20.238,2026-05-28T10:00:50.238,,15.62783860000036,,28,2026-05-28T09:45:20.138,2026-05-28T10:00:50.138,Error desde Arduino: HX711 not found.,-0.09968879999996716
16.251756700000442,16.251756700000442,1.717e-06,30,2026-05-28T09:45:20.764,2026-05-28T10:00:50.764,,16.620149700000184,-6.9,29,2026-05-28T09:45:21.131,2026-05-28T10:00:51.131,,0.36839299999974173
16.775947900000574,16.775947900000574,2.34e-05,31,2026-05-28T09:45:21.287,2026-05-28T10:00:51.287,,16.643198300000222,,30,2026-05-28T09:45:21.156,2026-05-28T10:00:51.156,Error desde Arduino: HX711 not found.,-0.13274960000035207
17.30038450000029,17.30038450000029,2.8331e-05,32,2026-05-28T09:45:21.804,2026-05-28T10:00:51.804,,17.63579269999991,-8.64,31,2026-05-28T09:45:22.147,2026-05-28T10:00:52.147,,0.3354081999996197
17.824625000000196,17.824625000000196,3.1797e-05,33,2026-05-28T09:45:22.337,2026-05-28T10:00:52.337,,17.659108599999854,,32,2026-05-28T09:45:22.170,2026-05-28T10:00:52.170,Error desde Arduino: HX711 not found.,-0.1655164000003424
