sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.000806611,,0.5215124999995169,2026-05-28T10:14:02.043,2026-05-28T10:29:32.043,-930
multimetro,1,0.000799733,,1.046466099999634,2026-05-28T10:14:02.576,2026-05-28T10:29:32.576,-930
multimetro,2,0.000792195,,1.5703823999992892,2026-05-28T10:14:03.100,2026-05-28T10:29:33.100,-930
multimetro,3,0.000785232,,2.094578299999739,2026-05-28T10:14:03.623,2026-05-28T10:29:33.623,-930
multimetro,4,0.000778322,,2.6186569999999847,2026-05-28T10:14:04.143,2026-05-28T10:29:34.143,-930
multimetro,5,0.000772522,,3.143094000000019,2026-05-28T10:14:04.673,2026-05-28T10:29:34.673,-930
multimetro,6,0.000766941,,3.6672834000000876,2026-05-28T10:14:05.193,2026-05-28T10:29:35.193,-930
multimetro,7,0.000761361,,4.1915775999996185,2026-05-28T10:14:05.711,2026-05-28T10:29:35.711,-930
multimetro,8,0.000755749,,4.715697399999954,2026-05-28T10:14:06.235,2026-05-28T10:29:36.235,-930
multimetro,9,0.000750357,,5.2398176999995485,2026-05-28T10:14:06.769,2026-05-28T10:29:36.769,-930
