tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.415347400000428,0.415347400000428,0.001618102,0,2026-05-28T10:29:18.150,2026-05-28T10:44:48.150,,,,,,,,
0.6312174000004234,0.6312174000004234,0.001617243,1,2026-05-28T10:29:18.367,2026-05-28T10:44:48.367,,1.4206370000001698,,0.0,2026-05-28T10:29:19.157,2026-05-28T10:44:49.157,Error desde Arduino: HX711 not found.,0.7894195999997464
0.8464533000005758,0.8464533000005758,0.00161739,2,2026-05-28T10:29:18.584,2026-05-28T10:44:48.584,,1.4206370000001698,,0.0,2026-05-28T10:29:19.157,2026-05-28T10:44:49.157,Error desde Arduino: HX711 not found.,0.574183699999594
1.0612882000004902,1.0612882000004902,0.00161739,3,2026-05-28T10:29:18.800,2026-05-28T10:44:48.800,,1.4206370000001698,,0.0,2026-05-28T10:29:19.157,2026-05-28T10:44:49.157,Error desde Arduino: HX711 not found.,0.3593487999996796
1.2763396999998804,1.2763396999998804,0.001617138,4,2026-05-28T10:29:19.014,2026-05-28T10:44:49.014,,1.4206370000001698,,0.0,2026-05-28T10:29:19.157,2026-05-28T10:44:49.157,Error desde Arduino: HX711 not found.,0.1442973000002894
1.4913687000007485,1.4913687000007485,0.001616573,5,2026-05-28T10:29:19.230,2026-05-28T10:44:49.230,,1.4206370000001698,,0.0,2026-05-28T10:29:19.157,2026-05-28T10:44:49.157,Error desde Arduino: HX711 not found.,-0.07073170000057871
1.7152117000005092,1.7152117000005092,0.001616102,6,2026-05-28T10:29:19.447,2026-05-28T10:44:49.447,,1.4206370000001698,,0.0,2026-05-28T10:29:19.157,2026-05-28T10:44:49.157,Error desde Arduino: HX711 not found.,-0.29457470000033936
1.9647234000003664,1.9647234000003664,0.001615893,7,2026-05-28T10:29:19.697,2026-05-28T10:44:49.697,,2.4118459999999686,0.05,1.0,2026-05-28T10:29:20.150,2026-05-28T10:44:50.150,,0.44712259999960224
2.215265400000135,2.215265400000135,0.001615212,8,2026-05-28T10:29:19.949,2026-05-28T10:44:49.949,,2.4118459999999686,0.05,1.0,2026-05-28T10:29:20.150,2026-05-28T10:44:50.150,,0.1965805999998338
2.4650025000000824,2.4650025000000824,0.001605077,9,2026-05-28T10:29:20.197,2026-05-28T10:44:50.197,,2.4348789000005127,,2.0,2026-05-28T10:29:20.164,2026-05-28T10:44:50.164,Error desde Arduino: HX711 not found.,-0.030123599999569706
2.7147095000000263,2.7147095000000263,0.001602638,10,2026-05-28T10:29:20.451,2026-05-28T10:44:50.451,,2.4348789000005127,,2.0,2026-05-28T10:29:20.164,2026-05-28T10:44:50.164,Error desde Arduino: HX711 not found.,-0.27983059999951365
2.9647571000004973,2.9647571000004973,0.001599822,11,2026-05-28T10:29:20.697,2026-05-28T10:44:50.697,,3.4274959000003946,15.75,3.0,2026-05-28T10:29:21.164,2026-05-28T10:44:51.164,,0.4627387999998973
3.2147584000003917,3.2147584000003917,0.001591247,12,2026-05-28T10:29:20.947,2026-05-28T10:44:50.947,,3.4274959000003946,15.75,3.0,2026-05-28T10:29:21.164,2026-05-28T10:44:51.164,,0.2127375000000029
3.464773600000626,3.464773600000626,0.001526638,13,2026-05-28T10:29:21.197,2026-05-28T10:44:51.197,,3.4508395000002565,,4.0,2026-05-28T10:29:21.189,2026-05-28T10:44:51.189,Error desde Arduino: HX711 not found.,-0.013934100000369654
