sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s,indice_multimetro,voltaje_V
multimetro,,,,4.717383200000768,2026-05-28T12:03:47.325,2026-05-28T12:19:17.325,-930,20.0,0.000137918
multimetro,,,,4.932289300000775,2026-05-28T12:03:47.542,2026-05-28T12:19:17.542,-930,21.0,0.000101745
balanza,7.0,30.19,,5.115918200001033,2026-05-28T12:03:47.725,2026-05-28T12:19:17.725,-930,,
balanza,8.0,,Error desde Arduino: HX711 not found.,5.138931900000898,2026-05-28T12:03:47.749,2026-05-28T12:19:17.749,-930,,
multimetro,,,,5.14734430000135,2026-05-28T12:03:47.759,2026-05-28T12:19:17.759,-930,22.0,0.000101504
multimetro,,,,5.362161900000501,2026-05-28T12:03:47.966,2026-05-28T12:19:17.966,-930,23.0,0.000118382
multimetro,,,,5.577016900000672,2026-05-28T12:03:48.182,2026-05-28T12:19:18.182,-930,24.0,0.000116706
multimetro,,,,5.791843400000289,2026-05-28T12:03:48.399,2026-05-28T12:19:18.399,-930,25.0,9.3244e-05
multimetro,,,,6.006712700000207,2026-05-28T12:03:48.616,2026-05-28T12:19:18.616,-930,26.0,6.9833e-05
balanza,9.0,29.28,,6.131348600001729,2026-05-28T12:03:48.742,2026-05-28T12:19:18.742,-930,,
balanza,10.0,,Error desde Arduino: HX711 not found.,6.1544146000014734,2026-05-28T12:03:48.766,2026-05-28T12:19:18.766,-930,,
multimetro,,,,6.221532200001093,2026-05-28T12:03:48.832,2026-05-28T12:19:18.832,-930,27.0,5.2066e-05
multimetro,,,,6.436401300001307,2026-05-28T12:03:49.049,2026-05-28T12:19:19.049,-930,28.0,3.0477e-05
multimetro,,,,6.651229600000079,2026-05-28T12:03:49.263,2026-05-28T12:19:19.263,-930,29.0,9.287e-06
multimetro,,,,6.866448500000843,2026-05-28T12:03:49.475,2026-05-28T12:19:19.475,-930,30.0,-1.3684e-05
multimetro,,,,7.0814153000010265,2026-05-28T12:03:49.692,2026-05-28T12:19:19.692,-930,31.0,-3.3482e-05
balanza,11.0,27.19,,7.146919400000115,2026-05-28T12:03:49.759,2026-05-28T12:19:19.759,-930,,
balanza,12.0,,Error desde Arduino: HX711 not found.,7.169971200000873,2026-05-28T12:03:49.782,2026-05-28T12:19:19.782,-930,,
multimetro,,,,7.296763900001679,2026-05-28T12:03:49.909,2026-05-28T12:19:19.909,-930,32.0,-4.7281e-05
multimetro,,,,7.511709100001099,2026-05-28T12:03:50.116,2026-05-28T12:19:20.116,-930,33.0,-6.2065e-05
multimetro,,,,7.726787100000365,2026-05-28T12:03:50.332,2026-05-28T12:19:20.332,-930,34.0,-8.2366e-05
multimetro,,,,7.94206640000084,2026-05-28T12:03:50.555,2026-05-28T12:19:20.555,-930,35.0,-9.5421e-05
balanza,13.0,27.0,,8.1623524000006,2026-05-28T12:03:50.774,2026-05-28T12:19:20.774,-930,,
multimetro,,,,8.185704400000759,2026-05-28T12:03:50.798,2026-05-28T12:19:20.798,-930,36.0,-0.000116319
balanza,14.0,,Error desde Arduino: HX711 not found.,8.186664500000916,2026-05-28T12:03:50.799,2026-05-28T12:19:20.799,-930,,
multimetro,,,,8.400123700001132,2026-05-28T12:03:51.009,2026-05-28T12:19:21.009,-930,37.0,-0.000136075
multimetro,,,,8.61510680000174,2026-05-28T12:03:51.226,2026-05-28T12:19:21.226,-930,38.0,-0.000153644
multimetro,,,,8.829953800001022,2026-05-28T12:03:51.442,2026-05-28T12:19:21.442,-930,39.0,-0.000170992
multimetro,,,,9.045242200001667,2026-05-28T12:03:51.658,2026-05-28T12:19:21.658,-930,40.0,-0.000189555
balanza,15.0,26.25,,9.179082800001197,2026-05-28T12:03:51.792,2026-05-28T12:19:21.792,-930,,
balanza,16.0,,Error desde Arduino: HX711 not found.,9.2024435000003,2026-05-28T12:03:51.815,2026-05-28T12:19:21.815,-930,,
multimetro,,,,9.260301700000127,2026-05-28T12:03:51.865,2026-05-28T12:19:21.865,-930,41.0,-0.000208359
multimetro,,,,9.475366500000746,2026-05-28T12:03:52.082,2026-05-28T12:19:22.082,-930,42.0,-0.000224304
multimetro,,,,9.690647700001136,2026-05-28T12:03:52.299,2026-05-28T12:19:22.299,-930,43.0,-0.000240731
multimetro,,,,9.905723100000614,2026-05-28T12:03:52.516,2026-05-28T12:19:22.516,-930,44.0,-0.000259074
multimetro,,,,10.120798500000092,2026-05-28T12:03:52.732,2026-05-28T12:19:22.732,-930,45.0,-0.000274716
balanza,17.0,24.83,,10.194705000001704,2026-05-28T12:03:52.799,2026-05-28T12:19:22.799,-930,,
balanza,18.0,,Error desde Arduino: HX711 not found.,10.217838600001414,2026-05-28T12:03:52.826,2026-05-28T12:19:22.826,-930,,
multimetro,,,,10.335713800001031,2026-05-28T12:03:52.948,2026-05-28T12:19:22.948,-930,46.0,-0.000290525
multimetro,,,,10.550729000000501,2026-05-28T12:03:53.163,2026-05-28T12:19:23.163,-930,47.0,-0.000305183
multimetro,,,,10.765744900001664,2026-05-28T12:03:53.375,2026-05-28T12:19:23.375,-930,48.0,-0.000322657
multimetro,,,,10.98081220000131,2026-05-28T12:03:53.593,2026-05-28T12:19:23.593,-930,49.0,-0.000337252
multimetro,,,,11.195892700001423,2026-05-28T12:03:53.799,2026-05-28T12:19:23.799,-930,50.0,-0.000352862
balanza,19.0,23.52,,11.210227800000212,2026-05-28T12:03:53.816,2026-05-28T12:19:23.816,-930,,
balanza,20.0,,Error desde Arduino: HX711 not found.,11.233557200001087,2026-05-28T12:03:53.842,2026-05-28T12:19:23.842,-930,,
multimetro,,,,11.410864700001184,2026-05-28T12:03:54.016,2026-05-28T12:19:24.016,-930,51.0,-0.000369719
multimetro,,,,11.625745700001062,2026-05-28T12:03:54.232,2026-05-28T12:19:24.232,-930,52.0,-0.00038401
multimetro,,,,11.841023700000733,2026-05-28T12:03:54.454,2026-05-28T12:19:24.454,-930,53.0,-0.00039448
multimetro,,,,12.055849900001704,2026-05-28T12:03:54.666,2026-05-28T12:19:24.666,-930,54.0,-0.000410142
balanza,21.0,22.8,,12.225824000001012,2026-05-28T12:03:54.832,2026-05-28T12:19:24.832,-930,,
balanza,22.0,,Error desde Arduino: HX711 not found.,12.249081700001625,2026-05-28T12:03:54.861,2026-05-28T12:19:24.861,-930,,
multimetro,,,,12.271005500000683,2026-05-28T12:03:54.882,2026-05-28T12:19:24.882,-930,55.0,-0.000426643
multimetro,,,,12.486193200000343,2026-05-28T12:03:55.099,2026-05-28T12:19:25.099,-930,56.0,-0.000439531
multimetro,,,,12.701213400001507,2026-05-28T12:03:55.309,2026-05-28T12:19:25.309,-930,57.0,-0.000457372
multimetro,,,,12.916229400001612,2026-05-28T12:03:55.525,2026-05-28T12:19:25.525,-930,58.0,-0.000470333
multimetro,,,,13.131083300000682,2026-05-28T12:03:55.742,2026-05-28T12:19:25.742,-930,59.0,-0.00048564
balanza,23.0,22.3,,13.241265600001498,2026-05-28T12:03:55.854,2026-05-28T12:19:25.854,-930,,
balanza,24.0,,Error desde Arduino: HX711 not found.,13.264453100000537,2026-05-28T12:03:55.875,2026-05-28T12:19:25.875,-930,,
multimetro,,,,13.345954800000982,2026-05-28T12:03:55.959,2026-05-28T12:19:25.959,-930,60.0,-0.000498884
multimetro,,,,13.561082100000931,2026-05-28T12:03:56.166,2026-05-28T12:19:26.166,-930,61.0,-0.000512987
multimetro,,,,13.776229000000967,2026-05-28T12:03:56.382,2026-05-28T12:19:26.382,-930,62.0,-0.000526566
multimetro,,,,13.991103500000463,2026-05-28T12:03:56.599,2026-05-28T12:19:26.599,-930,63.0,-0.00054002
multimetro,,,,14.206303599999956,2026-05-28T12:03:56.816,2026-05-28T12:19:26.816,-930,64.0,-0.000553704
balanza,25.0,21.2,,14.256730000000971,2026-05-28T12:03:56.865,2026-05-28T12:19:26.865,-930,,
balanza,26.0,,Error desde Arduino: HX711 not found.,14.279916200001026,2026-05-28T12:03:56.892,2026-05-28T12:19:26.892,-930,,
multimetro,,,,14.421387000000323,2026-05-28T12:03:57.032,2026-05-28T12:19:27.032,-930,65.0,-0.000568948
multimetro,,,,14.63663280000037,2026-05-28T12:03:57.249,2026-05-28T12:19:27.249,-930,66.0,-0.000580098
multimetro,,,,14.85148130000016,2026-05-28T12:03:57.464,2026-05-28T12:19:27.464,-930,67.0,-0.000595018
multimetro,,,,15.066482600001109,2026-05-28T12:03:57.675,2026-05-28T12:19:27.675,-930,68.0,-0.000608168
balanza,27.0,20.23,,15.27220110000053,2026-05-28T12:03:57.882,2026-05-28T12:19:27.882,-930,,
multimetro,,,,15.28158700000131,2026-05-28T12:03:57.892,2026-05-28T12:19:27.892,-930,69.0,-0.000621642
balanza,28.0,20.73,,15.284261600001628,2026-05-28T12:03:57.892,2026-05-28T12:19:27.892,-930,,
balanza,29.0,,Error desde Arduino: HX711 not found.,15.307362800000192,2026-05-28T12:03:57.916,2026-05-28T12:19:27.916,-930,,
multimetro,,,,15.496604700001626,2026-05-28T12:03:58.109,2026-05-28T12:19:28.109,-930,70.0,-0.000633965
multimetro,,,,15.711451400000442,2026-05-28T12:03:58.317,2026-05-28T12:19:28.317,-930,71.0,-0.000648738
multimetro,,,,15.926491500000338,2026-05-28T12:03:58.532,2026-05-28T12:19:28.532,-930,72.0,-0.00066306
multimetro,,,,16.14146140000048,2026-05-28T12:03:58.754,2026-05-28T12:19:28.754,-930,73.0,-0.0006762
balanza,30.0,20.05,,16.299777000000176,2026-05-28T12:03:58.909,2026-05-28T12:19:28.909,-930,,
balanza,31.0,,Error desde Arduino: HX711 not found.,16.322895100000096,2026-05-28T12:03:58.932,2026-05-28T12:19:28.932,-930,,
multimetro,,,,16.356587800000852,2026-05-28T12:03:58.966,2026-05-28T12:19:28.966,-930,74.0,-0.000688062
multimetro,,,,16.571536000001288,2026-05-28T12:03:59.182,2026-05-28T12:19:29.182,-930,75.0,-0.000702971
multimetro,,,,16.786608000000342,2026-05-28T12:03:59.399,2026-05-28T12:19:29.399,-930,76.0,-0.000715901
multimetro,,,,17.001523000000816,2026-05-28T12:03:59.608,2026-05-28T12:19:29.608,-930,77.0,-0.000730151
multimetro,,,,17.216564199999993,2026-05-28T12:03:59.825,2026-05-28T12:19:29.825,-930,78.0,-0.000742358
balanza,32.0,18.99,,17.315337200001522,2026-05-28T12:03:59.925,2026-05-28T12:19:29.925,-930,,
balanza,33.0,,Error desde Arduino: HX711 not found.,17.338409400001183,2026-05-28T12:03:59.951,2026-05-28T12:19:29.951,-930,,
multimetro,,,,17.43184360000123,2026-05-28T12:04:00.042,2026-05-28T12:19:30.042,-930,79.0,-0.000756231
multimetro,,,,17.64657680000164,2026-05-28T12:04:00.259,2026-05-28T12:19:30.259,-930,80.0,-0.000772742
multimetro,,,,17.861665800000992,2026-05-28T12:04:00.466,2026-05-28T12:19:30.466,-930,81.0,-0.000786363
multimetro,,,,18.076795000000857,2026-05-28T12:04:00.682,2026-05-28T12:19:30.682,-930,82.0,-0.000801146
multimetro,,,,18.29194280000047,2026-05-28T12:04:00.899,2026-05-28T12:19:30.899,-930,83.0,-0.000811469
balanza,34.0,18.25,,18.33087280000109,2026-05-28T12:04:00.942,2026-05-28T12:19:30.942,-930,,
balanza,35.0,,Error desde Arduino: HX711 not found.,18.354119800000262,2026-05-28T12:04:00.966,2026-05-28T12:19:30.966,-930,,
multimetro,,,,18.50689500000044,2026-05-28T12:04:01.115,2026-05-28T12:19:31.115,-930,84.0,-0.000824085
multimetro,,,,18.721882200001346,2026-05-28T12:04:01.332,2026-05-28T12:19:31.332,-930,85.0,-0.000840177
multimetro,,,,18.936778300001606,2026-05-28T12:04:01.549,2026-05-28T12:19:31.549,-930,86.0,-0.000853034
multimetro,,,,19.151820300001418,2026-05-28T12:04:01.758,2026-05-28T12:19:31.758,-930,87.0,-0.000865535
balanza,36.0,17.48,,19.347189600001002,2026-05-28T12:04:01.959,2026-05-28T12:19:31.959,-930,,
multimetro,,,,19.36684100000093,2026-05-28T12:04:01.976,2026-05-28T12:19:31.976,-930,88.0,-0.000879261
balanza,37.0,,Error desde Arduino: HX711 not found.,19.370368100000633,2026-05-28T12:04:01.982,2026-05-28T12:19:31.982,-930,,
multimetro,,,,19.582007100001647,2026-05-28T12:04:02.192,2026-05-28T12:19:32.192,-930,89.0,-0.000890851
multimetro,,,,19.79710780000096,2026-05-28T12:04:02.408,2026-05-28T12:19:32.408,-930,90.0,-0.000903237
multimetro,,,,20.01216850000128,2026-05-28T12:04:02.615,2026-05-28T12:19:32.615,-930,91.0,-0.000915319
multimetro,,,,20.22734070000115,2026-05-28T12:04:02.839,2026-05-28T12:19:32.839,-930,92.0,-0.000926836
balanza,38.0,16.17,,20.362647600000855,2026-05-28T12:04:02.975,2026-05-28T12:19:32.975,-930,,
balanza,39.0,,Error desde Arduino: HX711 not found.,20.385825700001078,2026-05-28T12:04:02.998,2026-05-28T12:19:32.998,-930,,
multimetro,,,,20.442369400001553,2026-05-28T12:04:03.055,2026-05-28T12:19:33.055,-930,93.0,-0.000944215
multimetro,,,,20.657553000000917,2026-05-28T12:04:03.266,2026-05-28T12:19:33.266,-930,94.0,-0.000955209
multimetro,,,,20.872365200000786,2026-05-28T12:04:03.482,2026-05-28T12:19:33.482,-930,95.0,-0.000968558
multimetro,,,,21.087451400000646,2026-05-28T12:04:03.699,2026-05-28T12:19:33.699,-930,96.0,-0.000981666
multimetro,,,,21.30245350000041,2026-05-28T12:04:03.915,2026-05-28T12:19:33.915,-930,97.0,-0.000996095
balanza,40.0,14.23,,21.378265200000897,2026-05-28T12:04:03.982,2026-05-28T12:19:33.982,-930,,
balanza,41.0,16.2,,21.390316100001655,2026-05-28T12:04:03.999,2026-05-28T12:19:33.999,-930,,
balanza,42.0,,Error desde Arduino: HX711 not found.,21.413518000001204,2026-05-28T12:04:04.025,2026-05-28T12:19:34.025,-930,,
multimetro,,,,21.517578000000867,2026-05-28T12:04:04.126,2026-05-28T12:19:34.126,-930,98.0,-0.001008481
multimetro,,,,21.732654400000683,2026-05-28T12:04:04.342,2026-05-28T12:19:34.342,-930,99.0,-0.001020814
multimetro,,,,21.947731200001726,2026-05-28T12:04:04.559,2026-05-28T12:19:34.559,-930,100.0,-0.001034917
multimetro,,,,22.162831200001165,2026-05-28T12:04:04.775,2026-05-28T12:19:34.775,-930,101.0,-0.001048769
multimetro,,,,22.377996000001076,2026-05-28T12:04:04.982,2026-05-28T12:19:34.982,-930,102.0,-0.001064442
balanza,43.0,13.97,,22.405971100000897,2026-05-28T12:04:05.017,2026-05-28T12:19:35.017,-930,,
balanza,44.0,,Error desde Arduino: HX711 not found.,22.42919620000066,2026-05-28T12:04:05.032,2026-05-28T12:19:35.032,-930,,
multimetro,,,,22.59309800000119,2026-05-28T12:04:05.199,2026-05-28T12:19:35.199,-930,103.0,-0.001078199
multimetro,,,,22.8083428000009,2026-05-28T12:04:05.416,2026-05-28T12:19:35.416,-930,104.0,-0.0010927
multimetro,,,,23.02357260000099,2026-05-28T12:04:05.632,2026-05-28T12:19:35.632,-930,105.0,-0.001105839
multimetro,,,,23.23865680000017,2026-05-28T12:04:05.849,2026-05-28T12:19:35.849,-930,106.0,-0.001118654
balanza,45.0,14.26,,23.421647200000734,2026-05-28T12:04:06.032,2026-05-28T12:19:36.032,-930,,
balanza,46.0,,Error desde Arduino: HX711 not found.,23.444914900001095,2026-05-28T12:04:06.056,2026-05-28T12:19:36.056,-930,,
multimetro,,,,23.45380860000114,2026-05-28T12:04:06.066,2026-05-28T12:19:36.066,-930,107.0,-0.001132254
multimetro,,,,23.70008660000167,2026-05-28T12:04:06.309,2026-05-28T12:19:36.309,-930,108.0,-0.001145101
multimetro,,,,23.914635000001,2026-05-28T12:04:06.526,2026-05-28T12:19:36.526,-930,109.0,-0.001156513
multimetro,,,,24.12958770000114,2026-05-28T12:04:06.742,2026-05-28T12:19:36.742,-930,110.0,-0.001170186
multimetro,,,,24.3449068000009,2026-05-28T12:04:06.949,2026-05-28T12:19:36.949,-930,111.0,-0.001185116
balanza,47.0,14.88,,24.437225200001194,2026-05-28T12:04:07.049,2026-05-28T12:19:37.049,-930,,
balanza,48.0,,Error desde Arduino: HX711 not found.,24.460418100001334,2026-05-28T12:04:07.066,2026-05-28T12:19:37.066,-930,,
multimetro,,,,24.55981420000171,2026-05-28T12:04:07.166,2026-05-28T12:19:37.166,-930,112.0,-0.0011959
multimetro,,,,24.77512210000168,2026-05-28T12:04:07.382,2026-05-28T12:19:37.382,-930,113.0,-0.001211479
multimetro,,,,24.990089900000385,2026-05-28T12:04:07.599,2026-05-28T12:19:37.599,-930,114.0,-0.001222608
multimetro,,,,25.2052304000008,2026-05-28T12:04:07.815,2026-05-28T12:19:37.815,-930,115.0,-0.001234157
multimetro,,,,25.420243300000948,2026-05-28T12:04:08.032,2026-05-28T12:19:38.032,-930,116.0,-0.001247684
balanza,49.0,11.64,,25.452653100001044,2026-05-28T12:04:08.065,2026-05-28T12:19:38.065,-930,,
balanza,50.0,,Error desde Arduino: HX711 not found.,25.47579390000101,2026-05-28T12:04:08.082,2026-05-28T12:19:38.082,-930,,
multimetro,,,,25.635497700000997,2026-05-28T12:04:08.248,2026-05-28T12:19:38.248,-930,117.0,-0.001260938
multimetro,,,,25.850749400000495,2026-05-28T12:04:08.458,2026-05-28T12:19:38.458,-930,118.0,-0.001274308
multimetro,,,,26.065711200000806,2026-05-28T12:04:08.675,2026-05-28T12:19:38.675,-930,119.0,-0.001286579
multimetro,,,,26.280764900000577,2026-05-28T12:04:08.892,2026-05-28T12:19:38.892,-930,120.0,-0.001300127
balanza,51.0,11.76,,26.468244100000447,2026-05-28T12:04:09.075,2026-05-28T12:19:39.075,-930,,
balanza,52.0,,Error desde Arduino: HX711 not found.,26.4913245000007,2026-05-28T12:04:09.099,2026-05-28T12:19:39.099,-930,,
multimetro,,,,26.496327400000155,2026-05-28T12:04:09.109,2026-05-28T12:19:39.109,-930,121.0,-0.001312135
multimetro,,,,26.711543300001722,2026-05-28T12:04:09.316,2026-05-28T12:19:39.316,-930,122.0,-0.001325003
multimetro,,,,26.926600900000267,2026-05-28T12:04:09.532,2026-05-28T12:19:39.532,-930,123.0,-0.001336446
multimetro,,,,27.141729900000428,2026-05-28T12:04:09.749,2026-05-28T12:19:39.749,-930,124.0,-0.001348978
multimetro,,,,27.356845500000418,2026-05-28T12:04:09.965,2026-05-28T12:19:39.965,-930,125.0,-0.001361773
balanza,53.0,10.75,,27.48378810000031,2026-05-28T12:04:10.092,2026-05-28T12:19:40.092,-930,,
balanza,54.0,,Error desde Arduino: HX711 not found.,27.507118900000933,2026-05-28T12:04:10.116,2026-05-28T12:19:40.116,-930,,
multimetro,,,,27.572050200000376,2026-05-28T12:04:10.182,2026-05-28T12:19:40.182,-930,126.0,-0.001373394
multimetro,,,,27.787127700001292,2026-05-28T12:04:10.399,2026-05-28T12:19:40.399,-930,127.0,-0.001386785
multimetro,,,,28.002186700001403,2026-05-28T12:04:10.609,2026-05-28T12:19:40.609,-930,128.0,-0.001397275
multimetro,,,,28.21739460000026,2026-05-28T12:04:10.825,2026-05-28T12:19:40.825,-930,129.0,-0.001410467
multimetro,,,,28.432490099999995,2026-05-28T12:04:11.042,2026-05-28T12:19:41.042,-930,130.0,-0.001422361
balanza,55.0,8.9,,28.49822420000055,2026-05-28T12:04:11.108,2026-05-28T12:19:41.108,-930,,
balanza,56.0,,Error desde Arduino: HX711 not found.,28.521506100001716,2026-05-28T12:04:11.133,2026-05-28T12:19:41.133,-930,,
multimetro,,,,28.647567900001377,2026-05-28T12:04:11.258,2026-05-28T12:19:41.258,-930,131.0,-0.001436317
multimetro,,,,28.86282900000151,2026-05-28T12:04:11.475,2026-05-28T12:19:41.475,-930,132.0,-0.001448001
multimetro,,,,29.07820250000077,2026-05-28T12:04:11.683,2026-05-28T12:19:41.683,-930,133.0,-0.001461183
multimetro,,,,29.293130800000654,2026-05-28T12:04:11.899,2026-05-28T12:19:41.899,-930,134.0,-0.001474982
multimetro,,,,29.50841560000117,2026-05-28T12:04:12.116,2026-05-28T12:19:42.116,-930,135.0,-0.001485588
balanza,57.0,7.8,,29.512559300001158,2026-05-28T12:04:12.125,2026-05-28T12:19:42.125,-930,,
balanza,58.0,,Error desde Arduino: HX711 not found.,29.53575500000079,2026-05-28T12:04:12.148,2026-05-28T12:19:42.148,-930,,
multimetro,,,,29.72339500000089,2026-05-28T12:04:12.332,2026-05-28T12:19:42.332,-930,136.0,-0.001498152
multimetro,,,,29.938611700001275,2026-05-28T12:04:12.549,2026-05-28T12:19:42.549,-930,137.0,-0.001511228
multimetro,,,,30.15369080000164,2026-05-28T12:04:12.765,2026-05-28T12:19:42.765,-930,138.0,-0.001523112
multimetro,,,,30.368885700001556,2026-05-28T12:04:12.982,2026-05-28T12:19:42.982,-930,139.0,-0.001537089
balanza,59.0,9.05,,30.527002200000425,2026-05-28T12:04:13.132,2026-05-28T12:19:43.132,-930,,
balanza,60.0,7.06,,30.538231400001678,2026-05-28T12:04:13.149,2026-05-28T12:19:43.149,-930,,
balanza,61.0,,Error desde Arduino: HX711 not found.,30.56148790000043,2026-05-28T12:04:13.165,2026-05-28T12:19:43.165,-930,,
multimetro,,,,30.58406070000092,2026-05-28T12:04:13.192,2026-05-28T12:19:43.192,-930,140.0,-0.001547768
multimetro,,,,30.799283300000752,2026-05-28T12:04:13.409,2026-05-28T12:19:43.409,-930,141.0,-0.00155985
multimetro,,,,31.014324300000226,2026-05-28T12:04:13.626,2026-05-28T12:19:43.626,-930,142.0,-0.001574162
multimetro,,,,31.229442600000766,2026-05-28T12:04:13.842,2026-05-28T12:19:43.842,-930,143.0,-0.001583993
multimetro,,,,31.444591100000252,2026-05-28T12:04:14.049,2026-05-28T12:19:44.049,-930,144.0,-0.00159595
balanza,62.0,7.69,,31.55265800000052,2026-05-28T12:04:14.165,2026-05-28T12:19:44.165,-930,,
balanza,63.0,,Error desde Arduino: HX711 not found.,31.575796600000103,2026-05-28T12:04:14.182,2026-05-28T12:19:44.182,-930,,
multimetro,,,,31.659511000001658,2026-05-28T12:04:14.266,2026-05-28T12:19:44.266,-930,145.0,-0.001608608
multimetro,,,,31.874613200001477,2026-05-28T12:04:14.482,2026-05-28T12:19:44.482,-930,146.0,-0.001621517
multimetro,,,,32.08977279999999,2026-05-28T12:04:14.699,2026-05-28T12:19:44.699,-930,147.0,-0.001633484
multimetro,,,,32.304975600000034,2026-05-28T12:04:14.916,2026-05-28T12:19:44.916,-930,148.0,-0.001644404
multimetro,,,,32.52013420000003,2026-05-28T12:04:15.132,2026-05-28T12:19:45.132,-930,149.0,-0.001658098
balanza,64.0,7.18,,32.56723469999997,2026-05-28T12:04:15.175,2026-05-28T12:19:45.175,-930,,
balanza,65.0,,Error desde Arduino: HX711 not found.,32.590324200000396,2026-05-28T12:04:15.201,2026-05-28T12:19:45.201,-930,,
multimetro,,,,32.73525880000125,2026-05-28T12:04:15.342,2026-05-28T12:19:45.342,-930,150.0,-0.001672128
multimetro,,,,32.950478900000235,2026-05-28T12:04:15.559,2026-05-28T12:19:45.559,-930,151.0,-0.001683959
multimetro,,,,33.16577920000054,2026-05-28T12:04:15.776,2026-05-28T12:19:45.776,-930,152.0,-0.001697203
multimetro,,,,33.380953600000794,2026-05-28T12:04:15.992,2026-05-28T12:19:45.992,-930,153.0,-0.001708521
balanza,66.0,6.26,,33.58166600000004,2026-05-28T12:04:16.192,2026-05-28T12:19:46.192,-930,,
balanza,67.0,6.13,,33.5928356000004,2026-05-28T12:04:16.205,2026-05-28T12:19:46.205,-930,,
multimetro,,,,33.59623930000089,2026-05-28T12:04:16.208,2026-05-28T12:19:46.208,-930,154.0,-0.001723021
multimetro,,,,33.811288000000786,2026-05-28T12:04:16.415,2026-05-28T12:19:46.415,-930,155.0,-0.001734339
balanza,68.0,5.91,,34.01137100000051,2026-05-28T12:04:16.615,2026-05-28T12:19:46.615,-930,,
multimetro,,,,34.026362900000095,2026-05-28T12:04:16.632,2026-05-28T12:19:46.632,-930,156.0,-0.001744704
multimetro,,,,34.24151950000123,2026-05-28T12:04:16.849,2026-05-28T12:19:46.849,-930,157.0,-0.001759163
multimetro,,,,34.45659710000109,2026-05-28T12:04:17.066,2026-05-28T12:19:47.066,-930,158.0,-0.001768889
