sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.001099074,,0.41532920000099693,2026-05-28T12:03:43.027,2026-05-28T12:19:13.027,-930
multimetro,1,0.001098215,,0.6312624000001961,2026-05-28T12:03:43.242,2026-05-28T12:19:13.242,-930
multimetro,2,0.001098383,,0.846219300001394,2026-05-28T12:03:43.458,2026-05-28T12:19:13.458,-930
multimetro,3,0.001097231,,1.0612744000009116,2026-05-28T12:03:43.666,2026-05-28T12:19:13.666,-930
multimetro,4,0.00109588,,1.276445600000443,2026-05-28T12:03:43.882,2026-05-28T12:19:13.882,-930
multimetro,5,0.001094467,,1.4916021000008186,2026-05-28T12:03:44.099,2026-05-28T12:19:14.099,-930
multimetro,6,0.001089839,,1.706781900000351,2026-05-28T12:03:44.316,2026-05-28T12:19:14.316,-930
multimetro,7,0.001087379,,1.921808000000965,2026-05-28T12:03:44.532,2026-05-28T12:19:14.532,-930
multimetro,8,0.001082207,,2.137049599999955,2026-05-28T12:03:44.749,2026-05-28T12:19:14.749,-930
multimetro,9,0.001063246,,2.3522017000013875,2026-05-28T12:03:44.959,2026-05-28T12:19:14.959,-930
multimetro,10,0.001047144,,2.5671260000017355,2026-05-28T12:03:45.177,2026-05-28T12:19:15.177,-930
multimetro,11,0.001029879,,2.782185500000196,2026-05-28T12:03:45.392,2026-05-28T12:19:15.392,-930
multimetro,12,0.000985864,,2.9972522000007302,2026-05-28T12:03:45.609,2026-05-28T12:19:15.609,-930
multimetro,13,0.000862604,,3.212065800000346,2026-05-28T12:03:45.816,2026-05-28T12:19:15.816,-930
multimetro,14,0.000679226,,3.42714530000012,2026-05-28T12:03:46.039,2026-05-28T12:19:16.039,-930
multimetro,15,0.00052263,,3.64222510000036,2026-05-28T12:03:46.249,2026-05-28T12:19:16.249,-930
multimetro,16,0.000511218,,3.8572945000014442,2026-05-28T12:03:46.466,2026-05-28T12:19:16.466,-930
multimetro,17,0.000456597,,4.072117300000173,2026-05-28T12:03:46.682,2026-05-28T12:19:16.682,-930
multimetro,18,0.000347418,,4.2872714000004635,2026-05-28T12:03:46.899,2026-05-28T12:19:16.899,-930
multimetro,19,0.000229424,,4.502307500000825,2026-05-28T12:03:47.109,2026-05-28T12:19:17.109,-930
multimetro,20,0.000137918,,4.717383200000768,2026-05-28T12:03:47.325,2026-05-28T12:19:17.325,-930
multimetro,21,0.000101745,,4.932289300000775,2026-05-28T12:03:47.542,2026-05-28T12:19:17.542,-930
multimetro,22,0.000101504,,5.14734430000135,2026-05-28T12:03:47.759,2026-05-28T12:19:17.759,-930
multimetro,23,0.000118382,,5.362161900000501,2026-05-28T12:03:47.966,2026-05-28T12:19:17.966,-930
multimetro,24,0.000116706,,5.577016900000672,2026-05-28T12:03:48.182,2026-05-28T12:19:18.182,-930
multimetro,25,9.3244e-05,,5.791843400000289,2026-05-28T12:03:48.399,2026-05-28T12:19:18.399,-930
multimetro,26,6.9833e-05,,6.006712700000207,2026-05-28T12:03:48.616,2026-05-28T12:19:18.616,-930
multimetro,27,5.2066e-05,,6.221532200001093,2026-05-28T12:03:48.832,2026-05-28T12:19:18.832,-930
