sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
balanza,0,,Error desde Arduino: HX711 not found.,1.4208468000006178,2026-05-28T09:31:15.139,2026-05-28T09:46:45.139,-930
balanza,1,-928.24,,2.415117800000189,2026-05-28T09:31:16.142,2026-05-28T09:46:46.142,-930
balanza,2,,Error desde Arduino: HX711 not found.,2.438140100000055,2026-05-28T09:31:16.158,2026-05-28T09:46:46.158,-930
balanza,3,-928.55,,3.4327628000000914,2026-05-28T09:31:17.156,2026-05-28T09:46:47.156,-930
balanza,4,,Error desde Arduino: HX711 not found.,3.4560347000006004,2026-05-28T09:31:17.174,2026-05-28T09:46:47.174,-930
balanza,5,-928.63,,4.45033710000007,2026-05-28T09:31:18.173,2026-05-28T09:46:48.173,-930
balanza,6,,Error desde Arduino: HX711 not found.,4.47362880000037,2026-05-28T09:31:18.200,2026-05-28T09:46:48.200,-930
balanza,7,-928.65,,5.468075400000089,2026-05-28T09:31:19.195,2026-05-28T09:46:49.195,-930
balanza,8,,Error desde Arduino: HX711 not found.,5.491087100000186,2026-05-28T09:31:19.215,2026-05-28T09:46:49.215,-930
balanza,9,-928.61,,6.48580100000072,2026-05-28T09:31:20.209,2026-05-28T09:46:50.209,-930
balanza,10,,Error desde Arduino: HX711 not found.,6.509128200000305,2026-05-28T09:31:20.228,2026-05-28T09:46:50.228,-930
balanza,11,-928.7,,7.50359490000028,2026-05-28T09:31:21.226,2026-05-28T09:46:51.226,-930
balanza,12,,Error desde Arduino: HX711 not found.,7.526876300000367,2026-05-28T09:31:21.253,2026-05-28T09:46:51.253,-930
balanza,13,-928.75,,8.52110360000006,2026-05-28T09:31:22.248,2026-05-28T09:46:52.248,-930
balanza,14,,Error desde Arduino: HX711 not found.,8.544339800000671,2026-05-28T09:31:22.271,2026-05-28T09:46:52.271,-930
balanza,15,-928.77,,9.538667700000588,2026-05-28T09:31:23.266,2026-05-28T09:46:53.266,-930
balanza,16,,Error desde Arduino: HX711 not found.,9.561829300000682,2026-05-28T09:31:23.286,2026-05-28T09:46:53.286,-930
balanza,17,-928.76,,10.55618930000037,2026-05-28T09:31:24.276,2026-05-28T09:46:54.276,-930
balanza,18,,Error desde Arduino: HX711 not found.,10.579220700000405,2026-05-28T09:31:24.306,2026-05-28T09:46:54.306,-930
balanza,19,-928.8,,11.573745200000303,2026-05-28T09:31:25.293,2026-05-28T09:46:55.293,-930
balanza,20,,Error desde Arduino: HX711 not found.,11.597059500000796,2026-05-28T09:31:25.318,2026-05-28T09:46:55.318,-930
balanza,21,-928.85,,12.591525000000729,2026-05-28T09:31:26.318,2026-05-28T09:46:56.318,-930
balanza,22,,Error desde Arduino: HX711 not found.,12.614794500000244,2026-05-28T09:31:26.339,2026-05-28T09:46:56.339,-930
balanza,23,-928.84,,13.60917740000059,2026-05-28T09:31:27.335,2026-05-28T09:46:57.335,-930
balanza,24,,Error desde Arduino: HX711 not found.,13.6325166000006,2026-05-28T09:31:27.355,2026-05-28T09:46:57.355,-930
balanza,25,-928.83,,14.62685170000077,2026-05-28T09:31:28.348,2026-05-28T09:46:58.348,-930
balanza,26,,Error desde Arduino: HX711 not found.,14.650107300000855,2026-05-28T09:31:28.376,2026-05-28T09:46:58.376,-930
balanza,27,-928.88,,15.644558300000426,2026-05-28T09:31:29.369,2026-05-28T09:46:59.369,-930
balanza,28,,Error desde Arduino: HX711 not found.,15.667897300000732,2026-05-28T09:31:29.389,2026-05-28T09:46:59.389,-930
balanza,29,-928.86,,16.66228240000055,2026-05-28T09:31:30.386,2026-05-28T09:47:00.386,-930
balanza,30,,Error desde Arduino: HX711 not found.,16.68557510000028,2026-05-28T09:31:30.406,2026-05-28T09:47:00.406,-930
balanza,31,-928.89,,17.68005290000019,2026-05-28T09:31:31.399,2026-05-28T09:47:01.399,-930
balanza,32,,Error desde Arduino: HX711 not found.,17.70326970000042,2026-05-28T09:31:31.426,2026-05-28T09:47:01.426,-930
balanza,33,-928.9,,18.69782970000051,2026-05-28T09:31:32.424,2026-05-28T09:47:02.424,-930
balanza,34,,Error desde Arduino: HX711 not found.,18.721117400000367,2026-05-28T09:31:32.443,2026-05-28T09:47:02.443,-930
