tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.5216223000006721,0.5216223000006721,-0.005654148,0,2026-05-28T09:31:14.239,2026-05-28T09:46:44.239,,1.4208468000006178,,0,2026-05-28T09:31:15.139,2026-05-28T09:46:45.139,Error desde Arduino: HX711 not found.,0.8992244999999457
1.0470040000000154,1.0470040000000154,-0.005598302,1,2026-05-28T09:31:14.772,2026-05-28T09:46:44.772,,1.4208468000006178,,0,2026-05-28T09:31:15.139,2026-05-28T09:46:45.139,Error desde Arduino: HX711 not found.,0.37384280000060244
1.571529499999997,1.571529499999997,-0.005542885,2,2026-05-28T09:31:15.298,2026-05-28T09:46:45.298,,1.4208468000006178,,0,2026-05-28T09:31:15.139,2026-05-28T09:46:45.139,Error desde Arduino: HX711 not found.,-0.1506826999993791
2.095947000000706,2.095947000000706,-0.005488464,3,2026-05-28T09:31:15.822,2026-05-28T09:46:45.822,,2.415117800000189,-928.24,1,2026-05-28T09:31:16.142,2026-05-28T09:46:46.142,,0.3191707999994833
2.6205492000008235,2.6205492000008235,-0.005433937,4,2026-05-28T09:31:16.341,2026-05-28T09:46:46.341,,2.438140100000055,,2,2026-05-28T09:31:16.158,2026-05-28T09:46:46.158,Error desde Arduino: HX711 not found.,-0.18240910000076838
3.145317200000136,3.145317200000136,-0.005382394,5,2026-05-28T09:31:16.873,2026-05-28T09:46:46.873,,3.4327628000000914,-928.55,3,2026-05-28T09:31:17.156,2026-05-28T09:46:47.156,,0.28744559999995545
3.670114900000044,3.670114900000044,-0.005338924,6,2026-05-28T09:31:17.397,2026-05-28T09:46:47.397,,3.4560347000006004,,4,2026-05-28T09:31:17.174,2026-05-28T09:46:47.174,Error desde Arduino: HX711 not found.,-0.21408019999944372
4.194809000000532,4.194809000000532,-0.005299327,7,2026-05-28T09:31:17.921,2026-05-28T09:46:47.921,,4.45033710000007,-928.63,5,2026-05-28T09:31:18.173,2026-05-28T09:46:48.173,,0.2555280999995375
4.719838500000151,4.719838500000151,-0.005256956,8,2026-05-28T09:31:18.439,2026-05-28T09:46:48.439,,4.47362880000037,,6,2026-05-28T09:31:18.200,2026-05-28T09:46:48.200,Error desde Arduino: HX711 not found.,-0.24620969999978115
5.24482960000023,5.24482960000023,-0.005215381,9,2026-05-28T09:31:18.972,2026-05-28T09:46:48.972,,5.468075400000089,-928.65,7,2026-05-28T09:31:19.195,2026-05-28T09:46:49.195,,0.22324579999985872
5.769772700000431,5.769772700000431,-0.005164164,10,2026-05-28T09:31:19.496,2026-05-28T09:46:49.496,,5.491087100000186,,8,2026-05-28T09:31:19.215,2026-05-28T09:46:49.215,Error desde Arduino: HX711 not found.,-0.27868560000024445
6.294933900000615,6.294933900000615,-0.005108538,11,2026-05-28T09:31:20.012,2026-05-28T09:46:50.012,,6.48580100000072,-928.61,9,2026-05-28T09:31:20.209,2026-05-28T09:46:50.209,,0.19086710000010498
6.819934700000886,6.819934700000886,-0.005052441,12,2026-05-28T09:31:20.542,2026-05-28T09:46:50.542,,6.509128200000305,,10,2026-05-28T09:31:20.228,2026-05-28T09:46:50.228,Error desde Arduino: HX711 not found.,-0.31080650000058085
7.344838100000743,7.344838100000743,-0.004994983,13,2026-05-28T09:31:21.069,2026-05-28T09:46:51.069,,7.50359490000028,-928.7,11,2026-05-28T09:31:21.226,2026-05-28T09:46:51.226,,0.15875679999953718
7.86972010000045,7.86972010000045,-0.004935043,14,2026-05-28T09:31:21.596,2026-05-28T09:46:51.596,,7.526876300000367,,12,2026-05-28T09:31:21.253,2026-05-28T09:46:51.253,Error desde Arduino: HX711 not found.,-0.3428438000000824
8.394609100000707,8.394609100000707,-0.004868927,15,2026-05-28T09:31:22.112,2026-05-28T09:46:52.112,,8.52110360000006,-928.75,13,2026-05-28T09:31:22.248,2026-05-28T09:46:52.248,,0.12649449999935314
8.919664600000033,8.919664600000033,-0.004815374,16,2026-05-28T09:31:22.639,2026-05-28T09:46:52.639,,8.544339800000671,,14,2026-05-28T09:31:22.271,2026-05-28T09:46:52.271,Error desde Arduino: HX711 not found.,-0.37532479999936186
9.444548600000417,9.444548600000417,-0.00474975,17,2026-05-28T09:31:23.163,2026-05-28T09:46:53.163,,9.538667700000588,-928.77,15,2026-05-28T09:31:23.266,2026-05-28T09:46:53.266,,0.09411910000017087
9.9694614,9.9694614,-0.00468402,18,2026-05-28T09:31:23.689,2026-05-28T09:46:53.689,,9.561829300000682,,16,2026-05-28T09:31:23.286,2026-05-28T09:46:53.286,Error desde Arduino: HX711 not found.,-0.4076320999993186
10.494613200000458,10.494613200000458,-0.004621422,19,2026-05-28T09:31:24.216,2026-05-28T09:46:54.216,,10.55618930000037,-928.76,17,2026-05-28T09:31:24.276,2026-05-28T09:46:54.276,,0.061576099999911094
11.019659800000227,11.019659800000227,-0.004553818,20,2026-05-28T09:31:24.740,2026-05-28T09:46:54.740,,10.579220700000405,,18,2026-05-28T09:31:24.306,2026-05-28T09:46:54.306,Error desde Arduino: HX711 not found.,-0.44043909999982134
11.54459770000085,11.54459770000085,-0.004487503,21,2026-05-28T09:31:25.263,2026-05-28T09:46:55.263,,11.573745200000303,-928.8,19,2026-05-28T09:31:25.293,2026-05-28T09:46:55.293,,0.02914749999945343
