tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.4153274999998757,0.4153274999998757,2.136e-06,0,2026-05-28T09:10:54.113,2026-05-28T09:26:24.113,,1.04651530000001,,0,2026-05-28T09:10:54.746,2026-05-28T09:26:24.746,Error desde Arduino: HX711 not found.,0.6311878000001343
0.6311188999998194,0.6311188999998194,1.5234e-05,1,2026-05-28T09:10:54.330,2026-05-28T09:26:24.330,,1.04651530000001,,0,2026-05-28T09:10:54.746,2026-05-28T09:26:24.746,Error desde Arduino: HX711 not found.,0.4153964000001906
0.8461685000002035,0.8461685000002035,1.9955e-05,2,2026-05-28T09:10:54.550,2026-05-28T09:26:24.550,,1.04651530000001,,0,2026-05-28T09:10:54.746,2026-05-28T09:26:24.746,Error desde Arduino: HX711 not found.,0.20034679999980654
1.0612461000000621,1.0612461000000621,2.5086e-05,3,2026-05-28T09:10:54.759,2026-05-28T09:26:24.759,,1.04651530000001,,0,2026-05-28T09:10:54.746,2026-05-28T09:26:24.746,Error desde Arduino: HX711 not found.,-0.014730800000052113
1.2764093000000685,1.2764093000000685,1.6301e-05,4,2026-05-28T09:10:54.979,2026-05-28T09:26:24.979,,1.04651530000001,,0,2026-05-28T09:10:54.746,2026-05-28T09:26:24.746,Error desde Arduino: HX711 not found.,-0.22989400000005844
1.4915068000000247,1.4915068000000247,1.4584e-05,5,2026-05-28T09:10:55.192,2026-05-28T09:26:25.192,,1.04651530000001,,0,2026-05-28T09:10:54.746,2026-05-28T09:26:24.746,Error desde Arduino: HX711 not found.,-0.44499150000001464
1.7149131000001034,1.7149131000001034,4.1209e-05,6,2026-05-28T09:10:55.419,2026-05-28T09:26:25.419,,2.0379760999999235,0.01,1,2026-05-28T09:10:55.742,2026-05-28T09:26:25.742,,0.32306299999982
1.9646124000000782,1.9646124000000782,9.81e-06,7,2026-05-28T09:10:55.669,2026-05-28T09:26:25.669,,2.0379760999999235,0.01,1,2026-05-28T09:10:55.742,2026-05-28T09:26:25.742,,0.07336369999984527
2.214741900000263,2.214741900000263,1.4448e-05,8,2026-05-28T09:10:55.920,2026-05-28T09:26:25.920,,2.0610547999999653,,2,2026-05-28T09:10:55.759,2026-05-28T09:26:25.759,Error desde Arduino: HX711 not found.,-0.1536871000002975
2.464713700000175,2.464713700000175,1.6532e-05,9,2026-05-28T09:10:56.170,2026-05-28T09:26:26.170,,2.0610547999999653,,2,2026-05-28T09:10:55.759,2026-05-28T09:26:25.759,Error desde Arduino: HX711 not found.,-0.40365890000020954
2.7145332000000053,2.7145332000000053,2.5567e-05,10,2026-05-28T09:10:56.419,2026-05-28T09:26:26.419,,3.05361240000002,-0.07,3,2026-05-28T09:10:56.759,2026-05-28T09:26:26.759,,0.3390792000000147
2.964690899999823,2.964690899999823,9.475e-06,11,2026-05-28T09:10:56.670,2026-05-28T09:26:26.670,,3.05361240000002,-0.07,3,2026-05-28T09:10:56.759,2026-05-28T09:26:26.759,,0.08892150000019683
3.214766000000054,3.214766000000054,-6.921e-06,12,2026-05-28T09:10:56.920,2026-05-28T09:26:26.920,,3.0768292000002475,,4,2026-05-28T09:10:56.779,2026-05-28T09:26:26.779,Error desde Arduino: HX711 not found.,-0.13793679999980668
3.464642500000082,3.464642500000082,5.8547e-05,13,2026-05-28T09:10:57.169,2026-05-28T09:26:27.169,,3.0768292000002475,,4,2026-05-28T09:10:56.779,2026-05-28T09:26:26.779,Error desde Arduino: HX711 not found.,-0.38781329999983427
3.7146201999998993,3.7146201999998993,2.052e-06,14,2026-05-28T09:10:57.420,2026-05-28T09:26:27.420,,4.068312100000185,1.1,5,2026-05-28T09:10:57.769,2026-05-28T09:26:27.769,,0.3536919000002854
3.964668300000085,3.964668300000085,4.0916e-05,15,2026-05-28T09:10:57.670,2026-05-28T09:26:27.670,,4.068312100000185,1.1,5,2026-05-28T09:10:57.769,2026-05-28T09:26:27.769,,0.10364380000009987
4.21455909999986,4.21455909999986,5.57e-06,16,2026-05-28T09:10:57.919,2026-05-28T09:26:27.919,,4.091517599999861,,6,2026-05-28T09:10:57.792,2026-05-28T09:26:27.792,Error desde Arduino: HX711 not found.,-0.12304149999999936
4.4646388999999544,4.4646388999999544,2.1526e-05,17,2026-05-28T09:10:58.169,2026-05-28T09:26:28.169,,4.091517599999861,,6,2026-05-28T09:10:57.792,2026-05-28T09:26:27.792,Error desde Arduino: HX711 not found.,-0.37312130000009347
4.714710000000196,4.714710000000196,1.516e-05,18,2026-05-28T09:10:58.420,2026-05-28T09:26:28.420,,5.082865899999888,2.47,7,2026-05-28T09:10:58.786,2026-05-28T09:26:28.786,,0.36815589999969234
4.96510760000001,4.96510760000001,1.9065e-05,19,2026-05-28T09:10:58.670,2026-05-28T09:26:28.670,,5.082865899999888,2.47,7,2026-05-28T09:10:58.786,2026-05-28T09:26:28.786,,0.11775829999987764
5.214958300000035,5.214958300000035,2.7933e-05,20,2026-05-28T09:10:58.920,2026-05-28T09:26:28.920,,5.105926600000203,,8,2026-05-28T09:10:58.811,2026-05-28T09:26:28.811,Error desde Arduino: HX711 not found.,-0.1090316999998322
5.464733100000103,5.464733100000103,1.9212e-05,21,2026-05-28T09:10:59.170,2026-05-28T09:26:29.170,,5.105926600000203,,8,2026-05-28T09:10:58.811,2026-05-28T09:26:28.811,Error desde Arduino: HX711 not found.,-0.35880649999990055
5.714713400000164,5.714713400000164,1.2867e-05,22,2026-05-28T09:10:59.420,2026-05-28T09:26:29.420,,6.098568400000204,13.56,9,2026-05-28T09:10:59.802,2026-05-28T09:26:29.802,,0.3838550000000396
5.964838599999894,5.964838599999894,2.5724e-05,23,2026-05-28T09:10:59.670,2026-05-28T09:26:29.670,,6.098568400000204,13.56,9,2026-05-28T09:10:59.802,2026-05-28T09:26:29.802,,0.1337298000003102
6.214654599999903,6.214654599999903,-8.48e-07,24,2026-05-28T09:10:59.919,2026-05-28T09:26:29.919,,6.121687700000166,,10,2026-05-28T09:10:59.826,2026-05-28T09:26:29.826,Error desde Arduino: HX711 not found.,-0.0929668999997375
6.464604400000098,6.464604400000098,4.4769e-05,25,2026-05-28T09:11:00.170,2026-05-28T09:26:30.170,,6.121687700000166,,10,2026-05-28T09:10:59.826,2026-05-28T09:26:29.826,Error desde Arduino: HX711 not found.,-0.34291669999993246
6.714993999999933,6.714993999999933,1.4155e-05,26,2026-05-28T09:11:00.420,2026-05-28T09:26:30.420,,7.1142720000002555,16.25,11,2026-05-28T09:11:00.819,2026-05-28T09:26:30.819,,0.3992780000003222
6.964643700000124,6.964643700000124,1.7631e-05,27,2026-05-28T09:11:00.670,2026-05-28T09:26:30.670,,7.1142720000002555,16.25,11,2026-05-28T09:11:00.819,2026-05-28T09:26:30.819,,0.14962830000013128
7.2145831000002545,7.2145831000002545,1.5129e-05,28,2026-05-28T09:11:00.920,2026-05-28T09:26:30.920,,7.137486399999943,,12,2026-05-28T09:11:00.842,2026-05-28T09:26:30.842,Error desde Arduino: HX711 not found.,-0.0770967000003111
7.465097000000242,7.465097000000242,2.1107e-05,29,2026-05-28T09:11:01.170,2026-05-28T09:26:31.170,,7.137486399999943,,12,2026-05-28T09:11:00.842,2026-05-28T09:26:30.842,Error desde Arduino: HX711 not found.,-0.3276106000002983
7.715150200000153,7.715150200000153,1.2878e-05,30,2026-05-28T09:11:01.420,2026-05-28T09:26:31.420,,8.130060800000138,14.42,13,2026-05-28T09:11:01.835,2026-05-28T09:26:31.835,,0.4149105999999847
