sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,2.136e-06,,0.4153274999998757,2026-05-28T09:10:54.113,2026-05-28T09:26:24.113,-930
multimetro,1,1.5234e-05,,0.6311188999998194,2026-05-28T09:10:54.330,2026-05-28T09:26:24.330,-930
multimetro,2,1.9955e-05,,0.8461685000002035,2026-05-28T09:10:54.550,2026-05-28T09:26:24.550,-930
multimetro,3,2.5086e-05,,1.0612461000000621,2026-05-28T09:10:54.759,2026-05-28T09:26:24.759,-930
multimetro,4,1.6301e-05,,1.2764093000000685,2026-05-28T09:10:54.979,2026-05-28T09:26:24.979,-930
multimetro,5,1.4584e-05,,1.4915068000000247,2026-05-28T09:10:55.192,2026-05-28T09:26:25.192,-930
multimetro,6,4.1209e-05,,1.7149131000001034,2026-05-28T09:10:55.419,2026-05-28T09:26:25.419,-930
multimetro,7,9.81e-06,,1.9646124000000782,2026-05-28T09:10:55.669,2026-05-28T09:26:25.669,-930
multimetro,8,1.4448e-05,,2.214741900000263,2026-05-28T09:10:55.920,2026-05-28T09:26:25.920,-930
multimetro,9,1.6532e-05,,2.464713700000175,2026-05-28T09:10:56.170,2026-05-28T09:26:26.170,-930
multimetro,10,2.5567e-05,,2.7145332000000053,2026-05-28T09:10:56.419,2026-05-28T09:26:26.419,-930
multimetro,11,9.475e-06,,2.964690899999823,2026-05-28T09:10:56.670,2026-05-28T09:26:26.670,-930
multimetro,12,-6.921e-06,,3.214766000000054,2026-05-28T09:10:56.920,2026-05-28T09:26:26.920,-930
multimetro,13,5.8547e-05,,3.464642500000082,2026-05-28T09:10:57.169,2026-05-28T09:26:27.169,-930
multimetro,14,2.052e-06,,3.7146201999998993,2026-05-28T09:10:57.420,2026-05-28T09:26:27.420,-930
multimetro,15,4.0916e-05,,3.964668300000085,2026-05-28T09:10:57.670,2026-05-28T09:26:27.670,-930
multimetro,16,5.57e-06,,4.21455909999986,2026-05-28T09:10:57.919,2026-05-28T09:26:27.919,-930
multimetro,17,2.1526e-05,,4.4646388999999544,2026-05-28T09:10:58.169,2026-05-28T09:26:28.169,-930
multimetro,18,1.516e-05,,4.714710000000196,2026-05-28T09:10:58.420,2026-05-28T09:26:28.420,-930
multimetro,19,1.9065e-05,,4.96510760000001,2026-05-28T09:10:58.670,2026-05-28T09:26:28.670,-930
multimetro,20,2.7933e-05,,5.214958300000035,2026-05-28T09:10:58.920,2026-05-28T09:26:28.920,-930
multimetro,21,1.9212e-05,,5.464733100000103,2026-05-28T09:10:59.170,2026-05-28T09:26:29.170,-930
multimetro,22,1.2867e-05,,5.714713400000164,2026-05-28T09:10:59.420,2026-05-28T09:26:29.420,-930
multimetro,23,2.5724e-05,,5.964838599999894,2026-05-28T09:10:59.670,2026-05-28T09:26:29.670,-930
multimetro,24,-8.48e-07,,6.214654599999903,2026-05-28T09:10:59.919,2026-05-28T09:26:29.919,-930
multimetro,25,4.4769e-05,,6.464604400000098,2026-05-28T09:11:00.170,2026-05-28T09:26:30.170,-930
multimetro,26,1.4155e-05,,6.714993999999933,2026-05-28T09:11:00.420,2026-05-28T09:26:30.420,-930
multimetro,27,1.7631e-05,,6.964643700000124,2026-05-28T09:11:00.670,2026-05-28T09:26:30.670,-930
multimetro,28,1.5129e-05,,7.2145831000002545,2026-05-28T09:11:00.920,2026-05-28T09:26:30.920,-930
multimetro,29,2.1107e-05,,7.465097000000242,2026-05-28T09:11:01.170,2026-05-28T09:26:31.170,-930
multimetro,30,1.2878e-05,,7.715150200000153,2026-05-28T09:11:01.420,2026-05-28T09:26:31.420,-930
multimetro,31,2.274e-05,,7.964571699999851,2026-05-28T09:11:01.670,2026-05-28T09:26:31.670,-930
multimetro,32,1.4166e-05,,8.215100800000073,2026-05-28T09:11:01.920,2026-05-28T09:26:31.920,-930
multimetro,33,1.8668e-05,,8.464766399999917,2026-05-28T09:11:02.169,2026-05-28T09:26:32.169,-930
multimetro,34,1.6061e-05,,8.714885200000026,2026-05-28T09:11:02.420,2026-05-28T09:26:32.420,-930
multimetro,35,3.2844e-05,,8.965093799999977,2026-05-28T09:11:02.670,2026-05-28T09:26:32.670,-930
multimetro,36,1.6626e-05,,9.214635899999848,2026-05-28T09:11:02.920,2026-05-28T09:26:32.920,-930
