sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
balanza,0,,Error desde Arduino: HX711 not found.,1.432229099998949,2026-05-28T12:18:33.971,2026-05-28T12:34:03.971,-930
balanza,1,0.02,,2.4234877999988385,2026-05-28T12:18:34.966,2026-05-28T12:34:04.966,-930
balanza,2,,Error desde Arduino: HX711 not found.,2.4466374999992695,2026-05-28T12:18:34.986,2026-05-28T12:34:04.986,-930
balanza,3,14.31,,3.4390204999999696,2026-05-28T12:18:35.984,2026-05-28T12:34:05.984,-930
balanza,4,,Error desde Arduino: HX711 not found.,3.4622397999992245,2026-05-28T12:18:36.004,2026-05-28T12:34:06.004,-930
balanza,5,31.1,,4.454592000000048,2026-05-28T12:18:36.990,2026-05-28T12:34:06.990,-930
balanza,6,30.89,,4.466601099999025,2026-05-28T12:18:37.010,2026-05-28T12:34:07.010,-930
balanza,7,,Error desde Arduino: HX711 not found.,4.4898350999992545,2026-05-28T12:18:37.030,2026-05-28T12:34:07.030,-930
balanza,8,31.06,,5.4821880999988934,2026-05-28T12:18:38.027,2026-05-28T12:34:08.027,-930
balanza,9,,Error desde Arduino: HX711 not found.,5.505437699999675,2026-05-28T12:18:38.047,2026-05-28T12:34:08.047,-930
balanza,10,33.21,,6.49779529999978,2026-05-28T12:18:39.036,2026-05-28T12:34:09.036,-930
balanza,11,,Error desde Arduino: HX711 not found.,6.521058500000436,2026-05-28T12:18:39.063,2026-05-28T12:34:09.063,-930
balanza,12,29.03,,7.513457600000038,2026-05-28T12:18:40.059,2026-05-28T12:34:10.059,-930
balanza,13,,Error desde Arduino: HX711 not found.,7.536560499998814,2026-05-28T12:18:40.078,2026-05-28T12:34:10.078,-930
balanza,14,28.92,,8.528967000000193,2026-05-28T12:18:41.071,2026-05-28T12:34:11.071,-930
balanza,15,,Error desde Arduino: HX711 not found.,8.552066399999603,2026-05-28T12:18:41.090,2026-05-28T12:34:11.090,-930
balanza,16,27.01,,9.544563299999936,2026-05-28T12:18:42.087,2026-05-28T12:34:12.087,-930
balanza,17,,Error desde Arduino: HX711 not found.,9.567748100000244,2026-05-28T12:18:42.107,2026-05-28T12:34:12.107,-930
balanza,18,26.47,,10.560162699999637,2026-05-28T12:18:43.098,2026-05-28T12:34:13.098,-930
balanza,19,,Error desde Arduino: HX711 not found.,10.58328149999943,2026-05-28T12:18:43.128,2026-05-28T12:34:13.128,-930
balanza,20,25.04,,11.575812099999894,2026-05-28T12:18:44.113,2026-05-28T12:34:14.113,-930
balanza,21,25.25,,11.588032599998769,2026-05-28T12:18:44.130,2026-05-28T12:34:14.130,-930
balanza,22,,Error desde Arduino: HX711 not found.,11.611415600000328,2026-05-28T12:18:44.157,2026-05-28T12:34:14.157,-930
balanza,23,24.85,,12.603745700000218,2026-05-28T12:18:45.147,2026-05-28T12:34:15.147,-930
balanza,24,,Error desde Arduino: HX711 not found.,12.626829799999541,2026-05-28T12:18:45.166,2026-05-28T12:34:15.166,-930
balanza,25,23.61,,13.619281899998896,2026-05-28T12:18:46.163,2026-05-28T12:34:16.163,-930
balanza,26,,Error desde Arduino: HX711 not found.,13.642534499998874,2026-05-28T12:18:46.180,2026-05-28T12:34:16.180,-930
balanza,27,22.57,,14.634898500000418,2026-05-28T12:18:47.180,2026-05-28T12:34:17.180,-930
balanza,28,,Error desde Arduino: HX711 not found.,14.658229200000278,2026-05-28T12:18:47.199,2026-05-28T12:34:17.199,-930
balanza,29,21.14,,15.650395799999387,2026-05-28T12:18:48.190,2026-05-28T12:34:18.190,-930
