tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.415782300000501,0.415782300000501,0.001137089,0,2026-05-28T12:27:28.215,2026-05-28T12:42:58.215,,,,,,,,
0.6318866000001435,0.6318866000001435,0.001134933,1,2026-05-28T12:27:28.439,2026-05-28T12:42:58.439,,1.427840299998934,,0.0,2026-05-28T12:27:29.231,2026-05-28T12:42:59.231,Error desde Arduino: HX711 not found.,0.7959536999987904
0.8469181999989814,0.8469181999989814,0.001134964,2,2026-05-28T12:27:28.646,2026-05-28T12:42:58.646,,1.427840299998934,,0.0,2026-05-28T12:27:29.231,2026-05-28T12:42:59.231,Error desde Arduino: HX711 not found.,0.5809220999999525
1.062026199999309,1.062026199999309,0.001134828,3,2026-05-28T12:27:28.860,2026-05-28T12:42:58.860,,1.427840299998934,,0.0,2026-05-28T12:27:29.231,2026-05-28T12:42:59.231,Error desde Arduino: HX711 not found.,0.3658140999996249
1.2770289999989473,1.2770289999989473,0.001135728,4,2026-05-28T12:27:29.080,2026-05-28T12:42:59.080,,1.427840299998934,,0.0,2026-05-28T12:27:29.231,2026-05-28T12:42:59.231,Error desde Arduino: HX711 not found.,0.15081129999998666
1.492149599998811,1.492149599998811,0.00113487,5,2026-05-28T12:27:29.292,2026-05-28T12:42:59.292,,1.427840299998934,,0.0,2026-05-28T12:27:29.231,2026-05-28T12:42:59.231,Error desde Arduino: HX711 not found.,-0.06430929999987711
1.7073044999997364,1.7073044999997364,0.00113464,6,2026-05-28T12:27:29.506,2026-05-28T12:42:59.506,,1.427840299998934,,0.0,2026-05-28T12:27:29.231,2026-05-28T12:42:59.231,Error desde Arduino: HX711 not found.,-0.2794642000008025
1.922293499999796,1.922293499999796,0.001129059,7,2026-05-28T12:27:29.723,2026-05-28T12:42:59.723,,1.427840299998934,,0.0,2026-05-28T12:27:29.231,2026-05-28T12:42:59.231,Error desde Arduino: HX711 not found.,-0.4944532000008621
2.137807499999326,2.137807499999326,0.001124808,8,2026-05-28T12:27:29.945,2026-05-28T12:42:59.945,,2.4190493000005517,0.03,1.0,2026-05-28T12:27:30.222,2026-05-28T12:43:00.222,,0.2812418000012258
2.3528320000004896,2.3528320000004896,0.001126829,9,2026-05-28T12:27:30.151,2026-05-28T12:43:00.151,,2.4190493000005517,0.03,1.0,2026-05-28T12:27:30.222,2026-05-28T12:43:00.222,,0.0662173000000621
2.567912200000137,2.567912200000137,0.001124662,10,2026-05-28T12:27:30.375,2026-05-28T12:43:00.375,,2.4423429999988002,,2.0,2026-05-28T12:27:30.242,2026-05-28T12:43:00.242,Error desde Arduino: HX711 not found.,-0.12556920000133687
2.7828916999987996,2.7828916999987996,0.001122913,11,2026-05-28T12:27:30.583,2026-05-28T12:43:00.583,,2.4423429999988002,,2.0,2026-05-28T12:27:30.242,2026-05-28T12:43:00.242,Error desde Arduino: HX711 not found.,-0.34054869999999937
2.9981557999999495,2.9981557999999495,0.001124756,12,2026-05-28T12:27:30.804,2026-05-28T12:43:00.804,,3.4335814000005485,0.01,3.0,2026-05-28T12:27:31.236,2026-05-28T12:43:01.236,,0.43542560000059893
3.2132578999990073,3.2132578999990073,0.001126107,13,2026-05-28T12:27:31.016,2026-05-28T12:43:01.016,,3.4335814000005485,0.01,3.0,2026-05-28T12:27:31.236,2026-05-28T12:43:01.236,,0.2203235000015411
3.428338599998824,3.428338599998824,0.00112484,14,2026-05-28T12:27:31.226,2026-05-28T12:43:01.226,,3.4335814000005485,0.01,3.0,2026-05-28T12:27:31.236,2026-05-28T12:43:01.236,,0.00524280000172439
3.6433618999999453,3.6433618999999453,0.001125772,15,2026-05-28T12:27:31.448,2026-05-28T12:43:01.448,,3.4565717999994376,,4.0,2026-05-28T12:27:31.256,2026-05-28T12:43:01.256,Error desde Arduino: HX711 not found.,-0.18679010000050766
3.858465299999807,3.858465299999807,0.001127866,16,2026-05-28T12:27:31.661,2026-05-28T12:43:01.661,,3.4565717999994376,,4.0,2026-05-28T12:27:31.256,2026-05-28T12:43:01.256,Error desde Arduino: HX711 not found.,-0.4018935000003694
4.073623099999168,4.073623099999168,0.0011264,17,2026-05-28T12:27:31.879,2026-05-28T12:43:01.879,,4.448979299999337,-0.01,5.0,2026-05-28T12:27:32.252,2026-05-28T12:43:02.252,,0.37535620000016934
4.288858899999468,4.288858899999468,0.001124892,18,2026-05-28T12:27:32.091,2026-05-28T12:43:02.091,,4.448979299999337,-0.01,5.0,2026-05-28T12:27:32.252,2026-05-28T12:43:02.252,,0.16012039999986882
4.5041361000003235,4.5041361000003235,0.001129771,19,2026-05-28T12:27:32.312,2026-05-28T12:43:02.312,,4.484193500000401,,7.0,2026-05-28T12:27:32.282,2026-05-28T12:43:02.282,Error desde Arduino: HX711 not found.,-0.019942599999922095
4.719242799999847,4.719242799999847,0.001130619,20,2026-05-28T12:27:32.522,2026-05-28T12:43:02.522,,4.484193500000401,,7.0,2026-05-28T12:27:32.282,2026-05-28T12:43:02.282,Error desde Arduino: HX711 not found.,-0.2350492999994458
4.934456099999807,4.934456099999807,0.001130389,21,2026-05-28T12:27:32.739,2026-05-28T12:43:02.739,,4.484193500000401,,7.0,2026-05-28T12:27:32.282,2026-05-28T12:43:02.282,Error desde Arduino: HX711 not found.,-0.4502625999994052
5.149498900000253,5.149498900000253,0.001128316,22,2026-05-28T12:27:32.951,2026-05-28T12:43:02.951,,5.476612599999498,-0.01,8.0,2026-05-28T12:27:33.282,2026-05-28T12:43:03.282,,0.327113699999245
5.364544899999601,5.364544899999601,0.001127719,23,2026-05-28T12:27:33.171,2026-05-28T12:43:03.171,,5.476612599999498,-0.01,8.0,2026-05-28T12:27:33.282,2026-05-28T12:43:03.282,,0.11206769999989774
5.5796143999996275,5.5796143999996275,0.001125269,24,2026-05-28T12:27:33.382,2026-05-28T12:43:03.382,,5.499707699998908,,9.0,2026-05-28T12:27:33.302,2026-05-28T12:43:03.302,Error desde Arduino: HX711 not found.,-0.07990670000071987
5.794476199998826,5.794476199998826,0.001124787,25,2026-05-28T12:27:33.598,2026-05-28T12:43:03.598,,5.499707699998908,,9.0,2026-05-28T12:27:33.302,2026-05-28T12:43:03.302,Error desde Arduino: HX711 not found.,-0.2947684999999183
6.009431299999051,6.009431299999051,0.001122526,26,2026-05-28T12:27:33.809,2026-05-28T12:43:03.809,,6.492186899999069,22.18,10.0,2026-05-28T12:27:34.291,2026-05-28T12:43:04.291,,0.4827556000000186
