tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.41545350000023973,0.41545350000023973,-7.8e-06,0,2026-05-28T08:52:59.935,2026-05-28T09:08:29.935,,1.4016779000003226,,0,2026-05-28T08:53:00.911,2026-05-28T09:08:30.911,Error desde Arduino: HX711 not found.,0.9862244000000828
0.631442600000355,0.631442600000355,2.8917e-05,1,2026-05-28T08:53:00.149,2026-05-28T09:08:30.149,,1.4016779000003226,,0,2026-05-28T08:53:00.911,2026-05-28T09:08:30.911,Error desde Arduino: HX711 not found.,0.7702352999999675
0.8463197000000946,0.8463197000000946,8.941e-06,2,2026-05-28T08:53:00.363,2026-05-28T09:08:30.363,,1.4016779000003226,,0,2026-05-28T08:53:00.911,2026-05-28T09:08:30.911,Error desde Arduino: HX711 not found.,0.555358200000228
1.0613474000001588,1.0613474000001588,8.983e-06,3,2026-05-28T08:53:00.578,2026-05-28T09:08:30.578,,1.4016779000003226,,0,2026-05-28T08:53:00.911,2026-05-28T09:08:30.911,Error desde Arduino: HX711 not found.,0.34033050000016374
1.2765598000000864,1.2765598000000864,1.5108e-05,4,2026-05-28T08:53:00.795,2026-05-28T09:08:30.795,,1.4016779000003226,,0,2026-05-28T08:53:00.911,2026-05-28T09:08:30.911,Error desde Arduino: HX711 not found.,0.12511810000023615
1.49156290000019,1.49156290000019,5.706e-06,5,2026-05-28T08:53:01.002,2026-05-28T09:08:31.002,,1.4016779000003226,,0,2026-05-28T08:53:00.911,2026-05-28T09:08:30.911,Error desde Arduino: HX711 not found.,-0.08988499999986743
1.7151480000002266,1.7151480000002266,-3.8612e-05,6,2026-05-28T08:53:01.232,2026-05-28T09:08:31.232,,1.4016779000003226,,0,2026-05-28T08:53:00.911,2026-05-28T09:08:30.911,Error desde Arduino: HX711 not found.,-0.31347009999990405
1.9650136000000202,1.9650136000000202,-9.8646e-05,7,2026-05-28T08:53:01.482,2026-05-28T09:08:31.482,,2.39416220000021,-0.15,1,2026-05-28T08:53:01.906,2026-05-28T09:08:31.906,,0.4291486000001896
2.2148111999999855,2.2148111999999855,-6.0191e-05,8,2026-05-28T08:53:01.725,2026-05-28T09:08:31.725,,2.39416220000021,-0.15,1,2026-05-28T08:53:01.906,2026-05-28T09:08:31.906,,0.1793510000002243
2.4647549999999683,2.4647549999999683,0.000136568,9,2026-05-28T08:53:01.976,2026-05-28T09:08:31.976,,2.417445200000202,,2,2026-05-28T08:53:01.936,2026-05-28T09:08:31.936,Error desde Arduino: HX711 not found.,-0.047309799999766255
2.714863200000309,2.714863200000309,4.0235e-05,10,2026-05-28T08:53:02.229,2026-05-28T09:08:32.229,,2.417445200000202,,2,2026-05-28T08:53:01.936,2026-05-28T09:08:31.936,Error desde Arduino: HX711 not found.,-0.297418000000107
2.964806000000408,2.964806000000408,9.192e-06,11,2026-05-28T08:53:02.479,2026-05-28T09:08:32.479,,3.4098598000000493,-0.02,3,2026-05-28T08:53:02.922,2026-05-28T09:08:32.922,,0.44505379999964134
