sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.000646811,,0.5213405000004059,2026-05-28T10:14:28.056,2026-05-28T10:29:58.056,-930
multimetro,1,0.000645681,,1.0469124000001102,2026-05-28T10:14:28.582,2026-05-28T10:29:58.582,-930
multimetro,2,0.000644623,,1.5714342999999644,2026-05-28T10:14:29.109,2026-05-28T10:29:59.109,-930
multimetro,3,0.000643838,,2.096121900000071,2026-05-28T10:14:29.632,2026-05-28T10:29:59.632,-930
multimetro,4,0.000642781,,2.620700299999953,2026-05-28T10:14:30.155,2026-05-28T10:30:00.155,-930
multimetro,5,0.000641943,,3.145118999999795,2026-05-28T10:14:30.682,2026-05-28T10:30:00.682,-930
multimetro,6,0.000641105,,3.669930299999578,2026-05-28T10:14:31.210,2026-05-28T10:30:01.210,-930
multimetro,7,0.000640111,,4.194825700000365,2026-05-28T10:14:31.733,2026-05-28T10:30:01.733,-930
multimetro,8,0.000639032,,4.71891930000038,2026-05-28T10:14:32.252,2026-05-28T10:30:02.252,-930
multimetro,9,0.000638467,,5.24299770000016,2026-05-28T10:14:32.783,2026-05-28T10:30:02.783,-930
