ind_hp,error_hp,voltaje_V,t_hp,fecha_hora_corregida_hp,fecha_hora_pc_hp,sensor_hp,tiempo_s,ind_bal,error_bal,t_bal,fecha_hora_corregida_bal,fecha_hora_pc_bal,masa_g,sensor_bal,delta_t_s
104,,8.8208e-05,26.214662800000042,2026-05-28T08:37:26.359,2026-05-28T08:52:56.359,multimetro,26.214662800000042,48.0,,26.226910899999893,2026-05-28T08:37:26.364,2026-05-28T08:52:56.364,628.13,balanza,0.012248099999851547
105,,8.8616e-05,26.464573699999846,2026-05-28T08:37:26.609,2026-05-28T08:52:56.609,multimetro,26.464573699999846,49.0,Error Arduino: HX711 not found.,26.250347799999872,2026-05-28T08:37:26.394,2026-05-28T08:52:56.394,,balanza,-0.214225899999974
106,,8.8857e-05,26.714697299999898,2026-05-28T08:37:26.859,2026-05-28T08:52:56.859,multimetro,26.714697299999898,49.0,Error Arduino: HX711 not found.,26.250347799999872,2026-05-28T08:37:26.394,2026-05-28T08:52:56.394,,balanza,-0.46434950000002573
107,,8.8407e-05,26.964643799999976,2026-05-28T08:37:27.109,2026-05-28T08:52:57.109,multimetro,26.964643799999976,50.0,,27.24372070000004,2026-05-28T08:37:27.381,2026-05-28T08:52:57.381,610.15,balanza,0.2790769000000637
108,,8.8093e-05,27.215077099999917,2026-05-28T08:37:27.359,2026-05-28T08:52:57.359,multimetro,27.215077099999917,50.0,,27.24372070000004,2026-05-28T08:37:27.381,2026-05-28T08:52:57.381,610.15,balanza,0.028643600000123115
109,,8.8522e-05,27.46468619999996,2026-05-28T08:37:27.609,2026-05-28T08:52:57.609,multimetro,27.46468619999996,51.0,Error Arduino: HX711 not found.,27.266834300000028,2026-05-28T08:37:27.408,2026-05-28T08:52:57.408,,balanza,-0.19785189999993236
110,,8.8784e-05,27.714745300000004,2026-05-28T08:37:27.859,2026-05-28T08:52:57.859,multimetro,27.714745300000004,51.0,Error Arduino: HX711 not found.,27.266834300000028,2026-05-28T08:37:27.408,2026-05-28T08:52:57.408,,balanza,-0.4479109999999764
111,,8.848e-05,27.965047199999844,2026-05-28T08:37:28.109,2026-05-28T08:52:58.109,multimetro,27.965047199999844,52.0,,28.260584899999913,2026-05-28T08:37:28.398,2026-05-28T08:52:58.398,623.01,balanza,0.29553770000006807
112,,8.7789e-05,28.21476370000005,2026-05-28T08:37:28.359,2026-05-28T08:52:58.359,multimetro,28.21476370000005,52.0,,28.260584899999913,2026-05-28T08:37:28.398,2026-05-28T08:52:58.398,623.01,balanza,0.04582119999986389
113,,8.8082e-05,28.464713299999858,2026-05-28T08:37:28.609,2026-05-28T08:52:58.609,multimetro,28.464713299999858,53.0,Error Arduino: HX711 not found.,28.283691599999884,2026-05-28T08:37:28.428,2026-05-28T08:52:58.428,,balanza,-0.18102169999997386
114,,8.8606e-05,28.714757999999847,2026-05-28T08:37:28.859,2026-05-28T08:52:58.859,multimetro,28.714757999999847,53.0,Error Arduino: HX711 not found.,28.283691599999884,2026-05-28T08:37:28.428,2026-05-28T08:52:58.428,,balanza,-0.4310663999999633
115,,8.826e-05,28.964685700000018,2026-05-28T08:37:29.109,2026-05-28T08:52:59.109,multimetro,28.964685700000018,54.0,,29.27743579999992,2026-05-28T08:37:29.414,2026-05-28T08:52:59.414,695.64,balanza,0.3127500999999029
116,,8.7967e-05,29.21469079999997,2026-05-28T08:37:29.359,2026-05-28T08:52:59.359,multimetro,29.21469079999997,54.0,,29.27743579999992,2026-05-28T08:37:29.414,2026-05-28T08:52:59.414,695.64,balanza,0.06274499999994987
117,,8.7873e-05,29.46473459999993,2026-05-28T08:37:29.609,2026-05-28T08:52:59.609,multimetro,29.46473459999993,55.0,Error Arduino: HX711 not found.,29.30050540000002,2026-05-28T08:37:29.441,2026-05-28T08:52:59.441,,balanza,-0.16422919999990881
118,,8.8721e-05,29.71514830000001,2026-05-28T08:37:29.859,2026-05-28T08:52:59.859,multimetro,29.71514830000001,55.0,Error Arduino: HX711 not found.,29.30050540000002,2026-05-28T08:37:29.441,2026-05-28T08:52:59.441,,balanza,-0.4146428999999898
119,,8.8647e-05,29.964704099999835,2026-05-28T08:37:30.109,2026-05-28T08:53:00.109,multimetro,29.964704099999835,56.0,,30.294191299999966,2026-05-28T08:37:30.431,2026-05-28T08:53:00.431,686.44,balanza,0.32948720000013054
120,,8.8627e-05,30.214782600000035,2026-05-28T08:37:30.359,2026-05-28T08:53:00.359,multimetro,30.214782600000035,56.0,,30.294191299999966,2026-05-28T08:37:30.431,2026-05-28T08:53:00.431,686.44,balanza,0.07940869999993083
121,,8.8647e-05,30.464752599999883,2026-05-28T08:37:30.607,2026-05-28T08:53:00.607,multimetro,30.464752599999883,57.0,Error Arduino: HX711 not found.,30.317204599999968,2026-05-28T08:37:30.461,2026-05-28T08:53:00.461,,balanza,-0.1475479999999152
122,,8.915e-05,30.71455930000002,2026-05-28T08:37:30.857,2026-05-28T08:53:00.857,multimetro,30.71455930000002,57.0,Error Arduino: HX711 not found.,30.317204599999968,2026-05-28T08:37:30.461,2026-05-28T08:53:00.461,,balanza,-0.3973547000000508
123,,8.8773e-05,30.964582199999995,2026-05-28T08:37:31.108,2026-05-28T08:53:01.108,multimetro,30.964582199999995,58.0,,31.311001999999917,2026-05-28T08:37:31.447,2026-05-28T08:53:01.447,662.27,balanza,0.34641979999992145
124,,8.8742e-05,31.214623599999868,2026-05-28T08:37:31.358,2026-05-28T08:53:01.358,multimetro,31.214623599999868,58.0,,31.311001999999917,2026-05-28T08:37:31.447,2026-05-28T08:53:01.447,662.27,balanza,0.09637840000004871
125,,8.8658e-05,31.465203799999927,2026-05-28T08:37:31.609,2026-05-28T08:53:01.609,multimetro,31.465203799999927,59.0,Error Arduino: HX711 not found.,31.33396229999994,2026-05-28T08:37:31.474,2026-05-28T08:53:01.474,,balanza,-0.13124149999998735
126,,8.8689e-05,31.71484459999988,2026-05-28T08:37:31.859,2026-05-28T08:53:01.859,multimetro,31.71484459999988,59.0,Error Arduino: HX711 not found.,31.33396229999994,2026-05-28T08:37:31.474,2026-05-28T08:53:01.474,,balanza,-0.3808822999999393
127,,8.8941e-05,31.964953700000024,2026-05-28T08:37:32.100,2026-05-28T08:53:02.100,multimetro,31.964953700000024,60.0,,32.3278413999999,2026-05-28T08:37:32.464,2026-05-28T08:53:02.464,647.36,balanza,0.3628876999998738
128,,8.8763e-05,32.214953599999944,2026-05-28T08:37:32.357,2026-05-28T08:53:02.357,multimetro,32.214953599999944,60.0,,32.3278413999999,2026-05-28T08:37:32.464,2026-05-28T08:53:02.464,647.36,balanza,0.11288779999995313
129,,8.8993e-05,32.4650345,2026-05-28T08:37:32.609,2026-05-28T08:53:02.609,multimetro,32.4650345,61.0,Error Arduino: HX711 not found.,32.350962799999934,2026-05-28T08:37:32.491,2026-05-28T08:53:02.491,,balanza,-0.11407170000006772
130,,8.8302e-05,32.71471870000005,2026-05-28T08:37:32.859,2026-05-28T08:53:02.859,multimetro,32.71471870000005,61.0,Error Arduino: HX711 not found.,32.350962799999934,2026-05-28T08:37:32.491,2026-05-28T08:53:02.491,,balanza,-0.3637559000001147
131,,8.8867e-05,32.9647238,2026-05-28T08:37:33.109,2026-05-28T08:53:03.109,multimetro,32.9647238,62.0,,33.344647399999985,2026-05-28T08:37:33.481,2026-05-28T08:53:03.481,661.83,balanza,0.3799235999999837
132,,8.9108e-05,33.21489919999999,2026-05-28T08:37:33.359,2026-05-28T08:53:03.359,multimetro,33.21489919999999,62.0,,33.344647399999985,2026-05-28T08:37:33.481,2026-05-28T08:53:03.481,661.83,balanza,0.12974819999999454
133,,8.9359e-05,33.464692300000024,2026-05-28T08:37:33.608,2026-05-28T08:53:03.608,multimetro,33.464692300000024,63.0,Error Arduino: HX711 not found.,33.367751,2026-05-28T08:37:33.508,2026-05-28T08:53:03.508,,balanza,-0.09694130000002588
134,,8.8857e-05,33.71502369999985,2026-05-28T08:37:33.859,2026-05-28T08:53:03.859,multimetro,33.71502369999985,63.0,Error Arduino: HX711 not found.,33.367751,2026-05-28T08:37:33.508,2026-05-28T08:53:03.508,,balanza,-0.34727269999984856
135,,8.8585e-05,33.964753799999926,2026-05-28T08:37:34.109,2026-05-28T08:53:04.109,multimetro,33.964753799999926,64.0,,34.361482300000034,2026-05-28T08:37:34.497,2026-05-28T08:53:04.497,662.46,balanza,0.3967285000001084
136,,8.7956e-05,34.21461559999989,2026-05-28T08:37:34.359,2026-05-28T08:53:04.359,multimetro,34.21461559999989,64.0,,34.361482300000034,2026-05-28T08:37:34.497,2026-05-28T08:53:04.497,662.46,balanza,0.146866700000146
137,,8.8375e-05,34.46535559999984,2026-05-28T08:37:34.610,2026-05-28T08:53:04.610,multimetro,34.46535559999984,65.0,Error Arduino: HX711 not found.,34.38479189999998,2026-05-28T08:37:34.524,2026-05-28T08:53:04.524,,balanza,-0.08056369999985691
138,,8.8658e-05,34.714630499999885,2026-05-28T08:37:34.858,2026-05-28T08:53:04.858,multimetro,34.714630499999885,65.0,Error Arduino: HX711 not found.,34.38479189999998,2026-05-28T08:37:34.524,2026-05-28T08:53:04.524,,balanza,-0.3298385999999027
139,,8.8585e-05,34.964569900000015,2026-05-28T08:37:35.109,2026-05-28T08:53:05.109,multimetro,34.964569900000015,66.0,,35.37820169999986,2026-05-28T08:37:35.514,2026-05-28T08:53:05.514,612.15,balanza,0.4136317999998482
140,,8.8846e-05,35.21453029999998,2026-05-28T08:37:35.359,2026-05-28T08:53:05.359,multimetro,35.21453029999998,66.0,,35.37820169999986,2026-05-28T08:37:35.514,2026-05-28T08:53:05.514,612.15,balanza,0.16367139999988467
141,,8.9014e-05,35.46460779999984,2026-05-28T08:37:35.608,2026-05-28T08:53:05.608,multimetro,35.46460779999984,67.0,Error Arduino: HX711 not found.,35.40128249999998,2026-05-28T08:37:35.540,2026-05-28T08:53:05.540,,balanza,-0.06332529999986036
142,,8.8794e-05,35.714658899999904,2026-05-28T08:37:35.859,2026-05-28T08:53:05.859,multimetro,35.714658899999904,67.0,Error Arduino: HX711 not found.,35.40128249999998,2026-05-28T08:37:35.540,2026-05-28T08:53:05.540,,balanza,-0.3133763999999246
143,,8.8616e-05,35.9648623999999,2026-05-28T08:37:36.100,2026-05-28T08:53:06.100,multimetro,35.9648623999999,68.0,,36.395050200000014,2026-05-28T08:37:36.531,2026-05-28T08:53:06.531,607.42,balanza,0.4301878000001125
144,,8.9098e-05,36.214756899999884,2026-05-28T08:37:36.357,2026-05-28T08:53:06.357,multimetro,36.214756899999884,68.0,,36.395050200000014,2026-05-28T08:37:36.531,2026-05-28T08:53:06.531,607.42,balanza,0.18029330000013033
145,,8.9496e-05,36.46501339999986,2026-05-28T08:37:36.608,2026-05-28T08:53:06.608,multimetro,36.46501339999986,69.0,Error Arduino: HX711 not found.,36.41808509999987,2026-05-28T08:37:36.557,2026-05-28T08:53:06.557,,balanza,-0.046928299999990486
146,,8.9726e-05,36.714614699999856,2026-05-28T08:37:36.858,2026-05-28T08:53:06.858,multimetro,36.714614699999856,69.0,Error Arduino: HX711 not found.,36.41808509999987,2026-05-28T08:37:36.557,2026-05-28T08:53:06.557,,balanza,-0.2965295999999853
147,,8.9621e-05,36.96542509999995,2026-05-28T08:37:37.110,2026-05-28T08:53:07.110,multimetro,36.96542509999995,70.0,,37.41184550000003,2026-05-28T08:37:37.547,2026-05-28T08:53:07.547,607.64,balanza,0.4464204000000791
148,,8.9401e-05,37.214565300000004,2026-05-28T08:37:37.359,2026-05-28T08:53:07.359,multimetro,37.214565300000004,70.0,,37.41184550000003,2026-05-28T08:37:37.547,2026-05-28T08:53:07.547,607.64,balanza,0.1972802000000229
149,,8.9799e-05,37.464712599999984,2026-05-28T08:37:37.609,2026-05-28T08:53:07.609,multimetro,37.464712599999984,71.0,Error Arduino: HX711 not found.,37.4349608,2026-05-28T08:37:37.574,2026-05-28T08:53:07.574,,balanza,-0.02975179999998545
150,,8.9841e-05,37.71461939999995,2026-05-28T08:37:37.858,2026-05-28T08:53:07.858,multimetro,37.71461939999995,71.0,Error Arduino: HX711 not found.,37.4349608,2026-05-28T08:37:37.574,2026-05-28T08:53:07.574,,balanza,-0.2796585999999479
151,,8.9684e-05,37.96466969999983,2026-05-28T08:37:38.109,2026-05-28T08:53:08.109,multimetro,37.96466969999983,72.0,,38.42915819999985,2026-05-28T08:37:38.573,2026-05-28T08:53:08.573,607.52,balanza,0.46448850000001585
152,,8.9527e-05,38.21453029999998,2026-05-28T08:37:38.358,2026-05-28T08:53:08.358,multimetro,38.21453029999998,72.0,,38.42915819999985,2026-05-28T08:37:38.573,2026-05-28T08:53:08.573,607.52,balanza,0.21462789999986853
153,,8.9705e-05,38.469378000000006,2026-05-28T08:37:38.613,2026-05-28T08:53:08.613,multimetro,38.469378000000006,73.0,Error Arduino: HX711 not found.,38.452579600000035,2026-05-28T08:37:38.597,2026-05-28T08:53:08.597,,balanza,-0.01679839999997057
154,,8.9831e-05,38.715236499999946,2026-05-28T08:37:38.857,2026-05-28T08:53:08.857,multimetro,38.715236499999946,73.0,Error Arduino: HX711 not found.,38.452579600000035,2026-05-28T08:37:38.597,2026-05-28T08:53:08.597,,balanza,-0.2626568999999108
155,,8.9684e-05,38.964651799999956,2026-05-28T08:37:39.107,2026-05-28T08:53:09.107,multimetro,38.964651799999956,74.0,,39.44603499999994,2026-05-28T08:37:39.584,2026-05-28T08:53:09.584,607.53,balanza,0.481383199999982
156,,8.9475e-05,39.214823300000035,2026-05-28T08:37:39.359,2026-05-28T08:53:09.359,multimetro,39.214823300000035,74.0,,39.44603499999994,2026-05-28T08:37:39.584,2026-05-28T08:53:09.584,607.53,balanza,0.23121169999990343
157,,8.9694e-05,39.46482070000002,2026-05-28T08:37:39.608,2026-05-28T08:53:09.608,multimetro,39.46482070000002,75.0,Error Arduino: HX711 not found.,39.46918949999986,2026-05-28T08:37:39.608,2026-05-28T08:53:09.608,,balanza,0.004368799999838302
158,,9.0009e-05,39.715081199999986,2026-05-28T08:37:39.857,2026-05-28T08:53:09.857,multimetro,39.715081199999986,75.0,Error Arduino: HX711 not found.,39.46918949999986,2026-05-28T08:37:39.608,2026-05-28T08:53:09.608,,balanza,-0.24589170000012928
159,,8.9893e-05,39.96485239999993,2026-05-28T08:37:40.109,2026-05-28T08:53:10.109,multimetro,39.96485239999993,75.0,Error Arduino: HX711 not found.,39.46918949999986,2026-05-28T08:37:39.608,2026-05-28T08:53:09.608,,balanza,-0.4956629000000703
160,,8.9831e-05,40.21496279999997,2026-05-28T08:37:40.359,2026-05-28T08:53:10.359,multimetro,40.21496279999997,76.0,,40.46283689999996,2026-05-28T08:37:40.607,2026-05-28T08:53:10.607,607.61,balanza,0.24787409999999
161,,8.9893e-05,40.465431699999954,2026-05-28T08:37:40.609,2026-05-28T08:53:10.609,multimetro,40.465431699999954,76.0,,40.46283689999996,2026-05-28T08:37:40.607,2026-05-28T08:53:10.607,607.61,balanza,-0.0025947999999971216
162,,9.0082e-05,40.71479299999987,2026-05-28T08:37:40.851,2026-05-28T08:53:10.851,multimetro,40.71479299999987,77.0,Error Arduino: HX711 not found.,40.48587909999992,2026-05-28T08:37:40.630,2026-05-28T08:53:10.630,,balanza,-0.22891389999995226
163,,8.9851e-05,40.964917600000035,2026-05-28T08:37:41.108,2026-05-28T08:53:11.108,multimetro,40.964917600000035,77.0,Error Arduino: HX711 not found.,40.48587909999992,2026-05-28T08:37:40.630,2026-05-28T08:53:10.630,,balanza,-0.47903850000011516
164,,8.981e-05,41.21487479999996,2026-05-28T08:37:41.359,2026-05-28T08:53:11.359,multimetro,41.21487479999996,78.0,,41.47971459999985,2026-05-28T08:37:41.624,2026-05-28T08:53:11.624,607.57,balanza,0.2648397999998906
165,,8.9862e-05,41.46475859999987,2026-05-28T08:37:41.609,2026-05-28T08:53:11.609,multimetro,41.46475859999987,78.0,,41.47971459999985,2026-05-28T08:37:41.624,2026-05-28T08:53:11.624,607.57,balanza,0.01495599999998376
166,,9.0207e-05,41.71493940000005,2026-05-28T08:37:41.857,2026-05-28T08:53:11.857,multimetro,41.71493940000005,79.0,Error Arduino: HX711 not found.,41.502899899999875,2026-05-28T08:37:41.647,2026-05-28T08:53:11.647,,balanza,-0.21203950000017358
167,,8.9988e-05,41.965022999999974,2026-05-28T08:37:42.107,2026-05-28T08:53:12.107,multimetro,41.965022999999974,79.0,Error Arduino: HX711 not found.,41.502899899999875,2026-05-28T08:37:41.647,2026-05-28T08:53:11.647,,balanza,-0.46212310000009893
168,,8.9674e-05,42.214887599999884,2026-05-28T08:37:42.358,2026-05-28T08:53:12.358,multimetro,42.214887599999884,80.0,,42.49650380000003,2026-05-28T08:37:42.640,2026-05-28T08:53:12.640,607.54,balanza,0.2816162000001441
169,,8.9684e-05,42.465124899999864,2026-05-28T08:37:42.609,2026-05-28T08:53:12.609,multimetro,42.465124899999864,80.0,,42.49650380000003,2026-05-28T08:37:42.640,2026-05-28T08:53:12.640,607.54,balanza,0.03137890000016341
170,,8.9998e-05,42.7146874,2026-05-28T08:37:42.859,2026-05-28T08:53:12.859,multimetro,42.7146874,81.0,Error Arduino: HX711 not found.,42.519658700000036,2026-05-28T08:37:42.664,2026-05-28T08:53:12.664,,balanza,-0.1950286999999662
171,,9.004e-05,42.96508589999985,2026-05-28T08:37:43.109,2026-05-28T08:53:13.109,multimetro,42.96508589999985,81.0,Error Arduino: HX711 not found.,42.519658700000036,2026-05-28T08:37:42.664,2026-05-28T08:53:12.664,,balanza,-0.44542719999981273
172,,8.9841e-05,43.21510739999985,2026-05-28T08:37:43.359,2026-05-28T08:53:13.359,multimetro,43.21510739999985,82.0,,43.513333500000044,2026-05-28T08:37:43.657,2026-05-28T08:53:13.657,607.28,balanza,0.2982261000001927
173,,8.9705e-05,43.46473839999999,2026-05-28T08:37:43.609,2026-05-28T08:53:13.609,multimetro,43.46473839999999,82.0,,43.513333500000044,2026-05-28T08:37:43.657,2026-05-28T08:53:13.657,607.28,balanza,0.048595100000056846
174,,8.9653e-05,43.71476269999994,2026-05-28T08:37:43.859,2026-05-28T08:53:13.859,multimetro,43.71476269999994,83.0,Error Arduino: HX711 not found.,43.536333199999945,2026-05-28T08:37:43.681,2026-05-28T08:53:13.681,,balanza,-0.1784294999999929
175,,8.9485e-05,43.96507789999987,2026-05-28T08:37:44.109,2026-05-28T08:53:14.109,multimetro,43.96507789999987,83.0,Error Arduino: HX711 not found.,43.536333199999945,2026-05-28T08:37:43.681,2026-05-28T08:53:13.681,,balanza,-0.4287446999999247
176,,8.9496e-05,44.21464919999994,2026-05-28T08:37:44.358,2026-05-28T08:53:14.358,multimetro,44.21464919999994,84.0,,44.53019399999994,2026-05-28T08:37:44.668,2026-05-28T08:53:14.668,627.93,balanza,0.31554479999999785
177,,8.9318e-05,44.464699799999835,2026-05-28T08:37:44.609,2026-05-28T08:53:14.609,multimetro,44.464699799999835,84.0,,44.53019399999994,2026-05-28T08:37:44.668,2026-05-28T08:53:14.668,627.93,balanza,0.06549420000010286
178,,8.9506e-05,44.71464399999991,2026-05-28T08:37:44.858,2026-05-28T08:53:14.858,multimetro,44.71464399999991,85.0,Error Arduino: HX711 not found.,44.55319650000001,2026-05-28T08:37:44.697,2026-05-28T08:53:14.697,,balanza,-0.16144749999989472
179,,8.9621e-05,44.965126199999986,2026-05-28T08:37:45.109,2026-05-28T08:53:15.109,multimetro,44.965126199999986,85.0,Error Arduino: HX711 not found.,44.55319650000001,2026-05-28T08:37:44.697,2026-05-28T08:53:14.697,,balanza,-0.4119296999999733
180,,8.9433e-05,45.21501179999996,2026-05-28T08:37:45.359,2026-05-28T08:53:15.359,multimetro,45.21501179999996,86.0,,45.546949999999924,2026-05-28T08:37:45.691,2026-05-28T08:53:15.691,607.53,balanza,0.33193819999996776
181,,8.914e-05,45.464627199999995,2026-05-28T08:37:45.609,2026-05-28T08:53:15.609,multimetro,45.464627199999995,86.0,,45.546949999999924,2026-05-28T08:37:45.691,2026-05-28T08:53:15.691,607.53,balanza,0.08232279999992898
182,,8.9297e-05,45.71457510000005,2026-05-28T08:37:45.858,2026-05-28T08:53:15.858,multimetro,45.71457510000005,87.0,Error Arduino: HX711 not found.,45.57007069999986,2026-05-28T08:37:45.714,2026-05-28T08:53:15.714,,balanza,-0.14450440000018716
183,,8.9475e-05,45.96525440000005,2026-05-28T08:37:46.109,2026-05-28T08:53:16.109,multimetro,45.96525440000005,87.0,Error Arduino: HX711 not found.,45.57007069999986,2026-05-28T08:37:45.714,2026-05-28T08:53:15.714,,balanza,-0.39518370000018876
184,,8.915e-05,46.21587350000004,2026-05-28T08:37:46.360,2026-05-28T08:53:16.360,multimetro,46.21587350000004,88.0,,46.563695699999926,2026-05-28T08:37:46.708,2026-05-28T08:53:16.708,607.51,balanza,0.3478221999998823
185,,8.9098e-05,46.46464059999994,2026-05-28T08:37:46.608,2026-05-28T08:53:16.608,multimetro,46.46464059999994,88.0,,46.563695699999926,2026-05-28T08:37:46.708,2026-05-28T08:53:16.708,607.51,balanza,0.09905509999998685
186,,8.915e-05,46.71459289999984,2026-05-28T08:37:46.858,2026-05-28T08:53:16.858,multimetro,46.71459289999984,89.0,Error Arduino: HX711 not found.,46.58683010000004,2026-05-28T08:37:46.731,2026-05-28T08:53:16.731,,balanza,-0.12776279999980034
187,,8.9297e-05,46.96500470000001,2026-05-28T08:37:47.109,2026-05-28T08:53:17.109,multimetro,46.96500470000001,89.0,Error Arduino: HX711 not found.,46.58683010000004,2026-05-28T08:37:46.731,2026-05-28T08:53:16.731,,balanza,-0.3781745999999657
188,,8.8878e-05,47.214654899999914,2026-05-28T08:37:47.359,2026-05-28T08:53:17.359,multimetro,47.214654899999914,90.0,,47.58040310000001,2026-05-28T08:37:47.717,2026-05-28T08:53:17.717,607.57,balanza,0.3657482000000982
189,,8.8899e-05,47.46469079999997,2026-05-28T08:37:47.609,2026-05-28T08:53:17.609,multimetro,47.46469079999997,90.0,,47.58040310000001,2026-05-28T08:37:47.717,2026-05-28T08:53:17.717,607.57,balanza,0.11571230000004107
190,,8.9003e-05,47.71513049999999,2026-05-28T08:37:47.859,2026-05-28T08:53:17.859,multimetro,47.71513049999999,91.0,Error Arduino: HX711 not found.,47.60334489999991,2026-05-28T08:37:47.747,2026-05-28T08:53:17.747,,balanza,-0.11178560000007565
191,,8.9192e-05,47.964667199999894,2026-05-28T08:37:48.109,2026-05-28T08:53:18.109,multimetro,47.964667199999894,91.0,Error Arduino: HX711 not found.,47.60334489999991,2026-05-28T08:37:47.747,2026-05-28T08:53:17.747,,balanza,-0.36132229999998344
192,,8.8993e-05,48.21503209999992,2026-05-28T08:37:48.359,2026-05-28T08:53:18.359,multimetro,48.21503209999992,92.0,,48.59723669999994,2026-05-28T08:37:48.741,2026-05-28T08:53:18.741,607.56,balanza,0.38220460000002277
193,,8.8983e-05,48.4648651,2026-05-28T08:37:48.609,2026-05-28T08:53:18.609,multimetro,48.4648651,92.0,,48.59723669999994,2026-05-28T08:37:48.741,2026-05-28T08:53:18.741,607.56,balanza,0.1323715999999422
194,,8.9024e-05,48.71469359999992,2026-05-28T08:37:48.859,2026-05-28T08:53:18.859,multimetro,48.71469359999992,93.0,Error Arduino: HX711 not found.,48.620274799999834,2026-05-28T08:37:48.764,2026-05-28T08:53:18.764,,balanza,-0.09441880000008496
195,,8.9119e-05,48.964814899999965,2026-05-28T08:37:49.109,2026-05-28T08:53:19.109,multimetro,48.964814899999965,93.0,Error Arduino: HX711 not found.,48.620274799999834,2026-05-28T08:37:48.764,2026-05-28T08:53:18.764,,balanza,-0.34454010000013113
196,,8.8941e-05,49.21461529999988,2026-05-28T08:37:49.359,2026-05-28T08:53:19.359,multimetro,49.21461529999988,94.0,,49.61396730000001,2026-05-28T08:37:49.758,2026-05-28T08:53:19.758,607.58,balanza,0.3993520000001354
197,,8.8825e-05,49.465317799999866,2026-05-28T08:37:49.610,2026-05-28T08:53:19.610,multimetro,49.465317799999866,94.0,,49.61396730000001,2026-05-28T08:37:49.758,2026-05-28T08:53:19.758,607.58,balanza,0.14864950000014687
198,,8.8951e-05,49.71454040000003,2026-05-28T08:37:49.859,2026-05-28T08:53:19.859,multimetro,49.71454040000003,95.0,Error Arduino: HX711 not found.,49.637155299999904,2026-05-28T08:37:49.781,2026-05-28T08:53:19.781,,balanza,-0.07738510000012866
199,,8.9119e-05,49.96494389999998,2026-05-28T08:37:50.109,2026-05-28T08:53:20.109,multimetro,49.96494389999998,95.0,Error Arduino: HX711 not found.,49.637155299999904,2026-05-28T08:37:49.781,2026-05-28T08:53:19.781,,balanza,-0.32778860000007626
200,,8.916e-05,50.214778300000035,2026-05-28T08:37:50.358,2026-05-28T08:53:20.358,multimetro,50.214778300000035,96.0,,50.63070689999995,2026-05-28T08:37:50.774,2026-05-28T08:53:20.774,607.6,balanza,0.4159285999999156
201,,8.9098e-05,50.46502529999998,2026-05-28T08:37:50.609,2026-05-28T08:53:20.609,multimetro,50.46502529999998,96.0,,50.63070689999995,2026-05-28T08:37:50.774,2026-05-28T08:53:20.774,607.6,balanza,0.16568159999997079
202,,8.9098e-05,50.7371564,2026-05-28T08:37:50.881,2026-05-28T08:53:20.881,multimetro,50.7371564,97.0,Error Arduino: HX711 not found.,50.653790500000014,2026-05-28T08:37:50.798,2026-05-28T08:53:20.798,,balanza,-0.08336589999998978
203,,8.9014e-05,50.966216799999984,2026-05-28T08:37:51.110,2026-05-28T08:53:21.110,multimetro,50.966216799999984,97.0,Error Arduino: HX711 not found.,50.653790500000014,2026-05-28T08:37:50.798,2026-05-28T08:53:20.798,,balanza,-0.31242629999997007
204,,8.8857e-05,51.21476259999986,2026-05-28T08:37:51.359,2026-05-28T08:53:21.359,multimetro,51.21476259999986,98.0,,51.6476138999999,2026-05-28T08:37:51.790,2026-05-28T08:53:21.790,607.6,balanza,0.43285130000003846
205,,8.8878e-05,51.465117299999974,2026-05-28T08:37:51.609,2026-05-28T08:53:21.609,multimetro,51.465117299999974,98.0,,51.6476138999999,2026-05-28T08:37:51.790,2026-05-28T08:53:21.790,607.6,balanza,0.18249659999992218
206,,8.8836e-05,51.71465009999997,2026-05-28T08:37:51.858,2026-05-28T08:53:21.858,multimetro,51.71465009999997,99.0,Error Arduino: HX711 not found.,51.670674599999984,2026-05-28T08:37:51.815,2026-05-28T08:53:21.815,,balanza,-0.04397549999998773
207,,8.8962e-05,51.96522699999991,2026-05-28T08:37:52.109,2026-05-28T08:53:22.109,multimetro,51.96522699999991,99.0,Error Arduino: HX711 not found.,51.670674599999984,2026-05-28T08:37:51.815,2026-05-28T08:53:21.815,,balanza,-0.29455239999992955
208,,8.9003e-05,52.214643300000034,2026-05-28T08:37:52.358,2026-05-28T08:53:22.358,multimetro,52.214643300000034,100.0,,52.66437010000004,2026-05-28T08:37:52.807,2026-05-28T08:53:22.807,607.6,balanza,0.44972680000000764
209,,8.8585e-05,52.4650744999999,2026-05-28T08:37:52.609,2026-05-28T08:53:22.609,multimetro,52.4650744999999,100.0,,52.66437010000004,2026-05-28T08:37:52.807,2026-05-28T08:53:22.807,607.6,balanza,0.19929560000014135
210,,8.849e-05,52.71456399999988,2026-05-28T08:37:52.859,2026-05-28T08:53:22.859,multimetro,52.71456399999988,101.0,Error Arduino: HX711 not found.,52.68767170000001,2026-05-28T08:37:52.831,2026-05-28T08:53:22.831,,balanza,-0.026892299999872193
211,,8.8763e-05,52.965006199999834,2026-05-28T08:37:53.107,2026-05-28T08:53:23.107,multimetro,52.965006199999834,101.0,Error Arduino: HX711 not found.,52.68767170000001,2026-05-28T08:37:52.831,2026-05-28T08:53:22.831,,balanza,-0.2773344999998244
