indice,error,voltaje_V,tiempo_s,fecha_hora_corregida,fecha_hora_pc
620,,8.2345e-05,155.21469520000005,2026-05-28T08:39:35.359,2026-05-28T08:55:05.359
621,,8.2585e-05,155.46501539999986,2026-05-28T08:39:35.609,2026-05-28T08:55:05.609
622,,8.2219e-05,155.71556329999999,2026-05-28T08:39:35.859,2026-05-28T08:55:05.859
623,,8.2146e-05,155.96486609999988,2026-05-28T08:39:36.109,2026-05-28T08:55:06.109
624,,8.2575e-05,156.21540989999994,2026-05-28T08:39:36.358,2026-05-28T08:55:06.358
625,,8.2324e-05,156.4650583,2026-05-28T08:39:36.609,2026-05-28T08:55:06.609
626,,8.2512e-05,156.71488269999986,2026-05-28T08:39:36.857,2026-05-28T08:55:06.857
627,,8.2533e-05,156.9647668,2026-05-28T08:39:37.109,2026-05-28T08:55:07.109
628,,8.2167e-05,157.2149199999999,2026-05-28T08:39:37.359,2026-05-28T08:55:07.359
629,,8.2502e-05,157.46550639999987,2026-05-28T08:39:37.607,2026-05-28T08:55:07.607
630,,8.2575e-05,157.71472930000004,2026-05-28T08:39:37.857,2026-05-28T08:55:07.857
631,,8.2292e-05,157.96479550000004,2026-05-28T08:39:38.107,2026-05-28T08:55:08.107
632,,8.2376e-05,158.21480899999983,2026-05-28T08:39:38.358,2026-05-28T08:55:08.358
633,,8.2188e-05,158.46487159999992,2026-05-28T08:39:38.609,2026-05-28T08:55:08.609
634,,8.2146e-05,158.71464539999988,2026-05-28T08:39:38.857,2026-05-28T08:55:08.857
635,,8.2292e-05,158.9648184,2026-05-28T08:39:39.107,2026-05-28T08:55:09.107
636,,8.2261e-05,159.21529099999998,2026-05-28T08:39:39.359,2026-05-28T08:55:09.359
637,,8.2209e-05,159.46467009999992,2026-05-28T08:39:39.609,2026-05-28T08:55:09.609
638,,8.224e-05,159.71492990000002,2026-05-28T08:39:39.859,2026-05-28T08:55:09.859
639,,8.2334e-05,159.96487630000001,2026-05-28T08:39:40.107,2026-05-28T08:55:10.107
640,,8.2062e-05,160.21471389999988,2026-05-28T08:39:40.357,2026-05-28T08:55:10.357
641,,8.1989e-05,160.46485099999995,2026-05-28T08:39:40.609,2026-05-28T08:55:10.609
642,,8.2271e-05,160.71463300000005,2026-05-28T08:39:40.857,2026-05-28T08:55:10.857
643,,8.2093e-05,160.96469260000003,2026-05-28T08:39:41.108,2026-05-28T08:55:11.108
644,,8.2135e-05,161.21491879999985,2026-05-28T08:39:41.358,2026-05-28T08:55:11.358
645,,8.269e-05,161.4648173999999,2026-05-28T08:39:41.609,2026-05-28T08:55:11.609
646,,8.2041e-05,161.71495600000003,2026-05-28T08:39:41.859,2026-05-28T08:55:11.859
647,,8.1947e-05,161.96463629999994,2026-05-28T08:39:42.107,2026-05-28T08:55:12.107
648,,8.2083e-05,162.21457369999985,2026-05-28T08:39:42.359,2026-05-28T08:55:12.359
649,,8.1769e-05,162.4645665999999,2026-05-28T08:39:42.608,2026-05-28T08:55:12.608
650,,8.1894e-05,162.71457609999993,2026-05-28T08:39:42.859,2026-05-28T08:55:12.859
651,,8.2449e-05,162.96485239999993,2026-05-28T08:39:43.107,2026-05-28T08:55:13.107
652,,8.2271e-05,163.21468349999986,2026-05-28T08:39:43.357,2026-05-28T08:55:13.357
653,,8.2271e-05,163.46475850000002,2026-05-28T08:39:43.608,2026-05-28T08:55:13.608
654,,8.2345e-05,163.71491919999994,2026-05-28T08:39:43.859,2026-05-28T08:55:13.859
655,,8.1978e-05,163.96473279999987,2026-05-28T08:39:44.108,2026-05-28T08:55:14.108
656,,8.1905e-05,164.21462580000002,2026-05-28T08:39:44.358,2026-05-28T08:55:14.358
657,,8.2418e-05,164.46479669999985,2026-05-28T08:39:44.607,2026-05-28T08:55:14.607
658,,8.1832e-05,164.71545270000001,2026-05-28T08:39:44.857,2026-05-28T08:55:14.857
659,,8.2188e-05,164.9647513,2026-05-28T08:39:45.109,2026-05-28T08:55:15.109
660,,8.1999e-05,165.21497609999983,2026-05-28T08:39:45.350,2026-05-28T08:55:15.350
661,,8.1622e-05,165.46507369999995,2026-05-28T08:39:45.605,2026-05-28T08:55:15.605
662,,8.1748e-05,165.71465079999984,2026-05-28T08:39:45.859,2026-05-28T08:55:15.859
663,,8.1727e-05,165.96467140000004,2026-05-28T08:39:46.108,2026-05-28T08:55:16.108
664,,8.1507e-05,166.2148439,2026-05-28T08:39:46.351,2026-05-28T08:55:16.351
665,,8.1779e-05,166.46554919999994,2026-05-28T08:39:46.609,2026-05-28T08:55:16.609
666,,8.1863e-05,166.71486559999994,2026-05-28T08:39:46.857,2026-05-28T08:55:16.857
667,,8.1497e-05,166.96469359999992,2026-05-28T08:39:47.109,2026-05-28T08:55:17.109
668,,8.157e-05,167.21506729999987,2026-05-28T08:39:47.358,2026-05-28T08:55:17.358
669,,8.1675e-05,167.46478979999983,2026-05-28T08:39:47.607,2026-05-28T08:55:17.607
670,,8.1465e-05,167.71494659999985,2026-05-28T08:39:47.857,2026-05-28T08:55:17.857
671,,8.1758e-05,167.96474409999996,2026-05-28T08:39:48.108,2026-05-28T08:55:18.108
672,,8.1978e-05,168.21507780000002,2026-05-28T08:39:48.359,2026-05-28T08:55:18.359
673,,8.1622e-05,168.46476169999983,2026-05-28T08:39:48.609,2026-05-28T08:55:18.609
674,,8.2052e-05,168.7150099999999,2026-05-28T08:39:48.857,2026-05-28T08:55:18.857
675,,8.2041e-05,168.9648474999999,2026-05-28T08:39:49.109,2026-05-28T08:55:19.109
676,,8.1842e-05,169.21492409999996,2026-05-28T08:39:49.359,2026-05-28T08:55:19.359
677,,8.2052e-05,169.4647098999999,2026-05-28T08:39:49.608,2026-05-28T08:55:19.608
678,,8.1957e-05,169.71501279999984,2026-05-28T08:39:49.857,2026-05-28T08:55:19.857
679,,8.1821e-05,169.9646605999999,2026-05-28T08:39:50.107,2026-05-28T08:55:20.107
680,,8.0858e-05,170.21473930000002,2026-05-28T08:39:50.357,2026-05-28T08:55:20.357
681,,8.134e-05,170.4647078999999,2026-05-28T08:39:50.609,2026-05-28T08:55:20.609
682,,8.1224e-05,170.71496609999986,2026-05-28T08:39:50.859,2026-05-28T08:55:20.859
683,,8.1507e-05,170.96477099999993,2026-05-28T08:39:51.107,2026-05-28T08:55:21.107
684,,8.1455e-05,171.21493769999984,2026-05-28T08:39:51.359,2026-05-28T08:55:21.359
685,,8.1361e-05,171.46468299999992,2026-05-28T08:39:51.609,2026-05-28T08:55:21.609
686,,8.1811e-05,171.71485489999986,2026-05-28T08:39:51.858,2026-05-28T08:55:21.858
687,,8.291e-05,171.9647012999999,2026-05-28T08:39:52.107,2026-05-28T08:55:22.107
688,,8.2795e-05,172.21490189999986,2026-05-28T08:39:52.357,2026-05-28T08:55:22.357
689,,8.1298e-05,172.4647485999999,2026-05-28T08:39:52.609,2026-05-28T08:55:22.609
690,,8.1518e-05,172.71442409999986,2026-05-28T08:39:52.858,2026-05-28T08:55:22.858
691,,8.2544e-05,172.96484399999986,2026-05-28T08:39:53.107,2026-05-28T08:55:23.107
692,,8.2638e-05,173.21459619999996,2026-05-28T08:39:53.359,2026-05-28T08:55:23.359
693,,8.2596e-05,173.46478939999997,2026-05-28T08:39:53.609,2026-05-28T08:55:23.609
694,,8.3067e-05,173.71528779999994,2026-05-28T08:39:53.851,2026-05-28T08:55:23.851
695,,8.2449e-05,173.9647218,2026-05-28T08:39:54.109,2026-05-28T08:55:24.109
696,,8.2648e-05,174.21467469999993,2026-05-28T08:39:54.359,2026-05-28T08:55:24.359
697,,8.3339e-05,174.46508329999983,2026-05-28T08:39:54.609,2026-05-28T08:55:24.609
698,,8.3036e-05,174.71486589999995,2026-05-28T08:39:54.857,2026-05-28T08:55:24.857
699,,8.3266e-05,174.96463689999996,2026-05-28T08:39:55.107,2026-05-28T08:55:25.107
700,,8.3685e-05,175.21483579999995,2026-05-28T08:39:55.357,2026-05-28T08:55:25.357
701,,8.3308e-05,175.46526369999992,2026-05-28T08:39:55.609,2026-05-28T08:55:25.609
702,,8.3381e-05,175.7149632999999,2026-05-28T08:39:55.859,2026-05-28T08:55:25.859
703,,8.3465e-05,175.96480840000004,2026-05-28T08:39:56.109,2026-05-28T08:55:26.109
704,,8.3214e-05,176.21478060000004,2026-05-28T08:39:56.357,2026-05-28T08:55:26.357
705,,8.3632e-05,176.46475459999988,2026-05-28T08:39:56.607,2026-05-28T08:55:26.607
706,,8.3842e-05,176.7150334999999,2026-05-28T08:39:56.850,2026-05-28T08:55:26.850
707,,8.3496e-05,176.96470780000004,2026-05-28T08:39:57.107,2026-05-28T08:55:27.107
708,,8.379e-05,177.21517099999983,2026-05-28T08:39:57.358,2026-05-28T08:55:27.358
709,,8.3957e-05,177.46485469999993,2026-05-28T08:39:57.607,2026-05-28T08:55:27.607
710,,8.3706e-05,177.71469079999997,2026-05-28T08:39:57.859,2026-05-28T08:55:27.859
711,,8.4051e-05,177.9647998999999,2026-05-28T08:39:58.109,2026-05-28T08:55:28.109
712,,8.4104e-05,178.2146229,2026-05-28T08:39:58.357,2026-05-28T08:55:28.357
713,,8.3936e-05,178.46473889999993,2026-05-28T08:39:58.609,2026-05-28T08:55:28.609
714,,8.3988e-05,178.71492820000003,2026-05-28T08:39:58.859,2026-05-28T08:55:28.859
715,,8.4041e-05,178.96463019999987,2026-05-28T08:39:59.106,2026-05-28T08:55:29.106
716,,8.3674e-05,179.2145696,2026-05-28T08:39:59.357,2026-05-28T08:55:29.357
717,,8.3873e-05,179.46464969999988,2026-05-28T08:39:59.607,2026-05-28T08:55:29.607
718,,8.4051e-05,179.7148995,2026-05-28T08:39:59.858,2026-05-28T08:55:29.858
719,,8.38e-05,179.9647241,2026-05-28T08:40:00.109,2026-05-28T08:55:30.109
720,,8.4449e-05,180.21498509999992,2026-05-28T08:40:00.357,2026-05-28T08:55:30.357
721,,8.4062e-05,180.46477029999983,2026-05-28T08:40:00.609,2026-05-28T08:55:30.609
722,,8.3674e-05,180.7148454999999,2026-05-28T08:40:00.850,2026-05-28T08:55:30.850
723,,8.3978e-05,180.96466499999997,2026-05-28T08:40:01.108,2026-05-28T08:55:31.108
724,,8.3915e-05,181.21490199999994,2026-05-28T08:40:01.357,2026-05-28T08:55:31.357
725,,8.3957e-05,181.46473360000005,2026-05-28T08:40:01.607,2026-05-28T08:55:31.607
726,,8.4229e-05,181.71466669999995,2026-05-28T08:40:01.858,2026-05-28T08:55:31.858
727,,8.3821e-05,181.9648098,2026-05-28T08:40:02.107,2026-05-28T08:55:32.107
728,,8.3434e-05,182.21458549999988,2026-05-28T08:40:02.357,2026-05-28T08:55:32.357
729,,8.4114e-05,182.4646378,2026-05-28T08:40:02.607,2026-05-28T08:55:32.607
730,,8.3538e-05,182.7154106999999,2026-05-28T08:40:02.857,2026-05-28T08:55:32.857
731,,8.3266e-05,182.96461019999992,2026-05-28T08:40:03.108,2026-05-28T08:55:33.108
732,,8.4114e-05,183.21508500000004,2026-05-28T08:40:03.357,2026-05-28T08:55:33.357
733,,8.3559e-05,183.4649227,2026-05-28T08:40:03.607,2026-05-28T08:55:33.607
734,,8.3737e-05,183.71488839999984,2026-05-28T08:40:03.857,2026-05-28T08:55:33.857
735,,8.4271e-05,183.964923,2026-05-28T08:40:04.107,2026-05-28T08:55:34.107
736,,8.3863e-05,184.21474179999996,2026-05-28T08:40:04.357,2026-05-28T08:55:34.357
737,,8.3601e-05,184.46522319999985,2026-05-28T08:40:04.607,2026-05-28T08:55:34.607
738,,8.3475e-05,184.7146525999999,2026-05-28T08:40:04.858,2026-05-28T08:55:34.858
739,,8.3643e-05,184.9703027999999,2026-05-28T08:40:05.114,2026-05-28T08:55:35.114
740,,8.3507e-05,185.21497639999984,2026-05-28T08:40:05.357,2026-05-28T08:55:35.357
741,,8.3559e-05,185.46470099999988,2026-05-28T08:40:05.608,2026-05-28T08:55:35.608
742,,8.3748e-05,185.71483489999991,2026-05-28T08:40:05.857,2026-05-28T08:55:35.857
743,,8.3727e-05,185.9646419999999,2026-05-28T08:40:06.108,2026-05-28T08:55:36.108
744,,8.3748e-05,186.21482459999993,2026-05-28T08:40:06.357,2026-05-28T08:55:36.357
745,,8.3727e-05,186.4646447,2026-05-28T08:40:06.607,2026-05-28T08:55:36.607
746,,8.3612e-05,186.71448309999982,2026-05-28T08:40:06.859,2026-05-28T08:55:36.859
747,,8.3381e-05,186.96482100000003,2026-05-28T08:40:07.108,2026-05-28T08:55:37.108
748,,8.3873e-05,187.21494099999995,2026-05-28T08:40:07.357,2026-05-28T08:55:37.357
749,,8.3758e-05,187.46459019999998,2026-05-28T08:40:07.607,2026-05-28T08:55:37.607
750,,8.3769e-05,187.71487219999995,2026-05-28T08:40:07.857,2026-05-28T08:55:37.857
751,,8.402e-05,187.96464760000003,2026-05-28T08:40:08.107,2026-05-28T08:55:38.107
752,,8.3842e-05,188.2146155999999,2026-05-28T08:40:08.357,2026-05-28T08:55:38.357
753,,8.379e-05,188.46473360000005,2026-05-28T08:40:08.608,2026-05-28T08:55:38.608
754,,8.3936e-05,188.71461709999994,2026-05-28T08:40:08.859,2026-05-28T08:55:38.859
755,,8.379e-05,188.96494269999994,2026-05-28T08:40:09.109,2026-05-28T08:55:39.109
756,,8.3769e-05,189.21464449999985,2026-05-28T08:40:09.359,2026-05-28T08:55:39.359
757,,8.3821e-05,189.46457999999984,2026-05-28T08:40:09.607,2026-05-28T08:55:39.607
758,,8.3831e-05,189.71489899999983,2026-05-28T08:40:09.859,2026-05-28T08:55:39.859
759,,8.3884e-05,189.9647531999999,2026-05-28T08:40:10.108,2026-05-28T08:55:40.108
