tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.41547520000131044,0.41547520000131044,0.000726486,0,2026-05-28T11:45:12.202,2026-05-28T12:00:42.202,,1.373395000000528,,0,2026-05-28T11:45:13.153,2026-05-28T12:00:43.153,Error desde Arduino: HX711 not found.,0.9579197999992175
0.636793800000305,0.636793800000305,0.000726643,1,2026-05-28T11:45:12.423,2026-05-28T12:00:42.423,,1.373395000000528,,0,2026-05-28T11:45:13.153,2026-05-28T12:00:43.153,Error desde Arduino: HX711 not found.,0.7366012000002229
0.8517689000000246,0.8517689000000246,0.000726779,2,2026-05-28T11:45:12.639,2026-05-28T12:00:42.639,,1.373395000000528,,0,2026-05-28T11:45:13.153,2026-05-28T12:00:43.153,Error desde Arduino: HX711 not found.,0.5216261000005034
1.0670378000013443,1.0670378000013443,0.000726759,3,2026-05-28T11:45:12.852,2026-05-28T12:00:42.852,,1.373395000000528,,0,2026-05-28T11:45:13.153,2026-05-28T12:00:43.153,Error desde Arduino: HX711 not found.,0.30635719999918365
1.282184400000915,1.282184400000915,0.000726518,4,2026-05-28T11:45:13.069,2026-05-28T12:00:43.069,,1.373395000000528,,0,2026-05-28T11:45:13.153,2026-05-28T12:00:43.153,Error desde Arduino: HX711 not found.,0.0912105999996129
1.4973190000000614,1.4973190000000614,0.000726654,5,2026-05-28T11:45:13.283,2026-05-28T12:00:43.283,,1.373395000000528,,0,2026-05-28T11:45:13.153,2026-05-28T12:00:43.153,Error desde Arduino: HX711 not found.,-0.12392399999953341
1.71227429999999,1.71227429999999,0.000726738,6,2026-05-28T11:45:13.495,2026-05-28T12:00:43.495,,1.373395000000528,,0,2026-05-28T11:45:13.153,2026-05-28T12:00:43.153,Error desde Arduino: HX711 not found.,-0.3388792999994621
1.9273453000005247,1.9273453000005247,0.000726916,7,2026-05-28T11:45:13.706,2026-05-28T12:00:43.706,,2.3657309000009263,-0.0,1,2026-05-28T11:45:14.152,2026-05-28T12:00:44.152,,0.4383856000004016
2.1421626999999717,2.1421626999999717,0.000727031,8,2026-05-28T11:45:13.924,2026-05-28T12:00:43.924,,2.3657309000009263,-0.0,1,2026-05-28T11:45:14.152,2026-05-28T12:00:44.152,,0.22356820000095468
2.3571557000013854,2.3571557000013854,0.000726989,9,2026-05-28T11:45:14.144,2026-05-28T12:00:44.144,,2.3657309000009263,-0.0,1,2026-05-28T11:45:14.152,2026-05-28T12:00:44.152,,0.008575199999540928
2.5721795999997994,2.5721795999997994,0.000726664,10,2026-05-28T11:45:14.359,2026-05-28T12:00:44.359,,2.3889436999997997,,2,2026-05-28T11:45:14.175,2026-05-28T12:00:44.175,Error desde Arduino: HX711 not found.,-0.18323589999999967
2.7871258000013768,2.7871258000013768,0.000726382,11,2026-05-28T11:45:14.566,2026-05-28T12:00:44.566,,2.3889436999997997,,2,2026-05-28T11:45:14.175,2026-05-28T12:00:44.175,Error desde Arduino: HX711 not found.,-0.39818210000157706
3.001921900000525,3.001921900000525,0.000725062,12,2026-05-28T11:45:14.789,2026-05-28T12:00:44.789,,3.3810642000007647,-0.05,3,2026-05-28T11:45:15.163,2026-05-28T12:00:45.163,,0.37914230000023963
3.2168406000000687,3.2168406000000687,0.000724413,13,2026-05-28T11:45:15.003,2026-05-28T12:00:45.003,,3.3810642000007647,-0.05,3,2026-05-28T11:45:15.163,2026-05-28T12:00:45.163,,0.16422360000069602
3.4316998000012973,3.4316998000012973,0.000724811,14,2026-05-28T11:45:15.214,2026-05-28T12:00:45.214,,3.4042734000013297,,4,2026-05-28T11:45:15.187,2026-05-28T12:00:45.187,Error desde Arduino: HX711 not found.,-0.027426399999967543
3.6469106000004103,3.6469106000004103,0.000724706,15,2026-05-28T11:45:15.433,2026-05-28T12:00:45.433,,3.4042734000013297,,4,2026-05-28T11:45:15.187,2026-05-28T12:00:45.187,Error desde Arduino: HX711 not found.,-0.24263719999908062
3.8620346000006975,3.8620346000006975,0.000723858,16,2026-05-28T11:45:15.648,2026-05-28T12:00:45.648,,3.4042734000013297,,4,2026-05-28T11:45:15.187,2026-05-28T12:00:45.187,Error desde Arduino: HX711 not found.,-0.4577611999993678
4.077081800000087,4.077081800000087,0.000723094,17,2026-05-28T11:45:15.856,2026-05-28T12:00:45.856,,4.3956047000010585,8.54,5,2026-05-28T11:45:16.178,2026-05-28T12:00:46.178,,0.3185229000009713
4.291982599999756,4.291982599999756,0.000721681,18,2026-05-28T11:45:16.078,2026-05-28T12:00:46.078,,4.3956047000010585,8.54,5,2026-05-28T11:45:16.178,2026-05-28T12:00:46.178,,0.1036221000013029
4.507370500001343,4.507370500001343,0.000719534,19,2026-05-28T11:45:16.291,2026-05-28T12:00:46.291,,4.431164600000557,,7,2026-05-28T11:45:16.216,2026-05-28T12:00:46.216,Error desde Arduino: HX711 not found.,-0.07620590000078664
4.722330399999919,4.722330399999919,0.000717524,20,2026-05-28T11:45:16.502,2026-05-28T12:00:46.502,,4.431164600000557,,7,2026-05-28T11:45:16.216,2026-05-28T12:00:46.216,Error desde Arduino: HX711 not found.,-0.2911657999993622
4.937190000000555,4.937190000000555,0.000714184,21,2026-05-28T11:45:16.722,2026-05-28T12:00:46.722,,5.4234488000001875,29.06,8,2026-05-28T11:45:17.202,2026-05-28T12:00:47.202,,0.4862587999996322
5.151944900000672,5.151944900000672,0.000709379,22,2026-05-28T11:45:16.938,2026-05-28T12:00:46.938,,5.4234488000001875,29.06,8,2026-05-28T11:45:17.202,2026-05-28T12:00:47.202,,0.27150389999951585
5.367129100000966,5.367129100000966,0.000680838,23,2026-05-28T11:45:17.154,2026-05-28T12:00:47.154,,5.4234488000001875,29.06,8,2026-05-28T11:45:17.202,2026-05-28T12:00:47.202,,0.056319699999221484
5.582270300001255,5.582270300001255,0.00062829,24,2026-05-28T11:45:17.368,2026-05-28T12:00:47.368,,5.44671770000059,,9,2026-05-28T11:45:17.232,2026-05-28T12:00:47.232,Error desde Arduino: HX711 not found.,-0.13555260000066482
5.797341999999844,5.797341999999844,0.000572895,25,2026-05-28T11:45:17.582,2026-05-28T12:00:47.582,,5.44671770000059,,9,2026-05-28T11:45:17.232,2026-05-28T12:00:47.232,Error desde Arduino: HX711 not found.,-0.3506242999992537
6.012281500001336,6.012281500001336,0.000637043,26,2026-05-28T11:45:17.798,2026-05-28T12:00:47.798,,6.439048199999888,33.74,10,2026-05-28T11:45:18.216,2026-05-28T12:00:48.216,,0.4267666999985522
6.227206800000204,6.227206800000204,0.000653491,27,2026-05-28T11:45:18.013,2026-05-28T12:00:48.013,,6.439048199999888,33.74,10,2026-05-28T11:45:18.216,2026-05-28T12:00:48.216,,0.21184139999968465
6.442177000000811,6.442177000000811,0.000620239,28,2026-05-28T11:45:18.226,2026-05-28T12:00:48.226,,6.439048199999888,33.74,10,2026-05-28T11:45:18.216,2026-05-28T12:00:48.216,,-0.003128800000922638
6.657182700000703,6.657182700000703,0.00060444,29,2026-05-28T11:45:18.435,2026-05-28T12:00:48.435,,6.463025600000037,,11,2026-05-28T11:45:18.250,2026-05-28T12:00:48.250,Error desde Arduino: HX711 not found.,-0.1941571000006661
6.872245500000645,6.872245500000645,0.000556646,30,2026-05-28T11:45:18.659,2026-05-28T12:00:48.659,,6.463025600000037,,11,2026-05-28T11:45:18.250,2026-05-28T12:00:48.250,Error desde Arduino: HX711 not found.,-0.4092199000006076
7.087069100000008,7.087069100000008,0.00055384,31,2026-05-28T11:45:18.873,2026-05-28T12:00:48.873,,7.45566190000136,30.68,12,2026-05-28T11:45:19.239,2026-05-28T12:00:49.239,,0.36859280000135186
7.30230180000035,7.30230180000035,0.000446232,32,2026-05-28T11:45:19.089,2026-05-28T12:00:49.089,,7.45566190000136,30.68,12,2026-05-28T11:45:19.239,2026-05-28T12:00:49.239,,0.15336010000100941
7.517339699999866,7.517339699999866,0.00040941,33,2026-05-28T11:45:19.302,2026-05-28T12:00:49.302,,7.478917899999942,,13,2026-05-28T11:45:19.259,2026-05-28T12:00:49.259,Error desde Arduino: HX711 not found.,-0.03842179999992368
7.732462300000407,7.732462300000407,0.000430412,34,2026-05-28T11:45:19.514,2026-05-28T12:00:49.514,,7.478917899999942,,13,2026-05-28T11:45:19.259,2026-05-28T12:00:49.259,Error desde Arduino: HX711 not found.,-0.2535444000004645
7.947405099999742,7.947405099999742,0.000421973,35,2026-05-28T11:45:19.726,2026-05-28T12:00:49.726,,7.478917899999942,,13,2026-05-28T11:45:19.259,2026-05-28T12:00:49.259,Error desde Arduino: HX711 not found.,-0.4684871999997995
8.162274100001014,8.162274100001014,0.000398762,36,2026-05-28T11:45:19.949,2026-05-28T12:00:49.949,,8.47130720000132,31.0,14,2026-05-28T11:45:20.256,2026-05-28T12:00:50.256,,0.30903310000030615
