sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.000726486,,0.41547520000131044,2026-05-28T11:45:12.202,2026-05-28T12:00:42.202,-930
multimetro,1,0.000726643,,0.636793800000305,2026-05-28T11:45:12.423,2026-05-28T12:00:42.423,-930
multimetro,2,0.000726779,,0.8517689000000246,2026-05-28T11:45:12.639,2026-05-28T12:00:42.639,-930
multimetro,3,0.000726759,,1.0670378000013443,2026-05-28T11:45:12.852,2026-05-28T12:00:42.852,-930
multimetro,4,0.000726518,,1.282184400000915,2026-05-28T11:45:13.069,2026-05-28T12:00:43.069,-930
multimetro,5,0.000726654,,1.4973190000000614,2026-05-28T11:45:13.283,2026-05-28T12:00:43.283,-930
multimetro,6,0.000726738,,1.71227429999999,2026-05-28T11:45:13.495,2026-05-28T12:00:43.495,-930
multimetro,7,0.000726916,,1.9273453000005247,2026-05-28T11:45:13.706,2026-05-28T12:00:43.706,-930
multimetro,8,0.000727031,,2.1421626999999717,2026-05-28T11:45:13.924,2026-05-28T12:00:43.924,-930
multimetro,9,0.000726989,,2.3571557000013854,2026-05-28T11:45:14.144,2026-05-28T12:00:44.144,-930
multimetro,10,0.000726664,,2.5721795999997994,2026-05-28T11:45:14.359,2026-05-28T12:00:44.359,-930
multimetro,11,0.000726382,,2.7871258000013768,2026-05-28T11:45:14.566,2026-05-28T12:00:44.566,-930
multimetro,12,0.000725062,,3.001921900000525,2026-05-28T11:45:14.789,2026-05-28T12:00:44.789,-930
multimetro,13,0.000724413,,3.2168406000000687,2026-05-28T11:45:15.003,2026-05-28T12:00:45.003,-930
multimetro,14,0.000724811,,3.4316998000012973,2026-05-28T11:45:15.214,2026-05-28T12:00:45.214,-930
multimetro,15,0.000724706,,3.6469106000004103,2026-05-28T11:45:15.433,2026-05-28T12:00:45.433,-930
multimetro,16,0.000723858,,3.8620346000006975,2026-05-28T11:45:15.648,2026-05-28T12:00:45.648,-930
multimetro,17,0.000723094,,4.077081800000087,2026-05-28T11:45:15.856,2026-05-28T12:00:45.856,-930
multimetro,18,0.000721681,,4.291982599999756,2026-05-28T11:45:16.078,2026-05-28T12:00:46.078,-930
multimetro,19,0.000719534,,4.507370500001343,2026-05-28T11:45:16.291,2026-05-28T12:00:46.291,-930
multimetro,20,0.000717524,,4.722330399999919,2026-05-28T11:45:16.502,2026-05-28T12:00:46.502,-930
multimetro,21,0.000714184,,4.937190000000555,2026-05-28T11:45:16.722,2026-05-28T12:00:46.722,-930
multimetro,22,0.000709379,,5.151944900000672,2026-05-28T11:45:16.938,2026-05-28T12:00:46.938,-930
multimetro,23,0.000680838,,5.367129100000966,2026-05-28T11:45:17.154,2026-05-28T12:00:47.154,-930
multimetro,24,0.00062829,,5.582270300001255,2026-05-28T11:45:17.368,2026-05-28T12:00:47.368,-930
multimetro,25,0.000572895,,5.797341999999844,2026-05-28T11:45:17.582,2026-05-28T12:00:47.582,-930
multimetro,26,0.000637043,,6.012281500001336,2026-05-28T11:45:17.798,2026-05-28T12:00:47.798,-930
multimetro,27,0.000653491,,6.227206800000204,2026-05-28T11:45:18.013,2026-05-28T12:00:48.013,-930
multimetro,28,0.000620239,,6.442177000000811,2026-05-28T11:45:18.226,2026-05-28T12:00:48.226,-930
multimetro,29,0.00060444,,6.657182700000703,2026-05-28T11:45:18.435,2026-05-28T12:00:48.435,-930
multimetro,30,0.000556646,,6.872245500000645,2026-05-28T11:45:18.659,2026-05-28T12:00:48.659,-930
multimetro,31,0.00055384,,7.087069100000008,2026-05-28T11:45:18.873,2026-05-28T12:00:48.873,-930
multimetro,32,0.000446232,,7.30230180000035,2026-05-28T11:45:19.089,2026-05-28T12:00:49.089,-930
multimetro,33,0.00040941,,7.517339699999866,2026-05-28T11:45:19.302,2026-05-28T12:00:49.302,-930
multimetro,34,0.000430412,,7.732462300000407,2026-05-28T11:45:19.514,2026-05-28T12:00:49.514,-930
multimetro,35,0.000421973,,7.947405099999742,2026-05-28T11:45:19.726,2026-05-28T12:00:49.726,-930
multimetro,36,0.000398762,,8.162274100001014,2026-05-28T11:45:19.949,2026-05-28T12:00:49.949,-930
multimetro,37,0.000383403,,8.377258900000015,2026-05-28T11:45:20.157,2026-05-28T12:00:50.157,-930
multimetro,38,0.000359019,,8.592404500001066,2026-05-28T11:45:20.373,2026-05-28T12:00:50.373,-930
multimetro,39,0.000370399,,8.807495500001096,2026-05-28T11:45:20.593,2026-05-28T12:00:50.593,-930
multimetro,40,0.000359615,,9.022577499999898,2026-05-28T11:45:20.809,2026-05-28T12:00:50.809,-930
multimetro,41,0.000341094,,9.237570200000846,2026-05-28T11:45:21.019,2026-05-28T12:00:51.019,-930
multimetro,42,0.000302492,,9.45274580000114,2026-05-28T11:45:21.238,2026-05-28T12:00:51.238,-930
multimetro,43,0.000372483,,9.667501400001129,2026-05-28T11:45:21.454,2026-05-28T12:00:51.454,-930
multimetro,44,0.000351438,,9.882559600000604,2026-05-28T11:45:21.665,2026-05-28T12:00:51.665,-930
multimetro,45,0.000357961,,10.097769800000606,2026-05-28T11:45:21.883,2026-05-28T12:00:51.883,-930
multimetro,46,0.000339419,,10.312598600001365,2026-05-28T11:45:22.094,2026-05-28T12:00:52.094,-930
multimetro,47,0.000312365,,10.52753020000091,2026-05-28T11:45:22.309,2026-05-28T12:00:52.309,-930
multimetro,48,0.00027013,,10.742497900000672,2026-05-28T11:45:22.524,2026-05-28T12:00:52.524,-930
multimetro,49,0.000214892,,10.957491400000436,2026-05-28T11:45:22.743,2026-05-28T12:00:52.743,-930
multimetro,50,0.000138787,,11.17244810000011,2026-05-28T11:45:22.956,2026-05-28T12:00:52.956,-930
multimetro,51,1.5537e-05,,11.387482000000091,2026-05-28T11:45:23.174,2026-05-28T12:00:53.174,-930
multimetro,52,-0.000152471,,11.60256339999978,2026-05-28T11:45:23.389,2026-05-28T12:00:53.389,-930
multimetro,53,-0.000375006,,11.817896500000643,2026-05-28T11:45:23.599,2026-05-28T12:00:53.599,-930
multimetro,54,-0.000669772,,12.032884700000068,2026-05-28T11:45:23.816,2026-05-28T12:00:53.816,-930
multimetro,55,-0.000989803,,12.248039199999766,2026-05-28T11:45:24.035,2026-05-28T12:00:54.035,-930
multimetro,56,-0.001299331,,12.463299799999731,2026-05-28T11:45:24.243,2026-05-28T12:00:54.243,-930
multimetro,57,-0.001573031,,12.678331600000092,2026-05-28T11:45:24.464,2026-05-28T12:00:54.464,-930
multimetro,58,-0.001797273,,12.893491500000891,2026-05-28T11:45:24.678,2026-05-28T12:00:54.678,-930
multimetro,59,-0.001971353,,13.108647799999744,2026-05-28T11:45:24.895,2026-05-28T12:00:54.895,-930
