sensor,indice_multimetro,voltaje_V,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
multimetro,0,0.001230721,,0.5215421000002607,2026-05-28T10:14:45.872,2026-05-28T10:30:15.872,-930
multimetro,1,0.001232417,,1.047875600000225,2026-05-28T10:14:46.406,2026-05-28T10:30:16.406,-930
multimetro,2,0.001233841,,1.5728915999998208,2026-05-28T10:14:46.932,2026-05-28T10:30:16.932,-930
multimetro,3,0.00123539,,2.0979266000003918,2026-05-28T10:14:47.457,2026-05-28T10:30:17.457,-930
multimetro,4,0.001236772,,2.6226370000003953,2026-05-28T10:14:47.977,2026-05-28T10:30:17.977,-930
multimetro,5,0.001238049,,3.1477327000002333,2026-05-28T10:14:48.505,2026-05-28T10:30:18.505,-930
multimetro,6,0.001239002,,3.6727247999997417,2026-05-28T10:14:49.033,2026-05-28T10:30:19.033,-930
multimetro,7,0.001216356,,4.1979895000004035,2026-05-28T10:14:49.557,2026-05-28T10:30:19.557,-930
multimetro,8,0.001173357,,4.722781899999973,2026-05-28T10:14:50.076,2026-05-28T10:30:20.076,-930
multimetro,9,0.00113531,,5.2476458000001,2026-05-28T10:14:50.599,2026-05-28T10:30:20.599,-930
