t,V,T,W
84.12835559999985,-0.004696103,-141.09184775614378,-29.6
84.34343960000115,-0.004698867,-141.20257620166578,-28.97
84.558487100001,-0.004703348,-141.3822406806809,-28.97
84.77369460000045,-0.004710446,-141.66721798257578,-26.54
84.98877340000035,-0.004714351,-141.82420182995907,-26.54
85.20393930000137,-0.004720193,-142.0593237772105,-26.54
85.41914390000056,-0.004726004,-142.2935198224485,-30.63
85.63437710000107,-0.00472814,-142.37968630124436,-30.63
85.84950430000026,-0.004731658,-142.5216980540255,-28.05
86.06453990000045,-0.004735647,-142.6828665562109,-28.05
86.27963079999972,-0.004738359,-142.79252767383184,-31.76
86.49476959999993,-0.004744169,-143.0276974567945,-31.76
86.70987380000042,-0.004749509,-143.24413234650814,-31.76
86.92496480000045,-0.00475556,-143.48972123131176,-27.39
87.14003920000141,-0.004762114,-143.75613074703674,-27.39
87.35513739999988,-0.004766763,-143.94536219373512,-29.09
87.57010660000014,-0.004772448,-144.17705421434013,-29.09
87.78496700000142,-0.004777118,-144.36762106116882,-28.2
88.00005179999971,-0.004780834,-144.51941448276978,-28.2
88.21545080000033,-0.004785378,-144.70521930962997,-28.2
88.43071390000114,-0.004790163,-144.90110409206864,-30.28
88.64606770000137,-0.004792969,-145.0160820253831,-30.28
88.8610976,-0.004797513,-145.2024457779993,-30.71
89.07631730000139,-0.004800434,-145.3223565321452,-30.71
89.29157560000021,-0.004803093,-145.43158786459784,-31.7
89.506615100001,-0.004805239,-145.51979818947316,-31.7
89.72157100000004,-0.004808412,-145.65030976993435,-31.7
89.9366745999996,-0.00481195,-145.79595710972177,-30.82
90.15176059999976,-0.004815322,-145.93489151464263,-30.82
90.3668472999998,-0.00481907,-146.0894567485197,-31.29
90.58196409999982,-0.004822891,-146.24718335482078,-31.29
90.7971892000005,-0.004827058,-146.41936679468347,-31.6
91.01227250000012,-0.004830807,-146.57443421329722,-31.6
91.22729450000044,-0.004833571,-146.6888547121622,-31.6
91.4428810999998,-0.004838606,-146.89749512286582,-31.26
91.65777379999965,-0.004845339,-147.1769189916846,-31.26
91.87299170000006,-0.00484938,-147.34485605831773,-31.67
92.08819659999972,-0.004856154,-147.62676622615774,-31.67
92.30326980000063,-0.004862069,-147.87333404055798,-32.67
92.51820410000072,-0.004868215,-148.1299348830228,-32.67
92.73334860000068,-0.004871366,-148.26165225891586,-32.67
92.94840360000126,-0.004873596,-148.35493615989157,-29.28
93.16353210000123,-0.00487835,-148.55398550068713,-29.28
93.37862660000064,-0.004883438,-148.76729671087799,-32.75
93.5936440000005,-0.004886935,-148.91407327385923,-32.75
93.80884359999982,-0.004892788,-149.1600421817237,-29.8
94.02376530000038,-0.004895981,-149.2943883435151,-29.8
94.23891990000084,-0.004899352,-149.43634868706934,-29.8
94.4539093000003,-0.004901938,-149.54533808287434,-34.23
94.66907689999972,-0.00490511,-149.67912866246752,-34.23
94.88435449999996,-0.004909738,-149.87453694069708,-29.92
95.09974020000118,-0.004915716,-150.12730924679767,-29.92
95.31482890000008,-0.00491847,-150.24389701088455,-34.92
95.52996250000068,-0.004920082,-150.31217999818986,-34.92
95.74499420000028,-0.004925652,-150.54835229510167,-34.92
95.95992680000018,-0.004930028,-150.73415119323195,-30.29
96.17512370000075,-0.004933578,-150.8850436996277,-30.29
96.39019999999982,-0.004937158,-151.03736112670987,-33.83
96.6053963000013,-0.004940467,-151.178282634687,-33.83
96.82035390000055,-0.004942906,-151.28223599942865,-32.15
97.03566789999968,-0.004945733,-151.40281467078302,-32.15
97.25061310000092,-0.004950267,-151.59639971263758,-32.15
97.46593440000106,-0.00495548,-151.81927915176814,-35.67
97.68101820000084,-0.004958726,-151.95822524022242,-35.67
97.89630709999985,-0.004963239,-152.15161687969243,-32.06
98.11138930000016,-0.004969834,-152.4346708082003,-32.06
98.32634700000015,-0.004973918,-152.6102198358215,-32.69
98.54153640000004,-0.00498021,-152.88107932611865,-32.69
98.7564839000006,-0.00498021,-152.88107932611865,-32.69
98.97172970000064,-0.004981456,-152.93477529137613,-32.14
99.18677110000137,-0.004985141,-153.09369158033152,-32.14
99.40193230000114,-0.004990879,-153.3414796756765,-34.6
99.61692930000028,-0.004995182,-153.52756886611755,-34.6
99.8323008999996,-0.004999139,-153.69889990032507,-34.23
100.0473253,-0.005002521,-153.84549088211566,-34.23
100.26250410000102,-0.005003725,-153.89771252655245,-34.23
100.4776552000003,-0.005006636,-154.02404860933768,-34.37
100.69271149999986,-0.005010478,-154.19095465005137,-34.37
100.90776320000076,-0.005016917,-154.471103869742,-35.06
101.12284440000076,-0.005021,-154.6490238238165,-35.06
101.33805949999989,-0.005023639,-154.76413487709985,-35.04
101.55313070000012,-0.005028559,-154.97898250551313,-35.04
101.76828420000128,-0.005030706,-155.0728369321351,-34.23
101.98342810000032,-0.005032287,-155.14198760285797,-34.23
102.19865949999983,-0.005036548,-155.32852068854493,-34.23
102.41358310000032,-0.005041249,-155.53459267018872,-36.18
102.62883460000012,-0.005043343,-155.62647876216076,-36.18
102.84375940000064,-0.005046976,-155.786035152419,-35.11
103.05892870000024,-0.005051279,-155.97524434566705,-35.11
103.27418130000116,-0.005055833,-156.17576016780936,-36.35
103.489243,-0.005063581,-156.51755170609766,-36.35
103.70444090000092,-0.005067067,-156.6715966757029,-36.35
103.91951859999972,-0.005071716,-156.87729189716975,-33.8
104.13472290000028,-0.005075118,-157.02800104415277,-33.8
104.34976670000106,-0.005078343,-157.1710160131974,-34.76
104.56501480000044,-0.005081484,-157.31044395351117,-34.76
104.77992670000094,-0.005084311,-157.43605040849303,-35.16
104.99507079999968,-0.005089787,-157.67967097116085,-35.16
105.21006520000084,-0.005092917,-157.81910913219508,-35.16
105.42517360000056,-0.005096581,-157.98251126138464,-39.18
105.64027350000106,-0.005101178,-158.1877899935995,-39.18
105.85519790000036,-0.00510547,-158.37971948097214,-34.53
106.0706151000013,-0.00511059,-158.60901902927222,-34.53
106.28556290000051,-0.005114474,-158.78321490356316,-36.78
106.50079879999976,-0.005115762,-158.8410291428526,-36.78
106.71567909999976,-0.005116924,-158.893208183344,-36.78
106.93091699999968,-0.005120861,-159.07014246058606,-35.25
107.1458883000014,-0.005125237,-159.26707017080062,-35.25
107.361027500001,-0.005132063,-159.5748108441491,-38.64
107.57613680000031,-0.005136084,-159.75641262577068,-38.64
107.791404900001,-0.005141193,-159.98749721977447,-35.99
108.00633949999974,-0.005144083,-160.1183863439504,-35.99
108.22170949999963,-0.005146732,-160.2384700508119,-35.99
108.43690580000111,-0.005152029,-160.4789077967332,-37.29
108.6517956000007,-0.005156332,-160.67453794160073,-37.29
108.86714209999992,-0.005157976,-160.7493542349947,-36.72
109.0821907999998,-0.005160887,-160.8819308101395,-36.72
109.2974191000012,-0.005164446,-161.0441950244231,-38.56
109.51235070000077,-0.005167252,-161.17226467902083,-38.56
109.72745120000036,-0.005172362,-161.40580309668258,-38.56
109.94251749999968,-0.005175565,-161.552393054947,-37.51
110.15778180000052,-0.005178915,-161.70588109371067,-37.51
110.37272850000043,-0.005182558,-161.87299220385006,-37.1
110.5879762000004,-0.005184307,-161.95329583395585,-37.1
110.8030729000002,-0.005189039,-162.17080195344388,-37.95
111.0182947000012,-0.005192965,-162.3515285476875,-37.95
111.23339990000022,-0.005196797,-162.52816382318025,-37.95
111.44856660000004,-0.005201425,-162.741802731165,-38.31
111.66377319999992,-0.00520466,-162.8913414260726,-38.31
111.87872570000036,-0.00520934,-163.10797396756985,-38.35
112.09384280000086,-0.005213067,-163.28074669466932,-38.35
112.3089185000008,-0.005215203,-163.37986716853754,-37.0
112.5240389999999,-0.005219851,-163.59581378107902,-37.0
112.73912060000112,-0.005226594,-163.90972515820692,-37.0
112.95418960000096,-0.005229023,-164.0229880607948,-38.88
113.1693307000005,-0.005232792,-164.19892845004208,-38.88
113.38430380000136,-0.005235619,-164.33105089693828,-39.34
113.59953490000044,-0.005238215,-164.45249519468902,-39.34
113.81481510000047,-0.005242162,-164.63735810019185,-39.75
114.02988840000036,-0.005246026,-164.81858838487514,-39.75
114.24489320000066,-0.005248989,-164.9577313000113,-39.75
114.4601061000012,-0.005251816,-165.09062702863415,-37.11
114.67523200000142,-0.005254182,-165.2019563986836,-37.11
114.89034990000071,-0.005255972,-165.28624652627002,-38.79
115.10542710000118,-0.005259888,-165.4708410326978,-38.79
115.32052680000017,-0.00526351,-165.64181259291433,-39.85
115.53573460000008,-0.005267887,-165.84872681061756,-39.85
115.7506073000004,-0.005275111,-166.1909597178561,-39.85
115.96573960000023,-0.00527889,-166.37035344339074,-40.1
116.18080809999992,-0.005283351,-166.5824480435307,-40.1
116.3958543000008,-0.005287423,-166.77635729391943,-38.74
116.6110692000002,-0.005289601,-166.88019573505088,-38.74
116.82613459999992,-0.00529115,-166.95409775202177,-39.55
117.0411619000006,-0.005293873,-167.08411541796173,-39.55
