t,V,T,W
148.4456565999999,-0.005869647,-198.5626129499877,-51.25
148.97000189999926,-0.005869867,-198.57663664178497,-51.13
149.49444569999923,-0.005870118,-198.59263882018496,-50.59
150.0187581999999,-0.005870683,-198.6286691060731,-52.02
150.5430426999992,-0.005871092,-198.65475937374313,-51.72
151.0671757,-0.005871667,-198.69145045378724,-50.96
151.59137369999917,-0.005871971,-198.71085435418328,-50.86
152.11559549999947,-0.005872505,-198.74494803048407,-50.4
152.6397348999999,-0.005872599,-198.7509507523719,-51.54
153.16406149999966,-0.005873039,-198.77905343135734,-50.49
153.6883597999995,-0.00587306,-198.7803948947223,-51.3
154.2126447999999,-0.005873311,-198.79642998075437,-50.55
154.73684709999998,-0.005873845,-198.83055309588715,-51.61
155.26126149999982,-0.005874243,-198.85599332027112,-50.64
155.78562209999927,-0.005874337,-198.86200276856619,-50.99
156.31012409999948,-0.005874578,-198.87741163551706,-51.58
156.83428000000004,-0.005874609,-198.87939386280536,-50.78
157.35857880000003,-0.005875028,-198.9061897917288,-50.94
157.88297879999936,-0.005875164,-198.9148888343511,-51.09
158.40724069999942,-0.005875175,-198.9155924667584,-51.14
158.93134779999946,-0.005875625,-198.9443817115626,-50.79
159.45563069999935,-0.005875531,-198.93836726723552,-50.85
159.97983440000007,-0.005875782,-198.95442792718325,-51.32
160.50411529999928,-0.005876033,-198.9704911901427,-51.08
161.02816299999995,-0.005876086,-198.97388336745328,-51.42
161.55238519999966,-0.00587619,-198.980540052857,-50.85
162.07678829999986,-0.005875991,-198.96780313209032,-51.45
162.60102299999926,-0.005876274,-198.98591693288586,-50.94
163.12532439999995,-0.005876483,-198.9992963885482,-51.32
163.6495003,-0.005876389,-198.99327861080957,-50.83
164.17386609999994,-0.005876557,-199.0040340451366,-51.2
164.6981012999995,-0.005876599,-199.0067230861247,-51.19
165.22228819999964,-0.005877091,-199.03822871592436,-50.98
165.74666999999954,-0.005876944,-199.02881439908143,-50.97
166.27099309999994,-0.00587707,-199.03688375875447,-51.2
166.79531679999943,-0.005877091,-199.03822871592436,-50.98
167.31953739999972,-0.005877133,-199.04091868503426,-51.17
