t,V,T,W
0.4153518999992229,0.00103146,26.739162137434104,
0.6319643999995606,0.001030863,26.724400466829064,
0.8469581999997899,0.001031041,26.72880179029317,
1.0621250999993208,0.001030968,26.726996755335346,
1.2811351000000286,0.001029942,26.701627037280865,
1.4963435999998185,0.001031324,26.73579936274032,
1.711286499999915,0.001021168,26.484649321583202,
1.9262589999998452,0.001002281,26.017431727205313,15.47
2.1412175000004936,0.000966935,25.14251377592863,15.47
2.356310299999677,0.000893982,23.334484300482146,15.47
2.571229400000448,0.000747855,19.70417522003726,
2.786216599999534,0.000560855,15.042590496307849,
3.001249099999768,0.000408802,11.240893335620086,14.24
3.216501299999436,0.000305853,8.662366476981276,14.24
3.431411100000332,0.000193848,5.85403218676985,
3.646421999999802,4.9072e-05,2.221646101366407,
3.8613050999992993,-0.000102646,-1.594501205919296,
4.076448899999377,-0.000257232,-5.527531216018521,12.38
4.291448300000411,-0.00042436,-9.8165754587897,12.38
4.506350999999995,-0.000576633,-13.750595230716957,
4.721395299999131,-0.000701181,-16.985530440611846,
4.936552899998787,-0.00079433,-19.415341085429937,10.77
5.151447099999132,-0.00087144,-21.433930250379724,10.77
5.366297599999598,-0.000945242,-23.372381481422646,10.77
5.581433499999548,-0.001008722,-25.045069834087062,
5.7967625000001135,-0.001064557,-26.520617701755626,
6.011995900000329,-0.001120392,-28.00037833686216,11.35
6.227093800000148,-0.001155309,-28.927981254428683,11.35
6.442278000000442,-0.001193995,-29.957766460738185,11.35
6.657410199999504,-0.001246186,-31.35056256143291,
6.872607400000561,-0.001287594,-32.45855583526341,
7.087791199999629,-0.001324982,-33.46128975407758,9.38
7.303092399999514,-0.001347356,-34.062420600814434,9.38
7.518271699998877,-0.00137576,-34.82673163062169,
7.733266999999614,-0.001386952,-35.12825567940799,
7.948241300000518,-0.001395642,-35.36251607320699,
8.16331159999936,-0.001404008,-35.588160744376914,7.03
8.378566399998817,-0.001408593,-35.71187516283239,7.03
8.593636600000536,-0.001414226,-35.86391527526641,
8.80898100000013,-0.001429041,-36.26404067902157,
9.02392669999972,-0.001441332,-36.596278620986745,7.8
9.239186900000275,-0.001452336,-36.893945200678196,7.8
9.454455499999312,-0.001456367,-37.00303846508228,7.8
9.669778999999837,-0.001470501,-37.38577475463592,
9.884721599999466,-0.001487965,-37.85915931006593,
10.09986299999946,-0.001510098,-38.459863160608805,6.93
10.314928599998892,-0.00153445,-39.12178255121341,6.93
10.52989080000043,-0.001552071,-39.6013973218254,
10.744940000000495,-0.001571555,-40.132363238164594,
10.96009210000011,-0.001584098,-40.47453709091961,
11.175243300000147,-0.001601499,-40.949707078010256,5.28
11.39019559999906,-0.001614586,-41.30743594747965,5.28
11.605376800000158,-0.001627233,-41.65343398131933,
11.820526800000152,-0.001635997,-41.89337207925481,
12.035626900000352,-0.001648079,-42.224380609941825,
12.250940300000366,-0.001661124,-42.58207443326934,4.78
12.466013100000056,-0.001671332,-42.86219742146737,4.78
12.681021899999903,-0.001686901,-43.28980743891544,
12.896215099999608,-0.001697904,-43.59228298918924,
13.111440000000584,-0.001710688,-43.94400380232763,4.69
13.326579099999435,-0.001736475,-44.6544081212458,4.69
13.54179970000041,-0.001756367,-45.2032732237844,4.69
13.756808199999796,-0.001770334,-45.58910552752244,
13.97184240000024,-0.001780291,-45.86439168073449,
14.186775099999068,-0.001791284,-46.168542206547016,3.33
14.402167799999006,-0.001802162,-46.46974057361892,3.33
14.617142799999783,-0.001818055,-46.91021029115217,
14.832200599999853,-0.001837246,-47.44273837478921,
15.047517699998934,-0.001853045,-47.88168310177108,
15.2625881999993,-0.001867284,-48.277706620998764,2.71
15.477799099999174,-0.001877701,-48.567683842114796,2.71
15.692897799999628,-0.001896809,-49.100150795527604,
15.908022899999196,-0.001926553,-49.930450520029254,
16.123062200000277,-0.001955806,-50.74877690353336,2.72
16.33819559999938,-0.001975824,-51.30976028388173,2.72
16.55330259999937,-0.001983792,-51.53328192997888,2.72
16.768433299999742,-0.001991602,-51.752497072804026,
16.98350550000032,-0.002007317,-52.19397236176227,
17.198807900000247,-0.002023713,-52.65511981013416,1.62
17.413741599999412,-0.002037346,-53.03897880840959,1.62
17.6288943999989,-0.002051575,-53.44003014940128,
17.844125199999326,-0.002070661,-53.978640639815985,
18.05923359999906,-0.002082953,-54.325926676526144,
18.27441700000054,-0.002094804,-54.66105373728041,-0.19
18.489520699999048,-0.00211076,-55.112731554358525,-0.19
18.704654199998917,-0.002123596,-55.476480744868276,
18.91966739999953,-0.002127439,-55.58545257558383,
19.134748799999212,-0.002130276,-55.66591852079668,
19.34986469999967,-0.002135542,-55.81532377868425,1.07
19.56493810000029,-0.002142065,-56.00047433609671,1.07
19.780091799999354,-0.002153257,-56.31836319836455,
19.995361299999782,-0.002174364,-56.91860250080001,
20.21059520000017,-0.002204664,-57.781956275103994,-0.28
20.4256422999988,-0.002228535,-58.463534979318496,-0.28
20.641066299998784,-0.002246176,-58.96803572524229,-0.28
20.85594700000001,-0.002257033,-59.278868248454444,
21.071024799999577,-0.002267618,-59.58216541738202,
21.286149999999907,-0.0022641,-59.481334795787326,-1.56
21.50125180000032,-0.002281669,-59.98516134637211,-1.56
21.71629949999988,-0.002309267,-60.777986670542404,
21.931491299999838,-0.00232961,-61.36349432367871,
22.14654870000049,-0.002344508,-61.79288253663512,
22.361676499998797,-0.002355198,-62.10130125875038,-2.37
22.576856399999087,-0.002375436,-62.685910810192524,-2.37
22.79220549999991,-0.002383592,-62.92177866981349,
23.007366399999228,-0.002384806,-62.95690020438471,
23.222319599999537,-0.0023918,-63.15930633971241,-1.44
23.43759460000001,-0.002403202,-63.48952435451187,-1.44
23.652581199999982,-0.002423775,-64.08611812313518,-1.44
23.86765149999883,-0.002441458,-64.59970279396478,
24.08262669999931,-0.002454556,-64.98059942846949,
24.297763000000486,-0.002460272,-65.14695195917889,-2.64
24.512842599999203,-0.002470386,-65.44149105230184,-2.64
24.72784689999935,-0.002482615,-65.79795147103546,-2.64
24.942826500000592,-0.002486028,-65.89750065883047,
25.157971000000543,-0.002495535,-66.17494620082887,
25.373213799999576,-0.00250257,-66.38039192120092,-4.06
25.58825210000032,-0.002509868,-66.59364553563368,-4.06
25.80330419999882,-0.002524672,-67.02663087167747,
26.0182762000004,-0.002544564,-67.60927850069989,
26.23349059999964,-0.00255471,-67.906837833432,
26.448689299999387,-0.002562625,-68.13914496742423,-4.19
26.66391269999985,-0.002581596,-68.69658693800166,-4.19
26.87887310000042,-0.002589312,-68.92357225632563,
27.09398940000028,-0.002600808,-69.26203521778152,
27.309070899998915,-0.002615591,-69.69776763355422,-5.04
27.524184399999285,-0.002634081,-70.24355284796559,-5.04
27.739384000000427,-0.002651136,-70.74776258143226,-5.04
27.95441469999969,-0.002662538,-71.08527042830866,
28.16969579999932,-0.002679666,-71.59291234891907,
