t,V,T,W
0.4153626999996049,0.001139801,29.80407888554806,
0.631329599998935,0.001139414,29.794537414682964,
0.8463727999987896,0.001138335,29.767934253440085,
1.0613741999986814,0.001136388,29.719928520185974,
1.276267999999618,0.001135582,29.700054937474064,
1.491354899999351,0.00113399,29.660799813282697,
1.7065428999994765,0.00113153,29.60013889798532,
1.921761999999944,0.001128578,29.527341196917256,
2.136710299999322,0.001124358,29.42326530279301,17.85
2.35177449999901,0.001119375,29.300358682516496,17.85
2.566749599998729,0.001112297,29.125753902222346,
2.781751900000017,0.001103597,28.911097006451715,
2.996616099999301,0.001091996,28.624795296598233,25.07
3.212070699999458,0.001077967,28.278469300080893,25.07
3.427084699998886,0.001061686,27.87640743522986,25.07
3.642393899999661,0.001043228,27.42039987019682,
3.8583073999998314,0.001023283,26.927435898778082,
4.073322899999766,0.001004448,26.46169765750099,25.21
4.2883194999994885,0.000984367,25.96492599231603,25.21
4.503317599999718,0.00096304,25.43707885303143,
4.718322499998976,0.000940823,24.886929747439538,
4.933183799999824,0.000917895,24.31888246857633,
5.148190399999294,0.000894861,23.74791211222058,22.21
5.362994899998739,0.000873105,23.208349577970196,22.21
5.5779161999998905,0.000847789,22.580167458498167,
5.792854199999056,0.00082284,21.960748511970838,
6.007918899998913,0.000799785,21.388052710668696,20.68
6.222777499999211,0.000775118,20.77499873438091,20.68
6.437742799998887,0.000749635,20.14132644368058,20.68
6.652477999999974,0.000723628,19.49427499723601,
6.867409399999815,0.000697579,18.84583082649719,
7.082384499999535,0.000672295,18.216103074022882,19.38
7.297510599999441,0.000647199,17.59074539384807,19.38
7.513125399998898,0.000622532,16.975780919042016,19.38
7.728035000000091,0.000599415,16.399197679961492,
7.943466099999568,0.000570455,15.676530874851652,
8.158416099999158,0.000544574,15.030379274692725,19.42
8.373384099999384,0.00051483,14.287424655898258,19.42
8.588294799999858,0.000487367,13.601117520593194,
8.80330580000009,0.000465873,13.063765710447608,
9.018142399998396,0.00043974,12.410198237925384,
9.233166199999689,0.000413273,11.7480203485742,16.94
9.448188200000004,0.000386701,11.082967968946546,16.94
9.663281399998596,0.000364526,10.52778520724091,
9.878368199999386,0.000337933,9.861788234457578,
10.093529199999466,0.000312229,9.217858189866872,15.67
10.308529399999316,0.000285919,8.558561095858833,15.67
10.523699299999862,0.000262194,7.963893138680788,15.67
10.738800699999048,0.000231507,7.194535135509529,
10.953642699998454,0.000210212,6.660534544840488,
11.168574999999691,0.000183116,5.980952321091723,15.57
11.383393699999942,0.000164825,5.522141791643021,15.57
11.598280299998803,0.000141583,4.93907995801243,
11.813068699999349,0.000126988,4.572912665937351,
12.028243799999473,9.6123e-05,3.7984997459202394,
12.243078699999389,7.3215e-05,3.2236989845400776,14.02
12.45817739999984,4.926e-05,2.622616382533904,14.02
12.672965299998395,2.8321e-05,2.097216237845029,
12.888214599999628,9.894e-06,1.6348606220948063,
13.103266399999484,-1.1485e-05,1.0984633949687816,
13.318392899998798,-3.2519e-05,0.5707637785626037,12.08
13.533599699998376,-5.1229e-05,0.10141406093100333,12.08
13.748614000000089,-7.11e-05,-0.39873350156023163,
13.963606499999514,-9.8845e-05,-1.0990111346418017,
14.178521699999692,-0.000122109,-1.6874226637118777,11.39
14.393431999998938,-0.000146388,-2.302627894203662,11.39
14.608404299999163,-0.00017251,-2.9657324803120835,11.39
14.82342299999982,-0.000187147,-3.337805672660936,
15.03848239999934,-0.000210683,-3.9368263073235514,
15.253509699999997,-0.000233015,-4.506001661722058,11.34
15.468421199999284,-0.000255808,-5.0876867259914205,11.34
15.68356119999953,-0.000277009,-5.6294001675608945,
15.898624800000109,-0.000290379,-5.971333947372125,
16.11362519999966,-0.000313308,-6.558278427306,
16.328661799998372,-0.000333996,-7.088424346679497,9.46
16.543887999998333,-0.000354077,-7.603511452475844,9.46
16.75868420000006,-0.000373425,-8.100244327616183,
16.973723699999027,-0.000387507,-8.462048987472555,
17.18872519999968,-0.000413336,-9.126239426562963,9.27
17.403805899999497,-0.000436987,-9.735057632536913,9.27
17.61870159999853,-0.000455068,-10.200894018575976,9.27
17.833753299999444,-0.000470281,-10.593103413672482,
18.049219999998968,-0.000487849,-11.046323538911036,
18.264269199999035,-0.000505093,-11.491490302064566,7.76
18.47932369999944,-0.000530273,-12.142068292806556,7.76
18.694468399999096,-0.000544805,-12.51782106467288,
18.909523999998783,-0.000572748,-13.24093005408018,
19.12455549999868,-0.000591751,-13.733131238885365,
19.339749299999312,-0.000614659,-14.326951732225773,6.73
19.554738099999668,-0.00063429,-14.83623991578905,6.73
19.76981899999919,-0.000653282,-15.329315602852343,
19.984666399999696,-0.000672672,-15.833096785043047,
20.1996726999987,-0.000692543,-16.34976833684224,
20.414807199998904,-0.000708321,-16.760302423520766,3.98
20.62963179999861,-0.000728235,-17.278817220601013,3.98
20.84475769999881,-0.000750598,-17.86158835902954,
21.05980879999879,-0.000768543,-18.329607555957296,
21.274865199999116,-0.0007872,-18.816559029164825,4.95
21.489853399998537,-0.000806946,-19.332341656231087,4.95
21.70479569999952,-0.000829928,-19.93318756241407,4.95
21.91971789999843,-0.000851213,-20.490189411763243,
22.13465360000009,-0.000871,-21.00844866243238,
22.34970279999834,-0.000890097,-21.509060743524735,4.2
22.56473679999908,-0.000908053,-21.980149211457594,4.2
22.77973209999982,-0.000926626,-22.467825385169437,
22.994812199998705,-0.000946414,-22.987858775741074,
23.209824199999275,-0.000965836,-23.49873682349221,
23.42504310000004,-0.000987332,-24.064713342255384,1.97
23.640317699999287,-0.001003152,-24.48161478564574,1.97
23.85534649999863,-0.001016427,-24.831694020621484,
24.07037759999912,-0.001036812,-25.369715509307458,
24.28555759999836,-0.001054579,-25.839082818050148,0.88
24.50065109999923,-0.001075372,-26.388922430078846,0.88
24.715795699999944,-0.001094668,-26.899696646134927,0.88
24.93087639999976,-0.001110844,-27.328274547183792,
25.14612169999964,-0.001128747,-27.803030583742302,
25.36134189999939,-0.001149362,-28.350260364893632,0.33
25.576448299998447,-0.001169307,-28.880279462789563,0.33
25.791666499999337,-0.001186414,-29.335337728480532,0.33
26.006536999999295,-0.001203208,-29.78248483606794,
26.221643799999583,-0.001223655,-30.327456149953868,
26.43687279999904,-0.001240763,-30.78391297547976,-1.75
26.65211879999879,-0.001261483,-31.337333372324625,-1.75
26.86723549999988,-0.001279187,-31.810717844959395,
27.08238600000004,-0.001298148,-32.318250499458706,
27.297409400000102,-0.001315957,-32.79545903899064,
27.5124866999995,-0.001329976,-33.171463103627396,-2.08
27.72759549999864,-0.00134878,-33.67629743180206,-2.08
27.94281619999856,-0.001366662,-34.15690605173856,
28.15800759999911,-0.001384638,-34.64056433491179,
28.372917799999414,-0.001400144,-35.05819056157333,-1.29
28.58793709999918,-0.001417346,-35.52196028306403,-1.29
28.803064699999595,-0.001434129,-35.97490869830916,-1.29
29.01819479999904,-0.00145154,-36.44530585258112,
29.23350649999884,-0.001470417,-36.955890315526055,
29.448575299998996,-0.001487577,-37.42056133812592,-3.45
29.663764799999623,-0.001505501,-37.90646167328463,-3.45
29.87888489999932,-0.001523007,-38.38156831230636,
30.094025200000036,-0.001540879,-38.8671604732233,
30.309123699998963,-0.001558049,-39.33420839103663,
30.5245175,-0.001574612,-39.785240169039724,-5.15
30.739480799999,-0.001592348,-40.268756956996356,-5.15
30.95470549999845,-0.001609519,-40.73740905114231,
31.169652299999143,-0.001625705,-41.17966528324278,
31.384796299998925,-0.001639357,-41.5530543529948,-5.79
31.599883099999715,-0.001657125,-42.03952847254471,-5.79
31.81510679999883,-0.001673918,-42.49984145523982,-5.79
32.03024249999908,-0.001690439,-42.95320765984697,
32.245285899998635,-0.00170672,-43.400484517772696,
32.46068749999904,-0.001723126,-43.85169689536694,-4.91
32.675595599999724,-0.001739364,-44.29878713256368,-4.91
32.8906036999997,-0.001755258,-44.736888464178264,-4.91
33.10581169999932,-0.001772177,-45.20377022585552,
33.32102109999869,-0.001788373,-45.65121282383684,
33.53593449999971,-0.001804319,-46.09224059790177,-6.25
33.75105049999911,-0.001820599,-46.543011959500696,-6.25
33.9661630999999,-0.001836294,-46.978071765743714,
34.18128709999837,-0.001853213,-47.44759773255771,
34.39640599999984,-0.001868321,-47.86733929776418,
34.611555399998906,-0.001883345,-48.28519205575157,-10.56
34.826722199999494,-0.001899803,-48.74343928234037,-10.56
35.04188949999843,-0.001916063,-49.19670118206466,
35.25725979999879,-0.00193093,-49.611593083803506,
35.472204699999565,-0.00194476,-49.99794269705966,-7.16
35.68739729999834,-0.001959889,-50.421020960659966,-7.16
35.90251480000006,-0.00197574,-50.86478535546671,-7.16
36.11778349999986,-0.001992199,-51.326110453838865,
36.332727999999406,-0.002008971,-51.79677626421667,
36.54797049999979,-0.002023325,-52.200043895494446,-10.15
36.76286679999976,-0.002039754,-52.66212735908206,-10.15
36.97798039999907,-0.002057228,-53.154214398265275,
37.193078099999184,-0.002074116,-53.63040129800695,
37.40813529999832,-0.00208891,-54.048032959551854,
37.623375099999976,-0.002104049,-54.47587864791062,-13.0
37.83857279999938,-0.00212056,-54.943048642392846,-13.0
38.05394889999843,-0.002137092,-55.411390528397696,
38.269004399999176,-0.002151058,-55.807491726124084,
38.48408349999954,-0.002168355,-56.29864355184301,
38.699176799998895,-0.002184112,-56.74662558999707,-10.62
38.91438779999953,-0.002199638,-57.18856391562215,-10.62
39.12927759999912,-0.002213354,-57.579416247722314,
39.34444529999928,-0.002229875,-58.05074401077853,
39.5595274999996,-0.002244229,-58.46073427135683,-11.16
39.774785799998426,-0.002260541,-58.9272005673119,-11.16
39.9898405999993,-0.002276832,-59.39365346886098,-11.16
40.204972099998486,-0.002292296,-59.83697301462839,
40.420125099999495,-0.002308094,-60.29041949261113,
40.63526060000004,-0.002323234,-60.725505755733714,-14.3
40.85053589999916,-0.002337682,-61.14118844899115,-14.3
41.06549439999981,-0.00235391,-61.608648721921476,
41.28082919999906,-0.002371531,-62.11691670063473,
41.49598909999986,-0.002388586,-62.609538409337425,
41.71098290000009,-0.002405233,-63.091024232387625,-13.66
41.926233399999546,-0.002421482,-63.56162073776536,-13.66
42.14120959999855,-0.002436223,-63.989078153576884,
42.35641679999935,-0.002451645,-64.4368311305343,
42.57134059999953,-0.002466963,-64.88212269965379,-14.38
42.78646299999855,-0.002480783,-65.28434776502075,-14.38
43.001531599999,-0.002497199,-65.7627236949627,-14.38
43.21665889999895,-0.002513982,-66.25246701186228,
43.43175559999872,-0.002530671,-66.74014644538329,
43.6470690999995,-0.002547496,-67.23249040839973,-14.15
43.86205749999863,-0.002564897,-67.74242417408183,-14.15
44.07718949999981,-0.002580811,-68.20944026135207,-14.15
44.29255989999911,-0.002596767,-68.67832521291552,
44.50756839999849,-0.002613969,-69.18454424006147,
44.72265869999865,-0.002630772,-69.67974720449553,-18.39
44.93772969999918,-0.002647545,-70.1747868434782,-18.39
45.15292529999897,-0.002664108,-70.66434071957697,
45.36801379999997,-0.002680347,-71.14501052841656,
45.5831408999984,-0.002697015,-71.63909721372089,
45.7982710999986,-0.002712855,-72.10931954016748,-17.71
46.01341329999923,-0.002729335,-72.59924962854055,-17.71
46.22837789999903,-0.002745668,-73.08552855788514,
46.44367809999858,-0.002761498,-73.55752030828134,
46.65877609999916,-0.002778323,-74.05992836024681,-16.95
46.87374959999943,-0.002794446,-74.54210438549514,-16.95
47.08907699999872,-0.002811774,-75.06112091425321,-16.95
47.3041575999996,-0.002827552,-75.53444146134281,
47.51928529999896,-0.002844387,-76.04024504474962,
47.734415299999455,-0.002861107,-76.54339157924706,-16.47
47.94958199999928,-0.002877398,-77.03440017714868,-16.47
48.164651799999774,-0.002894003,-77.53566348897004,
48.37976170000002,-0.002910451,-78.03298137748706,
48.59486019999895,-0.002926962,-78.53300601135572,
48.81010519999836,-0.00294319,-79.02525005556936,-21.12
49.0252649999984,-0.002960172,-79.54121127118523,-21.12
49.24049699999887,-0.002976631,-80.04211553362101,
49.455608099999154,-0.002993665,-80.56139080834856,
49.67053779999878,-0.003010605,-81.07868818226603,
49.88595079999868,-0.003027514,-81.59593006635588,-18.74
50.1009052999998,-0.003043658,-82.09060942419806,-18.74
50.31617629999892,-0.00306019,-82.59803467056183,
50.53115449999859,-0.003076879,-83.11116649324326,
50.74634689999948,-0.003093557,-83.62485955210373,-21.24
50.96139079999921,-0.003110528,-84.14850903878606,-21.24
51.17653009999958,-0.003127908,-84.68576215615539,-21.24
51.39174079999975,-0.003144744,-85.20715755914289,
51.60671860000002,-0.003161265,-85.71972359503636,
51.82182499999908,-0.003178728,-86.26252214471809,-22.84
52.03706389999934,-0.003195689,-86.79071745596788,-22.84
52.25223469999946,-0.003212556,-87.31697269641327,
52.4671529999996,-0.003230041,-87.86355933473078,
52.68216149999898,-0.003247389,-88.40692989008961,
52.89727099999982,-0.003264518,-88.94449385623521,-21.77
53.11254949999966,-0.00328173,-89.48572704898838,-21.77
53.32761869999922,-0.003298586,-90.0168102099041,
53.54281189999893,-0.003316448,-90.58072877702126,
53.75808119999965,-0.00333366,-91.1252466154876,-25.08
53.97313729999951,-0.003350883,-91.67122429559657,-25.08
54.18823639999937,-0.003368231,-92.22230023576489,-25.08
54.40330699999868,-0.003386051,-92.78956858461702,
54.61836199999925,-0.003404226,-93.36940226845927,
54.833655599999474,-0.003421564,-93.92373581920147,-23.7
55.04879289999917,-0.003439206,-94.4890066412221,-23.7
55.26382349999949,-0.00345714,-95.06490544657859,-23.7
55.47886159999871,-0.003474572,-95.62592569901415,
55.69397789999857,-0.003492277,-96.19699795374105,
55.90917839999929,-0.003510075,-96.77236898888349,-28.16
56.12436029999844,-0.003528073,-97.35554386973261,-28.16
56.33941400000003,-0.003545997,-97.93767238782398,
56.55450419999943,-0.003564204,-98.530387272206,
56.76969879999888,-0.003582914,-99.14095742576666,
56.9848981999985,-0.003601121,-99.73656904394166,-29.05
57.199968299999455,-0.003619202,-100.32949521021085,-29.05
57.41511869999886,-0.003637011,-100.91491564537381,
57.63032829999975,-0.003655595,-101.52732382781011,
57.84563029999845,-0.003674074,-102.13781901554742,-26.79
58.06066009999995,-0.003692898,-102.76131531909998,-26.79
58.27584309999838,-0.003711346,-103.37394435433926,-26.79
58.49097559999973,-0.003729176,-103.96755908088085,
58.70774149999852,-0.003748147,-104.60080658997803,
58.92282619999969,-0.003766909,-105.22876403303907,-32.44
59.13774629999898,-0.003785462,-105.8513931681034,-32.44
59.35283999999956,-0.003804202,-106.48199866718785,
59.56790839999849,-0.003823048,-107.11791344543957,
59.78291149999859,-0.00384203,-107.76020261923408,
59.99813979999999,-0.003860844,-108.39859452715706,-31.12
60.21323019999909,-0.003879815,-109.04413505778538,-31.12
60.4285433999994,-0.003898661,-109.68725270070138,
60.64370059999965,-0.003918061,-110.35120228997236,
60.85891959999935,-0.003936519,-110.98474711533758,
61.07393729999967,-0.003955658,-111.64357610461765,-32.01
61.289099099998566,-0.003974891,-112.30762117827604,-32.01
61.50407139999879,-0.003994281,-112.97911892683312,
61.71920079999836,-0.004013807,-113.65741166610084,
61.93425099999877,-0.004033501,-114.343684169854,-34.32
62.14920559999882,-0.004053163,-115.03101410830833,-34.32
62.364433499999,-0.004073129,-115.73121838231225,-34.32
62.57928249999895,-0.004092791,-116.4230005009823,
62.79448859999866,-0.004113186,-117.14294800560003,
