t,V,T,W
23.24103380000088,-0.002147562,-55.7082997980442,-49.9
23.45610300000044,-0.002212924,-57.56715672121321,-49.9
23.67118689999916,-0.002188383,-56.86814510953803,
23.88616929999989,-0.00218587,-56.79663986170109,
24.10122019999835,-0.00219432,-57.037131517879565,
24.31641189999937,-0.002210087,-57.4862824412312,-51.47
24.53156350000063,-0.002178939,-56.59949482867977,-51.47
24.746686300000874,-0.002182541,-56.701937020201235,
24.961753899999167,-0.002211637,-57.53046607798691,
25.17697939999925,-0.002172344,-56.412003009172054,-54.53
25.39204249999966,-0.002167915,-56.286141717743654,-54.53
25.60723180000059,-0.002272152,-59.25959287053938,-54.53
25.8224639,-0.002328175,-60.86760984424692,
26.03772670000035,-0.002300996,-60.0866179828093,
26.252707100000407,-0.002287951,-59.71235736981485,-54.79
26.46783349999896,-0.002307173,-60.26396887046677,-54.79
26.68284819999826,-0.002315046,-60.49013871037039,
26.89813050000157,-0.002314607,-60.47752376450667,
27.112953600000765,-0.002301635,-60.10496065720525,
27.328252800001792,-0.002330238,-60.92695845509978,-58.68
27.543455999999424,-0.002374912,-62.21452124246041,-58.68
27.7585513999984,-0.002349879,-61.49247659536417,
27.97371750000093,-0.002339745,-61.200581533796345,
28.188794000001508,-0.002335724,-61.084827217756825,
28.404000700000324,-0.002344676,-61.34258258191629,-61.04
28.6191347999993,-0.002341315,-61.24578779227176,-61.04
28.83438179999939,-0.002348853,-61.46291352311093,
29.04938720000064,-0.002357208,-61.70372362359068,
29.26475009999922,-0.002368159,-62.019598147747224,-58.45
29.480065700001436,-0.002338687,-61.17012085760265,-58.45
29.6951201999982,-0.002308942,-60.31477527957621,-58.45
29.91021510000064,-0.002269765,-59.191234961260434,
30.125416800001403,-0.002173788,-56.45304704824858,
30.340509500001644,-0.002119471,-54.91221823476727,-61.55
30.555590899999515,-0.002260729,-58.93258013436825,-61.55
30.770727899998747,-0.002321894,-60.68697661428118,
30.9858275000006,-0.002344613,-61.340767983218015,
31.200974399998813,-0.002380849,-62.38597746155726,
31.41621749999831,-0.002384199,-62.4827588824173,-63.65
31.631353699998726,-0.002411756,-63.2798664753223,-63.65
31.84671420000086,-0.002432507,-63.8812739706082,
32.06164880000142,-0.002443919,-64.21244888654927,
32.27685410000049,-0.002364244,-61.906640937384005,
32.49167759999909,-0.002355104,-61.643066540638884,-63.11
32.706896899999265,-0.002392627,-62.72635830430517,-63.11
32.92195469999933,-0.002382367,-62.42982923637626,
33.13718009999866,-0.002393297,-62.745730761364236,
33.35214130000168,-0.002353397,-61.59386216672937,-65.62
33.56751670000085,-0.002410028,-63.2298308480793,-65.62
33.78241450000132,-0.002417451,-63.44481912557009,-65.62
33.99753129999954,-0.002386628,-62.552948842916194,
34.21282910000082,-0.002425942,-63.69089734280897,
34.42783639999834,-0.00245442,-64.51745854175033,-65.51
34.643062300001475,-0.002482144,-65.32398380997482,-65.51
34.858221700000286,-0.002476019,-65.14564202069755,
35.0733192000007,-0.002483777,-65.37154710572206,
35.28839359999984,-0.002495022,-65.69924677193261,
35.5035214999989,-0.002486552,-65.45238735797342,-67.58
35.71857159999854,-0.002511491,-66.17973418400793,-67.58
35.933800099999644,-0.002509501,-66.12164050713757,
36.148767300001055,-0.002523227,-66.52253681597561,
36.36394809999911,-0.00255494,-67.4505440090081,
36.57916850000038,-0.002520672,-66.44787798482149,-69.29
36.794372100001056,-0.00254089,-67.03909842095236,-69.29
37.00964499999827,-0.002532116,-66.7824036834324,
37.22471099999893,-0.002502434,-65.91541258523692,
37.44013780000023,-0.002472962,-65.05666487785808,-69.92
37.65533710000091,-0.00240516,-63.08891142771819,-69.92
37.87044089999836,-0.002329484,-60.905266183008784,-69.92
38.085671699998784,-0.002352235,-61.56037125598007,
38.300724900000205,-0.002467423,-64.89550345634646,
38.51579530000163,-0.002534294,-66.84610626806179,-72.45
38.73088220000136,-0.002571419,-67.93374399797425,-72.45
38.94595760000084,-0.002562719,-67.67855712105715,
39.16080349999902,-0.002583491,-68.28815042213695,
39.37600830000156,-0.002579167,-68.16116576067569,
39.591022199998406,-0.002577764,-68.11997334196205,-72.47
39.80627050000112,-0.002575859,-68.06404995623619,-72.47
40.02125610000076,-0.002585512,-68.34751800811382,
40.23678089999885,-0.002581156,-68.21957171760872,
40.45194590000028,-0.002594296,-68.60567022916118,
40.66709590000028,-0.002612576,-69.14352326046257,-74.79
40.882319699998334,-0.002604546,-68.90715225310414,-74.79
41.09742639999968,-0.002628605,-69.61584284574147,
41.31263590000162,-0.002612524,-69.14199206300655,
41.52771569999823,-0.002596013,-68.65615366805886,-77.18
41.74288979999983,-0.002586663,-68.38133361547159,-77.18
41.95802700000058,-0.002591082,-68.51119176373827,-77.18
42.173462599999766,-0.002588998,-68.4499445617496,
42.3886437000001,-0.002552584,-67.38151599657117,
42.60381480000069,-0.002580675,-68.20544649378706,-76.83
42.81911400000172,-0.002602473,-68.84615795436899,-76.83
43.03434500000003,-0.002557369,-67.52172521463861,
43.24957640000139,-0.002554322,-67.43243601195137,
43.46462519999841,-0.002593039,-68.56871647146892,
43.68006049999895,-0.002588014,-68.4210293293814,-79.11
43.895176199999696,-0.002604096,-68.8939108886869,-79.11
44.110417799998686,-0.002619695,-69.35321494831123,
44.32544390000112,-0.002602242,-68.83936186724233,
44.540624500001286,-0.002603865,-68.88711385386567,
44.75583270000061,-0.002612942,-69.15430072905886,-80.27
44.97092100000009,-0.0025166,-66.32892427791059,-80.27
45.18617939999967,-0.002468093,-64.91499372235369,
45.40113579999888,-0.002386377,-62.545695152359045,
45.61621430000014,-0.002321967,-60.689075485462816,-81.14
45.83152780000091,-0.002260834,-58.935584713808765,-81.14
46.04688840000017,-0.002422068,-63.578603747644536,-81.14
46.26191040000049,-0.002577879,-68.1233495845907,-83.42
46.47709860000032,-0.002615298,-69.22368514608469,-84.78
46.6922467000004,-0.002612231,-69.1333644825618,-84.78
46.907204600000114,-0.002711672,-72.07417828399937,-83.5
47.12232890000087,-0.002692963,-71.51891718525619,-83.5
47.337479099998745,-0.002581648,-68.23402057060943,-83.65
47.552893299998686,-0.00247782,-65.19807245567148,-83.65
47.76787759999934,-0.002392135,-62.71213322200966,-84.07
47.98305120000077,-0.002310995,-60.37374710424453,-84.07
48.19816429999992,-0.002251631,-58.67233294867601,-84.07
48.41317699999854,-0.002187441,-56.84133971442282,-85.01
48.6284983000005,-0.002128517,-55.16839346031034,-85.01
48.84363709999889,-0.00208222,-53.85911892077298,-85.05
49.05881750000117,-0.002046288,-52.84605799186071,-85.05
49.2738806999987,-0.002022582,-52.17915934619584,-87.31
49.488967199999024,-0.001993434,-51.36074817810653,-87.31
49.70404899999994,-0.001962758,-50.50130379401211,-87.31
49.91910590000043,-0.001945252,-50.011694092959154,-87.73
50.13440339999943,-0.001937798,-49.80340696695631,-87.73
50.3495694000012,-0.001926229,-49.480355000451674,-88.72
50.56469989999823,-0.001905425,-48.90009806396218,-88.72
50.77993939999942,-0.001890129,-48.47401697517321,-88.77
50.99488080000083,-0.001881345,-48.229541682623584,-88.77
51.20997139999963,-0.001887396,-48.397936089602986,-88.77
51.42539079999915,-0.001904159,-48.86481510426168,-88.21
51.64046020000024,-0.002038299,-52.62118144498972,-88.21
51.85549919999903,-0.002190833,-56.93787087695134,-91.12
52.070560700001806,-0.002252668,-58.701986984316584,-91.12
52.28566090000095,-0.002195639,-57.07468491459811,-90.72
52.50067040000067,-0.002145216,-55.64175140873165,-90.72
52.71581819999847,-0.002104918,-54.500452213374274,-90.72
52.93098169999939,-0.002066013,-53.40184887604333,-90.92
53.14608329999828,-0.002026173,-52.28010716264006,-90.92
53.36117739999827,-0.001995214,-51.41067684438372,-91.62
53.57634899999903,-0.001980944,-51.010587439123725,-91.62
53.79152840000097,-0.001969793,-50.69823363325377,-92.15
54.00671430000148,-0.001962611,-50.49718990916212,-92.15
54.22195229999852,-0.002098144,-54.30893924280105,-92.15
54.437039399999776,-0.00239158,-62.696087308287474,-93.51
54.65246040000056,-0.002383372,-62.45886446375286,-93.51
54.8674949999986,-0.002320595,-60.649630219663095,-93.74
55.082609400000365,-0.002261389,-58.95146646725586,-93.74
55.297547599999234,-0.002214861,-57.622384789226274,-93.09
55.51264420000007,-0.002182562,-56.70253434982464,-93.09
55.72752620000029,-0.002146598,-55.68095283355415,-93.09
55.9426397999996,-0.00217272,-56.42268994514455,-96.62
56.15778879999925,-0.002159434,-56.04524997743277,-96.62
56.37273849999838,-0.002138579,-55.45354480327542,-97.55
56.58796399999847,-0.002112854,-54.7249398741396,-97.55
56.80282779999834,-0.002093998,-54.19177205610984,-97.65
57.01809030000004,-0.002077718,-53.73204291290929,-97.65
57.23305479999908,-0.002069384,-53.49691435360788,-97.65
57.44837639999969,-0.002087926,-54.02024062249958,-99.86
57.66326470000058,-0.002171077,-56.375993682108664,-99.86
57.87841620000109,-0.002156932,-55.974213356950756,-98.23
58.09352880000006,-0.002140097,-55.49658273330676,-98.23
58.30865350000022,-0.002125271,-55.076449496151255,-99.47
58.52380640000047,-0.002112216,-54.706887696558894,-99.47
58.73899159999928,-0.002088177,-54.027329735278876,-99.47
58.95422680000047,-0.0021014,-54.40098008141142,-99.53
59.16932789999919,-0.002292275,-59.83637062816712,-99.53
59.38450390000071,-0.002529446,-66.70432683988625,-100.41
59.59948660000009,-0.002624177,-69.48529941495484,-100.41
59.81496680000055,-0.002559023,-67.57020361215699,-101.24
60.03016170000046,-0.002492132,-65.61499786999526,-101.24
60.24542440000005,-0.002442013,-64.15711561718504,-101.24
60.46039020000171,-0.002553181,-67.3990060918009,-101.63
60.675725500001136,-0.002569891,-67.88891133388047,-101.63
60.89085329999944,-0.002506193,-66.02509197938967,-104.07
61.10597749999943,-0.002568289,-67.84191369849835,-104.07
61.32119410000087,-0.002600578,-68.79041048655968,-102.75
61.53624940000009,-0.002640384,-69.96334807044069,-102.75
61.75141860000076,-0.002624512,-69.4951739172835,-102.75
61.96639549999964,-0.002563295,-67.69544643541839,-101.58
62.181467400001566,-0.0025351,-66.86968326774802,-101.58
62.39704379999967,-0.00268175,-71.18657128088925,-103.77
62.612173900000926,-0.00278984,-74.40428362229824,-103.77
62.827183199999126,-0.002749269,-73.19283724091488,-105.72
63.04232160000174,-0.002686671,-71.33238577235882,-105.72
63.25746889999937,-0.00263249,-69.73041919290662,-105.72
63.47241639999993,-0.002579198,-68.16207598373347,-105.53
63.6879626000009,-0.002529498,-66.70584727093492,-105.53
63.90306039999996,-0.002479694,-65.25263630401523,-105.81
64.11811769999986,-0.002442066,-64.15865414930224,-105.81
64.33325319999858,-0.002408332,-63.180728578210214,-106.91
64.54827870000008,-0.00238779,-62.58653157126741,-106.91
64.76348240000152,-0.002476061,-65.14686462979601,-106.91
64.9786396999989,-0.002603761,-68.88405376102492,-107.27
65.1938098999999,-0.002579533,-68.17191241848423,-107.27
65.40900429999965,-0.002533247,-66.8154819488662,-109.08
65.62414849999914,-0.0025175,-66.35521214094109,-109.08
65.83948600000076,-0.002466293,-64.86263423942502,-108.71
66.05472680000094,-0.002442191,-64.16228278905673,-108.71
66.2698186000016,-0.002403568,-63.04283800502976,-109.2
66.48515229999975,-0.002386995,-62.563555098829674,-109.2
66.70022109999991,-0.002365793,-61.95132912662096,-109.2
66.91533319999871,-0.002346895,-61.40650254532944,-110.87
67.13049350000074,-0.00233206,-60.979381966087104,-110.87
67.34536569999909,-0.002337127,-61.125211833199124,-111.23
67.56042700000035,-0.002374075,-62.19035582334558,-111.23
67.77550100000008,-0.002370285,-62.08095312484745,-112.31
67.99065809999956,-0.00235702,-61.69830328240329,-112.31
68.2057418000004,-0.002352172,-61.55855557179938,-112.31
68.42095709999921,-0.002338582,-61.16709796133324,-112.51
68.63604249999844,-0.002331411,-60.96070774560185,-112.51
68.85126260000106,-0.002322585,-60.70684449350335,-112.74
69.06638509999902,-0.002315758,-60.5105994088841,-112.74
69.28182039999956,-0.002312062,-60.4044001107658,-114.12
69.49694589999854,-0.002309937,-60.34335518013408,-114.12
69.71209559999988,-0.002307644,-60.2774954977754,-114.12
69.92720929999996,-0.00230243,-60.127782633372355,-113.53
70.1423595999986,-0.002301362,-60.09712400356754,-113.53
70.35753950000071,-0.002306838,-60.254348324158244,-114.51
70.57263270000112,-0.002310534,-60.36050418890599,-114.51
70.78775840000162,-0.002310126,-60.34878417661426,-115.95
71.00275959999999,-0.002311057,-60.37552818355408,-115.95
71.21820959999968,-0.002337043,-61.122793811738525,-115.95
71.433422099999,-0.002468481,-64.92628111237906,-116.16
71.64835070000117,-0.002511595,-66.18277049987306,-116.16
71.8634974000015,-0.002493891,-65.66627360961847,-117.45
72.0787636999994,-0.002476898,-65.17123036318614,-117.45
72.29388359999939,-0.00245956,-64.66684913056439,-117.7
72.50878160000138,-0.00244483,-64.23889924699236,-117.7
72.72388389999833,-0.00243347,-63.909208263649504,-117.7
72.93896920000043,-0.002426277,-63.70060946472835,-117.6
73.15407810000033,-0.002420404,-63.53038105592324,-117.6
73.36917489999905,-0.002417849,-63.45634981813026,-120.79
73.58428139999887,-0.002433805,-63.91892631231743,-120.79
73.79958590000024,-0.002515867,-66.30751573075811,-120.0
74.0147853999988,-0.002535142,-66.87091188957896,-120.0
74.23054910000064,-0.002524473,-66.55895155935865,-120.0
74.44550829999935,-0.002514966,-66.28120224095463,-120.39
74.66069309999875,-0.002499722,-65.83630359563743,-120.39
74.87569259999873,-0.002489316,-65.53292556440266,-121.13
75.09085119999872,-0.002480123,-65.26512835829858,-121.13
75.30592850000176,-0.002478396,-65.21484251863676,-121.08
75.52107180000166,-0.002498414,-65.79815561577063,-121.08
75.73616649999894,-0.002500037,-65.8454912269025,-121.08
75.95138589999988,-0.002496927,-65.75479209898965,-122.07
76.16654769999877,-0.002494247,-65.67665209724434,-122.07
76.38167619999876,-0.002492593,-65.62843553204075,-121.28
76.59687530000156,-0.002498686,-65.80608818857411,-121.28
76.8117487999989,-0.002490237,-65.55976600342792,-122.87
77.02707799999916,-0.002485672,-65.42674952681267,-122.87
77.24216410000008,-0.002494268,-65.67726432094784,-122.87
77.45726659999855,-0.002500298,-65.85310401737138,-121.99
77.67238809999981,-0.002499639,-65.83388276764033,-121.99
77.88757070000065,-0.002506277,-66.02754330654777,-124.97
78.10248890000003,-0.002507313,-66.05777774777947,-124.97
78.31771210000079,-0.002501764,-65.89586704317678,-124.96
78.53282449999824,-0.002508706,-66.09843491630674,-124.96
78.748004699999,-0.002510674,-66.15588250099752,-124.96
78.96318379999866,-0.00251638,-66.3224986557502,-125.96
79.17819800000143,-0.002518683,-66.38976907679405,-125.96
79.39347640000051,-0.002525405,-66.586192032236,-125.04
79.60849900000176,-0.002518746,-66.39160948259345,-125.04
79.82380230000126,-0.002514736,-66.27448546229608,-128.12
80.03875229999903,-0.0025155,-66.29679734501072,-128.12
80.25390530000004,-0.002516453,-66.32463078095284,-128.12
80.46887929999866,-0.002522986,-66.51549395232699,-127.75
80.68401219999942,-0.002527488,-66.64708157774315,-127.75
80.89909400000033,-0.002534199,-66.84332744626917,-128.03
81.11446649999925,-0.002547182,-67.22329556083953,-128.03
81.32969840000078,-0.002542785,-67.09456393833347,-128.64
81.54468569999881,-0.002545392,-67.17088371595094,-128.64
81.75976140000057,-0.002547831,-67.24230046611012,-128.64
81.97490059999836,-0.002553349,-67.40392808651515,-131.23
82.19000589999996,-0.002559201,-67.57542115936874,-131.23
82.40511680000054,-0.00256496,-67.74427174355182,-130.33
82.6203729000008,-0.002569943,-67.89043695721527,-130.33
82.83531009999933,-0.002577356,-68.10799528692505,-128.72
83.05064489999859,-0.002586779,-68.38474180196074,-128.72
83.26573110000027,-0.002609309,-69.04733616077526,-133.65
83.48087730000043,-0.002619497,-69.34738107231497,-133.65
83.69594320000033,-0.002621936,-69.41925077990796,-133.65
83.9109486999987,-0.002618722,-69.32454741674782,-130.88
84.1260203999991,-0.002624459,-69.49361166351346,-130.88
84.34118949999902,-0.002635515,-69.81965920730421,-133.51
84.55615960000068,-0.002623664,-69.47017871722156,-133.51
84.77110320000065,-0.002621967,-69.42016435059529,-132.93
84.98636030000125,-0.00262492,-69.50720056371912,-132.93
85.20118319999892,-0.002631191,-69.69210480982086,-132.93
85.41653660000156,-0.002638468,-69.90679780526392,-134.14
85.63151700000162,-0.002645807,-70.12345776555244,-134.14
85.84678609999901,-0.002653094,-70.33871996037561,-135.04
86.0618644999995,-0.002656528,-70.440209890057,-135.04
86.27695590000076,-0.00268599,-71.31220322355787,-134.54
86.49215009999898,-0.002682629,-71.2126123288694,-134.54
86.7072565999988,-0.002695004,-71.57944667615503,-134.54
86.92234749999989,-0.002733491,-72.72291720927275,-137.08
87.1373754999986,-0.002787421,-74.33192579715333,-137.08
87.35246779999943,-0.002788541,-74.36542554923437,-137.28
87.56760199999917,-0.00278651,-74.30467989374822,-137.28
87.78295739999885,-0.002781977,-74.16914239398325,-138.71
87.99779080000008,-0.002791106,-74.44215902946158,-138.71
88.21348450000005,-0.002779705,-74.10123049694451,-138.71
88.42855200000122,-0.002771381,-73.85254070215767,-137.69
88.64387569999963,-0.002769905,-73.80846321642129,-137.69
88.85908779999954,-0.002765571,-73.67907231706754,-140.01
89.07416219999868,-0.002767089,-73.72438612724031,-140.01
89.28942989999996,-0.002773057,-73.90259798456154,-138.43
89.50440810000146,-0.002769958,-73.81004584129391,-138.43
89.71953080000094,-0.002777747,-74.04271570641332,-138.43
89.93447110000125,-0.002781726,-74.16163910483823,-140.69
90.1495849999992,-0.002783819,-74.2242116841489,-140.69
90.36473789999944,-0.002791421,-74.45158369422228,-138.56
90.57991140000011,-0.002788374,-74.36043027701744,-138.56
90.7971937000002,-0.002805555,-74.87475022344589,-141.74
91.01237860000036,-0.002797378,-74.62986633699859,-141.74
91.22747359999994,-0.002805586,-74.87567896222923,-141.74
91.44277579999834,-0.002809292,-74.98672750568824,-141.5
91.6578444000006,-0.002812946,-75.09625545784901,-141.5
91.8729568000017,-0.002816747,-75.21022936283505,-141.24
92.088210599999,-0.002813637,-75.11697225037885,-141.24
92.30347080000138,-0.002816988,-75.21745717122656,-143.52
92.51845799999865,-0.002820474,-75.32202370033235,-143.52
92.73365619999822,-0.002825395,-75.4696928204553,-143.52
92.94853240000155,-0.002841382,-75.94990161682976,-143.44
93.16375939999853,-0.002847214,-76.1252604679392,-143.44
93.3788573999991,-0.002850376,-76.22037721453383,-143.08
93.59383700000036,-0.0028478,-76.14288589770088,-143.08
93.80909260000044,-0.002863369,-76.61152226995237,-143.85
94.0241731999995,-0.002861024,-76.54089192617724,-143.85
94.2394760999996,-0.002867975,-76.75029893672969,-143.85
94.45449210000152,-0.002871127,-76.84530246337346,-145.82
94.66961920000176,-0.002877032,-77.02336057265865,-145.82
94.88488779999898,-0.002877869,-77.04860745198661,-145.27
95.09988140000132,-0.002880895,-77.13989924345759,-145.27
95.31494060000114,-0.002887753,-77.3468975224462,-145.49
95.5300462999985,-0.002895731,-77.58787362198512,-145.49
95.74522589999832,-0.0028975,-77.64133158067452,-145.49
95.96030080000128,-0.002923088,-78.41561198414244,-146.73
96.1755250999995,-0.002915393,-78.18256198021197,-146.73
96.39074249999976,-0.002916681,-78.22155800775111,-146.24
96.60594489999858,-0.002921832,-78.37756091372877,-146.24
96.82088600000134,-0.00293471,-78.76792804041904,-148.16
97.03613570000016,-0.002935526,-78.79267986227434,-148.16
97.25104709999869,-0.002938563,-78.88481901863965,-148.16
97.46617609999883,-0.00294141,-78.97121885246575,-148.76
97.68143350000172,-0.002948812,-79.19596612930617,-148.76
97.89657200000148,-0.002957911,-79.47246547655656,-149.18
98.1116585000018,-0.002957586,-79.4625851100198,-149.18
98.32673609999983,-0.002977751,-80.07623100141389,-150.63
98.54193769999983,-0.002980724,-80.16680790186078,-150.63
98.75700940000024,-0.00298129,-80.18405500607993,-150.63
98.9722124,-0.003005904,-80.93504435741815,-151.83
99.18725469999843,-0.003003234,-80.85349037218494,-151.83
99.40249019999828,-0.002999664,-80.74448081633635,-149.33
99.6174428000013,-0.00300805,-81.00060903929443,-149.33
99.83275979999962,-0.003008417,-81.0118230721179,-152.36
100.04766580000069,-0.003011966,-81.12028775606178,-152.36
100.2630491000018,-0.003018279,-81.31332298252408,-152.36
100.47819309999976,-0.003020363,-81.37707365938148,-151.66
100.693274199999,-0.003028414,-81.62348594883818,-151.66
100.90849180000076,-0.003035533,-81.84154286016533,-153.62
101.12354179999966,-0.003042088,-82.04246580638943,-153.62
101.33870670000032,-0.003039931,-81.97633473385939,-154.08
101.55372340000032,-0.003046747,-82.18535559285576,-154.08
101.76886770000056,-0.003052076,-82.34887861162981,-154.57
101.98393800000122,-0.003060211,-82.59867978926388,-154.57
102.19919780000056,-0.003061676,-82.6436879851605,-154.57
102.44188700000086,-0.003067131,-82.81133876352315,-155.49
102.65653789999853,-0.00307178,-82.95429390084648,-155.49
102.8716138000018,-0.003073978,-83.02190588115275,-155.12
103.08681960000104,-0.003090165,-83.5203105305127,-155.12
103.30176900000151,-0.003098499,-83.77725026114497,-155.03
103.51696200000151,-0.003111209,-84.16954141025127,-155.03
103.7318833999998,-0.003108078,-84.07285455084256,-155.03
103.94711580000148,-0.003108005,-84.07060065905368,-155.9
104.16216540000096,-0.003102372,-83.89673331190498,-155.9
104.3774211000018,-0.003112162,-84.19897694319769,-156.45
104.5923968999996,-0.003109042,-84.10261991753204,-156.45
104.807488800001,-0.003109555,-84.11846103309362,-158.21
105.0225251999982,-0.003115324,-84.29666384008135,-158.21
105.23765750000166,-0.003120883,-84.46848383686834,-158.21
105.45286850000048,-0.0031275,-84.67313851644789,-157.22
105.66778839999824,-0.003131143,-84.78587362670567,-157.22
105.88290820000113,-0.003134912,-84.90255446616591,-159.33
106.0979757999994,-0.003137645,-84.98719246281559,-159.33
106.31308379999972,-0.003140461,-85.07442702619413,-159.0
106.52801620000172,-0.003145246,-85.2227186147045,-159.0
106.7430146000006,-0.003151779,-85.42530665661288,-159.0
106.9581763999995,-0.003158208,-85.6248102431864,-160.11
107.17330180000135,-0.003163819,-85.79904417176314,-160.11
107.38825029999862,-0.0031703,-86.00042666950232,-159.44
