t,V,T,W
0.415782300000501,0.001137089,29.737212808270666,
0.6318866000001435,0.001134933,29.684052239661685,
0.8469181999989814,0.001134964,29.684816626740343,
1.062026199999309,0.001134828,29.68146318253953,
1.2770289999989473,0.001135728,29.70365489460774,
1.492149599998811,0.00113487,29.68249880615066,
1.7073044999997364,0.00113464,29.676827521537806,
1.922293499999796,0.001129059,29.53920322437485,
2.137807499999326,0.001124808,29.43436393194653,0.03
2.3528320000004896,0.001126829,29.484207669841737,0.03
2.567912200000137,0.001124662,29.430763056164466,
2.7828916999988,0.001122913,29.387625582456593,
2.998155799999949,0.001124756,29.433081429651633,0.01
3.213257899999008,0.001126107,29.4664013201858,0.01
3.428338599998824,0.00112484,29.435153163353544,0.01
3.643361899999945,0.001125772,29.458139269226287,
3.858465299999807,0.001127866,29.50978219221536,
4.073623099999168,0.0011264,29.4736274789065,-0.01
4.288858899999468,0.001124892,29.436435663131455,-0.01
4.504136100000324,0.001129771,29.55676173963218,
4.719242799999847,0.001130619,29.577673747464193,
4.934456099999807,0.001130389,29.572001899498293,
5.149498900000253,0.001128316,29.520879911739293,-0.01
5.364544899999601,0.001127719,29.506156911886716,-0.01
5.579614399999628,0.001125269,29.44573373992351,
5.794476199998826,0.001124787,29.433845998515,
6.009431299999051,0.001122526,29.37808034581871,22.18
6.22445130000051,0.001123845,29.410612723222954,22.18
6.439537399999608,0.001116736,29.23526146212817,22.18
6.654647499999555,0.001105921,28.968441807019666,
6.8697508000004746,0.001040579,27.354939883198142,
7.084805399999823,0.001086007,28.476962100507023,29.59
7.29995339999914,0.001051059,27.613889768415092,29.59
7.514779400000407,0.00107136,28.115326779546333,29.59
7.730078999999023,0.001040799,27.360376502084822,
7.94509189999917,0.001008751,26.568117010145368,
8.170620299999428,0.000997067,26.279130322406985,30.94
8.395606199999747,0.001009264,26.580803528696297,30.94
8.610519699999713,0.000969102,25.587140748027142,
8.825469100000191,0.000957072,25.289323523394938,
9.040594000000056,0.000956517,25.275581846218568,
9.255765500000052,0.000938007,24.817178545965945,26.44
9.470643499998914,0.000914492,24.234547066326506,26.44
9.685693299999912,0.000893542,23.71520756903549,
9.900672399999166,0.00087455,23.244194627155203,
10.115580800000316,0.000855432,22.769855262907686,22.1
10.330591699999786,0.000838597,22.35199342472705,22.1
10.545620400000187,0.000820903,21.912643667475308,22.1
10.760668299999452,0.000801356,21.427086087888718,
10.975787699999271,0.000782123,20.949128351476148,
11.190711699999156,0.000762021,20.449365175862336,18.95
11.40570359999947,0.000740013,19.901972897879993,18.95
11.620732100000168,0.000718288,19.361373225382927,
11.835764100000231,0.000699286,18.888334132826486,
12.050709999999526,0.000677509,18.345989931674218,
12.265640300000086,0.0006568,17.83002540110802,17.69
12.48083349999979,0.000635766,17.305749411459182,17.69
12.695582099999228,0.000615528,16.801113869692507,
12.910530299999664,0.000592756,16.233063113056172,
13.125609499998973,0.000572528,15.728273065605539,15.11
13.340703399999256,0.000552269,15.22252538148818,15.11
13.555660899999566,0.000531477,14.703284897649388,15.11
13.770651499999076,0.000510663,14.183310247387974,
13.985717999999906,0.000491335,13.700297795415318,
14.200653099998815,0.000470919,13.189932436103723,12.18
14.41560489999938,0.000450755,12.68570692336033,12.18
14.630869200000234,0.000428663,12.133093553584194,12.18
14.845806799999991,0.000408624,11.631681231559625,
15.06086569999934,0.000387737,11.108901782395987,
15.275694199999634,0.000367572,10.60405552210228,10.7
15.490502499998913,0.000349072,10.140780264510012,10.7
15.7053606999998,0.000327651,9.604228657355852,
15.92025029999968,0.000308554,9.125778026055436,
16.135072699999,0.000282914,8.48324814674861,
16.350020399999266,0.000264068,8.010869816171065,9.49
16.564733199998955,0.00024649,7.570200915947296,9.49
16.779833200000212,0.000226963,7.080595433763202,
16.994857599998795,0.000207751,6.598816359800223,
17.20980839999902,0.000185912,6.051082864870795,8.39
17.42485829999896,0.000162009,5.451501430269814,8.39
17.639621799999077,0.000146399,5.059901808179435,8.39
17.854661999999735,0.000128799,4.618349073409824,
18.06971799999883,0.000114298,4.254524238666588,
18.2847055000002,9.5966e-05,3.794560417487093,7.66
18.49941709999985,7.4963e-05,3.267559839492379,7.66
18.71447739999894,5.616e-05,2.795752403256238,
18.929353600000468,3.5252e-05,2.271127209596179,
19.144529999999577,-3.66e-07,1.3774336693985412,
19.359480999999505,-1.9872e-05,0.8880451952517118,5.39
19.57460919999903,-4.503e-05,0.2569136962227692,5.39
19.789837099999204,-7.0985e-05,-0.3958344144049931,
20.004875299999185,-9.4406e-05,-0.9868615394676352,
20.219895500000348,-0.000106833,-1.3009271996329679,
20.434950699998808,-0.000134725,-2.006960826729032,4.26
20.650007799999003,-0.000154282,-2.502888861906934,4.26
20.865187199999127,-0.000156083,-2.5485936813809555,
21.080187800000203,-0.000167014,-2.8261176507020167,
21.29512830000021,-0.000187283,-3.3412644724256872,4.29
21.51021109999965,-0.000218598,-4.13846906639099,4.29
21.725288899999214,-0.00023202,-4.480626139794253,4.29
21.940439699999843,-0.000242145,-4.738912298633737,
22.155435799999395,-0.000260948,-5.218963508195237,
22.37044640000022,-0.000294661,-6.080894645912981,1.26
22.5855262999994,-0.000305372,-6.355053840388353,1.26
22.80056549999972,-0.000328593,-6.949917561131909,
23.01540179999938,-0.000350779,-7.518883347463055,
23.230521299999964,-0.000368075,-7.962847365979679,
23.445660499999576,-0.000390836,-8.547612559360548,1.62
23.660564499999964,-0.000412205,-9.097140567399023,1.62
23.875437099999544,-0.00042301,-9.375192756048955,
24.090432999999397,-0.000427616,-9.493760132653042,
24.305401199999324,-0.000443405,-9.900370819956628,-1.41
24.52055680000012,-0.00047094,-10.610098622162347,-1.41
24.735785299999407,-0.000489147,-11.079821896157373,-1.41
24.950684600000383,-0.00050927,-11.599367844069306,
25.1657512999991,-0.000529351,-12.11823530699058,
25.3809870999994,-0.000551055,-12.67949137426441,-1.32
25.596107800000027,-0.000556258,-12.814108233730996,-1.32
25.811100900000383,-0.000575502,-13.312239926039405,-1.32
26.026092099999005,-0.000583794,-13.526991638577064,
26.24127790000057,-0.000599101,-13.923601119776954,
26.456394400000136,-0.000611162,-14.236268989746804,-2.03
26.67144639999969,-0.000621579,-14.50643402244399,-2.03
26.88653549999981,-0.000650256,-15.250729609714677,
27.101553000000425,-0.000675991,-15.919367275125106,
27.31672450000042,-0.000689162,-16.261829744499945,
27.53200139999899,-0.000697202,-16.470966296269523,-2.95
27.746869399999923,-0.00073081,-17.345894202505,-2.95
27.961977699998897,-0.00075154,-17.886147990116424,
28.17714069999965,-0.000770878,-18.39053119044821,
28.392263300000195,-0.000787033,-18.812198641559615,-4.05
28.607042999999976,-0.000801544,-19.19119471876594,-4.05
28.82205389999945,-0.000813459,-19.502559863837366,-4.05
29.0369668000003,-0.000835267,-20.07285495950515,
29.252068599998893,-0.000857463,-20.653840786982762,
29.467012499999328,-0.000878308,-21.19997215719489,-5.01
29.682113200000455,-0.000899646,-21.759538547741016,-5.01
29.897716699999364,-0.000908084,-21.98096284591023,
30.11281079999935,-0.000921538,-22.33418760323535,
30.328080499999487,-0.00092783,-22.49945332205998,
30.542946399998986,-0.000949942,-23.08062528562568,-6.02
30.75815259999945,-0.000952801,-23.155812005025016,-6.02
30.973249900000155,-0.000968924,-23.580006618262203,
31.18832459999976,-0.000975028,-23.740686098537733,
31.40322059999926,-0.000977761,-23.812643618141557,-7.89
31.61836939999921,-0.000988934,-24.106916158771046,-7.89
31.833392999998978,-0.001003696,-24.495956357614467,-7.89
32.04840390000027,-0.001019704,-24.918147625489524,
32.2633894999999,-0.001042853,-25.529259624526354,
32.478455000000395,-0.001061751,-26.028670381062945,-7.3
32.693571100000554,-0.001081884,-26.561241737790933,-7.3
32.908796300000176,-0.001096019,-26.935477218039214,-7.3
33.12392170000021,-0.00110808,-27.25501775748092,
33.33901809999952,-0.001123742,-27.670261848896985,
33.55411379999896,-0.001152733,-28.439801523724395,-8.71
33.769430000000284,-0.001169872,-28.89530210184613,-8.71
33.98452519999955,-0.001196151,-29.59453895802577,
34.19948959999965,-0.001220096,-30.2325539174043,
34.41468299999906,-0.001239863,-30.759889195169162,
34.629633299999114,-0.001251474,-31.06991673580712,-10.06
34.84479189999911,-0.001268686,-31.52987512420007,-10.06
35.059893999999986,-0.001286076,-31.995052397185002,
35.27503350000006,-0.001305487,-32.514845409314766,
35.49014089999946,-0.001326489,-33.0779090287715,-10.77
35.70530999999937,-0.001341587,-33.4831188447719,-10.77
35.920542099998784,-0.001355145,-33.8473082398419,-10.77
36.13562230000025,-0.001369039,-34.22083088186744,
36.35069339999973,-0.001373928,-34.352339992367106,
36.565967000000455,-0.00139069,-34.80351701842301,-11.69
36.78126549999979,-0.001402678,-35.1264769651033,-11.69
36.99630590000015,-0.001413357,-35.414372213980705,
37.211410500000056,-0.001429931,-35.86156665723017,
37.42636909999965,-0.001435584,-36.0141992295757,
37.641578599999775,-0.001440819,-36.15559357587727,-12.25
37.85658549999971,-0.001450399,-36.414463511899086,-12.25
38.07171170000038,-0.001458586,-36.63581497113698,
38.286837800000285,-0.001473485,-37.03893083145342,
38.50193959999888,-0.001487619,-37.421699264938134,
38.71730120000029,-0.001501188,-37.789490142596556,-13.19
38.93219949999912,-0.001515542,-38.17890559993651,-13.19
39.14729919999991,-0.001531247,-38.60538409565738,
39.36257209999894,-0.001543036,-38.92580530249573,
39.57779800000026,-0.001560499,-39.400894320258615,-14.8
39.79274429999896,-0.001576476,-39.8360298649716,-14.8
40.00807729999906,-0.001591908,-40.25675490867342,-14.8
40.22306149999895,-0.001605833,-40.63676138325857,
40.43804359999922,-0.001620784,-41.04515665178755,
40.65306950000013,-0.001631882,-41.34856725627943,-14.64
40.8682362999989,-0.001646351,-41.74447561444989,-14.64
41.083342199999606,-0.001659218,-42.0968713499909,
41.29844760000015,-0.001674766,-42.523099796741086,
41.51396000000023,-0.001690439,-42.95320765984697,
41.729008299998895,-0.001712541,-43.560521069026706,-15.34
41.94408870000007,-0.001734705,-44.17045732256851,-15.34
42.15909060000013,-0.001747929,-44.53481283565215,
42.37415560000045,-0.001763309,-44.95898874590377,
42.589363900000535,-0.001780699,-45.439142652385364,
42.8045764999988,-0.001799901,-45.97000039423314,-16.97
43.019738200000575,-0.001816778,-46.43716755311839,-16.97
43.2347776000006,-0.001831404,-46.84247136959607,
43.4498564000005,-0.001844135,-47.19560103308102,
43.6649583999988,-0.001853244,-47.44845853932545,-16.64
43.88010009999925,-0.001868551,-47.87373278915616,-16.64
44.09517860000051,-0.001882371,-48.258089337812706,-16.64
44.31046310000056,-0.001893898,-48.57896213097171,
44.52530139999908,-0.001903583,-48.84876324747475,
44.74051469999904,-0.001915581,-49.18325743856503,-17.71
44.95570550000048,-0.001926972,-49.50109443276479,-17.71
45.17088220000005,-0.001941211,-49.898762582849535,
45.3860126999989,-0.001956183,-50.317341059614115,
45.60109939999893,-0.001969061,-50.67773818665878,
45.816174199999296,-0.001982713,-51.060162580937956,-18.75
46.0312957999995,-0.001997517,-51.475285149084115,-18.75
46.24645409999903,-0.002010751,-51.846761429414535,
46.46157019999919,-0.002019483,-52.09206361194512,
46.67653099999916,-0.002031544,-52.43114268049184,-19.55
46.89152590000049,-0.002045366,-52.82009854951313,-19.55
47.10684469999978,-0.002059249,-53.211168809895305,-19.55
47.32196939999994,-0.002072985,-53.59849220581521,
47.5369828999992,-0.002086879,-53.9906711250359,
47.751952799999344,-0.002101076,-54.39182022793068,-19.95
47.96706189999895,-0.00211811,-54.873690828009025,-19.95
48.182204400000046,-0.002136181,-55.385567332987,-19.95
48.397345600000335,-0.002152105,-55.83720330900683,
48.61252430000059,-0.0021649,-56.20048691480306,
48.82760880000024,-0.002177495,-56.558434789653035,-20.84
49.04269550000026,-0.002190257,-56.921477040584044,-20.84
49.25781629999983,-0.002202423,-57.26789246944898,
49.47308150000026,-0.00221305,-57.57074900589626,
49.68794200000048,-0.00222441,-57.89476701309497,
49.90323799999896,-0.002238732,-58.30367121215036,-21.71
50.11823109999932,-0.002253987,-58.73970851379045,-21.71
50.3333492999991,-0.002265849,-59.079117552907356,
50.54856010000003,-0.002277868,-59.42333671055424,
50.76368879999973,-0.002290872,-59.796127707544606,-21.98
50.97891200000049,-0.002305299,-60.21015448563489,-21.98
51.19398799999908,-0.002317517,-60.5611525764859,-21.98
51.40917389999959,-0.002330405,-60.93176315104406,
51.6240815000001,-0.002343461,-61.30758834268177,
51.839320099999895,-0.002356821,-61.69256588163837,-22.79
52.05432490000021,-0.002369699,-62.0640405096243,-22.79
52.26949149999928,-0.002382859,-62.44404320562824,
52.48457529999905,-0.002396145,-62.828089773596794,
52.699857800000245,-0.002409379,-63.21104033121681,
52.91498929999944,-0.00242233,-63.58619709424337,-24.03
53.13000629999988,-0.002435051,-63.955073970159845,-24.03
53.34511000000021,-0.002448274,-64.33891153784141,
53.56032539999978,-0.002461623,-64.72682647609243,
53.775564899999154,-0.002474428,-65.09933153248502,-24.46
53.99057249999896,-0.002487044,-65.4667220476256,-24.46
54.20560300000034,-0.002499419,-65.82746619567352,-24.46
54.42072139999982,-0.002512119,-66.19806926026367,-24.74
54.63591239999914,-0.002524473,-66.55895155935865,-24.74
54.85099590000027,-0.002537204,-66.93123669427433,-25.13
55.06610989999899,-0.002550208,-67.31191590340929,-25.13
