t,V,T,W
0.4153077999999368,0.001288493,33.07563485300167,
0.6316695999994408,0.001209111,31.122732794892354,
0.8468560000001162,0.00114647,29.57912869485608,
1.061910500000522,0.00111503,28.803530101068805,
1.2769809999990684,0.001091284,28.217358615187663,
1.4921156000000335,0.001036203,26.85643228170659,
1.706993699999657,0.000972986,25.29234419300483,
1.9220227000005248,0.0009178,23.92510477864465,-7.1
2.1369364999991376,0.000874874,22.860431475320784,-7.1
2.352065200000652,0.000832346,21.804630089671658,-7.1
2.5671058999996603,0.00078341,20.58853566974663,
2.782102200000736,0.0007591,19.983943597621305,
2.996928599999592,0.000731962,19.308656460116094,-18.57
3.2119851000006747,0.000678797,17.98464502740959,-18.57
3.4268018000002485,0.000665123,17.643883825069068,-18.57
3.6418128999994224,0.000652852,17.33800873517175,
3.8568099999993137,0.000641514,17.055326050469468,
4.071852700000818,0.000632489,16.83026821438289,-25.51
4.286781999999221,0.000622103,16.571223531200353,-25.51
4.501801700000215,0.000636206,16.922964282412547,
4.716691999999966,0.000660328,17.524369115444415,
4.931812400000126,0.000666966,17.68981738251166,
5.146637899999405,0.000683749,18.108028166391428,-25.02
5.361624600000141,0.000672389,17.824966616916615,-25.02
5.576440400000138,0.000688157,18.217846945225297,
5.7914051999996445,0.000688575,18.228260297153714,
6.006189600000653,0.000685906,18.161767817830142,-24.43
6.221170900000288,0.000641985,17.06707039325347,-24.43
6.436192699999083,0.000621736,16.562068999313045,-24.43
6.651419499999975,0.000604744,16.138148446545298,
6.866492499999367,0.00057301,15.346089476382083,
7.0815007999990485,0.000573638,15.36176828785332,-29.71
7.296910299999581,0.000578287,15.477831012179053,-29.71
7.512058700000125,0.000577386,15.455338209375848,-29.71
7.726883600000292,0.000571188,15.300599966727175,
7.942025799999101,0.000526284,14.17903757973156,
8.157164199999897,0.000501805,13.567272805626137,-30.66
8.371966099999554,0.000502643,13.588219621240052,-30.66
8.587019299999156,0.000495974,13.421512208026655,
8.802089900000283,0.000452838,12.342808677971872,
9.01717009999993,0.000428088,11.723571994351504,-29.88
9.232003799999802,0.000416539,11.434545749926954,-29.88
9.44694580000032,0.000391956,10.819178974113731,-30.34
9.66201799999908,0.000345596,9.658162882504616,-30.34
9.877112699999998,0.000330625,9.283101344868784,-31.47
10.091884400000708,0.000300775,8.535102792712317,-31.47
10.307015500000489,0.00026521,7.643608630119242,-31.95
10.521990999999616,0.000236198,6.91617326076195,-31.95
10.737127399999736,0.000213122,6.337461888958284,-31.95
10.952316499999142,0.000195785,5.902618453721527,-33.2
11.167406099999424,0.000166354,5.164339463399979,-33.2
11.382404699999825,0.000144022,4.604073391020872,-33.18
11.597608800000671,0.000109294,3.7327353914136805,-33.18
11.812708400000702,9.6563e-05,3.413293784917997,-32.9
12.02753759999905,8.9914e-05,3.246457456730965,-32.9
12.242632699999376,5.3888e-05,2.342488599824282,-32.9
12.457596000000194,5.3312e-05,2.32803564240559,-33.81
12.672727699999086,3.7461e-05,1.9303075998454013,-33.81
12.887396399999488,8.638e-06,1.2071248025515513,-34.25
13.102522099999987,-7.64e-07,0.9712381986422679,-34.25
13.317501899999115,-1.3914e-05,0.6413332670968741,-34.98
13.532514299999091,-9.601e-06,0.7495349508871587,-34.98
13.74757519999912,-2.898e-05,0.2633856520073229,-34.98
13.962601799999902,-3.9461e-05,0.0004765874783732202,-36.31
14.177630700000009,-3.6215e-05,0.0818986199521236,-36.31
14.392676600000414,-3.5053e-05,0.11104639461373551,-36.94
14.60769909999908,-3.878e-05,0.017558523428682124,-36.94
14.822904000000564,-6.0662e-05,-0.5337374417211824,-37.35
15.037903700000244,-8.1622e-05,-1.0628530034585735,-37.35
15.25311359999978,-8.9663e-05,-1.2660856083002303,-37.35
15.468257799999265,-9.8709e-05,-1.4948760837507178,-37.73
15.683127799999056,-0.000133029,-2.3643380677668655,-37.73
15.898371900000711,-0.000155842,-2.943475988918445,-38.15
16.113261599999532,-0.000172406,-3.3645358646399037,-38.15
16.32832099999905,-0.000193848,-3.910262040724878,-38.23
16.54356430000007,-0.000222168,-4.6321358252016225,-38.23
16.75869319999947,-0.000223477,-4.665531030521553,-38.23
16.97371369999928,-0.00023111,-4.8603136254600265,-38.47
17.188701299999593,-0.000246196,-5.24552983005694,-38.47
17.403837800000474,-0.000247264,-5.272812961262261,-38.27
17.618967399999747,-0.0002846,-6.227567202697658,-38.27
17.833994799999346,-0.000303539,-6.712567863190614,-40.97
18.049212300000363,-0.000324144,-7.24073799965023,-40.97
18.264186500000505,-0.000337388,-7.580492779478721,-40.09
18.47916140000052,-0.000367405,-8.351289692862542,-40.09
18.694299599999795,-0.000398814,-9.158916190128268,-40.09
18.9094010000008,-0.000415189,-9.580396079724242,-42.32
19.12449869999909,-0.000413514,-9.537269694780067,-42.32
19.33965530000023,-0.000403923,-9.290387014531998,-41.26
19.554733099999797,-0.000424957,-9.83195299183804,-41.26
19.769713499999853,-0.000440515,-10.232827957048164,-41.74
19.984768399999663,-0.00044663,-10.39045907383444,-41.74
20.19978149999952,-0.000461633,-10.777366599286038,-41.74
20.414860700000645,-0.000479494,-11.238278357230197,-43.5
20.62968360000013,-0.000502004,-11.819619500955945,-43.5
20.84491479999997,-0.000524263,-12.394977577272632,-43.06
21.059950999999277,-0.000542784,-12.874090328630649,-43.06
21.27503909999905,-0.000560143,-13.323452364086974,-44.48
21.490160400000605,-0.000571837,-13.626336009848533,-44.48
21.704996599999504,-0.00059575,-14.246122403947561,-44.48
21.92015050000009,-0.000608461,-14.575801614110695,-44.59
22.135338300000512,-0.00063185,-15.182850733018013,-44.59
22.35038589999931,-0.000641985,-15.446068822532947,-44.81
22.56544650000069,-0.000653177,-15.736858119590394,-44.81
22.78060679999908,-0.00067219,-16.231141102249687,-44.98
22.99558909999905,-0.000688827,-16.663955775530987,-44.98
23.210496600000624,-0.000704123,-17.062133836151265,-44.98
23.425325500000326,-0.000715148,-17.349280795577112,-45.5
23.640389099999084,-0.000729994,-17.736145405136142,-45.5
23.85553330000039,-0.000747415,-18.19040507897501,-45.14
24.070665400000507,-0.000755299,-18.39608896687181,-45.14
24.285926000000472,-0.000771443,-18.81747288665748,-46.92
24.50093829999969,-0.000784007,-19.145607017213095,-46.92
24.715961399999287,-0.000798005,-19.5113948106381,-46.92
24.931001700000703,-0.000818296,-20.042009777583925,-46.54
25.146101700000145,-0.000829959,-20.34720728786862,-46.54
25.360923599999296,-0.000851076,-20.900186886555733,-46.63
25.57610829999976,-0.000854511,-20.990185323431906,-46.63
25.79111849999936,-0.000876843,-21.575624106152397,-48.37
26.00624389999939,-0.000896233,-22.084408649888648,-48.37
26.221339600000647,-0.0009062,-22.34611078734558,-48.37
26.43624160000036,-0.000922868,-22.784025447643316,-47.35
26.651352299999417,-0.00092447,-22.82613206056445,-47.35
26.86649009999928,-0.000942603,-23.30295339440744,-50.1
27.081496299999344,-0.000966212,-23.92437659988801,-50.1
27.296491299999616,-0.000974033,-24.130389909572013,-47.21
27.511512900000525,-0.000986044,-24.446922393592352,-47.21
27.72640839999985,-0.000994786,-24.67742038761145,-47.21
27.941344499999104,-0.001008942,-25.050875723348717,-48.24
28.15651570000045,-0.001024374,-25.45828946960073,-48.24
28.371538299999884,-0.001040257,-25.877935829519437,-50.95
28.58662689999983,-0.001052527,-26.20235167652286,-50.95
28.80170689999977,-0.001056474,-26.306752174090654,-50.18
29.016607899999144,-0.001074807,-26.791946229378457,-50.18
29.231712400000102,-0.00109003,-27.19517976504088,-50.18
29.44718590000048,-0.001106677,-27.636498278283813,-49.37
29.662093999999342,-0.001121345,-28.02567270252308,-49.37
29.877263300000777,-0.001125941,-28.147676939144613,-50.74
30.09241269999984,-0.001142431,-28.58566263214804,-50.74
