sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
balanza,0,,Error desde Arduino: HX711 not found.,1.020980999999665,2026-05-28T09:42:48.720,2026-05-28T09:58:18.720,-930
balanza,1,-0.06,,2.013270499999635,2026-05-28T09:42:49.704,2026-05-28T09:58:19.704,-930
balanza,2,,Error desde Arduino: HX711 not found.,2.0363820000002306,2026-05-28T09:42:49.734,2026-05-28T09:58:19.734,-930
balanza,3,-0.02,,3.0288798999999926,2026-05-28T09:42:50.721,2026-05-28T09:58:20.721,-930
balanza,4,,Error desde Arduino: HX711 not found.,3.0519766999996136,2026-05-28T09:42:50.750,2026-05-28T09:58:20.750,-930
balanza,5,-0.05,,4.044460899999649,2026-05-28T09:42:51.742,2026-05-28T09:58:21.742,-930
balanza,6,,Error desde Arduino: HX711 not found.,4.067866600000343,2026-05-28T09:42:51.768,2026-05-28T09:58:21.768,-930
balanza,7,-0.04,,5.0602405999998155,2026-05-28T09:42:52.758,2026-05-28T09:58:22.758,-930
balanza,8,,Error desde Arduino: HX711 not found.,5.0835925000001225,2026-05-28T09:42:52.778,2026-05-28T09:58:22.778,-930
balanza,9,-0.03,,6.0758636999999,2026-05-28T09:42:53.771,2026-05-28T09:58:23.771,-930
balanza,10,,Error desde Arduino: HX711 not found.,6.099207799999931,2026-05-28T09:42:53.791,2026-05-28T09:58:23.791,-930
balanza,11,-0.06,,7.091379700000289,2026-05-28T09:42:54.784,2026-05-28T09:58:24.784,-930
balanza,12,,Error desde Arduino: HX711 not found.,7.114486399999805,2026-05-28T09:42:54.814,2026-05-28T09:58:24.814,-930
balanza,13,-0.02,,8.10695190000024,2026-05-28T09:42:55.806,2026-05-28T09:58:25.806,-930
balanza,14,-0.02,,8.119066000000203,2026-05-28T09:42:55.818,2026-05-28T09:58:25.818,-930
balanza,15,,Error desde Arduino: HX711 not found.,8.14218979999987,2026-05-28T09:42:55.841,2026-05-28T09:58:25.841,-930
balanza,16,-0.08,,9.134604500000023,2026-05-28T09:42:56.834,2026-05-28T09:58:26.834,-930
balanza,17,,Error desde Arduino: HX711 not found.,9.157796499999677,2026-05-28T09:42:56.858,2026-05-28T09:58:26.858,-930
balanza,18,-0.01,,10.150128600000244,2026-05-28T09:42:57.844,2026-05-28T09:58:27.844,-930
