sensor,indice_balanza,masa_g,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc_sin_corregir,correccion_reloj_s
balanza,0,,Error desde Arduino: HX711 not found.,1.4130639000004521,2026-05-28T09:25:46.933,2026-05-28T09:41:16.933,-930
balanza,1,11.58,,2.4055287999999564,2026-05-28T09:25:47.923,2026-05-28T09:41:17.923,-930
balanza,2,,Error desde Arduino: HX711 not found.,2.4285898000007364,2026-05-28T09:25:47.952,2026-05-28T09:41:17.952,-930
balanza,3,7.77,,3.4202124000003096,2026-05-28T09:25:48.941,2026-05-28T09:41:18.941,-930
balanza,4,,Error desde Arduino: HX711 not found.,3.4434903000001214,2026-05-28T09:25:48.966,2026-05-28T09:41:18.966,-930
balanza,5,8.36,,4.434886699999879,2026-05-28T09:25:49.957,2026-05-28T09:41:19.957,-930
balanza,6,,Error desde Arduino: HX711 not found.,4.458276100000148,2026-05-28T09:25:49.977,2026-05-28T09:41:19.977,-930
balanza,7,5.89,,5.449539000000186,2026-05-28T09:25:50.967,2026-05-28T09:41:20.967,-930
balanza,8,,Error desde Arduino: HX711 not found.,5.472939000000224,2026-05-28T09:25:50.996,2026-05-28T09:41:20.996,-930
balanza,9,5.99,,6.464241900000161,2026-05-28T09:25:51.983,2026-05-28T09:41:21.983,-930
balanza,10,,Error desde Arduino: HX711 not found.,6.487286100000347,2026-05-28T09:25:52.010,2026-05-28T09:41:22.010,-930
balanza,11,5.57,,7.4788783000003605,2026-05-28T09:25:53.000,2026-05-28T09:41:23.000,-930
balanza,12,,Error desde Arduino: HX711 not found.,7.50205300000016,2026-05-28T09:25:53.023,2026-05-28T09:41:23.023,-930
balanza,13,2.62,,8.493287600000258,2026-05-28T09:25:54.013,2026-05-28T09:41:24.013,-930
balanza,14,5.5,,8.504415899999913,2026-05-28T09:25:54.027,2026-05-28T09:41:24.027,-930
balanza,15,,Error desde Arduino: HX711 not found.,8.527689600000485,2026-05-28T09:25:54.050,2026-05-28T09:41:24.050,-930
balanza,16,2.28,,9.51900410000053,2026-05-28T09:25:55.041,2026-05-28T09:41:25.041,-930
balanza,17,,Error desde Arduino: HX711 not found.,9.542140100000324,2026-05-28T09:25:55.065,2026-05-28T09:41:25.065,-930
balanza,18,-1.17,,10.534557300000415,2026-05-28T09:25:56.057,2026-05-28T09:41:26.057,-930
balanza,19,,Error desde Arduino: HX711 not found.,10.557768700000452,2026-05-28T09:25:56.073,2026-05-28T09:41:26.073,-930
balanza,20,0.99,,11.54905990000043,2026-05-28T09:25:57.072,2026-05-28T09:41:27.072,-930
balanza,21,,Error desde Arduino: HX711 not found.,11.57209690000036,2026-05-28T09:25:57.090,2026-05-28T09:41:27.090,-930
balanza,22,0.78,,12.563637799999924,2026-05-28T09:25:58.083,2026-05-28T09:41:28.083,-930
balanza,23,-0.12,,12.575964600000589,2026-05-28T09:25:58.093,2026-05-28T09:41:28.093,-930
balanza,24,,Error desde Arduino: HX711 not found.,12.599011400000563,2026-05-28T09:25:58.118,2026-05-28T09:41:28.118,-930
balanza,25,0.97,,13.590466800000286,2026-05-28T09:25:59.107,2026-05-28T09:41:29.107,-930
balanza,26,,Error desde Arduino: HX711 not found.,13.61363430000074,2026-05-28T09:25:59.133,2026-05-28T09:41:29.133,-930
balanza,27,-5.67,,14.606046300000344,2026-05-28T09:26:00.127,2026-05-28T09:41:30.127,-930
balanza,28,,Error desde Arduino: HX711 not found.,14.629149000000325,2026-05-28T09:26:00.150,2026-05-28T09:41:30.150,-930
balanza,29,-1.69,,15.621648900000764,2026-05-28T09:26:01.140,2026-05-28T09:41:31.140,-930
balanza,30,,Error desde Arduino: HX711 not found.,15.644743900000321,2026-05-28T09:26:01.166,2026-05-28T09:41:31.166,-930
balanza,31,-0.94,,16.637199600000713,2026-05-28T09:26:02.160,2026-05-28T09:41:32.160,-930
balanza,32,-2.51,,16.649362200000724,2026-05-28T09:26:02.169,2026-05-28T09:41:32.169,-930
balanza,33,,Error desde Arduino: HX711 not found.,16.672512900000584,2026-05-28T09:26:02.190,2026-05-28T09:41:32.190,-930
balanza,34,-2.64,,17.664914500000123,2026-05-28T09:26:03.183,2026-05-28T09:41:33.183,-930
balanza,35,,Error desde Arduino: HX711 not found.,17.688245900000766,2026-05-28T09:26:03.206,2026-05-28T09:41:33.206,-930
balanza,36,-15.44,,18.681597100000545,2026-05-28T09:26:04.200,2026-05-28T09:41:34.200,-930
balanza,37,,Error desde Arduino: HX711 not found.,18.704886800000168,2026-05-28T09:26:04.223,2026-05-28T09:41:34.223,-930
balanza,38,-5.24,,19.697201400000267,2026-05-28T09:26:05.217,2026-05-28T09:41:35.217,-930
balanza,39,,Error desde Arduino: HX711 not found.,19.7205199,2026-05-28T09:26:05.243,2026-05-28T09:41:35.243,-930
balanza,40,-5.01,,20.712865700000293,2026-05-28T09:26:06.233,2026-05-28T09:41:36.233,-930
balanza,41,-3.92,,20.724999099999877,2026-05-28T09:26:06.248,2026-05-28T09:41:36.248,-930
balanza,42,-4.1,,21.012192300000606,2026-05-28T09:26:06.526,2026-05-28T09:41:36.526,-930
balanza,43,-8.04,,21.512451100000362,2026-05-28T09:26:07.034,2026-05-28T09:41:37.034,-930
balanza,44,-8.76,,22.012595400000464,2026-05-28T09:26:07.533,2026-05-28T09:41:37.533,-930
balanza,45,-3.71,,22.51229390000026,2026-05-28T09:26:08.027,2026-05-28T09:41:38.027,-930
balanza,46,-5.06,,23.012498699999924,2026-05-28T09:26:08.533,2026-05-28T09:41:38.533,-930
balanza,47,-7.87,,23.51266510000005,2026-05-28T09:26:09.033,2026-05-28T09:41:39.033,-930
balanza,48,-5.67,,24.01252040000054,2026-05-28T09:26:09.533,2026-05-28T09:41:39.533,-930
balanza,49,-9.24,,24.51267910000024,2026-05-28T09:26:10.033,2026-05-28T09:41:40.033,-930
balanza,50,-6.91,,25.012482200000704,2026-05-28T09:26:10.533,2026-05-28T09:41:40.533,-930
balanza,51,-8.8,,25.512285100000554,2026-05-28T09:26:11.027,2026-05-28T09:41:41.027,-930
balanza,52,-19.57,,26.013511500000277,2026-05-28T09:26:11.536,2026-05-28T09:41:41.536,-930
balanza,53,-9.42,,26.512179500000457,2026-05-28T09:26:12.033,2026-05-28T09:41:42.033,-930
balanza,54,-7.92,,27.012473499999942,2026-05-28T09:26:12.536,2026-05-28T09:41:42.536,-930
balanza,55,-11.67,,27.513749700000517,2026-05-28T09:26:13.029,2026-05-28T09:41:43.029,-930
balanza,56,-5.67,,28.012209800000164,2026-05-28T09:26:13.535,2026-05-28T09:41:43.535,-930
balanza,57,-10.45,,28.51340970000001,2026-05-28T09:26:14.034,2026-05-28T09:41:44.034,-930
balanza,58,-9.92,,29.012616200000593,2026-05-28T09:26:14.533,2026-05-28T09:41:44.533,-930
balanza,59,-9.98,,29.512567100000524,2026-05-28T09:26:15.033,2026-05-28T09:41:45.033,-930
balanza,60,-7.79,,30.012237200000527,2026-05-28T09:26:15.533,2026-05-28T09:41:45.533,-930
balanza,61,-9.41,,30.512179899999865,2026-05-28T09:26:16.032,2026-05-28T09:41:46.032,-930
balanza,62,-11.75,,31.01365740000074,2026-05-28T09:26:16.533,2026-05-28T09:41:46.533,-930
balanza,63,-10.12,,31.51380109999991,2026-05-28T09:26:17.034,2026-05-28T09:41:47.034,-930
balanza,64,-13.33,,32.0136480000001,2026-05-28T09:26:17.534,2026-05-28T09:41:47.534,-930
balanza,65,-10.54,,32.51369010000053,2026-05-28T09:26:18.035,2026-05-28T09:41:48.035,-930
balanza,66,-13.88,,33.01372440000068,2026-05-28T09:26:18.535,2026-05-28T09:41:48.535,-930
balanza,67,-13.41,,33.513674800000445,2026-05-28T09:26:19.036,2026-05-28T09:41:49.036,-930
balanza,68,-10.83,,34.0136923,2026-05-28T09:26:19.533,2026-05-28T09:41:49.533,-930
balanza,69,-10.23,,34.513642800000525,2026-05-28T09:26:20.035,2026-05-28T09:41:50.035,-930
balanza,70,-13.42,,35.013180300000386,2026-05-28T09:26:20.527,2026-05-28T09:41:50.527,-930
balanza,71,-15.08,,35.5131334000007,2026-05-28T09:26:21.033,2026-05-28T09:41:51.033,-930
balanza,72,-14.04,,36.0136648000007,2026-05-28T09:26:21.533,2026-05-28T09:41:51.533,-930
balanza,73,-11.97,,36.51318440000068,2026-05-28T09:26:22.033,2026-05-28T09:41:52.033,-930
balanza,74,-14.16,,37.01329919999989,2026-05-28T09:26:22.527,2026-05-28T09:41:52.527,-930
balanza,75,-15.64,,37.51328940000076,2026-05-28T09:26:23.033,2026-05-28T09:41:53.033,-930
balanza,76,-16.19,,38.01318710000032,2026-05-28T09:26:23.533,2026-05-28T09:41:53.533,-930
balanza,77,-12.24,,38.51371840000047,2026-05-28T09:26:24.033,2026-05-28T09:41:54.033,-930
balanza,78,-15.72,,39.01361510000061,2026-05-28T09:26:24.533,2026-05-28T09:41:54.533,-930
balanza,79,-15.71,,39.51343030000044,2026-05-28T09:26:25.034,2026-05-28T09:41:55.034,-930
balanza,80,-18.42,,40.01373450000028,2026-05-28T09:26:25.533,2026-05-28T09:41:55.533,-930
balanza,81,-14.93,,40.513305299999956,2026-05-28T09:26:26.027,2026-05-28T09:41:56.027,-930
balanza,82,-16.58,,41.01361690000067,2026-05-28T09:26:26.533,2026-05-28T09:41:56.533,-930
balanza,83,-16.41,,41.51328770000055,2026-05-28T09:26:27.033,2026-05-28T09:41:57.033,-930
balanza,84,-18.44,,42.0133536000003,2026-05-28T09:26:27.536,2026-05-28T09:41:57.536,-930
balanza,85,-14.96,,42.51363220000076,2026-05-28T09:26:28.033,2026-05-28T09:41:58.033,-930
balanza,86,-17.95,,43.01372100000026,2026-05-28T09:26:28.533,2026-05-28T09:41:58.533,-930
balanza,87,-16.69,,43.513302000000294,2026-05-28T09:26:29.027,2026-05-28T09:41:59.027,-930
balanza,88,-18.6,,44.01365650000025,2026-05-28T09:26:29.533,2026-05-28T09:41:59.533,-930
balanza,89,-15.09,,44.51332100000036,2026-05-28T09:26:30.033,2026-05-28T09:42:00.033,-930
balanza,90,-18.71,,45.0135964000001,2026-05-28T09:26:30.533,2026-05-28T09:42:00.533,-930
balanza,91,-19.28,,45.513604900000246,2026-05-28T09:26:31.033,2026-05-28T09:42:01.033,-930
balanza,92,-20.62,,46.013636900000165,2026-05-28T09:26:31.533,2026-05-28T09:42:01.533,-930
balanza,93,-17.39,,46.51367460000074,2026-05-28T09:26:32.033,2026-05-28T09:42:02.033,-930
balanza,94,-17.64,,47.01350430000002,2026-05-28T09:26:32.533,2026-05-28T09:42:02.533,-930
balanza,95,-19.46,,47.51314460000049,2026-05-28T09:26:33.033,2026-05-28T09:42:03.033,-930
balanza,96,-22.15,,48.013728200000514,2026-05-28T09:26:33.533,2026-05-28T09:42:03.533,-930
balanza,97,-19.39,,48.5131707999999,2026-05-28T09:26:34.033,2026-05-28T09:42:04.033,-930
balanza,98,-18.63,,49.01317250000011,2026-05-28T09:26:34.533,2026-05-28T09:42:04.533,-930
balanza,99,-19.57,,49.513473400000294,2026-05-28T09:26:35.036,2026-05-28T09:42:05.036,-930
