tiempo_s,tiempo_multimetro_s,voltaje_V,indice_multimetro,fecha_hora_corregida_hp,fecha_hora_pc_sin_corregir_hp,error_hp,tiempo_balanza_s,masa_g,indice_balanza,fecha_hora_corregida_balanza,fecha_hora_pc_sin_corregir_balanza,error_balanza,delta_t_balanza_multimetro_s
0.5211833000003026,0.5211833000003026,5.4181e-05,0,2026-05-28T09:25:46.043,2026-05-28T09:41:16.043,,1.4130639000004521,,0,2026-05-28T09:25:46.933,2026-05-28T09:41:16.933,Error desde Arduino: HX711 not found.,0.8918806000001496
1.0462502999998833,1.0462502999998833,4.523e-06,1,2026-05-28T09:25:46.560,2026-05-28T09:41:16.560,,1.4130639000004521,,0,2026-05-28T09:25:46.933,2026-05-28T09:41:16.933,Error desde Arduino: HX711 not found.,0.36681360000056884
1.5702209999999468,1.5702209999999468,2.4688e-05,2,2026-05-28T09:25:47.091,2026-05-28T09:41:17.091,,1.4130639000004521,,0,2026-05-28T09:25:46.933,2026-05-28T09:41:16.933,Error desde Arduino: HX711 not found.,-0.15715709999949468
2.094213100000161,2.094213100000161,1.5621e-05,3,2026-05-28T09:25:47.617,2026-05-28T09:41:17.617,,2.4055287999999564,11.58,1,2026-05-28T09:25:47.923,2026-05-28T09:41:17.923,,0.31131569999979547
2.618056300000717,2.618056300000717,9.904e-06,4,2026-05-28T09:25:48.141,2026-05-28T09:41:18.141,,2.4285898000007364,,2,2026-05-28T09:25:47.952,2026-05-28T09:41:17.952,Error desde Arduino: HX711 not found.,-0.18946649999998044
3.1422209000002113,3.1422209000002113,2.2573e-05,5,2026-05-28T09:25:48.657,2026-05-28T09:41:18.657,,3.4202124000003096,7.77,3,2026-05-28T09:25:48.941,2026-05-28T09:41:18.941,,0.2779915000000983
3.6664584999998624,3.6664584999998624,1.7432e-05,6,2026-05-28T09:25:49.189,2026-05-28T09:41:19.189,,3.4434903000001214,,4,2026-05-28T09:25:48.966,2026-05-28T09:41:18.966,Error desde Arduino: HX711 not found.,-0.22296819999974105
4.190825399999994,4.190825399999994,1.0836e-05,7,2026-05-28T09:25:49.708,2026-05-28T09:41:19.708,,4.434886699999879,8.36,5,2026-05-28T09:25:49.957,2026-05-28T09:41:19.957,,0.2440612999998848
4.714823600000273,4.714823600000273,1.3171e-05,8,2026-05-28T09:25:50.233,2026-05-28T09:41:20.233,,4.458276100000148,,6,2026-05-28T09:25:49.977,2026-05-28T09:41:19.977,Error desde Arduino: HX711 not found.,-0.2565475000001243
5.2387977000007595,5.2387977000007595,1.5401e-05,9,2026-05-28T09:25:50.757,2026-05-28T09:41:20.757,,5.449539000000186,5.89,7,2026-05-28T09:25:50.967,2026-05-28T09:41:20.967,,0.2107412999994267
5.762784000000465,5.762784000000465,2.1264e-05,10,2026-05-28T09:25:51.283,2026-05-28T09:41:21.283,,5.472939000000224,,8,2026-05-28T09:25:50.996,2026-05-28T09:41:20.996,Error desde Arduino: HX711 not found.,-0.28984500000024127
6.287027100000159,6.287027100000159,2.6342e-05,11,2026-05-28T09:25:51.810,2026-05-28T09:41:21.810,,6.464241900000161,5.99,9,2026-05-28T09:25:51.983,2026-05-28T09:41:21.983,,0.17721480000000156
6.811171100000138,6.811171100000138,2.3107e-05,12,2026-05-28T09:25:52.327,2026-05-28T09:41:22.327,,6.487286100000347,,10,2026-05-28T09:25:52.010,2026-05-28T09:41:22.010,Error desde Arduino: HX711 not found.,-0.32388499999979103
7.335194100000081,7.335194100000081,9.559e-06,13,2026-05-28T09:25:52.858,2026-05-28T09:41:22.858,,7.4788783000003605,5.57,11,2026-05-28T09:25:53.000,2026-05-28T09:41:23.000,,0.14368420000027982
7.8593737999999576,7.8593737999999576,1.739e-05,14,2026-05-28T09:25:53.377,2026-05-28T09:41:23.377,,7.50205300000016,,12,2026-05-28T09:25:53.023,2026-05-28T09:41:23.023,Error desde Arduino: HX711 not found.,-0.3573207999997976
8.383283300000585,8.383283300000585,2.2782e-05,15,2026-05-28T09:25:53.906,2026-05-28T09:41:23.906,,8.493287600000258,2.62,13,2026-05-28T09:25:54.013,2026-05-28T09:41:24.013,,0.1100042999996731
8.907459099999869,8.907459099999869,1.6458e-05,16,2026-05-28T09:25:54.423,2026-05-28T09:41:24.423,,8.527689600000485,,15,2026-05-28T09:25:54.050,2026-05-28T09:41:24.050,Error desde Arduino: HX711 not found.,-0.3797694999993837
9.431439700000738,9.431439700000738,2.0646e-05,17,2026-05-28T09:25:54.951,2026-05-28T09:41:24.951,,9.51900410000053,2.28,16,2026-05-28T09:25:55.041,2026-05-28T09:41:25.041,,0.08756439999979193
9.955441400000382,9.955441400000382,1.2983e-05,18,2026-05-28T09:25:55.473,2026-05-28T09:41:25.473,,9.542140100000324,,17,2026-05-28T09:25:55.065,2026-05-28T09:41:25.065,Error desde Arduino: HX711 not found.,-0.4133013000000574
10.479440900000554,10.479440900000554,1.537e-05,19,2026-05-28T09:25:56.000,2026-05-28T09:41:26.000,,10.534557300000415,-1.17,18,2026-05-28T09:25:56.057,2026-05-28T09:41:26.057,,0.05511639999986073
11.00340959999994,11.00340959999994,1.9421e-05,20,2026-05-28T09:25:56.523,2026-05-28T09:41:26.523,,10.557768700000452,,19,2026-05-28T09:25:56.073,2026-05-28T09:41:26.073,Error desde Arduino: HX711 not found.,-0.4456408999994892
11.527610900000582,11.527610900000582,2.2238e-05,21,2026-05-28T09:25:57.050,2026-05-28T09:41:27.050,,11.54905990000043,0.99,20,2026-05-28T09:25:57.072,2026-05-28T09:41:27.072,,0.02144899999984773
12.051750399999946,12.051750399999946,1.9484e-05,22,2026-05-28T09:25:57.573,2026-05-28T09:41:27.573,,11.57209690000036,,21,2026-05-28T09:25:57.090,2026-05-28T09:41:27.090,Error desde Arduino: HX711 not found.,-0.4796534999995856
12.575787600000695,12.575787600000695,9.726e-06,23,2026-05-28T09:25:58.093,2026-05-28T09:41:28.093,,12.575964600000589,-0.12,23,2026-05-28T09:25:58.093,2026-05-28T09:41:28.093,,0.00017699999989417847
13.099885600000562,13.099885600000562,1.6008e-05,24,2026-05-28T09:25:58.623,2026-05-28T09:41:28.623,,13.590466800000286,0.97,25,2026-05-28T09:25:59.107,2026-05-28T09:41:29.107,,0.49058119999972405
13.623877600000014,13.623877600000014,1.9505e-05,25,2026-05-28T09:25:59.140,2026-05-28T09:41:29.140,,13.61363430000074,,26,2026-05-28T09:25:59.133,2026-05-28T09:41:29.133,Error desde Arduino: HX711 not found.,-0.010243299999274313
14.148018200000479,14.148018200000479,1.9222e-05,26,2026-05-28T09:25:59.667,2026-05-28T09:41:29.667,,14.606046300000344,-5.67,27,2026-05-28T09:26:00.127,2026-05-28T09:41:30.127,,0.45802809999986493
